,HeatCapacityMolar_composition_average,NdValence_max_value,GSenergy_pa_composition_average,HeatCapacityMolar_arithmetic_average,BCCvolume_pa_arithmetic_average,AtomicRadii_max_value,BCCefflatcnt_arithmetic_average,IonicRadii_composition_average,phi_composition_average,ElectricalConductivity_composition_average,IsBoron_arithmetic_average,ElasticModulus_difference,BCCvolume_padiff_composition_average,ICSDVolume_composition_average,NpUnfilled_arithmetic_average,ThermalExpansionCoefficient_max_value,MeltingT_min_value,GSmagmom_composition_average,AtomicWeight_arithmetic_average,ElectronAffinity_composition_average,IsHexagonal_composition_average,ICSDVolume_arithmetic_average,GSestBCClatcnt_arithmetic_average,GSvolume_pa_max_value,ThermalConductivity_composition_average,target
4583,25.889,10.0,-4.5737866833325,26.06433333333333,22.52,1.9,7.081806194666668,0.665,1.6875,10.675,0.0,99.0,-2.88333333325,29.35,0.6666666666666666,71.0,370.87,0.0,64.95204976,134.655,0.5,29.200000000000006,3.6410830946666666,29.2433333333,49.695,11.745
4584,26.572666666666667,10.0,-4.121508787780001,26.284,24.025,1.766,7.193832875499999,0.9633333333333334,3.8633333333333337,17.0,0.0,6.299999999999998,0.4011111113333334,26.36666666666667,0.0,14.2,1337.33,0.0,180.9484445,107.58,0.6666666666666666,24.0,3.5834760855,30.7333333333,116.46666666666668,7.94199
4585,27.159857142857145,10.0,-2.5460510299985715,26.731,39.78666666666667,2.35,8.304987293666668,0.97,1.592857142857143,10.828571428571427,0.0,64.6,-3.5342857144285715,49.485714285714295,1.6666666666666663,82.0,336.53,0.0,79.93943333333333,118.70857142857142,0.4285714285714285,45.2,4.326153957333333,73.10666666670001,48.27428571428572,7.94199
4586,24.59,7.0,-4.55231115,24.72,16.020000000000003,1.55,6.349450273,0.6174999999999999,4.2,27.1,0.3333333333333333,523.0,0.30416666675,17.15,1.6666666666666667,46.0,453.69,0.0,75.37984619999997,74.95,0.0,17.333333333333336,3.1571684330000003,16.5933333333,176.425,3.66012
4587,25.8395,10.0,-4.65575408,25.699,15.6,1.442,6.29256583,0.6925,5.375,19.7,0.0,48.7,0.0525,15.249999999999998,0.0,14.2,1337.33,0.0,151.6932845,100.685,0.0,15.8,3.1431945815,16.7,133.1,3.66012
4588,64.55,10.0,-2.351403871,47.84,20.085,1.32,6.7914024025,1.62,0.94,8.000000000008001e-05,0.0,0.0,-4.302,56.08,2.5,2.6,265.8,0.0,53.99475,286.4,0.0,42.55,3.6684831415,29.48,29.6976,2.95423
4589,24.235714285714284,10.0,-3.442313011428572,25.17333333333333,28.82333333333333,2.15,7.4517760646666655,0.5228571428571429,1.5142857142857142,1.2285714285714289,0.3333333333333333,8.0,-6.260357142857143,28.285714285714285,2.333333333333333,70.0,302.91,0.0,63.136,98.81142857142856,0.0,33.766666666666666,3.948262885,54.23,12.258,2.95423
4590,22.312,8.0,-5.621318335,23.86,15.713333333333336,1.606,6.243356068,0.444,4.51,3.2202399999999995,0.0,128.0,-3.503,19.14,1.3333333333333333,13.4,1687.0,0.11908021,43.911604,105.98,0.2,18.566666666666663,3.243597266666667,22.235,110.1,10.7017
4591,26.05333333333333,10.0,-4.728895643333333,26.05333333333333,22.25666666666667,1.734,6.942865858999999,0.81,4.273333333333333,6.2333333333333325,0.0,141.0,-1.325,23.5,1.0,13.4,903.78,0.1992139333333333,118.4734,87.33333333333334,0.3333333333333333,23.5,3.529836898,31.56,43.8,10.7017
4592,25.860000000000007,10.0,-5.1890840125,25.65,18.71,1.59,6.527911887,0.7075,5.0,11.6,0.0,141.0,-1.11,15.650000000000002,1.5,13.4,903.78,0.4465460250000001,90.2267,108.5,0.0,20.5,3.3623249655,31.56,74.10000000000002,3.17827
4593,25.56333333333333,10.0,-3.634562275,25.56333333333333,17.19333333333333,1.59,6.3840166840000006,0.73,4.566666666666666,11.366666666666664,0.0,141.0,-1.42,18.7,1.0,30.2,692.68,0.1984649,81.94446666666667,70.66666666666666,0.3333333333333333,18.7,3.252781385,31.56,77.0,3.17827
4594,24.538,5.0,-8.733638715833333,24.538,17.24,1.564,6.4837722163333344,0.53,4.6,6.9,0.0,317.0,-2.913412698333333,18.933333333333334,1.0,127.0,317.3,0.0,101.80792066666666,55.90000000000001,0.3333333333333333,18.933333333333334,3.418589683,22.5702380952,53.745,5.21338
4595,24.715,10.0,-3.93139273,24.715,22.00500000000001,1.59,7.018480294,0.65,4.300000000000002,20.15,0.5,3.5,-2.015,23.4,4.0,23.1,903.78,0.0,74.37076929999999,73.0,0.0,23.4,3.593909912,31.56,130.65,5.21338
4596,21.33842857142857,0.0,-4.446358067262857,23.17433333333333,27.03333333333333,2.35,6.227918202333334,0.9742857142857144,4.821428571428571,2.3428571428592853,0.3333333333333333,438.6,-2.1955952381428574,27.814285714285717,1.6666666666666667,82.0,14.01,0.0,16.972413333333336,49.67999999999999,0.4285714285714285,38.43333333333333,3.3543669506666665,73.10666666670001,26.292071428571425,5.36496
4597,23.632,5.0,-6.388383015283999,24.540000000000006,14.77,1.429,6.1481090300000005,0.433,1.66,2.03,0.0,179.0,-6.0978836207,22.07,0.6666666666666666,70.0,388.36,3.10120689655e-05,59.96980833333333,149.05200000000002,0.0,18.666666666666668,3.2643394096666665,25.786875,17.053400000000003,5.36496
4598,26.335,10.0,-3.958936078335,26.335,32.585,1.825,8.0328913625,1.055,1.59,0.7001,0.0,10.0,-3.4166666665,34.15,1.0,18.8,722.66,0.0,133.858,120.075,0.5,34.15,4.159684709,37.24,6.875,19.2577
4599,25.936,2.0,-6.26943598625,25.936,14.94,1.564,6.080188914333334,0.84,1.2,1.1333333333333335,0.0,120.0,-4.090624999999998,21.8,1.3333333333333333,780.0,54.8,0.0,75.51813333333334,113.84,0.3333333333333333,21.8,3.298064149,25.786875,7.845466666666668,19.2577
4600,25.85333333333333,6.0,-9.01432081111,26.43,22.895,1.773,7.044765383,0.7633333333333333,4.67,8.566666666666668,0.0,487.0,0.3166666666666666,19.73333333333333,0.0,9.6,1685.0,0.0,176.365,90.0,1.0,22.700000000000006,3.505580666,31.24,61.96666666666667,3.30379
4601,26.43,10.0,-4.40489642541875,26.19,29.205,1.766,7.755421797999999,0.9225,3.662500000000001,1.6625,0.0,5.0,-1.309583333125,30.7625,1.5,11.0,903.78,0.0,143.34516000000002,69.125,0.625,30.65,3.964046055,31.56,19.2375,3.30379
4602,27.7128,10.0,-5.5707409320000005,26.602666666666664,19.04,1.75,6.528687982,1.2439999999999998,1.54,1.64,0.0,119.0,-1.169,20.92,2.0,780.0,54.8,0.0,133.89646666666667,106.66,0.2,23.33333333333333,3.334257923,28.11,11.82044,7.3799199999999985
4603,26.8425,10.0,-4.8382597541675,27.17,23.87333333333333,1.7819999999999998,7.18191305,0.81,4.6025,5.775,0.3333333333333333,161.0,0.16333333325,22.05,1.6666666666666667,32.1,429.75,0.0,156.27578333333338,122.4,0.25,24.36666666666667,3.5816427180000003,31.7366666667,58.975,7.3799199999999985
4604,25.935,10.0,-3.64793633625,26.43333333333333,22.06333333333333,1.757,6.939239341666665,0.815,4.005,31.500000000000004,0.3333333333333333,110.0,0.07125,20.075000000000006,1.6666666666666667,32.1,429.75,0.0,115.20766666666664,78.9,0.25,22.833333333333336,3.465146287,30.585,224.475,1.05737
4605,26.99,10.0,-3.96104709,26.99,25.23,1.62,7.39058945,0.71,4.15,8.7,0.0,0.0,-8.055,27.0,4.0,22.0,505.08,0.0,118.71,121.0,0.0,27.0,4.052840562,33.285,66.6,1.05737
4606,29.989999999999995,0.0,-1.80385091677,28.368,32.48333333333333,2.35,7.361756033666668,1.27625,1.0875,8.8125,0.3333333333333333,68.1,-0.99510416675,31.225,2.0,1800.0,53.5,0.0,28.35941393333333,222.715,0.0,36.2,3.7207094786666666,73.10666666670001,55.2674375,1.57388
4607,25.29866666666667,10.0,-4.731537446666667,25.239,16.785,1.4480000000000002,6.4517855665,0.77,4.7,33.4,0.0,31.700000000000006,0.0699999999999999,17.133333333333333,0.0,14.2,1337.33,7.5111111111e-06,122.4167845,155.16,0.3333333333333333,17.25,3.2201205865,16.7,218.63333333333333,1.57388
4608,25.205,10.0,-5.27031034,25.205,16.52,1.4480000000000002,6.4173919675,0.8799999999999999,4.074999999999998,32.75,0.0,30.0,0.0099999999999999,17.3,0.0,18.9,1234.93,1.126666666665e-05,77.8676,72.85,0.5,17.3,3.2081398135000003,16.69,225.45,20.8517
4609,25.27966666666667,10.0,-3.8958423016666655,25.27966666666667,22.16333333333333,1.81,6.938389260666669,0.8233333333333333,3.7,28.3,0.0,79.6,0.055,22.700000000000006,0.0,24.8,923.0,0.0,58.91895,-37.23333333333334,0.6666666666666666,22.700000000000006,3.4668159986666662,32.365,191.4,20.8517
4610,25.43,0.0,-4.34938558604,25.43,23.415,1.773,7.116275289000001,0.66,1.605,0.5500000000000003,0.0,44.0,-5.098437499999998,28.65,1.0,70.0,388.36,0.0,97.2825,125.21,0.5,28.65,3.8451819165,31.24,5.4845,13.4047
4611,25.825,10.0,-5.98982056625,25.67,18.61,1.6,6.640215014500001,0.69,4.95,8.075,0.0,33.0,-0.06625,16.825,0.0,11.8,1828.05,0.0,98.822,57.5,0.25,18.95,3.329546252,23.195,59.52499999999999,13.4047
4612,26.4282,10.0,-3.634758449,26.761,23.63,1.97,6.922213467000001,1.094,3.782,19.3,0.0,46.0,-3.02175,37.02,2.0,240.0,63.05,0.0,58.6149,-74.8,0.2,32.3,3.7666747773333342,37.77,124.865196,9.12666
4613,25.61666666666667,10.0,-7.049532861666667,25.56,18.015,1.564,6.571494016,0.8,3.7666666666666666,7.899999999999999,0.0,44.0,-0.1533333333333333,19.966666666666665,0.0,30.2,692.68,0.0,121.935,0.0,1.0,18.75,3.2873541645,22.2,54.0,9.12666
4614,31.635800000000003,10.0,-4.458643668000001,30.59033333333333,20.043333333333333,1.802,6.602086606666667,1.08,1.28,1.92,0.0,35.0,-1.628,26.04,1.3333333333333333,-2.0,54.8,0.0,84.0698,115.432,0.6000000000000001,26.66666666666667,3.4538850143333333,32.05,4.7549600000000005,0.860742
4615,24.847,10.0,-2.6014563416666667,24.847,23.266666666666666,1.97,7.060636898333334,0.7566666666666667,3.733333333333333,16.066667666666667,0.0,94.0,-1.6449999999999998,27.13333333333333,1.3333333333333333,30.2,692.68,0.0,59.36600000000001,-12.0,0.3333333333333333,27.13333333333333,3.614754013666667,37.77,125.3,0.860742
4616,29.27933333333333,10.0,-1.880845479166667,27.254666666666665,13.053333333333333,1.489,5.848602742333332,1.1666666666666667,1.4166666666666663,12.566666666666665,0.0,62.0,-0.8241666666666667,16.483333333333334,0.3333333333333333,1800.0,53.5,0.0,64.98513439999999,238.38333333333333,0.1666666666666666,16.566666666666666,2.962193929,19.495,82.98526666666667,4.63644
4617,24.236,2.0,-6.192081735,24.442,15.5,1.4480000000000002,6.277529399,0.3166666666666666,4.966666666666667,0.8666666666666668,0.0,105.0,-5.556825396666667,18.466666666666672,1.5,127.0,317.3,7.5111111111e-06,39.420381,54.46666666666667,0.3333333333333333,18.25,3.3901948785000005,22.5702380952,7.456666666666666,4.63644
4618,25.306666666666665,9.0,-5.267480826666667,25.03,15.995,1.43,6.3465805445,0.6,5.166666666666667,18.833333333333336,0.5,104.5,0.18,15.6,2.5,23.1,933.47,0.0,111.0327693,151.86666666666667,0.0,15.85,3.157425359,16.48,126.73333333333332,5.81771
4619,14.562,0.0,-11.2690377575,14.562,11.815,1.51,5.625069526000002,1.285,5.33,0.35,0.0,0.0,-4.609375,21.3,1.5,240.0,63.05,0.15900181875,129.00335,-3.5,0.5,21.3,3.1989968905,18.08,3.38299,5.81771
4620,27.53933333333333,6.0,-3.484197063333333,26.26833333333333,12.166666666666664,1.6,5.433575480333333,1.2477777777777777,4.781111111111112,6.222222222222222,0.0,166.6,-2.4855555555555555,27.83333333333333,0.0,24.8,14.01,0.2345180888888889,27.052646666666664,0.0888888888888814,0.8888888888888888,22.36666666666667,2.9071235210000004,22.89,43.69877777777778,0.223914
4621,24.44571428571428,10.0,-3.765124979048572,25.29,22.196666666666665,1.766,7.013876556666666,0.5928571428571429,1.4985714285714289,2.414285714285715,0.0,53.0,-5.6198809522857145,26.642857142857142,0.6666666666666666,70.0,388.36,0.0,103.13544,128.81142857142856,0.4285714285714285,26.1,3.6865720816666663,30.7333333333,18.610857142857142,0.223914
4622,25.66466666666667,7.0,-5.390847584166668,25.66466666666667,30.793333333333337,2.22,7.438989071666668,0.74,4.473333333333333,8.033333333333333,0.0,528.0,-2.663412698333333,31.833333333333336,1.0,127.0,317.3,0.0,120.17258733333333,56.56666666666668,0.0,31.833333333333336,3.880395525,63.59,55.21166666666666,6.1934
4623,24.022857142857145,5.0,-5.4257797579057145,24.846666666666664,16.11,1.606,6.300186974999999,0.4757142857142858,1.5642857142857145,0.5000000000000002,0.0,179.0,-5.816440886714286,23.54285714285714,0.6666666666666666,70.0,388.36,4.611724137928571e-05,43.986319,119.69714285714284,0.2857142857142857,20.933333333333326,3.3409983543333333,25.786875,5.785142857142858,6.1934
4624,26.235,10.0,-2.307703293335,26.235,31.04,1.94,7.9123101245,0.98,1.29,1.8501,0.0,22.0,-3.4016666665,37.5,1.0,25.1,722.66,0.0,150.327,120.075,0.5,37.5,4.099213224,34.7633333333,18.625,2.85255
4625,26.33633333333333,10.0,-3.3602454255566667,26.33633333333333,26.47666666666667,1.766,7.495709272333332,0.8166666666666668,3.6066666666666674,10.733333333333333,0.0,27.6,-2.4927777776666677,27.16666666666667,1.3333333333333333,24.8,505.08,0.0,102.64844,-19.666666666666664,0.6666666666666666,27.16666666666667,3.8588924386666665,33.285,79.6,2.85255
4626,32.533777777777765,10.0,-1.8438132966666665,30.66633333333333,44.80333333333333,2.48,8.508923170666666,1.643333333333333,0.9277777777777778,11.588888888888889,0.0,48.0,-3.996111111111112,43.0,1.6666666666666663,91.0,171.6,0.0,79.87693333333334,256.39777777777783,0.0,49.66666666666666,4.457768860333333,90.7225,20.339266666666667,3.96112
4627,24.948,8.0,-4.4657837,25.135,13.625,1.43,5.978475723000001,0.6,4.6000000000000005,28.46,0.5,137.5,0.268,14.28,2.5,23.1,933.47,0.23815788,42.8374693,71.4,0.0,13.7,2.9746528865,16.48,178.48,3.96112
4628,26.100571428571428,8.0,-7.64113208142857,26.85133333333333,13.353333333333332,1.6,5.814544566666667,0.9214285714285714,4.437142857142859,5.485714285714287,0.0,114.0,-1.3641071428571427,19.57142857142857,1.0,240.0,63.05,0.1701127714285714,54.64136666666667,59.28571428571429,0.7142857142857142,18.866666666666667,3.142465116666667,23.195,38.889425714285714,1.58704
4629,27.986444444444448,3.0,-6.798090133333334,26.54266666666667,12.82,1.43,5.813293327999999,1.1355555555555554,1.3722222222222222,2.2444444444444445,0.0,54.0,-1.1833333333333331,16.977777777777778,0.6666666666666666,780.0,54.8,0.0,82.62959333333333,112.95555555555556,0.0,16.233333333333334,2.967799298,18.12,16.367155555555556,1.58704
4630,32.251999999999995,10.0,-2.4859996009375003,42.45766666666667,23.99333333333333,1.71,7.256924458999999,1.36375,2.4375,5.5,0.3333333333333333,8.0,-2.34,33.4,2.666666666666667,45.0,265.8,0.0,121.08243333333331,108.065,0.875,41.13333333333333,3.7987847296666657,29.48,29.33775,8.97583
4631,26.618,8.0,-7.364873798,26.15,23.445,1.798,7.071442734,0.9360000000000002,3.93,11.87,0.0,257.0,0.496,26.41,0.0,11.0,2023.0,0.0,167.47178,36.0,0.0,22.15,3.512846177,32.37,82.8,8.97583
4632,28.0766,5.0,-5.047854106068,27.209000000000003,18.22,1.97,6.2658352683333325,1.1740000000000002,1.4,6.359999999999999,0.0,177.0,-1.2505172414,21.64,0.6666666666666666,780.0,54.8,6.202413793100001e-05,37.00514833333335,53.46,0.0,24.53333333333333,3.2053301993333334,37.77,41.72444,4.11838
4633,26.634,10.0,-4.821307638667999,26.54,20.486666666666665,1.7819999999999998,6.741008363000001,0.8420000000000001,4.244,4.8,0.0,169.0,-1.1106666668,23.52,1.0,15.4,1090.0,0.11907894,97.51345,73.0,0.4,21.4,3.4239166260000005,31.7366666667,42.58,4.11838
4634,25.93428571428572,10.0,-2.8907369158914284,25.646666666666665,35.576666666666654,2.35,7.837293342333333,0.8542857142857142,1.65,7.571428571428571,0.0,36.6,-5.240803571571427,46.48571428571428,1.6666666666666663,82.0,336.53,0.0,48.69496666666666,117.62,0.0,40.933333333333344,4.1767232750000005,73.10666666670001,51.186714285714295,6.172969999999999
4635,24.804500000000004,10.0,-8.372414299999999,25.009,17.455,1.442,6.535266494,0.6925,4.324999999999998,17.15,0.0,25.700000000000006,0.0075,17.8,0.0,14.2,1337.33,0.0,144.9364745,127.685,0.0,17.5,3.2666696195,18.18,119.525,6.172969999999999
4636,25.332,10.0,-3.1833184366680003,25.496666666666663,21.876666666666665,1.71,6.928486396333335,0.998,2.56,25.40008000000001,0.3333333333333333,112.0,-2.7133333332,23.98,2.333333333333333,29.9,577.0,0.0,131.8431,129.38,0.6000000000000001,24.73333333333333,3.5651680873333333,34.7633333333,170.56,2.0884400000000003
4637,26.515,10.0,-4.99423936375,27.05,22.575,1.757,7.0144224515,0.73,4.8925,7.8,0.0,54.0,0.06875,18.675,0.0,11.8,1770.0,0.0,136.8395,57.5,0.25,22.65,3.503048879,30.585,57.425,2.0884400000000003
4638,24.6825,10.0,-5.2582641225,24.725,14.725,1.39,6.1162241645,0.5974999999999999,4.875,7.324999999999998,0.0,169.0,-2.325,18.9,1.5,15.4,1090.0,0.3871178,66.9273975,75.25,0.25,16.3,3.138045572,22.175,62.5,14.9832
4639,26.736666666666668,10.0,-2.8086613269433336,26.736666666666668,22.93333333333333,1.773,7.109965128000001,0.8666666666666666,3.786666666666666,5.866666666666665,0.3333333333333333,52.0,-0.2641666666666666,24.23333333333333,1.6666666666666667,30.8,302.91,0.0,114.878,26.333333333333336,0.6666666666666666,24.23333333333333,3.5708500723333327,31.24,49.36666666666666,14.9832
4640,24.094,10.0,-3.410449858333333,24.094,17.416666666666668,1.55,6.529352792666667,0.6100000000000001,3.8666666666666663,16.466667666666666,0.3333333333333333,105.0,-1.2761111109999996,20.133333333333333,3.0,46.0,453.69,0.0,35.52084620000001,74.93333333333334,0.0,20.133333333333333,3.334372054666667,23.005,127.2,4.44663
4641,23.246666666666663,7.0,-7.64104663,23.79,20.49,1.798,6.766221533,0.5716666666666667,4.816666666666666,8.633466666666667,0.0,357.0,-1.6466666666666667,19.133333333333333,1.3333333333333333,11.0,1687.0,0.0,120.39785333333332,99.53333333333332,0.5,22.266666666666666,3.486982674666667,32.37,116.83333333333334,4.44663
4642,25.84333333333333,10.0,-6.998578523333332,25.84333333333333,19.18,1.62,6.648223095333334,0.73,4.283333333333333,10.0,0.0,158.0,-2.73,20.166666666666664,1.3333333333333333,22.0,505.08,0.5161570666666667,118.711065,63.66666666666667,0.6666666666666666,20.166666666666664,3.4434204716666663,33.285,63.2,3.41592
4643,27.3865,10.0,-0.966459581207,27.3865,37.62,2.15,8.2778556765,1.14,3.3,3.0,0.0,7.0,-2.1137931035,39.9,0.0,49.0,234.32,0.0,144.10500000000005,-84.0,0.0,39.9,4.2323098945,54.23,5.935,3.41592
4644,23.0525,3.0,-7.621382183124998,22.44,13.81,1.321,6.043321827000001,0.4350000000000001,4.41875,2.50015,0.0,33.0,-2.18625,16.125,2.0,8.4,1687.0,0.0,39.5135,81.35,0.0,16.9,3.2040526635,20.44,74.6875,3.4892300000000005
4645,27.317142857142866,10.0,-2.4048412857142862,26.85333333333333,42.49666666666667,2.35,8.578229438666668,1.1714285714285717,1.592857142857143,7.400085714285713,0.0,64.6,-3.84,51.24285714285714,1.6666666666666663,82.0,336.53,0.0,96.15276666666666,116.64714285714284,0.4285714285714285,46.56666666666666,4.453919300666668,73.10666666670001,48.40714285714287,3.4892300000000005
4646,25.1108,10.0,-4.817009021334,25.45066666666667,21.536666666666665,1.766,6.928656687,0.672,4.644,4.2200012000000005,0.0,55.0,-1.5326666666,20.98,1.3333333333333333,11.8,1211.4,0.0,114.66344,82.0,0.2,22.666666666666664,3.531921574333333,30.7333333333,55.92,3.03113
4647,26.572714285714284,10.0,-2.6157803171414287,26.27433333333333,25.49,1.9,7.395846889000001,0.76,1.785714285714286,12.414285714285716,0.0,62.0,-3.117142857,34.1,1.6666666666666663,71.0,370.87,0.0,74.56992309333333,120.56857142857145,0.4285714285714285,33.23333333333333,3.8639780293333335,31.56,64.77428571428571,3.03113
4648,25.65,10.0,-5.605330700833332,25.65,16.616666666666667,1.4480000000000002,6.426486064333331,0.62,4.516666666666667,4.6,0.3333333333333333,164.0,-0.2391666666666667,17.433333333333334,1.6666666666666667,19.7,302.91,7.5111111111e-06,104.22466666666668,84.7666666666667,0.3333333333333333,17.433333333333334,3.2273204579999994,18.8575,44.7,0.953228
4649,25.3025,10.0,-7.0537867275,25.466666666666665,17.95,1.62,6.507900635666668,0.6625,4.6,12.775,0.0,158.0,-1.91625,16.825,1.3333333333333333,22.0,505.08,0.7742356,90.18319166666666,89.25,0.5,18.73333333333333,3.367381499,33.285,80.07499999999997,0.953228
4650,25.83333333333333,8.0,-7.648016226666668,25.715,14.225,1.43,6.0532022775000005,0.6733333333333333,4.816666666666666,12.433333333333332,0.0,25.0,0.0066666666666666,13.066666666666665,0.0,13.4,1728.0,0.3969298000000001,119.82064,94.0,0.0,14.2,3.0261582795,18.12,79.63333333333334,1.59949
4651,22.70333333333333,7.0,-7.938061715000001,22.025,14.26,1.325,6.110134341,0.5,5.166666666666667,9.933466666666668,0.0,268.0,-1.6766666666666667,16.0,2.0,6.4,1687.0,0.0,64.57775,117.86666666666666,0.6666666666666666,17.0,3.2227951985,20.44,127.33333333333334,1.59949
4652,31.757,0.0,-1.27634370875,31.757,63.23,2.67,8.7444739755,1.535,0.975,2.65,0.0,0.0,0.49375,41.95,0.5,1800.0,53.5,0.0,75.95192755,186.745,0.0,41.95,4.414085591,115.765,17.96395,8.83105
4653,25.91266666666667,10.0,-3.839583158333333,25.91266666666667,21.44333333333333,1.757,6.9340781996666685,0.7966666666666666,4.19,29.23333333333333,0.3333333333333333,7.799999999999998,0.1883333333333333,21.366666666666667,1.6666666666666667,23.1,933.47,0.0,130.40236919999998,105.91333333333334,0.3333333333333333,21.366666666666667,3.455610177333333,30.585,189.43333333333337,8.83105
4654,27.0792,10.0,-3.668924514668,27.022666666666662,24.426666666666662,1.7819999999999998,7.255453601333332,0.972,4.124,20.56,0.3333333333333333,64.3,0.1993333332,24.74,1.6666666666666667,32.1,429.75,0.0,156.90330633333338,114.896,0.4,24.96666666666667,3.618919107,31.7366666667,147.56,3.34248
4655,21.5794,2.0,-7.256163626999999,19.259,13.453333333333331,1.4480000000000002,5.8848465506666665,0.506,4.368,9.114,0.3333333333333333,103.0,0.37,15.0,3.0,23.1,933.47,1.351999999998e-05,28.95307953333333,45.46,0.8,13.266666666666667,2.889576431666667,16.69,60.53999999999999,3.34248
4656,27.407,1.0,-4.871442545833333,25.436,19.603333333333328,1.825,6.480610624666668,1.1666666666666663,1.3133333333333337,0.2334,0.0,132.0,-2.216666666666667,20.6,2.0,780.0,54.8,0.0,61.4003,124.66666666666666,0.0,23.9,3.427712669,37.24,26.744933333333336,4.79181
4657,25.06033333333333,10.0,-3.1922081375,25.06033333333333,24.52666666666667,1.97,7.227397710333332,0.7166666666666667,3.733333333333333,11.033334333333332,0.3333333333333333,104.0,-2.0175,28.63333333333333,3.0,22.3,302.91,0.0,60.81366666666666,-2.333333333333336,0.0,28.63333333333333,3.721372395,37.77,100.16666666666669,4.79181
4658,25.1175,10.0,-4.54873027825,25.596666666666664,26.44333333333333,1.877,7.380332291,1.0815,4.2205,8.004999999999999,0.0,310.0,0.0223749999999999,27.605,1.3333333333333333,28.8,600.61,0.0,149.67032333333333,103.0,0.15,26.4,3.67855221,36.8975,54.97,16.9784
4659,27.0725,10.0,-4.8239210825,27.155,29.090000000000003,1.798,7.7344926835,0.7949999999999999,3.9375,8.299999999999999,0.0,23.0,-5.89625,28.45,2.0,22.0,505.08,0.0,175.37403,90.75,0.0,29.9,4.0340990945,33.285,63.45,16.9784
4660,24.795,7.0,-7.4394002375,24.79,15.16,1.43,6.198286483666668,0.62,4.6125,20.4,0.3333333333333333,137.5,0.2075,14.1,1.6666666666666667,23.1,933.47,0.7742356,88.95420453333332,61.25,0.5,15.1,3.0839644,18.12,123.625,0.780245
4661,26.772666666666662,10.0,-3.492683007776667,26.772666666666662,24.12333333333333,1.773,7.2299968786666655,0.8933333333333333,4.086666666666667,17.766666666666666,0.3333333333333333,64.3,0.0566666666666666,24.86666666666667,1.6666666666666667,32.1,429.75,0.0,158.09485633333333,100.58,0.3333333333333333,24.86666666666667,3.611946352333333,31.24,136.43333333333334,0.780245
4662,24.6948,10.0,-6.450112785334,25.39733333333333,21.61666666666667,1.7819999999999998,6.9242578020000005,0.696,4.622,6.1400012,0.0,373.0,-1.4373333334,20.86,1.3333333333333333,9.4,1211.4,0.0,110.87845000000002,102.0,0.6000000000000001,22.7,3.524348531,31.7366666667,72.97999999999998,2.89392
4663,30.2555,1.0,-2.505432264375,29.207,22.95,1.877,6.780242155,1.2875,0.7925,0.475,0.0,0.0,-0.8150000000000002,21.65,0.5,1800.0,53.5,0.0,78.95193660000002,258.5,0.25,26.9,3.4410728775,36.8975,3.395925,2.89392
4664,28.00028571428572,10.0,-5.109616647857143,27.296,18.11,1.81,6.359729955,1.1285714285714286,2.0142857142857142,3.1142857142857143,0.0,62.6,-0.9735714285714284,18.785714285714285,0.6666666666666666,780.0,54.8,0.0,70.44175000000001,97.77142857142856,0.1428571428571428,21.63333333333333,3.2373305906666667,32.365,23.12422857142857,47.72
4665,23.596666666666664,10.0,-3.1448111175,24.045,14.89,1.332,6.197579749,0.44,1.3666666666666665,5.633333333333333,0.0,76.0,-6.71125,22.166666666666664,1.0,70.0,388.36,0.0,48.7225,133.61333333333332,0.3333333333333333,20.4,3.3779893895,25.786875,38.846,47.72
4666,24.9075,10.0,-4.2868170275,25.06333333333333,15.996666666666664,1.6,6.284631588,0.76,4.1125,35.15000000000001,0.0,30.0,-0.05625,15.475,0.0,30.2,692.68,0.0,73.38333333333333,71.65,0.5,16.7,3.144936701333333,23.195,235.175,3.83874
4667,27.05,10.0,-4.4442966375,27.05,31.35,1.877,7.9113331745,0.935,3.66,5.3,0.0,0.0,-3.74125,32.2,2.0,22.0,505.08,0.0,128.807735,85.5,0.5,32.2,4.1236482940000005,36.8975,40.05,3.83874
4668,22.9595,0.0,-3.686623785,22.9595,25.715,1.97,7.2715836095,0.63,3.625,15.6502,0.0,141.0,-3.39,32.05,2.0,22.3,1115.0,0.0,34.08175,-11.200000000000005,0.0,32.05,3.836055081500001,37.77,174.0,18.4362
4669,23.9675,10.0,-3.72183589,24.39,14.88,1.41,6.171024479333331,0.4825,2.1375,15.625,0.3333333333333333,113.0,-5.310312499999998,20.7,2.333333333333333,70.0,302.91,0.0,55.11133333333333,137.035,0.0,19.03333333333333,3.29460147,25.786875,110.5345,18.4362
4670,20.62425,3.0,-7.70841453875,19.20233333333333,12.176666666666666,1.43,5.707406036,0.4450000000000001,4.735,11.4425,0.3333333333333333,122.0,0.35,12.45,3.0,23.1,933.47,0.0,29.97791286666667,66.825,0.25,12.0,2.8040618873333334,16.48,74.6,11.319
4671,24.53028571428572,2.0,-6.7574908010714285,24.442,15.5,1.4480000000000002,6.277529399,0.4214285714285714,4.55,1.4857142857142858,0.0,105.0,-3.5186734692857145,18.15714285714286,1.5,127.0,317.3,1.287619047617143e-05,39.420381,42.15714285714286,0.5714285714285714,18.25,3.3901948785000005,22.5702380952,12.615,11.319
