,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATS0m,ATSC0se,SsF,AATS0se,ATSC0i,SM1_Dzp,ATS2dv,SM1_DzZ,ATS4dv,ATS3dv,AMID_X,ATS0s,AATS1se,target
5747,388.0,9,0,2,2,11.0,138.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,128.0,0.5,75.0,110.0,0.0,104.34027777777776,7.781517882352942,-421.77972
5748,388.0,9,0,2,2,11.0,132.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,132.0,0.5,60.0,127.0,0.0,83.63888888888889,7.756149263157895,-421.77927
5749,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,178.0,0.5,15.0,126.0,0.0,73.39583333333334,7.88001957894737,-421.77902
5750,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,129.0,0.5,56.0,135.0,0.0,87.86111111111111,7.898880888888889,-421.77847
5751,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,161.0,0.5,31.0,117.0,0.0,66.11805555555556,7.906649333333334,-421.77817
5752,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,132.0,0.5,75.0,102.0,0.0,84.38888888888889,7.756149263157895,-421.77795
5753,388.0,9,0,2,2,11.0,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,117.0,0.5,88.0,111.0,0.0,104.83333333333334,7.781517882352942,-421.77725
5754,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,162.0,0.5,42.0,99.0,0.0,85.17361111111111,7.756149263157895,-421.77704
5755,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,188.0,0.5,0.0,121.0,0.0,68.95138888888889,7.8630444,-421.77664
5756,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,123.0,0.5,81.0,109.0,0.0,105.09027777777776,7.781517882352942,-421.77634
5757,388.0,9,0,2,2,10.999999999999998,138.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,120.0,0.5,58.0,84.0,0.0,95.8125,7.781517882352942,-421.77585
5758,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,193.0,0.5,8.0,108.0,0.0,73.92361111111111,7.88001957894737,-421.7753
5759,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,105.0,0.5,79.0,99.0,0.0,104.83333333333331,7.781517882352942,-421.77475
5760,388.0,9,0,2,2,11.0,126.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,170.0,0.5,45.0,105.0,0.0,73.39583333333333,7.88001957894737,-421.77426
5761,388.0,9,0,2,2,11.0,136.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,152.0,0.5,40.0,120.0,0.0,66.11805555555556,7.906649333333334,-421.7739
5762,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,158.0,0.5,54.0,96.0,0.0,86.18055555555556,7.756149263157895,-421.7736
5763,388.0,9,0,2,2,11.0,128.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,135.0,0.5,54.0,153.0,0.0,127.09027777777776,7.773292470588236,-421.77307
5764,388.0,9,0,2,2,11.0,132.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,153.0,0.5,36.0,134.0,0.0,69.02777777777777,7.928186588235295,-421.7723
5765,388.0,9,0,2,2,10.999999999999998,136.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,124.0,0.5,61.0,128.0,0.0,105.09027777777776,7.781517882352942,-421.7719
5766,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,153.0,0.5,40.0,123.0,0.0,65.86111111111111,7.906649333333334,-421.7717
5767,388.0,9,0,2,2,11.0,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,196.0,0.5,12.0,102.0,0.0,83.89583333333334,7.756149263157895,-421.7714
5768,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,155.0,0.5,0.0,148.0,0.0,45.67361111111112,7.870036000000001,-421.771
5769,388.0,9,0,2,2,11.0,126.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,190.0,0.5,0.0,123.0,0.0,68.95138888888889,7.8630444000000015,-421.77048
5770,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,171.0,0.5,30.0,123.0,0.0,88.11805555555556,7.898880888888889,-421.77017
5771,388.0,9,0,2,2,11.0,132.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,143.0,0.5,36.0,125.0,0.0,84.64583333333333,7.756149263157895,-421.76962
5772,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,162.0,0.5,42.0,101.0,0.0,86.18055555555556,7.756149263157895,-421.76913
5773,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,159.0,0.5,0.0,144.0,0.0,45.67361111111112,7.870036000000001,-421.76877
5774,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,132.0,0.5,72.0,90.0,0.0,84.64583333333334,7.756149263157897,-421.7683
5775,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,161.0,0.5,66.0,84.0,0.0,72.38888888888889,7.880019578947368,-421.76794
5776,388.0,9,0,2,2,11.0,132.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,143.0,0.5,63.0,82.0,0.0,84.64583333333333,7.756149263157895,-421.7676
5777,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,167.0,0.5,12.0,132.0,0.0,49.36805555555556,7.887379157894737,-421.7671
5778,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,143.0,0.5,72.0,105.0,0.0,49.11111111111112,7.887379157894737,-421.76666
5779,388.0,9,0,2,2,10.999999999999998,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,124.0,0.5,116.0,106.0,0.0,59.75,7.928186588235295,-421.7662
5780,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,206.0,0.5,0.0,97.0,0.0,45.67361111111112,7.870036000000001,-421.76578
5781,388.0,9,0,2,2,11.0,122.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,203.0,0.5,0.0,105.0,0.0,92.48611111111111,7.8560528,-421.76532
5782,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,139.0,0.5,74.0,110.0,0.0,107.17361111111111,7.748789684210526,-421.7646
5783,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,164.0,0.5,0.0,148.0,0.0,50.11805555555556,7.887379157894737,-421.7642
5784,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,170.0,0.5,14.0,135.0,0.0,72.64583333333334,7.88001957894737,-421.76376
5785,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,110.0,0.5,65.0,110.0,0.0,122.30555555555556,7.934937,-421.7632
5786,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,145.0,0.5,40.0,125.0,0.0,80.11805555555556,7.898880888888889,-421.76266
5787,388.0,9,0,2,2,11.0,132.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,114.0,0.5,73.0,120.0,0.0,103.55555555555554,7.781517882352942,-421.7617
5788,388.0,9,0,2,2,10.999999999999998,128.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,179.0,0.5,15.0,120.0,0.0,73.65277777777777,7.880019578947368,-421.76132
5789,388.0,9,0,2,2,10.999999999999998,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,140.0,0.5,66.0,108.0,0.0,83.89583333333331,7.756149263157895,-421.76074
5790,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,149.0,0.5,55.0,100.0,0.0,85.17361111111111,7.756149263157895,-421.76016
5791,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,123.0,0.5,72.0,60.0,0.0,84.38888888888889,7.756149263157895,-421.75916
5792,388.0,9,0,2,2,11.0,122.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,145.0,0.5,61.0,130.0,0.0,111.39583333333334,7.891112444444444,-421.75864
5793,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,160.0,0.5,32.0,123.0,0.0,64.84027777777777,7.906649333333334,-421.75745
5794,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,175.0,0.5,30.0,123.0,0.0,88.11805555555556,7.898880888888889,-421.757
5795,388.0,9,0,2,2,10.999999999999998,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,135.0,0.5,48.0,90.0,0.0,84.91666666666667,7.756149263157895,-421.75632
5796,388.0,9,0,2,2,11.0,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,176.0,0.5,36.0,96.0,0.0,83.89583333333334,7.756149263157895,-421.75565
5797,388.0,9,0,2,2,11.0,122.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,135.0,0.5,75.0,111.0,0.0,111.39583333333331,7.891112444444445,-421.755
5798,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,182.0,0.5,12.0,112.0,0.0,45.67361111111112,7.870036000000001,-421.75436
5799,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,178.0,0.5,8.0,117.0,0.0,50.645833333333336,7.887379157894736,-421.7536
5800,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,149.0,0.5,36.0,109.0,0.0,89.65277777777777,7.898880888888889,-421.75284
5801,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,180.0,0.5,12.0,104.0,0.0,45.93055555555556,7.870036000000001,-421.75223
5802,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,155.0,0.5,30.0,125.0,0.0,89.65277777777777,7.898880888888889,-421.75156
5803,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,144.0,0.5,42.0,116.0,0.0,88.375,7.898880888888889,-421.75082
5804,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,139.0,0.5,69.0,123.0,0.0,88.11805555555556,7.898880888888889,-421.75015
5805,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,178.0,0.5,30.0,106.0,0.0,83.89583333333334,7.756149263157895,-421.7498
5806,388.0,9,0,2,2,11.0,124.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,120.0,0.5,60.0,93.0,0.0,107.66666666666669,7.748789684210528,-421.74918
5807,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,143.0,0.5,65.0,105.0,0.0,88.11805555555556,7.898880888888889,-421.7487
5808,388.0,9,0,2,2,11.0,128.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,134.0,0.5,55.0,119.0,0.0,88.11805555555554,7.898880888888889,-421.7482
5809,388.0,9,0,2,2,11.0,136.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,140.0,0.5,37.0,133.0,0.0,66.11805555555556,7.906649333333334,-421.7475
5810,388.0,9,0,2,2,11.0,124.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,165.0,0.5,45.0,108.0,0.0,68.69444444444446,7.8630444000000015,-421.747
5811,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,133.0,0.5,76.0,105.0,0.0,87.86111111111111,7.898880888888889,-421.7465
5812,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,195.0,0.5,0.0,108.0,0.0,45.67361111111112,7.870036000000001,-421.7459
5813,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,125.0,0.5,46.0,100.0,0.0,64.84027777777777,7.906649333333334,-421.7454
5814,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,123.0,0.5,66.0,120.0,0.0,64.84027777777777,7.906649333333334,-421.74506
5815,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,108.0,0.5,54.0,123.0,0.0,65.86111111111111,7.906649333333334,-421.74463
5816,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,147.0,0.5,30.0,144.0,0.0,49.86111111111112,7.887379157894739,-421.74387
5817,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,129.0,0.5,67.0,90.0,0.0,88.11805555555556,7.898880888888889,-421.74356
5818,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,135.0,0.5,47.0,95.0,0.0,88.11805555555556,7.898880888888889,-421.7433
5819,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,173.0,0.5,24.0,114.0,0.0,89.65277777777777,7.898880888888889,-421.743
5820,388.0,9,0,2,2,10.999999999999998,120.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,171.0,0.5,35.0,87.0,0.0,92.22916666666666,7.856052799999999,-421.74265
5821,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,125.0,0.5,75.0,113.0,0.0,88.11805555555556,7.898880888888889,-421.74216
5822,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,227.0,0.5,0.0,73.0,0.0,45.67361111111112,7.870036000000001,-421.7415
5823,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,88.0,0.5,52.0,80.0,0.0,111.75,7.934937000000001,-421.74088
5824,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,105.0,0.5,66.0,66.0,0.0,84.38888888888889,7.756149263157895,-421.7404
5825,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,171.0,0.5,60.0,90.0,0.0,73.39583333333334,7.88001957894737,-421.73944
5826,388.0,9,0,2,2,11.0,132.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,114.0,0.5,59.0,117.0,0.0,64.58333333333334,7.906649333333334,-421.73877
5827,388.0,9,0,2,2,11.0,130.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,151.0,0.5,43.0,110.0,0.0,89.39583333333334,7.898880888888889,-421.73813
5828,388.0,9,0,2,2,11.0,126.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,170.0,0.5,45.0,96.0,0.0,68.95138888888889,7.8630444,-421.73715
5829,388.0,9,0,2,2,11.0,124.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,167.0,0.5,27.0,132.0,0.0,111.65277777777776,7.891112444444444,-421.73666
5830,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,180.0,0.5,24.0,96.0,0.0,45.67361111111112,7.870036000000001,-421.73602
5831,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,139.0,0.5,72.0,103.0,0.0,88.11805555555556,7.898880888888889,-421.73566
5832,388.0,9,0,2,2,10.999999999999998,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,174.0,0.5,30.0,106.0,0.0,83.89583333333331,7.756149263157895,-421.7351
5833,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,171.0,0.5,36.0,90.0,0.0,46.95138888888889,7.870036000000002,-421.73386
5834,388.0,9,0,2,2,11.0,124.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,124.0,0.5,86.0,112.0,0.0,130.5625,7.934937,-421.733
5835,388.0,9,0,2,2,11.0,138.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,167.0,0.5,36.0,96.0,0.0,85.43055555555554,7.756149263157895,-421.7317
5836,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,144.0,0.5,39.0,132.0,0.0,66.11805555555556,7.906649333333334,-421.73004
5837,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,111.0,0.5,52.0,97.0,0.0,99.02777777777776,7.9436765,-421.72855
5838,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,183.0,0.5,40.0,85.0,0.0,69.20833333333334,7.8630444,-421.7276
5839,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,187.0,0.5,0.0,120.0,0.0,45.67361111111112,7.870036000000001,-421.72705
5840,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,145.0,0.5,64.0,96.0,0.0,45.67361111111112,7.870036000000001,-421.7256
5841,388.0,9,0,2,2,11.0,136.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,170.0,0.5,34.0,91.0,0.0,85.1736111111111,7.756149263157895,-421.72397
5842,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,185.0,0.5,12.0,106.0,0.0,45.67361111111112,7.870036000000001,-421.7222
5843,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,142.0,0.5,50.0,103.0,0.0,107.17361111111111,7.748789684210526,-421.72025
5844,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,187.0,0.5,25.0,99.0,0.0,68.95138888888889,7.8630444000000015,-421.71887
5845,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,209.0,0.5,0.0,80.0,0.0,45.93055555555556,7.870036000000001,-421.71735
5846,388.0,9,0,2,2,10.999999999999998,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,137.0,0.5,64.0,96.0,0.0,45.93055555555556,7.870036000000001,-421.71542
5847,388.0,9,0,2,2,11.0,128.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,177.0,0.5,30.0,93.0,0.0,69.20833333333334,7.8630444,-421.714
5848,388.0,9,0,2,2,10.999999999999998,134.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,177.0,0.5,12.0,108.0,0.0,45.93055555555556,7.870036000000001,-421.71222
5849,388.0,9,0,2,2,10.999999999999998,128.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,135.0,0.5,57.0,126.0,0.0,88.11805555555554,7.898880888888889,-421.7096
5850,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,173.0,0.5,12.0,118.0,0.0,45.67361111111112,7.870036000000001,-421.70782
5851,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,114.0,0.5,80.0,102.0,0.0,87.86111111111111,7.898880888888889,-421.70654
5852,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,175.0,0.5,24.0,102.0,0.0,45.67361111111112,7.870036000000001,-421.70502
5853,388.0,9,0,2,2,11.0,132.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,139.0,0.5,40.0,123.0,0.0,45.67361111111112,7.870036000000001,-421.70187
5854,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,200.0,0.5,0.0,92.0,0.0,45.93055555555556,7.870036000000001,-421.696
5855,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,196.0,0.5,0.0,104.0,0.0,45.93055555555556,7.870036000000001,-421.6909
5856,388.0,9,0,2,2,10.999999999999998,130.0,1529.913361,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,180.0,0.5,11.0,106.0,0.0,70.48611111111111,7.8630444,-421.68585
5857,388.0,9,0,2,2,11.0,126.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,185.0,0.5,30.0,102.0,0.0,73.39583333333334,7.88001957894737,-421.67654
5858,388.0,9,0,2,2,11.0,134.0,1529.9133609999997,1.8185938823529408,0.0,7.837338588235294,22.58700308113692,-2.164588528678304,193.0,0.5,6.0,102.0,0.0,51.395833333333336,7.887379157894737,-421.66437
5859,392.0,9,0,3,1,11.999999999999998,96.0,1528.1697209999993,1.5525088695652174,0.0,7.524199130434786,28.147137538181447,-2.118657900702788,81.0,0.5357142857142858,38.0,42.0,0.0,102.30555555555554,7.710846181818183,-421.66077
5860,392.0,9,0,3,1,11.999999999999996,102.0,1528.1697209999993,1.5525088695652174,0.0,7.524199130434786,28.147137538181465,-2.118657900702788,102.0,0.5357142857142858,32.0,57.0,0.0,101.80555555555554,7.713982181818182,-421.6545
5861,392.0,9,0,3,1,11.999999999999996,104.0,1528.1697209999993,1.5525088695652174,0.0,7.524199130434786,28.147137538181465,-2.118657900702788,104.0,0.5357142857142858,28.0,56.0,0.0,92.52777777777776,7.717118181818183,-421.64764
5862,380.0,8,0,3,3,10.333333333333334,142.0,1497.3531199999998,2.523991,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,166.0,0.75,24.0,74.0,0.0,94.55555555555554,8.108251500000001,-420.9316
5863,380.0,8,0,3,3,10.333333333333334,142.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,149.0,0.75,42.0,74.0,0.0,94.55555555555554,8.1082515,-420.92517
5864,380.0,8,0,3,3,10.333333333333334,142.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,102.0,0.75,50.0,76.0,0.0,133.52777777777777,7.979876,-420.9218
5865,380.0,8,0,3,3,10.333333333333334,134.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,122.0,0.75,72.0,90.0,0.0,116.55555555555554,8.099512,-420.91797
5866,380.0,8,0,3,3,10.333333333333334,142.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,144.0,0.75,14.0,112.0,0.0,94.55555555555554,8.1082515,-420.91083
5867,380.0,8,0,3,3,10.333333333333334,140.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,153.0,0.75,6.0,100.0,0.0,119.36805555555556,8.099512,-420.9083
5868,380.0,8,0,3,3,10.333333333333334,136.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,121.0,0.75,72.0,84.0,0.0,117.83333333333331,8.099512,-420.90326
5869,380.0,8,0,3,3,10.333333333333334,134.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,74.0,0.75,58.0,80.0,0.0,155.52777777777777,7.970553866666667,-420.8999
5870,380.0,8,0,3,3,10.333333333333334,136.0,1497.3531199999998,2.523990999999999,0.0,8.219090000000001,18.87940686888973,-3.246882793017456,110.0,0.75,51.0,126.0,0.0,156.80555555555554,7.970553866666666,-420.89542
