,nAtom,SpMax_D,VMcGowan,ATS0se,NsCH3,SsOH,LogEE_D,ETA_shape_p,StCH,WPol,ATS5v,NsNH2,BalabanJ,SaaN,AATSC1p,NaaCH,Xch-3dv,ATSC1m,SlogP_VSA1,ATSC1dv,target
6341,19,15.971903367407853,88.65000000000009,146.67168400000003,2,0.0,15.971903849725456,0.24,0.0,7,968.1733981014842,0,2.11181984750656,0.0,-0.0146660173895527,0,0.0,100.5421307700832,0.0,42.77562326869806,31.298
6342,15,20.093580924212237,85.33000000000006,131.42022799999998,0,8.723888888888888,20.093580930384302,0.2608695652173913,0.0,11,812.9613966772727,0,2.390189425653872,0.0,-0.0151779598755556,0,0.1443375672974064,-17.25820293333335,0.0,1.3333333333333353,31.298
6343,17,17.917511470639635,86.99000000000005,139.04595600000002,0,17.830416666666665,17.917511531445626,0.1666666666666666,0.0,10,868.3651995522071,0,2.138579898595381,0.0,0.0280178661280922,0,0.1178511301977579,-14.213855750864957,0.0,2.0,31.299
6344,18,22.782622944852086,93.74000000000008,148.42554,0,8.32313492063492,22.782622945326956,0.0854700854700854,0.0,6,2730.385730425585,0,1.978651700020144,0.0,-0.071165990722222,0,0.0,22.094220444444463,0.0,10.0,31.3
6345,18,17.61817425924264,81.90000000000009,136.80314,1,8.973888888888888,17.618174351835794,0.1968503937007873,0.0,7,1405.4856583114306,0,1.8968555022528928,0.0,0.0341689121008682,0,0.2957661115402472,77.52650534259263,0.0,26.333333333333325,31.301
6346,19,17.40777014202333,88.65000000000009,146.67168400000003,1,0.0,17.40777025246124,0.12,0.0,9,1218.2455083315208,0,1.973299304031699,0.0,-0.0146660173895527,0,0.1443375672974064,100.54213077008322,0.0,26.775623268698062,31.301
6347,20,18.23410384639781,99.32000000000008,150.24006800000004,0,0.0,18.234103896594267,0.0787401574803149,0.0,11,1196.077030193985,0,1.9169989830766792,0.0,0.0118956094665155,0,0.2357022603955158,34.092473402500204,5.316788604006331,13.759999999999998,31.302
6348,17,20.248452682697625,85.71000000000008,149.65192800000003,1,0.0,20.24845268836042,0.3612167300380228,0.0,8,1258.941550119889,0,2.318806091763648,0.0,-0.0470778817993079,0,0.0,15.27897854569396,0.0,30.176470588235293,31.302
6349,18,19.809220839384064,91.10000000000012,142.61434000000003,0,8.64587962962963,19.80922084981243,0.1639344262295081,0.0,8,1560.5615285317815,0,1.9180411296850253,0.0,0.0302465904387214,0,0.0,-1.883145749999974,5.316788604006331,6.493827160493829,31.303
6350,16,19.668929676634345,86.80000000000005,129.177412,0,9.292777777777776,19.668929687273653,0.180327868852459,0.0,7,1255.1129795721458,0,1.9916412861072408,0.0,0.0116805106566178,0,0.1767766952966369,7.10477656640623,0.0,15.390625,31.304
6351,16,19.39439110351992,89.44000000000007,134.988612,1,0.0,19.394391117132955,0.2991452991452991,0.0,11,1017.8763755075736,0,2.4777368810181293,0.0,-0.04423914746875,0,0.0,9.48968575000008,5.316788604006331,23.75,31.304
6352,14,22.67893804227408,91.70000000000005,121.55168399999998,1,0.0,22.67893804274027,0.4017094017094016,0.0,9,2031.0080199371328,0,3.324760174025222,0.0,-0.0653853919235577,0,0.0,3.095253750000065,0.0,35.63265306122449,31.305
6353,21,16.401708327315212,96.87000000000008,154.29741200000004,0,9.52837962962963,16.401708659222084,0.0769230769230769,0.0,9,993.6899995328482,0,2.035203956476848,0.0,0.0475116700432331,0,0.0,54.79655416780063,0.0,11.875283446712018,31.306
6354,20,17.726472242587654,99.3200000000001,150.24006800000004,1,0.0,17.726472339381687,0.1968503937007873,0.0,10,1232.1133189000718,0,2.055905508946005,0.0,0.0118956094665155,0,0.0,34.09247340250013,5.316788604006331,19.759999999999994,31.306
6355,21,17.472112491790107,96.87000000000008,154.29741200000004,0,0.0,17.472112596043104,0.0,0.0,8,2103.6525400821447,0,1.865787315804121,0.0,0.0096515102171462,0,0.2357022603955158,98.67651816780062,0.0,24.351473922902496,31.307
6356,15,19.43819357246051,86.61000000000003,119.30886799999998,0,8.345162037037037,19.438193585945687,0.2016129032258064,5.192083333333334,9,1338.707172704317,0,2.009697610606419,0.0,0.0170195814129344,0,0.1581138830084189,17.649931840000114,0.0,16.40444444444445,31.308
6357,16,18.35421212668931,89.4400000000001,134.988612,2,0.0,18.35421216353032,0.4444444444444444,0.0,9,1243.3520658975813,0,2.541383356882805,0.0,-0.0561084513828124,0,0.0,17.34078024999996,0.0,47.5,31.308
6358,16,19.165947610571223,93.36000000000008,129.177412,1,0.0,19.16594763022394,0.3032786885245902,0.0,10,1487.8408364668014,0,2.34622717382778,0.0,-0.00169152309375,2,0.0,-10.483287250000004,15.873041448938531,29.875,31.309
6359,15,22.008967271811656,85.33000000000006,131.42022799999998,0,8.21301776266062,22.00896727275084,0.2608695652173913,0.0,9,1620.0883717672652,0,2.1657152559006443,0.0,-0.0151779598755556,0,0.1360827634879543,-17.25820293333335,0.0,1.866666666666669,31.31
6360,18,19.67321585354827,97.6600000000001,142.61434000000003,1,0.0,19.67321586555918,0.2049180327868852,0.0,10,2070.923969246398,0,2.29725588417896,0.0,-0.0702481632839505,0,0.0,39.481050000000096,0.0,31.333333333333336,31.311
6361,17,19.099112850502387,93.55000000000004,138.556996,1,0.0,19.099112868511178,0.3109243697478991,0.0,10,1678.8323594579024,0,2.4439658755107585,0.0,-0.0299734169826989,0,0.0,0.707474352941162,5.316788604006331,20.0,31.311
6362,15,19.233588713733305,85.33000000000008,130.931268,1,17.45324074074074,19.233588729330624,0.3070175438596491,0.0,9,1251.6179131337742,0,2.3952964790313653,6.124722222222221,0.0082881432533333,0,0.0,-22.563245866666698,0.0,28.200000000000003,31.312
6363,18,17.07480239315563,81.90000000000009,136.80314,1,9.039652777777778,17.074802551742096,0.1968503937007873,0.0,8,1048.5826077456218,0,1.942509566717495,0.0,0.0341689121008682,0,0.2934087657973924,77.52650534259274,0.0,23.33333333333332,31.313
6364,19,19.67112483608144,95.2100000000001,146.18272400000004,1,0.0,19.67112484667326,0.1209677419354838,0.0,8,2274.838288640841,0,1.856199920573248,0.0,-0.0330129527347782,0,0.2041241452319315,60.46783942382287,5.316788604006331,24.75623268698061,31.314
6365,20,15.745102956225251,90.12000000000008,144.42886800000002,2,0.0,15.745103582894794,0.2272727272727272,0.0,7,1061.424631394275,0,2.0302600534668858,0.0,0.0151572877326291,0,0.1290994448735805,130.0333404675003,0.0,39.17000000000001,31.315
6366,15,19.00133884347416,86.61000000000006,119.79782799999998,1,0.0,19.00133886617808,0.32,5.119837962962963,9,1082.7611922776025,0,2.0790029112677457,0.0,-0.0113415201003988,0,0.0,30.404205351111223,0.0,25.737777777777787,31.315
6367,18,19.16594761057121,97.6600000000001,142.61434000000003,1,0.0,19.16594763022393,0.2868852459016393,0.0,10,1234.9014318040106,0,2.34622717382778,0.0,-0.0081137037037036,0,0.0,-2.211567999999972,5.316788604006331,27.666666666666664,31.316
6368,18,19.53330202670069,91.10000000000012,142.61434000000003,1,9.044074074074077,19.53330203895313,0.2049180327868852,0.0,7,1911.3925585489235,0,1.9421921846227597,0.0,-0.0097261960934422,0,0.1924500897298752,29.93426225000003,0.0,14.716049382716054,31.316
6369,15,20.857627191093105,89.25000000000004,125.60902799999998,0,8.432546296296296,20.85762719433126,0.2916666666666666,4.9282407407407405,9,1483.0253722564994,0,2.2879475939522003,0.0,-0.0084808576533333,0,0.0,-15.137650399999863,0.0,7.000000000000004,31.317
6370,19,19.284330757741643,95.2100000000001,146.67168400000003,0,8.72587962962963,19.28433077488774,0.08,0.0,8,1916.2030100505613,0,1.9299053629908411,0.0,0.0089587753020637,0,0.0,27.811698858725865,0.0,5.177285318559555,31.318
6371,18,17.405429767655082,84.54000000000008,142.61434000000003,1,9.582453703703704,17.405429882344666,0.2049180327868852,0.0,9,1367.003948561494,0,1.959467853647166,0.0,-0.0073597281330959,0,0.1490711984999859,64.28722850000013,0.0,18.654320987654323,31.319
6372,17,20.41327473809101,93.55000000000004,138.556996,0,17.305694444444445,20.41327474299213,0.1680672268907563,0.0,8,1948.4460637964585,0,2.2354623182291338,3.5950925925925925,0.0252038554948096,2,0.0,-43.26460682352946,0.0,-1.0,31.32
6373,19,18.156753570514454,95.2100000000001,146.67168400000003,1,0.0,18.156753625763425,0.1999999999999999,0.0,10,1629.200167047583,0,1.9908397203253825,0.0,-0.0076996591295151,0,0.2357022603955158,50.27106538504164,0.0,28.07202216066482,31.32
6374,16,19.76279831126888,94.24000000000008,125.69424,1,0.0,19.76279831933269,0.3636363636363636,4.966877362055934,6,1953.1887155900808,0,2.8620655983050844,0.0,-0.0601197412474833,0,0.0,-5.078044999999953,0.0,13.1875,31.321
6375,16,18.30662530354109,81.60000000000007,146.08354400000002,1,0.0,18.306625341621487,0.367741935483871,0.0,11,631.6034242608868,0,2.59104754368636,0.0,-0.038074850515625,0,0.0,12.97864450719998,0.0,39.5,31.322
6376,15,19.88069695046885,89.25000000000007,125.12006799999996,1,8.732916666666666,19.88069695889501,0.3949579831932773,0.0,10,1031.351374083911,0,2.4103961900281687,0.0,-0.0213328479822222,0,0.0,-15.125363999999866,0.0,16.800000000000004,31.322
6377,18,18.841539618459347,95.02000000000008,136.80314,1,0.0,18.841539645355255,0.2125984251968504,0.0,9,1664.8189203059294,0,2.017936336602609,0.0,-0.0087685260642024,0,0.0,47.33332889197537,0.0,30.111111111111104,31.323
6378,16,20.8576271910931,93.36000000000008,128.68845199999998,0,0.0,20.857627194331258,0.2809917355371901,0.0,9,1323.2835230845888,1,2.2879475939522,0.0,-0.01402550015625,0,0.0,-10.468521000000036,5.733667477162185,7.75,31.324
6379,18,19.144634638570736,95.0200000000001,136.80314,1,0.0,19.144634656549385,0.1968503937007873,0.0,7,1492.4365334127224,0,1.981286226766151,0.0,0.0130031613159144,0,0.1443375672974064,25.392017114197664,5.316788604006331,18.111111111111107,31.325
6380,18,18.22036444023088,91.10000000000008,142.61434000000003,0,9.34462962962963,18.220364491639906,0.180327868852459,0.0,9,1027.3538317328816,0,2.007097142551224,0.0,0.0203700139065577,0,0.2041241452319315,7.972274250000028,0.0,12.938271604938274,31.326
6381,18,18.25756210197398,92.38000000000008,130.99194,1,0.0,18.257562149617293,0.2272727272727272,5.350185185185185,7,1562.309346691026,0,1.9028777518771849,0.0,-0.0019586924343304,0,0.1290994448735805,79.63669585802486,0.0,25.728395061728403,31.326
6382,16,19.61399450688084,89.44000000000004,134.988612,1,8.209953703703704,19.61399451773978,0.2991452991452991,0.0,9,1299.7131239620342,0,2.379435109253719,0.0,-0.0065012210078124,0,0.0,3.3828522499999405,0.0,29.5,31.327
6383,20,16.776593692990684,92.7600000000001,150.24006800000004,2,0.0,16.776593930552693,0.2362204724409448,0.0,9,1539.5678195827545,0,1.9666044929859807,0.0,-0.0215638097821068,0,0.0,112.08591300500017,0.0,35.120000000000005,31.327
6384,16,17.133998554755507,87.68000000000008,125.69424,0,17.444398148148146,17.13399866535036,0.3181818181818182,4.864074074074074,7,1341.6789281354484,0,2.177765600529216,0.0,0.0426517297499999,0,0.2357022603955158,-47.85599999999998,0.0,-3.5,31.328
6385,16,20.745114252426305,97.28000000000009,122.877252,1,0.0,20.745114255987865,0.2380952380952381,5.0569444444444445,8,2068.1081095068894,0,2.2238489986987253,7.630462962962962,-0.00142162453125,0,0.0,21.45151100000005,0.0,28.0,31.329
6386,19,16.703957037051037,88.65000000000009,146.67168400000003,1,9.32539351851852,16.70395727545852,0.2,0.0,8,877.9635609054096,0,2.0293301456675708,0.0,0.0267998719437805,0,0.0,56.6621667700832,0.0,21.617728531855956,31.329
6387,16,21.485327376660173,93.36000000000008,128.68845199999998,1,0.0,21.485327378371696,0.2231404958677686,0.0,7,2008.6056488790484,1,2.1428657183068927,3.7609259259259256,-0.046577022546875,1,0.0,6.242445249999975,5.733667477162185,30.375,31.33
6388,17,18.238746443606352,86.99000000000008,139.04595600000002,1,9.04601851851852,18.238746487363905,0.2916666666666666,0.0,8,814.6006379913943,0,2.1187141595990804,0.0,0.0097930913437786,0,0.1666666666666666,11.82332707266428,0.0,22.0,31.331
6389,17,18.357518472421454,97.47000000000008,133.234756,1,0.0,18.3575185094508,0.2799999999999999,0.0,11,412.6972166983757,0,2.555151576890918,0.0,8.898111006186917e-17,0,0.0,4.618527782440651e-14,0.0,20.52941176470588,31.331
6390,18,19.570049200896285,91.10000000000012,142.61434000000003,1,0.0,19.570049212469254,0.2868852459016393,0.0,7,1370.9746090578565,0,1.957656939216774,0.0,0.0243886571814115,0,0.2041241452319315,10.179410250000018,10.423315998847038,25.93827160493827,31.332
6391,20,17.637177663099816,99.3200000000001,150.24006800000004,1,0.0,17.637177764557286,0.1181102362204724,0.0,10,1350.0935975660414,0,2.0464848246959737,0.0,-0.0241843818334844,0,0.0,67.51334180250014,0.0,22.36,31.333
6392,21,17.694516966699688,103.43000000000008,154.29741200000004,0,0.0,17.69451704746926,0.0,0.0,8,2165.820028944005,0,2.04093977448264,0.0,-0.0070791652349765,0,0.0,61.49672156009087,0.0,18.24716553287982,31.334
6393,16,20.08175091558862,89.44000000000007,134.499652,0,8.52037037037037,20.081750922488947,0.1896551724137931,0.0,9,1552.8068759577502,1,2.319471479103401,6.657638888888888,0.0129074348125,0,0.0,-12.960518500000012,5.733667477162185,23.25,31.334
6394,18,15.229985864370486,85.4200000000001,139.13116800000003,2,0.0,15.229986607575604,0.2727272727272727,0.0,8,1441.3988623475989,0,2.037510622810636,0.0,-0.0372386581928362,0,0.2845177968644246,77.36638144444457,0.0,33.08641975308642,31.335
6395,19,17.675376547584342,91.29000000000008,152.48288400000004,0,18.13939814814815,17.675376627947742,0.1666666666666666,0.0,9,1105.7975523323253,0,2.1586107335353955,0.0,0.0226030304427841,0,0.0,0.6304077673129491,0.0,5.047091412742383,31.336
6396,17,17.793923295603694,80.43000000000009,139.04595600000002,0,18.11627314814815,17.79392337123348,0.1666666666666666,0.0,7,962.0602401069648,0,1.958475432362592,0.0,0.047120474645178,0,0.1666666666666666,5.803872968858052,0.0,9.0,31.336
6397,18,20.658431038452623,93.74000000000008,148.42554,0,9.128333333333334,20.658431042272024,0.2564102564102564,0.0,7,1695.027871464698,0,2.2443891995007146,0.0,0.014817694425926,0,0.0,-40.65791822222239,10.423315998847038,19.44444444444444,31.336
6398,18,21.28990376884573,91.10000000000008,142.61434000000003,0,0.0,21.289903770999462,0.0983606557377049,0.0,7,2129.8267783981187,0,1.80456764513094,0.0,-0.0254607058829159,0,0.2041241452319315,51.85223825000003,0.0,8.71604938271605,31.337
6399,19,20.246684697204092,95.2100000000001,146.18272400000004,1,0.0,20.24668470334919,0.1209677419354838,0.0,7,3041.8819444419178,0,1.839678261744952,0.0,-0.0330129527347782,0,0.1666666666666666,60.46783942382288,5.316788604006331,26.75623268698061,31.337
6400,18,19.49065078657445,91.10000000000008,142.61434000000003,1,0.0,19.490650799382315,0.2049180327868852,0.0,9,2173.8510783090424,0,1.9301085039354329,0.0,-0.0456803393507522,0,0.2236067977499789,63.95880625000002,0.0,30.82716049382716,31.338
6401,19,17.815292323303584,95.2100000000001,146.67168400000003,1,0.0,17.81529239348424,0.2,0.0,8,1651.6753723822312,0,2.101390658059082,0.0,-0.0076996591295151,0,0.0,50.27106538504162,0.0,28.072022160664822,31.339
6402,17,19.16594761057121,97.47000000000008,132.256836,2,0.0,19.16594763022393,0.3414634146341463,0.0,10,1761.7250040896597,0,2.34622717382778,7.1765740740740736,-0.0297697016262974,1,0.0,32.99423223529406,5.48770695145777,41.117647058823536,31.34
6403,18,19.673215853548268,101.58000000000006,136.80314,2,0.0,19.673215865559172,0.2362204724409448,0.0,10,2652.495386142301,0,2.29725588417896,4.024953703703703,-0.0464547808456789,3,0.0,30.931628444444517,4.736862953800049,29.999999999999996,31.34
6404,17,17.121217515422156,91.79000000000006,129.26262400000002,0,8.553935185185185,17.121217629298112,0.2232142857142857,5.074212962962963,8,1501.2440148355292,0,2.1532434777779765,0.0,0.0121347315501731,0,0.2041241452319315,-22.166473176470525,5.316788604006331,-1.4705882352941149,31.341
6405,18,20.139730166885457,93.74000000000008,148.42554,0,8.531574074074074,20.13973017445056,0.188034188034188,0.0,9,1778.1477395482934,0,2.23165161946076,0.0,-0.0393977690555554,0,0.0,0.132232444444277,0.0,6.2222222222222205,31.342
6406,20,18.040128299479814,99.3200000000001,150.24006800000004,1,0.0,18.04012835767995,0.2125984251968504,0.0,9,1763.7817808515226,0,2.0559753253203894,0.0,0.0030455224522298,0,0.0,45.55135380250015,0.0,20.96,31.342
6407,21,16.867923968300005,96.87000000000008,154.29741200000004,0,9.313726851851852,16.867924177214768,0.0769230769230769,0.0,7,1240.3803104664505,0,1.9718035199442112,0.0,0.0475116700432331,0,0.0,54.79655416780063,0.0,9.875283446712018,31.343
6408,14,19.858072385721123,89.06000000000007,115.25152399999996,0,8.763842592592592,19.85807239423641,0.2809917355371901,0.0,9,972.4006774295962,1,2.347311722005233,0.0,0.0627639023673469,1,0.0,-71.25114885714277,5.733667477162185,3.71428571428571,31.344
6409,19,18.211666298547392,95.2100000000001,146.67168400000003,0,9.176782407407408,18.21166634659029,0.16,0.0,8,763.6707517968576,0,2.089924531788247,0.0,0.0358395246704848,0,0.0,6.391101385041639,0.0,5.33518005540166,31.345
6410,15,21.485327376660184,93.17000000000006,119.30886799999998,0,0.0,21.485327378371707,0.217741935483871,4.984684429327286,7,1873.681343215019,0,2.1428657183068927,0.0,-0.0157306230044443,1,0.0,-5.32483679999989,5.684502878635217,11.866666666666664,31.346
6411,16,19.35274359451633,93.36000000000008,128.68845199999998,1,0.0,19.35274360850957,0.3057851239669422,0.0,10,1278.0405406873274,1,2.4116033848032283,3.657407407407408,-0.0150952498828125,1,0.0,1.8793587500000517,5.733667477162185,26.5,31.347
6412,17,16.900931682943273,80.43000000000009,139.04595600000002,0,18.81657407407408,16.900931870781164,0.1666666666666666,0.0,9,629.2936054579675,0,2.015421247643552,0.0,0.047120474645178,0,0.2041241452319315,5.803872968858052,0.0,8.0,31.348
6413,21,16.50364160970782,96.87000000000008,154.29741200000004,1,0.0,16.503641926415366,0.1153846153846153,0.0,10,1257.525459333059,0,1.977942441623772,0.0,0.0096515102171462,0,0.1666666666666666,98.67651816780064,0.0,22.351473922902493,31.348
6414,17,17.62470753878739,86.99000000000008,139.04595600000002,0,17.874953703703703,17.624707619405914,0.25,0.0,11,609.4474636943611,0,2.1365675000001336,0.0,0.0581699622326675,0,0.2357022603955158,-32.056636927335546,0.0,1.0,31.349
6415,16,19.1659476105712,93.36000000000008,128.68845199999998,1,8.846481481481481,19.165947630223915,0.3057851239669422,0.0,10,1528.939612717773,1,2.34622717382778,7.284722222222221,0.0078469572031249,1,0.0,-37.63751874999996,5.733667477162185,24.25,31.35
6416,16,19.16594761057121,93.36000000000006,129.177412,1,17.541296296296295,19.16594763022393,0.2868852459016393,0.0,10,1427.0058617219506,0,2.34622717382778,3.729537037037037,0.0248190399921874,2,0.0,-45.971638750000025,0.0,16.25,31.351
6417,16,21.724034160031188,89.44000000000007,134.988612,0,8.652925170068027,21.724034161379628,0.2564102564102564,0.0,8,1700.4627610786106,0,2.1523339451657435,0.0,-0.0255544170937499,0,0.0,-12.428290249999929,0.0,8.5,31.351
6418,19,14.979599513536836,89.53000000000011,142.69955200000004,1,9.48726851851852,14.979600566142537,0.2232142857142857,0.0,7,1394.08900631121,0,2.055576855094324,0.0,-0.0008233958378489,0,0.1825741858350553,41.10619051800566,0.0,20.59556786703601,31.352
6419,20,18.70042124960518,103.2400000000001,144.42886800000002,1,0.0,18.700421279150454,0.2045454545454545,0.0,8,1479.3410963100605,0,2.034711669492946,0.0,0.016033625505563,0,0.0,35.42451842250024,0.0,16.190000000000005,31.353
6420,16,22.232977313638465,93.36000000000006,129.177412,0,0.0,22.232977314468517,0.2049180327868852,5.0235440287226005,8,2055.6759377683134,0,2.1127622989857904,0.0,-0.03743077246875,0,0.0,11.478700750000083,5.316788604006331,2.625,31.353
6421,15,18.6490400700658,89.25000000000004,124.63110799999995,1,0.0,18.649040102911247,0.3305084745762712,0.0,11,1052.5441854336732,1,2.4133248481963467,6.487777777777778,0.0175260168622222,0,0.0,-3.614264799999852,11.287693852645935,35.800000000000004,31.354
6422,20,18.94148007343559,99.32000000000008,150.24006800000004,0,0.0,18.941480098991896,0.0787401574803149,0.0,10,1585.4311596405255,0,1.9293493835427025,0.0,-0.0153342948191987,0,0.1825741858350553,56.05446140250022,0.0,13.760000000000002,31.355
6423,17,17.109625297798452,86.99000000000008,139.04595600000002,1,9.29861111111111,17.10962543059377,0.2916666666666666,0.0,11,537.0321944220967,0,2.19958752797642,0.0,0.0097930913437786,0,0.2357022603955158,11.823327072664446,0.0,27.0,31.356
6424,16,18.649040070065805,93.36000000000008,128.199492,1,0.0,18.64904010291125,0.325,0.0,11,1409.972426056579,1,2.413324848196347,7.12962962962963,0.0296981244140625,0,0.0,-21.33636675000004,11.09089792546849,27.125,31.356
6425,19,19.67112483608144,91.2900000000001,152.48288400000004,1,0.0,19.67112484667326,0.125,0.0,8,2210.6160323282056,0,1.856199920573248,0.0,-0.0644753371572158,0,0.1666666666666666,88.39033576731298,0.0,21.78393351800554,31.357
6426,22,15.198053478816504,101.8600000000001,154.38262400000005,1,0.0,15.198054352352552,0.125,0.0,6,2321.2387510986573,0,1.9678905502643,0.0,0.0177200107644992,0,0.2357022603955158,49.02673091735571,0.0,10.487603305785118,31.358
6427,20,22.607673134343838,99.32000000000008,150.24006800000004,0,0.0,22.607673134968348,0.0787401574803149,0.0,6,2912.712024841609,0,1.6565608285823006,0.0,0.0118956094665155,0,0.0,34.092473402500204,5.316788604006331,5.360000000000002,31.358
6428,16,19.352743594516312,89.44000000000007,134.988612,1,8.141342592592594,19.352743608509552,0.2991452991452991,0.0,10,1173.0754904720543,0,2.4116033848032283,0.0,-0.0065012210078124,0,0.0,3.382852249999935,0.0,25.5,31.36
6429,19,19.225902578569425,88.65000000000009,146.18272400000004,1,0.0,19.22590259683101,0.1209677419354838,0.0,8,2083.418098112894,0,1.8142535081740876,0.0,-0.0022891817504549,0,0.1767766952966369,78.07467884764559,10.633577208012662,16.45983379501385,31.36
6430,16,18.420119687183533,82.88000000000007,134.988612,0,17.981782407407408,18.42011972802588,0.2564102564102564,0.0,9,732.5870073659273,0,2.091206286362412,0.0,0.0521592331290444,0,0.0,-47.01834377734384,5.316788604006331,3.5625,31.361
6431,15,20.745114252426283,93.17000000000006,119.30886799999998,1,0.0,20.745114255987843,0.2177419354838709,0.0,8,2039.5473005364595,1,2.2238489986987253,3.437824074074074,0.0172533769955554,1,0.0,2.6352112000001,5.733667477162185,31.66666666666666,31.361
6432,18,18.758829746168725,97.6600000000001,142.61434000000003,1,0.0,18.75882977441212,0.2049180327868852,0.0,12,1143.779809549646,0,2.321499210389008,0.0,-0.0503072005987653,0,0.0,29.6058400000001,0.0,20.88888888888889,31.362
6433,21,17.486853050669005,103.43000000000008,154.29741200000004,1,0.0,17.486853151264445,0.1153846153846153,0.0,9,1616.6637262658564,0,2.069426123442496,0.0,-0.0070791652349765,0,0.0,61.4967215600909,0.0,13.485260770975056,31.363
6434,16,19.613994506880832,93.36000000000008,128.68845199999998,1,0.0,19.613994517739776,0.3057851239669422,0.0,9,1591.339850169996,1,2.379435109253719,3.752314814814815,-0.0150952498828125,1,0.0,1.879358750000044,5.733667477162185,27.5,31.363
6435,17,16.83014643142161,84.35000000000008,133.234756,1,9.514398148148148,16.83014662594046,0.2799999999999999,0.0,8,576.7244779493094,0,2.092056899969592,0.0,0.0543058353947682,0,0.1443375672974064,19.24217723183394,0.0,24.6159169550173,31.364
6436,17,17.414944431162215,86.99000000000005,139.04595600000002,1,9.232916666666666,17.414944530181234,0.2916666666666666,0.0,10,824.4046111398312,0,2.1869861461303413,0.0,0.0097930913437786,0,0.2041241452319315,11.823327072664298,0.0,28.0,31.365
6437,16,22.7826229448521,97.28000000000009,123.366212,0,8.28125566893424,22.782622945326967,0.0787401574803149,0.0,6,2382.615834367695,0,1.978651700020144,0.0,0.0238015822812499,3,0.0,-30.412248249999948,0.0,1.0,31.365
6438,19,18.009680056282505,95.2100000000001,146.67168400000003,0,9.221944444444444,18.00968011570437,0.08,0.0,9,1713.842861244092,0,2.0590213308457805,0.0,0.0089587753020637,0,0.0,27.811698858725865,0.0,12.598337950138504,31.366
6439,17,21.48532737666019,97.47000000000008,133.234756,1,0.0,21.485327378371714,0.1999999999999999,0.0,7,2032.5164930436715,0,2.1428657183068927,0.0,-0.0293187453564013,2,0.0,18.77831905882358,0.0,21.764705882352946,31.367
6440,16,20.47921696735205,90.32000000000008,131.01648,0,0.0,20.47921697130593,0.3076923076923076,0.0,5,1846.071198227553,1,2.7158427612932585,0.0,-0.0201496401308166,0,0.0,-50.52978225000004,11.050456081168516,9.484375,31.368
6441,19,19.439417294769683,95.2100000000001,146.67168400000003,0,8.724282407407408,19.439417309547284,0.16,0.0,9,1589.7146042508102,0,2.009467807829004,0.0,0.0358395246704848,0,0.0,6.391101385041631,0.0,4.33518005540166,31.368
6442,18,20.139730166885467,101.58000000000008,136.80314,2,0.0,20.13973017445057,0.2362204724409448,0.0,9,2425.64563188161,0,2.23165161946076,3.930046296296296,-0.0464547808456789,3,0.0,30.931628444444502,4.736862953800049,27.0,31.369
6443,19,17.64212494563427,96.09000000000012,142.69955200000004,1,0.0,17.642125020310658,0.2232142857142857,0.0,6,2348.8188206204777,0,2.07703923711442,0.0,-0.0092930857894735,0,0.0,2.21041242105275,5.316788604006331,17.89473684210526,31.37
6444,20,20.841856742508035,92.7600000000001,150.24006800000004,0,8.622577475434618,20.841856746488013,0.0787401574803149,0.0,6,2606.0471950320784,0,1.6506833473541764,0.0,0.0180172663997113,0,0.0,68.20594900500024,0.0,9.320000000000004,31.371
6445,17,17.121217515422156,91.79000000000006,129.26262400000002,1,0.0,17.121217629298112,0.2678571428571429,5.109212962962963,8,2078.5123065134776,0,2.1532434777779765,0.0,-0.0390878376262974,0,0.2041241452319315,21.71349082352948,5.316788604006331,9.58823529411765,31.372
6446,16,24.351872770928157,93.36000000000008,129.177412,0,0.0,24.35187277102151,0.180327868852459,0.0,7,2330.155505798578,0,1.9244561353310927,0.0,-0.0316292723906249,0,0.2357022603955158,16.711963250000082,0.0,8.25,31.372
6447,17,21.48532737666019,97.47000000000008,133.234756,1,0.0,21.485327378371714,0.1999999999999999,0.0,7,2122.133700783379,0,2.1428657183068927,0.0,-0.0293187453564012,2,0.0,18.77831905882358,0.0,21.76470588235294,31.373
6448,18,18.846942436304943,91.10000000000012,142.61434000000003,1,9.10273148148148,18.846942463229425,0.3032786885245902,0.0,9,1447.32707341053,0,2.022137850030699,0.0,0.0203700139065577,0,0.0,7.972274250000035,0.0,16.93827160493827,31.374
6449,17,18.60083672880164,86.99000000000008,139.04595600000002,0,8.9575,18.600836759080728,0.1666666666666666,0.0,8,1104.6021182801703,0,2.0282782499261893,0.0,0.0097930913437786,0,0.2041241452319315,11.82332707266445,0.0,13.0,31.375
6450,17,19.43819357246051,86.99000000000005,139.04595600000002,0,8.595532407407408,19.438193585945687,0.1666666666666666,0.0,9,1301.3523652761555,0,2.009697610606419,0.0,0.0097930913437785,0,0.2041241452319315,11.82332707266446,0.0,6.0,31.375
6451,17,21.27306852269367,93.55000000000004,138.556996,2,0.0,21.27306852477921,0.2521008403361344,0.0,6,2789.657540910032,0,2.1127901449768736,3.339814814814815,-0.079384922685121,1,0.0,61.503472000000016,5.750822302661197,50.0,31.377
6452,16,19.23358871373331,93.36000000000008,128.68845199999998,0,0.0,19.23358872933063,0.2809917355371901,0.0,9,1607.065364912654,1,2.3952964790313653,0.0,0.0504402485156249,2,0.0,-59.626757500000025,16.249478477794412,13.25,31.378
