,AtomicVolume_difference,CovalentRadii_difference,MiracleRadius_difference,BCCvolume_padiff_composition_average,Electronegativity_min_value,BCCvolume_padiff_arithmetic_average,ICSDVolume_arithmetic_average,ThirdIonizationEnergy_difference,BCCenergy_pa_composition_average,MiracleRadius_min_value,ThermalExpansionCoefficient_arithmetic_average,Density_composition_average,NdUnfilled_composition_average,NUnfilled_composition_average,BCCvolume_padiff_difference,IonicRadii_difference,HeatCapacityMolar_difference,SpaceGroupNumber_composition_average,MeltingT_composition_average,IsChalcogen_composition_average,AtomicVolume_arithmetic_average,HeatFusion_composition_average,IsMetal_composition_average,ElectronAffinity_difference,ThermalConductivity_difference,target
938,18579.984462023804,0.5,88.0,-2.389152456692308,0.98,-2.5615394087500003,17.5,92.271,-3.74234166,64.0,243.675,1471.7255384615385,0.7692307692307693,2.5384615384615388,0.0,1.23,5.553999999999999,58.69230769230769,351.13,0.6153846153846154,4663.542012712879,5.204615384615384,0.2307692307692307,69.39999999999999,84.465,0.58118069
939,18580.41980151986,0.5,88.0,-2.3926007325384617,0.98,-2.5671428570000003,17.375,92.271,-3.652352983076923,64.0,241.2,1533.8793846153849,0.6153846153846154,2.3846153846153846,0.0,1.23,5.553999999999999,60.53846153846155,396.05307692307696,0.6153846153846154,4663.433177838865,5.343076923076923,0.2307692307692307,117.1,84.465,0.58118069
940,18579.984462023804,0.5,88.0,-1.8701989389230769,0.98,-1.916479885,17.775,88.959,-3.191484396153846,64.0,212.575,1057.3079230769229,0.3846153846153846,2.3076923076923075,0.0,1.14,9.388000000000002,110.92307692307692,510.59,0.5384615384615384,4661.492576687871,9.52846153846154,0.3076923076923077,7.5,147.7326,-0.654469442
941,25.583209518743097,0.01,0.0,-3.8925,1.93,-3.8925,29.75,1.8299999999999983,-1.88674141,144.0,52.95,7715.0,0.0,1.0,0.0,1.0500000000000005,29.08,144.5,810.8900000000001,0.0,29.86725270926235,9.53,0.5,169.60000000000002,428.551,-0.654469442
942,12.3766632667522,0.0499999999999998,17.0,-3.1541666665,1.69,-3.1541666665,27.7,9.519999999999996,-1.7872287299999998,140.0,24.8,7445.0,0.0,1.0,6.618333333,0.02,0.2899999999999991,173.0,658.44,0.5,27.768357089171097,11.795,0.5,0.0,94.45,-0.16513442
943,18585.20119935352,0.0699999999999999,16.0,-4.425625,2.04,-4.425625,15.15,9.518,-4.511807935,72.0,122.35,1230.6255,0.0,4.0,0.0,1.48,18.037,180.0,1205.525,0.0,9299.898366942043,25.2775,0.0,34.0,26.97402,-0.16513442
944,11.9608620598687,0.2299999999999999,37.0,-4.9834375,1.65,-4.9834375,20.4,4.892000000000003,-2.079940325,103.0,50.1,4550.0,0.0,1.0,10.366875,0.45,2.6900000000000013,132.0,540.52,0.5,21.18611476473685,4.3945,0.5,0.0,115.731,-0.356517714
945,18.7510049877447,0.1100000000000001,0.0,-3.1316666665,1.65,-3.1316666665,24.5,11.762,-1.99560496,140.0,24.5,6690.0,0.0,1.0,6.663333333,0.2299999999999999,0.3399999999999998,173.0,707.67,0.5,24.58118622867485,12.224,0.5,0.0,113.65,-0.356517714
946,18576.9914827546,0.52,76.0,-0.7875,1.65,-0.7875,16.2,15.211999999999996,-1.808421555,64.0,405.1,3570.7145,0.0,1.0,1.975,0.6599999999999999,3.988,103.0,373.74,0.5,9303.701425112102,3.644,0.5,0.0,115.7326,0.667774865
947,12.0031208910251,0.09,22.0,-2.775,1.65,-2.775,22.45,8.902000000000001,-2.028916305,118.0,37.6,5979.5,0.0,1.0,5.95,0.24,0.027000000000001,104.0,593.3399999999999,0.5,21.20724418031505,6.879,0.5,0.0,113.96,0.667774865
948,18584.098990033952,0.17,48.0,-0.9325,1.57,-0.9325,12.7,98.959,-3.05751176,64.0,395.65,924.7145,0.0,1.0,0.0,0.95,12.935,103.0,807.4,0.5,9300.147671472423,4.0575,0.5,0.0,199.7326,-0.207909619
949,18572.88845313572,0.51,62.0,-4.353125,1.81,-4.353125,21.1,16.738,-3.517787685,72.0,129.85,2952.6255,0.0,4.0,0.0,1.09,3.0939999999999976,129.0,182.98,0.0,9306.054740050942,2.97,0.5,36.0,40.57402,-0.207909619
950,30.828915536734,0.1600000000000001,0.0,-3.8225,1.9,-3.8225,27.15,3.8299999999999983,-2.348195465,126.0,51.75,6930.0,0.0,1.0,7.665,1.4700000000000002,29.99,144.5,872.31,0.0,27.244399700266897,10.68,0.5,177.0,400.551,-0.195683341
951,20.91635455135646,0.2400000000000001,14.0,-4.7363690475,2.04,-4.7363690475,13.3,7.75,-4.82473373,88.0,65.85,2141.5,0.0,4.0,0.0,0.06,12.737000000000002,84.0,1332.65,0.0,17.75594454096297,34.370000000000005,0.0,44.7,26.765,-0.195683341
952,18581.201305806288,0.4299999999999999,61.0,-0.7899999999999999,1.88,-0.7899999999999999,14.2,21.434,-4.71991909,64.0,396.5,4450.7145,1.5,2.5,1.97,0.7499999999999999,4.568000000000001,103.0,911.4,0.5,9301.596513586255,8.209999999999999,0.5,71.1,99.7326,-0.021303751
953,3.944252699044501,0.3400000000000001,57.0,-5.0884375,1.31,-5.0884375,24.55,45.313,-2.25822999,103.0,47.4,1849.0,0.0,1.0,0.0,0.43,2.1690000000000005,132.0,655.6800000000001,0.5,25.194419445148952,5.1005,0.5,0.0,155.731,-0.021303751
954,3.9865115302009,0.2000000000000001,42.0,-2.88,1.31,-2.88,26.6,49.323,-2.20720597,118.0,34.9,3278.5,0.0,1.0,0.0,0.2199999999999999,0.4939999999999998,104.0,708.5,0.5,25.21554886072715,7.585000000000001,0.5,0.0,153.96,0.133522941
955,5.586520338876202,0.3899999999999999,54.0,-5.0059375,1.69,-5.0059375,23.6,2.6499999999999986,-1.871564095,103.0,50.4,5305.0,0.0,1.0,10.321875,0.6599999999999999,3.3200000000000003,132.0,491.29,0.5,24.373285625233105,3.9655,0.5,0.0,96.531,0.133522941
956,10.7343956269205,0.0,20.0,-3.2366666665,1.31,-3.2366666665,28.65,52.183,-2.173894625,140.0,21.8,3989.0,0.0,1.0,0.0,0.25,0.8610000000000007,173.0,822.8299999999999,0.5,28.589490909086948,12.93,0.5,0.0,153.65,-0.353380651
957,13.596998926279198,0.2199999999999999,14.0,-2.015,1.61,-2.015,23.4,3.1469999999999985,-3.77005113,141.0,17.05,4698.5,0.0,4.0,4.91,0.2199999999999999,1.0300000000000011,195.5,918.625,0.0,23.3929239806495,15.25,1.0,56.0,212.7,-0.353380651
958,18305.67709563229,0.1799999999999999,0.0,-1.97375,1.9,-1.97375,20.4,2.780999999999999,-2.29871649,126.0,8.25,4461.607,0.0,1.0,3.9675,1.08,9.508999999999997,144.5,764.685,0.0,9164.66848974805,8.4,0.5,230.5,400.9911,0.950655423
959,11.191288001321082,0.3400000000000001,33.0,-2.435,1.9,-2.435,12.8,14.395000000000003,-4.88688624,77.0,1.8,2295.0,0.0,4.0,0.0,0.1,11.473,210.5,2755.0,0.0,14.42073371595226,83.805,0.0,11.299999999999995,0.0,0.950655423
960,30.6978833923386,0.03,0.0,-1.955,1.9,-1.955,38.45,0.8299999999999983,-2.320759535,126.0,8.25,6020.0,0.0,1.0,3.93,1.23,51.25,144.5,811.785,0.0,27.1788836280692,9.4425,0.5,206.3,400.878,-0.379952479
961,18575.90454210129,0.4299999999999999,69.0,-3.674375,1.61,-3.674375,19.6,19.001,-3.85368587,72.0,131.55,1350.6255,0.0,4.0,8.22875,1.17,4.924,209.5,498.26,0.0,9304.546695568157,5.532500000000001,0.5,52.0,236.97402,-0.379952479
962,5.628779170032601,0.25,39.0,-2.7975,1.69,-2.7975,25.65,6.659999999999997,-1.820540075,118.0,37.9,6734.5,0.0,1.0,5.905,0.4499999999999999,0.657,104.0,544.11,0.5,24.3944150408113,6.45,0.5,0.0,94.76,-0.926226679
963,8.6036083335588,0.1999999999999999,32.0,-4.6638690475,1.81,-4.6638690475,19.25,0.5300000000000011,-3.83071348,102.0,73.35,3863.5,0.0,4.0,0.0,0.4499999999999999,2.2059999999999995,33.0,310.105,0.0,23.9123176498618,12.0625,0.5,42.7,40.365,-0.926226679
964,5.1295412196680985,0.02,26.0,-1.3625,1.61,-1.3625,19.05,0.096,-3.93257556,115.0,19.25,4213.5,0.0,4.0,3.605,0.0399999999999999,0.4400000000000013,195.5,1011.735,0.0,19.15919512734395,17.575000000000003,1.0,32.0,187.0,-0.287716573
965,14.426198471893258,0.38,27.0,-2.11375,2.04,-2.11375,14.6,9.579,-4.590697625000001,88.0,10.05,4093.5,0.0,4.0,0.0,0.35,13.553,166.0,1719.0,0.0,14.51086650123137,37.32,0.5,50.0,23.0,-0.287716573
966,19.06836933922141,0.12,9.0,-5.1284375,1.57,-5.1284375,16.9,119.063,-3.32903053,103.0,40.65,1904.0,0.0,1.0,0.0,0.16,6.256999999999998,132.0,974.18,0.5,17.632361125060495,4.808,0.5,0.0,199.731,-1.026165837
967,2.1314636562525,0.3799999999999999,53.0,-4.1201190475,1.78,-4.1201190475,22.5,2.1499999999999986,-3.66847066,102.0,79.55,4566.5,0.0,4.0,8.580238095,0.63,2.915999999999997,70.5,373.525,0.0,27.14838998851495,10.9155,0.5,42.7,81.365,-1.026165837
968,11.6196972991313,0.1199999999999998,39.0,-3.9851190475,1.61,-3.9851190475,17.75,1.7330000000000003,-4.166611665,102.0,75.05,2261.5,0.0,4.0,8.850238095,0.37,0.3759999999999976,113.5,625.385,0.0,22.40427316707555,14.625,0.5,26.700000000000003,236.765,-0.713377389
969,25.85851226709741,0.4600000000000001,28.0,-3.2766666665,1.57,-3.2766666665,21.0,125.933,-3.244695165,112.0,15.05,4044.0,0.0,1.0,0.0,0.52,9.287,173.0,1141.33,0.5,21.027432588998494,12.6375,0.5,0.0,197.65,-0.713377389
970,19.110628170377808,0.2599999999999999,6.0,-2.92,1.57,-2.92,18.95,123.073,-3.27800651,112.0,28.15,3333.5,0.0,1.0,0.0,0.0499999999999999,8.919999999999998,104.0,1027.0,0.5,17.653490540638696,7.2925,0.5,0.0,197.96,-0.228336102
971,25.4521773743477,0.2000000000000001,0.0,-2.025,1.93,-2.025,41.05,1.1700000000000017,-1.85930548,144.0,9.45,6805.0,0.0,1.0,0.0,0.81,50.34,144.5,750.365,0.0,29.80173663706465,8.2925,0.5,198.90000000000003,428.878,-0.228336102
972,4.949633562365399,0.1199999999999998,42.0,-1.8244444443333327,0.98,-1.8244444443333327,19.4,94.004,-3.472577433333333,110.0,23.9,1855.0,0.0,3.333333333333333,0.0,0.5,4.870000000000001,227.0,1024.72,0.0,19.384953437999336,21.30666666666667,0.6666666666666666,88.6,152.3,0.190550191
973,6.518282002375498,0.05,37.0,-1.0161111109999998,0.98,-1.0161111109999998,19.4,94.1,-2.41253009,115.0,30.53333333333333,4467.333333333334,0.0,1.3333333333333333,0.0,0.18,0.75,196.3333333333333,745.4566666666667,0.0,19.4912358506186,11.502666666666666,1.0,0.0,66.0,0.190550191
974,20.1990954690598,0.4300000000000001,51.0,-1.291111111,1.23,-1.291111111,24.03333333333333,12.327000000000002,-4.587926123333333,126.0,11.4,8133.333333333334,0.6666666666666666,2.6666666666666665,5.056666667,0.33,1.9199999999999984,195.00000000000003,1459.5933333333337,0.0,24.0910292654197,16.343333333333334,1.0,61.0,74.5,-0.070834572
975,16.623549034489,0.1499999999999999,21.0,-1.356666666666667,1.6,-1.356666666666667,20.76666666666667,3.43,-7.518056346666667,134.0,8.233333333333333,9212.333333333332,3.0,4.666666666666667,0.0,0.14,1.1700000000000017,196.3333333333333,2086.9266666666667,0.0,20.58714361113533,29.46,1.0,14.0,92.7,-0.070834572
976,18.4140584742468,0.2299999999999999,30.0,-1.49,1.6,-1.49,20.0,5.611000000000001,-7.422907006666667,125.0,10.033333333333331,7713.666666666666,3.333333333333333,4.666666666666667,0.0,0.2099999999999999,0.629999999999999,208.0,1821.5933333333328,0.0,19.990307131216067,21.2,1.0,77.0,55.900000000000006,-0.474825572
977,18577.293282884,0.5,80.0,-2.557361111,0.98,-2.557361111,19.76666666666667,82.72899999999998,-2.3599369633333334,72.0,105.4,2558.7503333333334,0.0,1.3333333333333333,0.0,0.97,4.263999999999999,205.66666666666669,403.14,0.0,6209.749569477826,3.474333333333333,0.6666666666666666,66.8,115.97402,-0.474825572
978,21.1682083136779,0.4400000000000001,50.0,-1.358888889,1.21,-1.358888889,24.3,13.260000000000002,-4.60462035,126.0,11.266666666666666,7941.333333333334,0.6666666666666666,3.333333333333333,4.853333333,0.49,3.68,195.00000000000003,1420.26,0.0,24.414066880292403,15.806666666666668,1.0,61.0,79.60000000000001,-0.137064013
979,19.250139002084,0.29,36.0,-1.4983333333333333,1.36,-1.4983333333333333,21.966666666666665,10.41,-5.167048443333333,126.0,11.466666666666669,6196.666666666667,3.6666666666666665,4.666666666666666,0.0,0.07,0.8399999999999999,195.00000000000003,1481.9266666666665,0.0,22.047339601361934,17.123333333333335,1.0,92.9,74.9,-0.137064013
980,19.19556276067589,0.24,30.0,-1.375,1.54,-1.375,19.633333333333333,8.2,-6.1770899366666665,125.0,10.866666666666664,6701.333333333334,3.6666666666666665,4.666666666666666,4.665,0.15,0.4200000000000017,184.66666666666669,1537.5933333333337,0.0,19.60786709523613,16.713333333333335,1.0,81.0,78.1,-0.359796919
981,19.1401734040225,0.3999999999999999,46.0,-1.1966666666666663,1.3,-1.1966666666666663,24.83333333333333,11.057,-6.022148616666668,132.0,10.066666666666666,10290.333333333334,3.333333333333333,4.666666666666666,5.05,0.38,2.34,205.3333333333333,1721.26,0.0,25.594205489768868,20.063333333333333,1.0,19.0,125.7,-0.359796919
982,20.6157154038307,0.4400000000000001,49.0,-1.4966666666666666,1.22,-1.4966666666666666,24.2,12.368000000000002,-4.594811636666667,126.0,11.333333333333332,8052.0,0.6666666666666666,3.0,0.0,0.3400000000000001,2.93,195.00000000000003,1438.9266666666665,0.0,24.22990257701,16.206666666666667,1.0,61.0,80.0,-0.471378926
983,21.9243987730649,0.5,52.0,-2.4883333333333333,1.3,-2.4883333333333333,23.53333333333333,15.167000000000002,-5.533537096666667,126.0,15.466666666666663,9314.0,3.333333333333333,4.666666666666666,8.635,0.3600000000000001,1.25,197.0,1418.6933333333334,0.0,23.591250972846566,12.813333333333333,1.0,10.0,36.7,-0.471378926
984,19.250139002084,0.4100000000000001,49.0,-1.4366666666666668,1.25,-1.4366666666666668,23.7,9.87,-4.553291093333334,126.0,12.133333333333333,8308.666666666668,0.6666666666666666,2.0,4.62,0.4000000000000001,1.8000000000000007,195.00000000000003,1483.26,0.0,23.74303124443864,18.03666666666667,1.0,61.0,73.9,0.050592404
985,17.6892608070726,0.31,37.0,-1.28,1.2,-1.28,26.066666666666663,4.664999999999999,-4.775246719999999,139.0,5.933333333333334,11896.0,3.333333333333333,7.0,5.05,0.42,11.8,195.0,1510.3933333333334,0.0,26.200537088110035,17.211666666666666,1.0,155.3,60.99999999999999,0.050592404
986,15.9376820984497,0.29,33.0,-1.4383333333333332,1.24,-1.4383333333333332,25.166666666666664,10.191,-4.467601953333333,142.0,10.733333333333334,9262.0,0.0,1.6666666666666663,4.565,0.36,2.890000000000001,195.0,1500.61,0.0,25.175292693122064,18.81,1.0,51.0,57.5,-0.389883045
987,12.2683989935009,0.1599999999999999,16.0,-2.775,1.3,-2.775,21.366666666666664,9.61,-6.2535292333333325,142.0,13.233333333333334,10881.0,2.6666666666666665,4.0,0.0,0.1899999999999999,1.259999999999998,186.66666666666669,1613.0433333333335,0.0,21.3112942416897,17.029999999999998,1.0,61.0,48.8,-0.389883045
988,15.493037175225398,0.1599999999999999,20.0,-1.481666666666667,1.36,-1.481666666666667,23.266666666666666,8.169999999999998,-5.051006396666667,142.0,10.933333333333334,7235.0,3.0,4.0,0.0,0.12,0.75,195.0,1515.2766666666666,0.0,23.299706876981464,16.876666666666665,1.0,82.9,56.0,-0.838461309
989,13.0084380818387,0.1899999999999999,50.0,-2.7645238093333337,0.98,-2.7645238093333337,18.53333333333333,92.271,-2.56855416,102.0,67.73333333333333,3166.0,0.0,1.3333333333333333,0.0,0.59,1.565999999999999,141.66666666666666,487.89,0.0,21.654621210439664,9.536,0.6666666666666666,0.0,115.765,-0.838461309
990,13.939401002331104,0.2299999999999999,10.0,-1.0444444443333334,0.98,-1.0444444443333334,26.766666666666666,96.892,-2.4248631166666668,152.0,28.06666666666667,4017.666666666667,0.0,1.3333333333333333,0.0,0.31,0.6600000000000001,145.0,640.3633333333333,0.0,26.749936752569468,7.528666666666666,1.0,340.0,148.13,-0.673805513
991,1.678235015751401,0.1600000000000001,45.0,-1.086111111,0.98,-1.086111111,22.166666666666668,94.1,-2.5313898666666668,115.0,28.73333333333333,2666.666666666667,0.0,1.3333333333333333,0.0,0.18,0.2289999999999992,196.3333333333333,822.23,0.0,22.16343897089333,11.973333333333333,1.0,307.0,106.0,-0.673805513
992,16.623549034489,0.1799999999999999,21.0,-1.356666666666667,1.63,-1.356666666666667,19.333333333333336,4.009999999999998,-7.133369399999999,134.0,8.6,8392.333333333332,3.333333333333333,4.666666666666667,0.0,0.2199999999999999,1.1700000000000017,196.3333333333333,1897.9266666666667,0.0,19.201398691356463,26.62666666666667,1.0,60.0,92.7,-0.305087833
993,24.4875983990932,0.3,37.0,-1.096666666666667,1.33,-1.096666666666667,23.2,10.510000000000002,-6.447581726666668,125.0,10.7,8397.0,3.6666666666666665,4.666666666666666,0.0,0.38,0.7100000000000009,133.33333333333334,1480.1333333333334,0.0,23.2484210115037,16.101999999999997,1.0,60.0,92.13,-0.305087833
994,16.623549034489,0.1499999999999999,21.0,-1.356666666666667,1.5,-1.356666666666667,20.6,3.169999999999998,-8.10408235,134.0,7.9,11905.666666666668,3.333333333333333,4.666666666666667,0.0,0.14,1.3000000000000007,196.3333333333333,2266.9266666666667,0.0,20.602009137424364,31.65,1.0,50.0,92.7,-0.926758352
995,14.830959937054898,0.26,36.0,-1.4233333333333331,1.25,-1.4233333333333331,25.133333333333333,1.0670000000000002,-4.715290743333333,139.0,10.6,12369.333333333334,0.3333333333333333,2.0,4.62,0.4600000000000001,1.8000000000000007,195.0,1587.7266666666667,0.0,25.216090932781665,19.601666666666667,1.0,155.3,54.8,-0.926758352
996,16.1965363388016,0.29,36.0,-1.4833333333333334,1.22,-1.4833333333333334,25.633333333333333,2.498000000000001,-4.756811286666666,139.0,9.8,12112.666666666668,0.3333333333333333,3.0,0.0,0.4,2.93,195.0,1543.3933333333334,0.0,25.70296226535304,17.771666666666665,1.0,155.3,60.89999999999999,-0.810133666
997,15.2756048602792,0.27,36.0,-1.4416666666666669,1.24,-1.4416666666666669,25.3,2.561,-4.74564365,139.0,9.733333333333334,12284.333333333334,0.3333333333333333,2.333333333333333,4.565,0.37,2.890000000000001,195.0,1571.7266666666667,0.0,25.395985105845565,20.621666666666663,1.0,155.3,57.3,-0.810133666
998,14.830959937054898,0.1399999999999999,23.0,-1.485,1.36,-1.485,23.4,0.5399999999999991,-5.329048093333333,139.0,9.933333333333334,10257.333333333334,3.333333333333333,4.666666666666667,0.0,0.13,0.629999999999999,195.0,1586.3933333333334,0.0,23.520399289704965,18.688333333333333,1.0,187.2,55.8,-1.041417006
999,18.4140584742468,0.2299999999999999,30.0,-1.49,1.63,-1.49,18.566666666666663,5.350999999999999,-7.03822006,125.0,10.4,6893.666666666666,3.666666666666667,4.666666666666667,0.0,0.2199999999999999,0.3399999999999998,208.0,1632.5933333333332,0.0,18.6045622114372,18.366666666666667,1.0,77.0,55.900000000000006,-1.041417006
1000,15.7799164040307,0.28,38.0,-1.2777777776666668,1.23,-1.2777777776666668,25.46666666666667,2.4570000000000007,-4.749925773333333,139.0,9.866666666666667,12194.0,0.3333333333333333,2.6666666666666665,5.056666667,0.39,1.9199999999999984,195.0,1564.06,0.0,25.56408895376273,17.90833333333333,1.0,155.3,55.39999999999999,-0.94396079
1001,24.5421746405013,0.4600000000000002,50.0,-0.8166666666666668,1.2,-0.8166666666666668,26.33333333333333,14.535,-4.61506994,126.0,8.266666666666667,8863.0,3.6666666666666665,7.0,3.62,0.3600000000000001,11.510000000000002,143.66666666666669,1286.1333333333332,0.0,26.491489279239435,12.752,1.0,61.0,82.83,-0.94396079
1002,24.5421746405013,0.4100000000000001,49.0,-0.96,1.25,-0.96,25.4,9.611,-4.5551139633333335,126.0,12.933333333333334,9336.333333333334,0.6666666666666666,2.0,3.19,0.4000000000000001,1.5100000000000016,143.66666666666669,1363.4666666666667,0.0,25.507043123911068,15.142,1.0,61.0,82.83,0.49602069
1003,1.933544596792899,0.1499999999999999,42.0,-2.276944444333333,0.98,-2.276944444333333,20.4,91.741,-3.24864531,110.0,22.766666666666666,2923.0,0.0,3.333333333333333,0.0,0.5,6.040000000000003,173.33333333333331,814.5333333333333,0.0,20.3903164265235,19.598333333333336,0.6666666666666666,104.6,107.4,0.49602069
1004,22.071928440814503,0.4700000000000002,53.0,-1.4316666666666666,1.22,-1.4316666666666666,24.633333333333333,14.650000000000002,-5.22311723,126.0,11.9,6692.333333333334,3.6666666666666665,4.666666666666666,4.635,0.33,1.3000000000000007,195.00000000000003,1476.9266666666665,0.0,24.715306922671267,16.220000000000002,1.0,10.0,73.5,-0.62514172
1005,11.6063217553304,0.1099999999999998,16.0,-2.6183333333333336,1.54,-2.6183333333333336,19.9,3.0109999999999992,-5.8271105133333325,139.0,13.133333333333333,10969.0,3.0,4.666666666666667,8.205,0.0999999999999999,1.93,186.66666666666669,1495.8266666666668,0.0,19.987855309201635,14.491666666666667,1.0,185.3,49.7,-0.62514172
1006,17.505219708035803,0.3499999999999998,39.0,-2.475,1.3,-2.475,24.96666666666666,10.499,-5.695536746666666,139.0,13.933333333333334,13374.666666666666,3.0,4.666666666666667,8.635,0.42,1.4600000000000009,197.0,1523.16,0.0,25.0643106611896,14.378333333333334,1.0,84.30000000000001,17.599999999999994,-0.615449468
1007,18567.439512446144,0.92,118.0,-0.9641666666666666,1.14,-0.9641666666666666,22.633333333333333,40.631,-2.63948368,64.0,862.3,2337.708333333333,0.0,4.333333333333333,1.935,0.1099999999999998,3.853999999999999,73.66666666666667,467.4333333333333,0.3333333333333333,12409.324929566816,2.538333333333333,0.3333333333333333,278.0,16.4721,-0.615449468
1008,18564.077921209795,0.53,123.0,-0.8266666666666667,1.1,-0.8266666666666667,23.7,43.533,-2.6945210866666667,64.0,861.7333333333333,2049.708333333333,3.0,4.0,2.3475,0.24,4.193999999999999,73.66666666666667,433.76666666666665,0.3333333333333333,12410.445459978935,2.225,0.3333333333333333,278.0,13.4721,-0.23644548
1009,18566.369391595446,0.93,119.0,-0.9458333333333332,1.13,-0.9458333333333332,22.73333333333333,41.087,-2.64541286,64.0,861.8,2214.3750000000005,0.0,4.666666666666666,1.99,0.27,4.103999999999999,73.66666666666667,437.4333333333333,0.3333333333333333,12409.681636517053,2.455,0.3333333333333333,278.0,12.4721,-0.23644548
1010,6.670063736765901,0.3,58.0,-2.8345238093333336,0.98,-2.8345238093333336,21.3,92.271,-2.6874139366666667,102.0,65.93333333333334,1365.3333333333337,0.0,1.3333333333333333,0.0,0.59,1.0449999999999982,141.66666666666666,564.6633333333333,0.0,24.3268243307144,10.006666666666666,0.6666666666666666,301.7,155.765,0.39659509
1011,18564.17548103165,0.01,0.0,-0.825,1.1,-0.825,23.7,7.773000000000003,-2.41619644,64.0,860.0,3357.708333333333,3.0,4.0,2.3525,0.0699999999999998,4.103999999999999,84.0,477.1,0.3333333333333333,12410.412940038315,4.158333333333333,0.3333333333333333,186.9,11.9721,0.39659509
1012,18567.6517483156,0.9000000000000001,121.0,-0.9041666666666668,1.17,-0.9041666666666668,22.266666666666666,39.284000000000006,-2.620313346666667,64.0,860.0,2452.041666666667,0.0,3.6666666666666665,2.115,0.3199999999999998,1.9259999999999984,64.33333333333334,484.4333333333333,0.3333333333333333,12409.254184277,3.0316666666666663,0.3333333333333333,278.0,13.2721,-0.224950529
1013,18570.954908538926,0.6100000000000001,88.0,-2.627361111,0.98,-2.627361111,22.53333333333333,75.00299999999999,-2.47879674,72.0,103.6,758.0836666666668,0.0,1.3333333333333333,0.0,0.99,4.263999999999999,205.66666666666669,479.9133333333333,0.0,6212.421772598101,3.945,0.6666666666666666,289.8,155.97402,-0.224950529
1014,18568.59535444608,0.9000000000000001,115.0,-0.9625,1.22,-0.9625,22.2,42.187,-3.209332086666667,64.0,863.7666666666667,1491.7083333333333,3.0,4.0,1.94,0.3799999999999999,4.773999999999997,73.66666666666667,635.7666666666667,0.3333333333333333,12408.939648900174,3.955,0.3333333333333333,186.9,17.1721,0.469397083
1015,18.3614815118892,0.2299999999999999,29.0,-1.1566666664999998,0.98,-1.5144444443333334,21.2,97.151,-2.8159679925,126.0,24.500000000000004,4171.75,0.0,1.5,0.0,0.03,0.7899999999999991,212.25,792.2325000000001,0.0,21.1884744851881,9.8475,1.0,58.5,376.7,0.469397083
1016,9.8911373121738,0.1799999999999999,11.0,-2.0879166665,0.98,-2.756111111,21.866666666666667,91.949,-2.5864935425,144.0,28.966666666666665,4717.5,0.0,1.75,0.0,0.4399999999999999,2.129999999999999,206.0,661.8475,0.0,21.862163763943567,6.112500000000001,1.0,65.9,362.4,0.507271474
1017,0.0,0.0,0.0,-7.78875,3.04,-7.78875,22.6,0.0,-4.05718461,72.0,240.0,1.251,0.0,3.0,0.0,0.0,0.0,194.0,63.05,0.0,18592.4989666188,0.355,0.0,0.0,0.0,0.507271474
1018,18581.592189611987,0.3900000000000001,0.0,-2.188,1.9,-3.55375,18.2,29.215000000000003,-1.642759782,110.0,901.3,467.3568,0.0,1.6,0.0,1.07,11.314,57.4,380.2,0.0,9310.812472522606,10.246,0.0,194.4,147.9721,0.607378666
1019,18578.94759094624,0.5,0.0,-1.859,2.01,-2.73125,19.3,28.487,-1.518030682,114.0,902.85,1065.9568,0.0,1.6,0.0,0.8,8.081999999999997,57.0,285.08000000000004,0.0,9312.13477185548,7.592,0.0,208.0,59.8721,0.607378666
1020,18516.349301806324,1.2999999999999998,166.0,-2.0106944445,0.82,-2.246388889,40.63333333333333,15.323,-1.981678023333333,64.0,287.3333333333333,144.15499999999997,0.0,1.6666666666666663,0.0,0.4100000000000001,4.570999999999998,56.83333333333333,121.22166666666666,0.6666666666666666,12328.517356245558,1.0691666666666666,0.1666666666666666,300.44,102.4911,0.614830802
1021,18499.556214644424,1.4300000000000002,180.0,-2.19,0.82,-2.605,46.43333333333333,15.323,-1.9592482016666668,64.0,290.3333333333333,256.82166666666666,0.0,1.6666666666666663,0.0,0.4100000000000001,4.570999999999998,56.83333333333333,117.21,0.6666666666666666,12334.115051966191,1.045,0.1666666666666666,301.91,58.191100000000006,0.614830802
1022,18563.55628992849,0.75,108.0,-1.9529166666666664,1.62,-2.1308333333333334,24.93333333333333,25.105,-2.174408311666667,64.0,269.96666666666664,1976.4883333333328,0.0,2.333333333333333,0.0,0.4100000000000001,7.628999999999998,51.0,161.3,0.6666666666666666,12312.781693538169,1.3703333333333334,0.1666666666666666,318.8,46.0911,0.304190985
1023,8.848887161030708,0.44,31.0,-0.0699999999999999,1.57,-0.03,12.5,0.0,-3.576802061666667,112.0,12.75,4756.666666666666,0.0,0.1666666666666666,0.0,0.3999999999999999,8.974999999999998,199.16666666666663,1522.888333333333,0.0,12.522620035965144,8.670833333333333,1.0,0.0,117.0,0.304190985
1024,300.54490324310245,0.6699999999999999,0.0,-4.441041666666666,2.2,-5.1570833333333335,27.866666666666667,7.837000000000003,-2.259162345,72.0,80.0,0.8040999999999999,0.0,1.3333333333333333,0.0,0.27,5.113,172.33333333333334,48.44833333333333,0.0,18509.3526483301,0.6325,0.0,355.8,0.1726,0.405134712
