,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATS0m,ATSC0se,SsF,AATS0se,AMID_X,ATSC0i,SM1_Dzp,ATS2dv,ATS3dv,ATS0s,ATS4dv,SM1_DzZ,AATS1se,target
7997,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,109.0,71.0,87.02777777777777,66.0,0.3928571428571429,7.672629111111111,-402.03506
7998,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,122.0,122.0,87.02777777777777,42.0,0.3928571428571429,7.672629111111111,-402.03223
7999,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,113.0,75.0,88.80555555555554,64.0,0.3928571428571429,7.668796222222223,-402.0313
8000,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,110.0,90.0,55.27777777777778,52.0,0.3928571428571429,7.742804666666667,-402.02917
8001,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,123.0,117.0,88.80555555555554,44.0,0.3928571428571429,7.668796222222223,-402.02744
8002,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,90.0,79.0,114.55555555555554,67.0,0.3928571428571429,7.535939333333335,-402.02524
8003,374.0,9,0,2,1,11.0,122.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,143.0,93.0,55.80555555555556,30.0,0.3928571428571429,7.742804666666668,-402.0247
8004,374.0,9,0,2,1,11.0,110.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,162.0,89.0,70.33333333333334,28.0,0.3928571428571429,7.785914947368422,-402.02383
8005,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,150.0,95.0,84.61805555555556,30.0,0.3928571428571429,7.662044631578947,-402.023
8006,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,174.0,76.0,50.083333333333336,14.0,0.3928571428571429,7.732157894736842,-402.0224
8007,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,142.0,114.0,83.34027777777777,26.0,0.3928571428571429,7.662044631578947,-402.0215
8008,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,130.0,120.0,87.02777777777777,35.0,0.3928571428571429,7.672629111111111,-402.02094
8009,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,111.0,113.0,86.5,48.0,0.3928571428571429,7.672629111111111,-402.02066
8010,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,101.0,88.0,102.55555555555554,52.0,0.3928571428571429,7.666691333333334,-402.02005
8011,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,150.0,103.0,93.14583333333334,21.0,0.3928571428571429,7.658413473684211,-402.01938
8012,374.0,9,0,2,1,11.0,112.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,140.0,109.0,91.61111111111111,36.0,0.3928571428571429,7.658413473684211,-402.01907
8013,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,137.0,100.0,80.55555555555556,38.0,0.3928571428571429,7.665675789473686,-402.0185
8014,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,151.0,92.0,65.08333333333334,42.0,0.3928571428571429,7.728526736842106,-402.0176
8015,374.0,9,0,2,1,11.0,112.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,109.0,125.0,96.05555555555556,63.0,0.3928571428571429,7.664963333333333,-402.0172
8016,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,153.0,108.0,83.86805555555556,10.0,0.3928571428571429,7.662044631578948,-402.0169
8017,374.0,9,0,2,1,11.0,124.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,100.0,92.0,116.61805555555556,55.0,0.3928571428571429,7.535939333333335,-402.0164
8018,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,146.0,85.0,81.83333333333334,38.0,0.3928571428571429,7.665675789473686,-402.01614
8019,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,170.0,77.0,47.30555555555556,16.0,0.3928571428571429,7.796905684210526,-402.01575
8020,374.0,9,0,2,1,11.0,114.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,132.0,102.0,83.34027777777777,48.0,0.3928571428571429,7.662044631578947,-402.01517
8021,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,155.0,103.0,65.08333333333334,24.0,0.3928571428571429,7.728526736842106,-402.0149
8022,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,157.0,86.0,64.33333333333334,28.0,0.3928571428571429,7.728526736842106,-402.01453
8023,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,106.0,105.0,86.5,54.0,0.3928571428571429,7.672629111111111,-402.014
8024,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,129.0,96.0,82.33333333333333,48.0,0.3928571428571429,7.662044631578947,-402.01367
8025,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,142.0,82.0,81.83333333333334,42.0,0.3928571428571429,7.665675789473686,-402.01318
8026,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,125.0,123.0,88.05555555555554,41.0,0.3928571428571429,7.668796222222223,-402.01285
8027,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,123.0,129.0,83.08333333333334,36.0,0.3928571428571429,7.662044631578947,-402.01254
8028,374.0,9,0,2,1,11.0,118.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,118.0,81.0,89.80555555555556,54.0,0.3928571428571429,7.668796222222222,-402.01215
8029,374.0,9,0,2,1,11.0,118.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,72.0,56.0,113.80555555555556,51.0,0.3928571428571429,7.535939333333333,-402.0119
8030,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,118.0,118.0,88.80555555555556,49.0,0.3928571428571429,7.668796222222223,-402.0115
8031,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,99.0,80.0,102.55555555555556,55.0,0.3928571428571429,7.666691333333334,-402.0112
8032,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,160.0,89.0,82.84027777777777,18.0,0.3928571428571429,7.665675789473686,-402.0107
8033,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,113.0,102.0,87.52777777777777,65.0,0.3928571428571429,7.668796222222223,-402.01044
8034,374.0,9,0,2,1,11.0,122.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,92.0,94.0,115.34027777777776,68.0,0.3928571428571429,7.535939333333335,-402.00998
8035,374.0,9,0,2,1,11.0,110.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,106.0,116.0,103.30555555555554,73.0,0.3928571428571429,7.666691333333334,-402.0096
8036,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,127.0,115.0,103.5625,43.0,0.3928571428571429,7.666691333333334,-402.00934
8037,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,173.0,84.0,49.083333333333336,13.0,0.3928571428571429,7.793274526315789,-402.009
8038,374.0,9,0,2,1,11.0,110.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,102.0,91.0,103.30555555555554,52.0,0.3928571428571429,7.666691333333334,-402.00864
8039,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,128.0,118.0,83.08333333333334,42.0,0.3928571428571429,7.662044631578947,-402.0082
8040,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,154.0,89.0,82.58333333333333,25.0,0.3928571428571429,7.665675789473686,-402.00784
8041,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,150.0,78.0,50.5625,54.0,0.3928571428571429,7.732157894736842,-402.0073
8042,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,149.0,87.0,82.58333333333334,36.0,0.3928571428571429,7.665675789473686,-402.00696
8043,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,147.0,86.0,83.61111111111111,38.0,0.3928571428571429,7.662044631578948,-402.00668
8044,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,159.0,76.0,47.30555555555556,34.0,0.3928571428571429,7.796905684210526,-402.0062
8045,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,110.0,106.0,80.55555555555556,64.0,0.3928571428571429,7.674459777777778,-402.00577
8046,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,92.0,82.0,79.27777777777777,53.0,0.3928571428571429,7.67445977777778,-402.00528
8047,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,125.0,92.0,91.6111111111111,60.0,0.3928571428571429,7.658413473684211,-402.00504
8048,374.0,9,0,2,1,11.0,114.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,120.0,104.0,83.34027777777777,60.0,0.3928571428571429,7.662044631578947,-402.00452
8049,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,116.0,118.0,87.02777777777777,49.0,0.3928571428571429,7.672629111111111,-402.0043
8050,374.0,9,0,2,1,11.0,116.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,161.0,80.0,49.083333333333336,24.0,0.3928571428571429,7.793274526315789,-402.00406
8051,374.0,9,0,2,1,11.0,118.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,139.0,71.0,50.833333333333336,53.0,0.3928571428571429,7.732157894736842,-402.00378
8052,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,159.0,104.0,50.833333333333336,8.0,0.3928571428571429,7.732157894736842,-402.00357
8053,374.0,9,0,2,1,11.0,116.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,148.0,89.0,65.61111111111111,32.0,0.3928571428571429,7.728526736842105,-402.003
8054,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,90.0,78.0,116.09027777777776,54.0,0.3928571428571429,7.535939333333333,-402.00272
8055,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,128.0,93.0,99.08333333333331,51.0,0.3928571428571429,7.668796222222222,-402.00256
8056,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,149.0,100.0,78.6388888888889,30.0,0.3928571428571429,7.655968200000001,-402.00217
8057,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,124.0,85.0,49.083333333333336,59.0,0.3928571428571429,7.793274526315791,-402.00195
8058,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,135.0,88.0,78.6388888888889,44.0,0.3928571428571429,7.655968200000001,-402.00156
8059,374.0,9,0,2,1,11.0,116.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,133.0,86.0,83.61111111111111,62.0,0.3928571428571429,7.662044631578947,-402.00134
8060,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,136.0,100.0,99.375,45.0,0.3928571428571429,7.66005052631579,-402.00122
8061,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,157.0,91.0,81.83333333333333,18.0,0.3928571428571429,7.665675789473684,-402.00098
8062,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,126.0,93.0,82.05555555555556,51.0,0.3928571428571429,7.665675789473686,-402.0007
8063,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,80.0,84.0,116.09027777777776,63.0,0.3928571428571429,7.535939333333333,-402.0004
8064,374.0,9,0,2,1,11.0,118.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,135.0,109.0,82.58333333333334,29.0,0.3928571428571429,7.665675789473686,-402.00012
8065,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,142.0,105.0,99.34027777777776,36.0,0.3928571428571429,7.668796222222222,-401.99976
8066,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,159.0,90.0,80.17361111111111,18.0,0.3928571428571429,7.655968200000001,-401.99954
8067,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,127.0,97.0,99.11805555555556,53.0,0.3928571428571429,7.660050526315792,-401.9992
8068,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,82.0,76.0,116.09027777777776,61.0,0.3928571428571429,7.535939333333333,-401.999
8069,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,138.0,101.0,76.86111111111111,36.0,0.3928571428571429,7.659417800000002,-401.99863
8070,374.0,9,0,2,1,11.0,106.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,123.0,73.0,71.83333333333334,65.0,0.3928571428571429,7.785914947368422,-401.99844
8071,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,121.0,99.0,99.11805555555554,45.0,0.3928571428571429,7.66005052631579,-401.99826
8072,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,122.0,109.0,83.61111111111111,49.0,0.3928571428571429,7.662044631578947,-401.99802
8073,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,161.0,105.0,51.84027777777778,6.0,0.3928571428571429,7.732157894736842,-401.9978
8074,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,160.0,99.0,83.86805555555556,12.0,0.3928571428571429,7.662044631578947,-401.9976
8075,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,141.0,110.0,82.58333333333333,23.0,0.3928571428571429,7.665675789473686,-401.99713
8076,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,152.0,109.0,76.86111111111111,12.0,0.3928571428571429,7.6594178,-401.9969
8077,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,150.0,91.0,50.30555555555556,43.0,0.3928571428571429,7.732157894736842,-401.99646
8078,374.0,9,0,2,1,11.0,116.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,102.0,111.0,75.58333333333334,63.0,0.3928571428571429,7.667410105263159,-401.99637
8079,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,113.0,84.0,82.33333333333333,54.0,0.3928571428571429,7.662044631578947,-401.99603
8080,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,177.0,82.0,66.36111111111111,16.0,0.3928571428571429,7.728526736842106,-401.99576
8081,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,122.0,119.0,81.30555555555556,40.0,0.3928571428571429,7.665675789473686,-401.99542
8082,374.0,9,0,2,1,11.0,116.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,110.0,91.0,75.58333333333334,59.0,0.3928571428571429,7.667410105263158,-401.995
8083,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,152.0,103.0,85.14583333333333,11.0,0.3928571428571429,7.662044631578947,-401.9947
8084,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,130.0,122.0,83.34027777777777,30.0,0.3928571428571429,7.662044631578947,-401.99423
8085,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,111.0,115.0,81.30555555555556,65.0,0.3928571428571429,7.67445977777778,-401.99387
8086,374.0,9,0,2,1,11.0,110.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,113.0,88.0,98.86111111111111,70.0,0.3928571428571429,7.66005052631579,-401.99365
8087,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,121.0,96.0,83.08333333333333,57.0,0.3928571428571429,7.662044631578948,-401.99335
8088,374.0,9,0,2,1,11.0,110.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,111.0,101.0,98.86111111111111,60.0,0.3928571428571429,7.66005052631579,-401.99313
8089,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,177.0,65.0,46.11805555555556,24.0,0.3928571428571429,7.722575800000001,-401.9929
8090,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,103.0,82.0,80.02777777777777,45.0,0.3928571428571429,7.67445977777778,-401.9926
8091,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,127.0,110.0,84.36111111111111,45.0,0.3928571428571429,7.662044631578948,-401.9924
8092,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,136.0,84.0,65.34027777777777,60.0,0.3928571428571429,7.728526736842106,-401.99216
8093,374.0,9,0,2,1,11.0,118.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,147.0,120.0,83.86805555555556,6.0,0.3928571428571429,7.662044631578947,-401.9919
8094,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,117.0,97.0,91.08333333333331,57.0,0.3928571428571429,7.668796222222222,-401.99158
8095,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,136.0,96.0,65.34027777777777,32.0,0.3928571428571429,7.728526736842106,-401.99112
8096,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,143.0,82.0,76.86111111111111,46.0,0.3928571428571429,7.6594178,-401.99088
8097,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,126.0,113.0,81.83333333333334,37.0,0.3928571428571429,7.665675789473686,-401.99057
8098,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,144.0,95.0,65.08333333333334,34.0,0.3928571428571429,7.728526736842106,-401.99026
8099,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,126.0,82.0,77.11805555555556,64.0,0.3928571428571429,7.667410105263158,-401.98978
8100,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,141.0,91.0,77.11805555555556,45.0,0.3928571428571429,7.667410105263158,-401.9894
8101,374.0,9,0,2,1,11.0,122.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,152.0,92.0,77.375,25.0,0.3928571428571429,7.667410105263158,-401.98907
8102,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,139.0,90.0,49.083333333333336,42.0,0.3928571428571429,7.793274526315789,-401.9888
8103,374.0,9,0,2,1,11.0,120.0,1471.1574729999998,1.2385619999999993,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,166.0,76.0,50.083333333333336,18.0,0.3928571428571429,7.7535675789473695,-401.98843
8104,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,133.0,79.0,77.11805555555556,47.0,0.3928571428571429,7.667410105263158,-401.9881
8105,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,136.0,97.0,83.86805555555556,42.0,0.3928571428571429,7.662044631578948,-401.98776
8106,374.0,9,0,2,1,11.0,112.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,180.0,76.0,60.63888888888889,16.0,0.3928571428571429,7.719126200000001,-401.9874
8107,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,116.0,90.0,82.3125,42.0,0.3928571428571429,7.665675789473684,-401.98715
8108,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,144.0,94.0,65.34027777777777,36.0,0.3928571428571429,7.728526736842106,-401.98688
8109,374.0,9,0,2,1,11.0,120.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,151.0,94.0,77.11805555555556,27.0,0.3928571428571429,7.667410105263159,-401.98654
8110,374.0,9,0,2,1,11.0,116.0,1471.1574729999995,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,133.0,78.0,49.083333333333336,60.0,0.3928571428571429,7.793274526315791,-401.9864
8111,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,142.0,69.0,77.86805555555556,66.0,0.3928571428571429,7.659417800000002,-401.98605
8112,374.0,9,0,2,1,11.0,118.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,128.0,84.0,76.86111111111111,57.0,0.3928571428571429,7.667410105263159,-401.98572
8113,374.0,9,0,2,1,11.0,114.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539826,-1.60047608252097,150.0,84.0,71.59027777777777,36.0,0.3928571428571429,7.789546105263159,-401.98544
8114,374.0,9,0,2,1,11.0,116.0,1471.1574729999998,1.2385619999999995,0.0,7.600174444444445,0.0,25.94858075539825,-1.60047608252097,120.0,73.0,84.61805555555556,57.0,0.3928571428571429,7.662044631578947,-401.9852
