,nH,nAtom,ATS2i,ATS3i,ETA_epsilon_5,AATSC0s,ATS3p,NssssC,StCH,NssCH2,NaaCH,GATS1i,TIC0,SMR_VSA7,NaaO,ATS3d,ETA_dEpsilon_D,SMR_VSA6,EState_VSA10,SlogP_VSA2,target
8575,10,19,5541.461316607894,6922.518287362589,0.7888888888888889,1.277816251154201,49.54035301818799,1,0.0,3,0,1.515640579317756,25.83985735215127,0.0,0,106.0,0.0,6.544756405912575,0.0,23.02543221829436,0.159476
8576,10,19,5228.6545836563455,5767.392862819142,0.7000000000000001,0.2545398584179747,46.90824665364099,0,0.0,2,0,0.9500000000000002,18.96201679357369,11.64912463690315,0,91.0,0.0,0.0,0.0,0.0,0.159479
8577,10,19,5562.156837483246,7058.344979766241,0.7851851851851852,0.375230840258541,50.14227517848999,1,0.0,1,0,1.11179530901384,23.4913418065545,12.152040213667762,0,124.0,0.0,0.0,0.0,11.70501719873199,0.159482
8578,10,19,5626.2802954497465,7014.521802846497,0.7851851851851852,0.7284164358264082,53.721237173396005,1,5.212615740740741,4,0,1.1673850744645322,23.4913418065545,0.0,0,102.0,0.0,6.606881964512918,0.0,12.71084835226122,0.159485
8579,10,19,5539.068134903443,6299.016361702746,0.8166666666666668,1.8773468759618344,42.453963256245,0,0.0,1,0,1.7411946754682146,29.98156680222756,0.0,0,86.0,0.0574074074074073,7.04767198267719,4.794537184071822,18.790471497785965,0.159488
8580,10,19,5726.259054542845,6650.061723546845,0.7851851851851852,0.359918436441982,54.109716866245,1,0.0,2,0,1.11179530901384,23.4913418065545,11.64912463690315,0,117.0,0.0,6.606881964512918,0.0,12.207932775496603,0.159489
8581,10,19,5157.877992705692,5828.910504771643,0.7696969696969699,0.8136349646044938,38.222651565094,0,0.0,0,1,1.568852180736957,29.98156680222756,12.153886917664966,1,76.0,0.1043771043771042,5.733667477162185,0.0,4.9839785209472085,0.159491
8582,10,19,5630.561272967096,7046.758468562045,0.7366666666666667,1.2328024007386886,53.50389714824499,1,0.0,1,0,0.9254652451870984,23.4913418065545,11.64912463690315,0,110.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.159495
8583,10,19,5319.967977700541,5482.372848518142,0.8166666666666668,0.5506309633733456,32.338126848791994,0,0.0,1,1,1.8394537285266184,29.98156680222756,11.95709099048752,1,69.0,0.0574074074074074,11.861545009918906,0.0,11.528734926859784,0.159498
8584,10,19,5310.817835356893,5132.850061221692,0.8166666666666667,0.5506309633733456,35.535042629943,0,0.0,1,1,1.8394537285266184,29.98156680222756,12.021248069613002,0,78.0,0.0574074074074073,7.109797541277533,0.0,17.077754583171952,0.159502
8585,10,19,5201.741902079543,5825.558089184944,0.7696969696969699,1.0555555555555551,40.29026597909399,0,0.0,0,0,1.5688521807369569,29.98156680222756,11.773059419889714,0,82.0,0.1043771043771042,7.04767198267719,0.0,19.049383714783104,0.159505
8586,10,19,6044.234036833796,7302.618091300087,0.8703703703703705,0.5681748230224685,42.931080935037,0,0.0,1,0,1.359833567820165,25.83985735215127,0.0,0,108.0,0.0,0.0,0.0,24.41586555099321,0.159508
8587,10,19,4975.507432880546,6449.795549246395,0.7851851851851852,1.7570021545090797,57.21766761224499,0,0.0,2,0,1.1249910240149812,23.4913418065545,23.80116485057091,0,101.0,0.0,0.0,4.794537184071822,5.783244946364939,0.159511
8588,10,19,5514.525805521696,7045.085128016946,0.7851851851851852,1.760887965527855,58.382106754245,1,0.0,2,0,1.0687414728142317,23.4913418065545,11.64912463690315,0,108.0,0.0,0.0,4.794537184071822,6.286160523129555,0.159514
8589,10,19,5382.264536743246,6897.815554147891,0.7851851851851852,1.761311172668514,52.81036110849,0,0.0,1,0,1.068741472814232,23.4913418065545,11.64912463690315,0,109.0,0.0,0.0,4.794537184071822,6.286160523129555,0.159518
8590,10,19,5791.321224926393,5835.000865507749,0.8166666666666668,0.5455140043090182,39.60943345569801,1,0.0,1,0,1.747481042100287,29.98156680222756,0.0,0,87.0,0.0574074074074073,7.109797541277533,0.0,24.71224375015301,0.159521
8591,10,19,5910.478176769996,7532.141834681943,0.7366666666666667,1.2191828254847643,55.214659915943,2,0.0,1,0,0.8833986431331392,23.4913418065545,0.0,0,132.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.159525
8592,10,19,5321.924394261044,5572.8152643625945,0.8166666666666667,1.3405663281009543,39.820379269094005,0,0.0,1,1,1.9151714106857969,29.98156680222756,11.890771566461538,0,78.0,0.0574074074074073,0.0,0.0,14.657605563579269,0.159528
8593,10,19,5266.623855731044,5580.5340663125935,0.8166666666666668,1.3405663281009546,40.31513926909399,0,0.0,1,1,1.536282973514164,29.98156680222756,11.760295063310071,0,78.0,0.0574074074074073,0.0,0.0,14.887012138286927,0.159531
8594,10,19,5126.814382316148,6701.279008537488,0.7944444444444446,2.768544167436134,36.734008360188,0,0.0,2,0,1.851429830010871,31.881701332117693,0.0,0,83.0,0.1648148148148146,13.151638370425491,4.794537184071822,36.75194272967824,0.159534
8595,10,19,5630.561272967095,7046.445999920344,0.7366666666666667,1.2328024007386886,53.549382675942994,1,0.0,1,0,0.9254652451870982,23.4913418065545,11.64912463690315,0,116.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.159537
8596,10,19,5556.956549466698,8246.136936983336,0.8133333333333335,2.7437673130193905,53.293996685886,0,0.0,2,0,1.1199162050569174,25.83985735215127,0.0,0,118.0,0.057037037037037,0.0,4.794537184071822,17.496654305718565,0.15954
8597,10,19,5721.012922556496,6961.93901211439,0.7851851851851852,0.375230840258541,51.65280846048999,1,0.0,1,0,1.1117953090138402,23.4913418065545,12.152040213667762,0,114.0,0.0,0.0,0.0,12.207932775496603,0.159543
8598,10,19,5162.923791342343,5167.895140576898,0.7696969696969699,1.365189289012004,42.061959949698,0,0.0,1,0,1.2656814257245033,29.98156680222756,16.95130748139392,0,82.0,0.1043771043771042,0.0,0.0,15.30389101144278,0.159545
8599,10,19,5290.717282807845,5432.98918475754,0.8393939393939397,1.986303477993228,29.51828070649,0,0.0,2,0,2.0685688875075785,31.881701332117693,0.0,0,70.0,0.1198653198653196,20.19931035310268,4.794537184071822,32.33439125318906,0.159546
8600,10,19,5293.091782468393,4603.551830242447,0.8166666666666668,0.5506309633733456,37.67452307484899,0,0.0,1,1,1.4605652913549854,29.98156680222756,17.454223058158533,0,73.0,0.0574074074074073,7.109797541277533,0.0,17.30716115787961,0.15955
8601,10,19,5721.932617490144,6824.5329555681965,0.8703703703703705,1.9418667282240687,52.85743197254699,1,0.0,1,0,1.3246167124786978,25.83985735215127,0.0,0,106.0,0.0,6.606881964512918,4.794537184071822,12.576187252464766,0.159552
8602,10,19,4812.42587053875,7708.584592991639,0.7666666666666668,2.2297630040012315,55.24989606933899,0,0.0,1,0,1.07202550670275,25.83985735215127,24.304080427335524,0,107.0,0.1037037037037036,0.0,0.0,22.420987565178017,0.159555
8603,10,19,5959.515924604745,7565.610279538392,0.8133333333333335,1.4269390581717447,49.667518904792,1,0.0,1,0,1.1648807036089457,25.83985735215127,0.0,0,122.0,0.057037037037037,6.606881964512918,5.106527394840706,23.418426558085613,0.159558
8604,10,19,5382.218692773445,6930.364688505141,0.7851851851851852,1.760887965527855,52.547535555641,1,0.0,2,0,1.068741472814232,23.4913418065545,12.152040213667762,0,103.0,0.0,0.0,4.794537184071822,5.783244946364939,0.159563
8605,10,19,5562.690086827048,7527.502544553091,0.7666666666666668,2.245960295475531,49.19520139048999,1,0.0,2,0,0.9699278393977264,25.83985735215127,0.0,0,120.0,0.1037037037037036,6.606881964512918,5.106527394840706,22.92390314194263,0.159565
8606,10,19,5736.186508100398,6814.448657543235,0.7851851851851852,0.3065558633425668,45.855267124734986,0,0.0,2,0,1.0612591586041202,23.4913418065545,0.0,0,119.0,0.0,0.0,0.0,12.207932775496603,0.159568
8607,10,19,5178.397981646995,5322.586661872297,0.7696969696969699,1.287934749153586,40.898397479396,0,0.0,0,2,1.8340140814819517,29.98156680222756,12.263210640074686,0,81.0,0.1043771043771042,12.36446058668352,0.0,16.72129902530925,0.15957
8608,10,19,5612.252581029944,7117.562522931987,0.9555555555555556,2.091566635887965,42.875108923886,0,0.0,3,0,1.733700607406686,27.22667930006409,0.0,0,96.0,0.0,6.606881964512918,4.794537184071822,18.86621398179998,0.159574
8609,10,19,5158.563642657697,6081.964410279391,0.7944444444444447,2.9572176054170525,38.791059492792,0,0.0,3,0,1.8514298300108705,31.881701332117693,0.0,0,86.0,0.1648148148148146,19.696394776338067,4.794537184071822,41.65185246052872,0.159577
8610,10,19,5155.712202262248,7543.7283458861375,0.8133333333333335,2.718990458602648,51.853037946188,0,0.0,3,0,1.1788591632178078,25.83985735215127,11.64912463690315,0,101.0,0.057037037037037,0.0,4.794537184071822,17.496654305718565,0.159583
8611,10,19,5133.269270722298,6929.169097055039,0.7000000000000001,0.5410895660203138,51.689838323339,0,5.19859410430839,2,0,0.9500000000000002,18.96201679357369,12.152040213667762,0,104.0,0.0,0.0,0.0,0.0,0.159586
8612,10,19,5604.233081344196,7474.018538747694,0.7366666666666667,1.2462680824869188,57.55894701109399,2,0.0,1,0,0.9254652451870982,23.4913418065545,12.152040213667762,0,125.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.15959
8613,10,19,5549.115929161294,6742.289220848744,0.7888888888888889,1.277816251154201,51.83665435394298,1,0.0,3,0,1.515640579317756,25.83985735215127,0.0,0,107.0,0.0,13.08951281182515,0.0,23.528347795058973,0.159594
8614,10,19,5420.629046909745,7205.537090013943,0.7400000000000001,1.31644352108341,51.096543553943,1,0.0,2,0,1.2777562551156647,25.83985735215127,0.0,0,108.0,0.0488888888888889,0.0,0.0,11.580766081531303,0.159596
8615,10,19,5801.670837970297,6403.080015256592,0.8703703703703705,0.5519005847953217,44.479821382792,1,0.0,4,0,1.359833567820165,25.83985735215127,0.0,0,112.0,0.0,13.213763929025836,0.0,25.421696704522443,0.159599
8616,10,19,5587.825973373646,6718.310962979891,0.8166666666666667,1.8028624192059093,43.02923918964101,0,0.0,1,0,1.8341069493513291,29.98156680222756,0.0,0,100.0,0.0574074074074073,6.544756405912575,4.794537184071822,35.980283930323054,0.159601
8617,10,19,5503.546136174997,7542.854879356742,0.7851851851851852,1.7491920590951064,57.001712795641,1,0.0,4,0,1.0687414728142317,23.4913418065545,12.152040213667762,0,115.0,0.0,0.0,4.794537184071822,5.783244946364939,0.159605
8618,10,19,5340.673519048392,4700.243608182648,0.8166666666666668,0.5506309633733456,37.48620704484899,0,0.0,1,1,1.8394537285266177,29.98156680222756,17.715176064461463,0,73.0,0.0574074074074073,7.109797541277533,0.0,17.077754583171952,0.159607
8619,10,19,5760.477716917746,6966.398804730893,0.89,1.5968374884579866,42.157930829943005,1,0.0,4,0,1.5378351893791955,27.22667930006409,0.0,0,105.0,0.0655555555555554,19.820645893538757,0.0,36.63219048711145,0.159609
8620,10,19,5638.709096546444,7310.080469454342,0.9555555555555556,2.091566635887965,45.06566769564098,0,0.0,3,0,1.733700607406686,27.22667930006409,0.0,0,104.0,0.0,13.213763929025836,4.794537184071822,25.28703560472599,0.159613
8621,10,19,5489.912985886246,7096.894660590191,0.8703703703703705,0.5964912280701754,51.084465005641,0,0.0,1,0,1.4278252462111731,25.83985735215127,12.152040213667762,0,118.0,0.0,6.606881964512918,0.0,24.918781127757825,0.159617
8622,10,19,5187.240681901695,5563.28727240554,0.7851851851851852,0.3810403200984918,44.26720411764099,0,0.0,2,2,1.1673850744645322,23.4913418065545,23.653228974672103,1,94.0,0.0,0.0,0.0,0.0,0.159619
8623,11,18,4926.419290759043,6285.250109013683,0.7958333333333333,1.904320987654321,32.790347998433,0,0.0,3,0,1.892436312270232,25.39526174651454,0.0,0,58.0,0.0708333333333333,6.544756405912575,4.794537184071822,12.954851712028695,0.159622
8624,10,19,5748.481205380695,6978.409917761449,0.8703703703703705,1.9326331178824248,54.395363067698,1,0.0,3,0,1.3246167124786978,25.83985735215127,0.0,0,110.0,0.0,13.213763929025836,4.794537184071822,18.997008875390776,0.159625
8625,10,19,5703.734551261597,6112.175532559845,0.7696969696969699,0.4638734995383196,42.02689558509399,1,0.0,1,0,1.5908395993872713,29.98156680222756,0.0,0,108.0,0.1043771043771042,13.65455394719011,0.0,37.38112724561768,0.159628
8626,10,19,4732.024923517848,6797.528138940539,0.7000000000000001,0.5540166204986149,60.066616773339,0,5.22662037037037,3,0,1.0000000000000002,18.96201679357369,23.80116485057091,0,104.0,0.0,0.0,0.0,0.0,0.159632
8627,10,19,5425.394194919796,6682.628950168985,0.8703703703703705,1.923514927670052,42.511534219886,0,0.0,4,0,1.3246167124786978,25.83985735215127,0.0,0,94.0,0.0,6.606881964512918,4.794537184071822,12.576187252464766,0.159636
8628,10,19,5797.792636581643,5827.852319010594,0.8166666666666668,0.5452446906740537,36.435755841943,0,0.0,0,0,1.7474810421002869,29.98156680222756,0.0,0,89.0,0.0574074074074073,7.04767198267719,0.0,25.21515932691763,0.159642
8629,10,19,5509.042735112645,6966.569704192085,0.7944444444444446,3.825176977531549,40.93091726988599,0,0.0,1,0,1.868663656677633,31.881701332117693,0.0,0,92.0,0.1648148148148146,13.592428388589765,9.901064578912528,31.645415334837537,0.159645
8630,10,19,5394.215204310498,7434.980704297141,0.8133333333333335,1.4269390581717456,52.506981611641,1,0.0,3,0,1.2231247387893929,25.83985735215127,12.152040213667762,0,115.0,0.057037037037037,6.606881964512918,5.106527394840706,23.418426558085617,0.159647
8631,10,19,5405.240717626996,6429.628987581593,0.8133333333333335,1.4381348107109877,43.030261382792,0,0.0,0,0,1.2231247387893929,25.83985735215127,12.152040213667762,0,99.0,0.057037037037037,7.109797541277533,0.0,24.42425771161484,0.159653
8632,10,19,5743.014292692245,6799.997925408341,0.8703703703703705,1.9335180055401655,44.11807828764099,0,0.0,2,0,1.3246167124786978,25.83985735215127,0.0,0,100.0,0.0,7.109797541277533,4.794537184071822,18.997008875390776,0.159656
8633,10,19,5933.932106748745,6729.708640521845,0.8703703703703705,0.5691366574330564,49.761036866245,1,0.0,2,0,1.359833567820165,25.83985735215127,0.0,0,119.0,0.0,13.213763929025836,0.0,25.42169670452244,0.159659
8634,10,19,5546.304752112443,6382.20934367294,0.7944444444444447,3.798861188057865,39.831413665640994,0,0.0,1,0,1.868663656677633,31.881701332117693,0.0,0,87.0,0.1648148148148146,13.592428388589765,9.901064578912528,36.54532506568802,0.159661
8635,10,19,5702.053442387096,7554.560840673343,0.8166666666666668,2.256078793474916,51.896266297943,0,0.0,2,0,1.7257271920999804,29.98156680222756,0.0,0,97.0,0.0574074074074073,13.592428388589765,0.0,35.74467273117721,0.159664
8636,10,19,5333.392111625497,7081.309873917492,0.7305555555555557,2.072522314558326,43.675674871641,1,0.0,3,0,1.3199640085509736,29.98156680222756,0.0,0,100.0,0.1435185185185183,0.0,4.794537184071822,17.487945810882813,0.159666
8637,10,19,5715.454321928445,8025.686493187642,0.8133333333333335,2.73872730070791,53.568179228792,1,0.0,2,0,1.1199162050569174,25.83985735215127,0.0,0,111.0,0.057037037037037,0.0,9.901064578912528,16.490823152189332,0.15967
8638,10,19,5275.716019679044,5787.372042884942,0.8166666666666668,0.5624807633117882,32.566619140792,0,0.0,0,2,1.839453728526618,29.98156680222756,12.393687143226153,0,71.0,0.0574074074074073,0.0,0.0,16.07192342964272,0.159672
8639,10,19,6214.023947283944,7227.496871721998,0.8703703703703705,0.5700600184672208,53.546782715698,2,0.0,3,0,1.359833567820165,25.83985735215127,0.0,0,126.0,0.0,13.213763929025836,0.0,24.91878112775783,0.159676
8640,10,19,5720.746297884594,6872.820485884495,0.7851851851851852,0.359918436441982,54.936492204245,1,0.0,2,0,1.1117953090138402,23.4913418065545,11.64912463690315,0,119.0,0.0,0.0,0.0,11.70501719873199,0.159679
8641,10,19,5632.344556067046,6488.874728262243,0.8166666666666668,1.802862419205909,42.964698294792,0,0.0,1,0,1.8341069493513291,29.98156680222756,0.0,0,98.0,0.0574074074074073,7.04767198267719,4.794537184071822,36.48319950708767,0.159683
8642,10,19,5704.418987294994,5781.525422629797,0.8740740740740742,1.8437980917205292,41.457617421396,0,0.0,2,0,2.011796223257875,29.98156680222756,0.0,0,88.0,0.0,14.09534396535438,4.794537184071822,30.738053211313638,0.159687
8643,10,19,6081.762678505495,6931.863476752391,0.8703703703703705,0.5691366574330564,47.326170583641,1,0.0,2,0,1.359833567820165,25.83985735215127,0.0,0,114.0,0.0,6.606881964512918,0.0,24.918781127757825,0.15969
8644,10,19,5457.411087789296,5653.331401857199,0.74,0.5820637119113573,42.87709011969801,1,5.105677437641724,4,0,1.610834984933647,25.83985735215127,0.0,0,86.0,0.0488888888888888,26.1790256236503,0.0,36.61786060688412,0.159693
8645,10,19,4912.410218753345,5545.051199715598,0.6974358974358975,1.5535549399815332,42.15655287969801,0,0.0,1,1,1.29281098590263,29.98156680222756,17.323746555007066,0,81.0,0.1766381766381765,5.733667477162185,0.0,10.090505915787915,0.159696
8646,10,19,5428.283659463145,7078.1417207209415,0.74,1.31644352108341,53.829407863641,1,0.0,2,0,1.2777562551156652,25.83985735215127,0.0,0,109.0,0.0488888888888888,6.544756405912575,0.0,12.08368165829592,0.159699
8647,10,19,5311.020270632194,5249.421107436295,0.8166666666666668,0.5624807633117882,37.55500141224499,0,0.0,0,2,1.8394537285266177,29.98156680222756,18.21809164122608,0,79.0,0.0574074074074073,7.109797541277533,0.0,17.07775458317195,0.159704
8648,10,19,5711.265032350697,7263.636505350939,0.8703703703703705,1.9344413665743303,47.589157337339,0,0.0,3,0,1.3246167124786978,25.83985735215127,0.0,0,107.0,0.0,13.213763929025836,4.794537184071822,19.49992445215539,0.159706
8649,10,19,5900.951067266296,7903.1172299317395,0.8133333333333335,1.4270544783010155,51.045365957338994,0,0.0,0,0,1.1648807036089457,25.83985735215127,0.0,0,121.0,0.057037037037037,0.0,5.106527394840706,23.418426558085613,0.159711
8650,10,19,5382.264536743247,6998.281718614991,0.7851851851851852,1.7491920590951069,57.27461679849,1,0.0,4,0,1.068741472814232,23.4913418065545,11.64912463690315,0,114.0,0.0,0.0,4.794537184071822,6.286160523129555,0.159716
8651,10,19,5316.904823813944,5448.52618829494,0.8166666666666667,0.5506309633733456,33.178739467641,0,0.0,1,1,1.8394537285266177,29.98156680222756,12.087567493638986,1,74.0,0.0574074074074073,12.36446058668352,0.0,12.031650503624398,0.159718
8652,10,19,5543.649016472845,6901.2647424054885,0.7888888888888889,1.2779316712834714,48.491997328188,0,0.0,2,0,1.515640579317756,25.83985735215127,0.0,0,102.0,0.0,6.544756405912575,0.0,23.528347795058973,0.159723
8653,10,19,5198.650404553995,6183.079883388437,0.8166666666666667,0.5503231763619576,35.195916064188005,0,0.0,2,2,1.5665829933743742,29.98156680222756,12.460006567252131,1,72.0,0.0574074074074073,11.861545009918906,0.0,11.70141966303802,0.159727
8654,10,19,5155.666358292446,7544.528604336289,0.8133333333333335,2.722222222222221,52.14178412249,0,0.0,1,0,1.1788591632178078,25.83985735215127,12.152040213667762,0,99.0,0.057037037037037,0.0,4.794537184071822,16.993738728953947,0.159731
8655,10,19,5800.705683501297,7602.918524942441,0.8133333333333335,1.414012003693444,49.88765210849,1,0.0,3,0,1.1648807036089457,25.83985735215127,0.0,0,123.0,0.057037037037037,6.606881964512918,5.106527394840706,23.418426558085613,0.159733
8656,10,19,5405.965379861394,6339.923491302346,0.7944444444444446,1.4650661742074484,36.80994997024499,0,0.0,1,0,1.6654671443727502,31.881701332117693,0.0,0,81.0,0.1648148148148146,6.606881964512918,0.0,24.836494867353704,0.159736
8657,10,19,5764.142196298597,6932.470318609888,0.8703703703703705,0.5507848568790396,42.087340653037,0,0.0,3,0,1.359833567820165,25.83985735215127,0.0,0,112.0,0.0,6.606881964512918,0.0,24.918781127757825,0.15974
8658,10,19,5435.362481393246,8045.870762682885,0.7851851851851852,0.7284164358264081,56.40194743188599,1,5.304166666666667,4,0,1.167385074464532,23.4913418065545,0.0,0,121.0,0.0,0.0,0.0,11.70501719873199,0.159742
8659,10,19,5905.011264081546,7659.147315195041,0.7366666666666667,1.2182594644505995,52.17749799649,1,0.0,0,0,0.8833986431331393,23.4913418065545,0.0,0,125.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.159745
8660,10,19,5964.982837293195,7406.635142416096,0.8133333333333335,1.4267851646660512,53.03045686339599,2,0.0,2,0,1.1648807036089457,25.83985735215127,0.0,0,124.0,0.057037037037037,6.606881964512918,5.106527394840706,23.418426558085613,0.159748
8661,10,19,5215.996244115596,6403.834429736943,0.8363636363636364,2.3727300707910124,44.904208167943,0,0.0,3,0,1.3869766504047791,27.22667930006409,11.64912463690315,0,95.0,0.119191919191919,19.820645893538757,0.0,36.13766707096847,0.159751
8662,10,19,5349.831429721444,6275.566402070785,0.8740740740740741,0.6029547553093262,36.634513887886,0,0.0,3,1,1.6477403225782186,29.98156680222756,12.218043996790447,1,73.0,0.0,0.0,0.0,10.140641778072654,0.159754
8663,10,19,6300.441012021493,6595.723991893548,0.788888888888889,0.150854108956602,51.86006394454701,1,0.0,0,0,1.6806539173961257,25.83985735215127,0.0,0,120.0,0.0,7.04767198267719,0.0,46.55378001335333,0.159758
8664,10,19,5823.8746508850445,5871.951185962793,0.8166666666666668,0.5452446906740537,35.86549084394299,0,0.0,0,0,1.7474810421002869,29.98156680222756,0.0,0,82.0,0.0574074074074074,7.04767198267719,0.0,31.133065373079024,0.159761
8665,10,19,6176.449461642444,7731.091848361745,0.8703703703703705,0.5700600184672208,52.99168690539599,2,0.0,3,0,1.359833567820165,25.83985735215127,0.0,0,127.0,0.0,6.606881964512918,0.0,23.9129499742286,0.159765
8666,10,19,5008.948856799794,5815.737696655992,0.7305555555555557,0.7510003077870114,34.586600420792,0,0.0,1,2,1.487694851533112,29.98156680222756,12.329530064100666,1,72.0,0.1435185185185183,17.595212487081092,0.0,6.544756405912575,0.159768
8667,10,19,5503.591980144797,7637.752786916788,0.7851851851851852,1.7494613727300703,54.678967809037005,0,0.0,3,0,1.0687414728142317,23.4913418065545,11.64912463690315,0,114.0,0.0,0.0,4.794537184071822,6.286160523129555,0.15977
8668,10,19,5489.959214290497,7698.524234144139,0.89,2.8671899045860267,48.08837265018799,0,0.0,4,0,1.5019033742544172,27.22667930006409,0.0,0,102.0,0.0655555555555554,13.213763929025836,4.794537184071822,24.28959661181839,0.159773
8669,10,19,5155.712202262248,7422.888307858588,0.8133333333333335,2.718990458602647,50.386513002188,0,0.0,3,0,1.1788591632178078,25.83985735215127,12.152040213667762,0,100.0,0.057037037037037,6.606881964512918,4.794537184071822,17.49665430571856,0.159777
8670,10,19,5588.705809808245,7782.323420308439,0.8133333333333335,2.7406894429055093,49.461481337339,0,0.0,1,0,1.1199162050569174,25.83985735215127,0.0,0,109.0,0.057037037037037,0.0,4.794537184071822,16.993738728953947,0.15978
8671,10,19,5446.660613350694,6279.150643681196,0.7944444444444447,1.778547245306249,38.394789403396,0,0.0,1,0,1.749831573858429,31.881701332117693,0.0,0,84.0,0.1648148148148146,13.65455394719011,0.0,36.80463390328469,0.159783
8672,10,19,5679.378240099746,7048.165184435245,0.8133333333333335,1.4269390581717447,48.535532461094,1,0.0,1,0,1.1648807036089457,25.83985735215127,0.0,0,118.0,0.057037037037037,6.606881964512918,5.106527394840706,23.418426558085617,0.159788
8673,10,19,5362.153475327246,8433.749353139385,0.8363636363636364,3.618344105878732,49.39322278388599,0,0.0,3,0,1.270106141102148,27.22667930006409,0.0,0,106.0,0.119191919191919,0.0,4.794537184071822,28.204232511542955,0.159791
8674,10,19,5764.947450638095,6811.443469003494,0.7888888888888891,1.277816251154201,53.427374089094,1,0.0,3,0,1.515640579317756,25.83985735215127,0.0,0,105.0,0.0,13.592428388589765,0.0,24.53417894858821,0.159794
8675,10,19,5959.515924604745,7412.579804199542,0.8133333333333335,1.426939058171745,48.300974309942994,1,0.0,1,0,1.1648807036089457,25.83985735215127,0.0,0,114.0,0.057037037037037,6.606881964512918,5.106527394840706,23.418426558085613,0.159796
8676,10,19,5928.419350090494,7264.713044751996,0.8703703703703705,0.5691366574330564,54.019916204245,1,0.0,2,0,1.359833567820165,25.83985735215127,0.0,0,131.0,0.0,6.606881964512918,0.0,24.918781127757825,0.159799
8677,10,19,5475.9041888223455,7319.633715724743,0.7696969696969699,1.3737688519544478,48.445506943943,1,0.0,2,0,1.3031141713566972,29.98156680222756,0.0,0,112.0,0.1043771043771042,0.0,0.0,22.4997041090793,0.159802
8678,10,19,5540.808153174795,7083.147019032446,0.7851851851851852,1.749269005847953,58.990064877396,1,0.0,3,0,1.068741472814232,23.4913418065545,11.64912463690315,0,110.0,0.0,0.0,4.794537184071822,5.783244946364939,0.159807
8679,10,19,5260.063626812298,7235.414192480839,0.7000000000000001,0.5410895660203139,53.91692694333901,0,5.213333333333333,2,0,0.9500000000000002,18.96201679357369,12.152040213667762,0,106.0,0.0,0.0,0.0,0.0,0.159809
8680,10,19,5378.766199855942,6806.3149009167455,0.7564102564102566,3.820444752231456,45.239255896245,1,0.0,1,0,1.5671601696952455,31.881701332117693,0.0,0,96.0,0.2028490028490026,6.544756405912575,9.901064578912528,24.09482777539573,0.159813
8681,10,19,5625.871490244792,5969.326001625791,0.8777777777777778,0.5240073868882734,34.33846221849001,0,0.0,2,0,1.4948789891763123,27.88170133211769,5.824404497999927,0,70.0,0.0,0.0,0.0,20.20725493475596,0.159816
8682,10,19,5821.221263351945,6122.337009141744,0.8166666666666668,1.3371806709756846,41.917256433943,0,0.0,2,0,1.8194128401515064,29.98156680222756,0.0,0,92.0,0.0574074074074073,13.654553947190108,0.0,41.580292516934485,0.159818
8683,10,19,5768.3773298461465,6789.45358927984,0.7851851851851852,0.3405278547245307,47.98139822048999,1,0.0,4,0,1.11179530901384,23.4913418065545,11.64912463690315,0,113.0,0.0,0.0,0.0,11.70501719873199,0.159821
8684,10,19,5779.623623864745,7591.019160662094,0.8133333333333335,1.426939058171745,53.276478673094,1,0.0,1,0,1.1648807036089457,25.83985735215127,0.0,0,127.0,0.057037037037037,0.0,5.106527394840706,23.418426558085613,0.159823
8685,10,19,5246.295751645347,7234.978120655487,0.7696969696969699,2.2823945829486,43.98521048988599,0,0.0,3,0,1.455125644310319,29.98156680222756,0.0,0,90.0,0.1043771043771042,13.151638370425491,0.0,24.30000659441416,0.159825
8686,10,19,5510.629421774595,7529.101582949395,0.7564102564102567,4.032356109572175,47.54090202109399,1,0.0,1,0,1.5671601696952455,31.881701332117693,0.0,0,94.0,0.2028490028490026,6.544756405912575,9.901064578912528,24.09482777539573,0.159827
8687,10,19,5493.276051328597,6650.902013096241,0.7696969696969699,2.03939673745768,39.378842227641,0,0.0,3,0,1.5770354789511514,29.98156680222756,0.0,0,95.0,0.1043771043771042,6.544756405912575,4.794537184071822,29.43552752441048,0.159829
8688,10,19,6027.258017982295,7020.062308048639,0.7851851851851852,0.3302939365958756,49.308521365339,1,0.0,1,0,1.0612591586041202,23.4913418065545,0.0,0,120.0,0.0,0.0,0.0,12.207932775496603,0.159832
8689,10,19,5827.2546558262975,7212.966315726391,0.8133333333333335,1.414012003693444,46.03445451649001,1,0.0,3,0,1.1648807036089457,25.83985735215127,0.0,0,113.0,0.057037037037037,6.606881964512918,0.0,23.418426558085613,0.159836
8690,10,19,5536.702589995546,8101.613340222889,0.7696969696969699,2.286241920590952,52.793917631339,0,0.0,1,0,1.455125644310319,29.98156680222756,0.0,0,103.0,0.1043771043771042,6.544756405912575,0.0,23.797091017649542,0.15984
8691,10,19,5593.634511854694,6305.982542213847,0.788888888888889,1.277816251154201,52.133663654547,1,0.0,3,0,1.515640579317756,25.83985735215127,0.0,0,104.0,0.0,13.08951281182515,0.0,24.03126337182359,0.159843
