,n_ws^third_difference,GSenergy_pa_arithmetic_average,BCCenergy_pa_max_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,BCCenergy_pa_min_value,GSenergy_pa_max_value,GSenergy_pa_min_value,NpValence_difference,SecondIonizationEnergy_composition_average,NpValence_min_value,n_ws^third_min_value,AtomicRadii_composition_average,phi_difference,BCCvolume_padiff_max_value,AtomicRadii_arithmetic_average,SecondIonizationEnergy_min_value,NUnfilled_arithmetic_average,ICSDVolume_difference,ElectronAffinity_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IonicRadii_min_value,BCCfermi_difference,NUnfilled_composition_average,target
3910,0.8099999999999999,-5.95614427611,-11.85139954,-5.4764033276660005,-4.097027814,-11.85139954,-11.85139954,-11.85139954,0.0,30.5274,4.0,0.82,1.104,1.3499999999999996,-0.033333333,1.3533333333333333,35.117,3.333333333333333,22.4,88.39999999999999,-5.188545283333333,3.194418646,0.64,4.12099437,2.8,3.294
3911,0.01,-8.900504325,-11.85139954,-7.243019357,-5.864795180000001,-11.85139954,-11.85139954,-11.85139954,0.0,23.9342,4.0,1.63,1.0098,0.0,-1.775,1.1963333333333332,14.32,5.333333333333334,0.8000000000000007,81.1,-8.134824226666666,3.911733224,0.64,2.3627100500000005,4.0,3.294
3912,0.4299999999999999,-7.123514261666667,-11.85139954,-6.176825319,-4.772281334,-11.85139954,-11.85139954,-11.85139954,0.0,23.2156,4.0,1.2,1.0881999999999998,0.8599999999999999,0.16,1.327,10.727,6.333333333333334,16.900000000000002,91.1,-6.313967816666667,3.620651778,0.64,2.3627100500000005,4.6,6.314
3913,0.1200000000000001,-7.384838671666666,-11.85139954,-6.3336199650000005,-4.933958682,-11.85139954,-11.85139954,-11.85139954,0.0,24.7038,4.0,1.63,0.9732,1.1500000000000004,0.01,1.1353333333333333,18.168,3.6666666666666665,6.800000000000001,81.1,-6.583430063333333,3.950527312,0.64,2.3627100500000005,3.0,6.314
3914,0.0,-9.849501933733332,-11.85139954,-7.81241792224,-6.3458471780000005,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.63,0.986,0.0,-0.60375,1.1566666666666667,35.117,9.333333333333332,1.8999999999999984,81.1,-8.936577556666666,6.640171354,0.64,15.47047922,6.4,-0.959
3915,0.2200000000000002,-9.276298478333334,-11.85139954,-7.468495849,-5.912604006,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.63,0.992,1.3500000000000003,0.49,1.1666666666666667,35.117,4.333333333333334,3.8000000000000007,81.1,-8.214505603333333,4.68683324,0.63,5.70378865,3.4000000000000004,-0.959
3916,0.0,-8.701867971666667,-11.85139954,-7.123837545,-5.709657056,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.63,1.0452,0.0,-0.62,1.2553333333333334,35.117,10.0,7.599999999999998,81.1,-7.876260686666667,5.520861706,0.64,9.87393098,6.8,-1.255
3917,0.48,-6.745740351666667,-11.85139954,-5.950160973,-4.562685788,-11.85139954,-11.85139954,-11.85139954,2.0,24.0758,2.0,1.15,1.0739999999999998,0.0499999999999998,-0.19,1.3033333333333337,15.028,4.333333333333334,13.0,81.1,-5.9646419066666665,4.592069478000001,0.64,5.229969840000001,3.4000000000000004,-1.255
3918,0.04,-7.248655338333333,-11.85139954,-6.251909964999999,-4.864333454,-11.85139954,-11.85139954,-11.85139954,0.0,24.9962,4.0,1.63,0.999,1.4000000000000004,0.06,1.1783333333333332,19.63,3.0,2.900000000000002,81.1,-6.467388016666667,3.968766646,0.64,2.3627100500000005,2.6,-0.854
3919,0.4199999999999999,-7.1176042625,-11.85139954,-6.1732793195,-4.767740624,-11.85139954,-11.85139954,-11.85139954,0.0,23.2508,4.0,1.21,1.086,0.8599999999999999,0.2575,1.3233333333333337,10.903,6.000000000000001,16.3,91.1,-6.306399966666667,3.60402202,0.64,2.3627100500000005,4.4,-0.854
3920,0.4299999999999999,-7.127340468333333,-11.85139954,-6.179121043,-4.775838842,-11.85139954,-11.85139954,-11.85139954,0.0,23.1804,4.0,1.2,1.0896,0.8599999999999999,0.215,1.3293333333333337,10.551,6.666666666666667,17.2,91.1,-6.3198969966666665,3.649773638,0.64,2.3627100500000005,4.8,-0.92
3921,0.1500000000000001,-7.545567041666667,-11.85139954,-6.430056987,-5.031158472,-11.85139954,-11.85139954,-11.85139954,0.0,24.7828,4.0,1.63,1.0,1.6000000000000003,0.05,1.18,18.563,3.6666666666666665,2.5000000000000018,145.3,-6.745429713333333,4.475387164000001,0.63,4.64655827,3.0,-0.92
3922,0.1899999999999999,-10.311608583333332,-11.85139954,-8.089681912,-6.588985161999999,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.44,1.026,0.25,-1.43,1.2233333333333334,35.117,5.666666666666667,2.7,81.1,-9.34180753,6.745772352,0.64,15.99848421,4.2,-0.2
3923,1.0299999999999998,-5.85717549,-11.85139954,-5.417022056,-4.038518288,-11.85139954,-11.85139954,-11.85139954,0.0,26.5262,4.0,0.6,1.22,1.95,-2.0825,1.5466666666666666,27.28,3.333333333333333,75.7,94.21,-5.091029406666666,2.949545538,0.64,5.34535991,2.8,-0.2
3924,0.2200000000000002,-9.67507307,-11.85139954,-7.707760604,-6.2664864840000005,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.63,0.998,1.1500000000000004,0.145,1.1766666666666667,35.117,4.666666666666667,2.900000000000002,127.1,-8.804309733333332,4.6807083,0.53,5.673163949999999,3.6,1.309
3925,0.1300000000000001,-7.953945655,-11.85139954,-6.675084155,-5.228127656,-11.85139954,-11.85139954,-11.85139954,0.0,24.6862,4.0,1.63,0.993,1.3500000000000003,0.3,1.1683333333333332,18.08,4.0,6.100000000000001,81.1,-7.073711686666667,4.405133682000001,0.64,4.29529086,3.2,1.309
3926,0.2000000000000001,-8.600941671666668,-11.85139954,-7.063281765,-5.56031735,-11.85139954,-11.85139954,-11.85139954,0.0,24.4222,4.0,1.63,0.989,1.3500000000000003,0.4,1.1616666666666666,16.76,4.333333333333334,3.6000000000000014,81.1,-7.627361176666667,4.683424864000001,0.62,5.686746770000001,3.4000000000000004,-2.794
3927,0.3699999999999999,-6.908517928333334,-11.85139954,-6.047827519,-4.6241139,-11.85139954,-11.85139954,-11.85139954,1.0,24.3762,3.0,1.26,1.042,0.3500000000000005,-4.47,1.25,16.53,4.0,12.9,81.1,-6.067022093333334,4.609201174000001,0.64,5.31562832,3.2,-2.794
3928,0.3599999999999999,-7.631234845,-11.85139954,-6.481457669,-5.080549105999999,-11.85139954,-11.85139954,-11.85139954,0.0,23.6302,4.0,1.27,1.0452,0.7999999999999998,-0.035,1.2553333333333334,12.8,6.000000000000001,7.599999999999998,123.0,-6.827747436666667,3.821729018,0.64,2.3627100500000005,4.4,5.027
3929,0.1299999999999999,-7.344369816666667,-11.85139954,-6.309338652,-4.826532952,-11.85139954,-11.85139954,-11.85139954,2.0,24.3392,2.0,1.5,0.988,0.6500000000000004,-5.83,1.16,16.345,4.333333333333334,2.7,81.1,-6.40438718,4.914251746,0.26,6.84088118,3.4000000000000004,5.027
3930,0.4199999999999999,-7.10719036,-11.85139954,-6.167030978,-4.760779134,-11.85139954,-11.85139954,-11.85139954,0.0,23.284,4.0,1.21,1.0844,0.8499999999999996,0.34,1.3206666666666669,11.069,5.666666666666667,15.8,91.1,-6.294797483333333,3.582746472,0.64,2.3627100500000005,4.2,0.416
3931,0.3899999999999999,-6.856412845,-11.85139954,-6.016564469,-4.625115962,-11.85139954,-11.85139954,-11.85139954,2.0,23.9966,2.0,1.24,1.048,0.1000000000000005,-8.055,1.26,14.632,4.333333333333334,9.7,81.1,-6.0686921966666665,4.741478266,0.64,5.97701378,3.4000000000000004,0.416
3932,0.7899999999999999,-6.097001681666667,-11.85139954,-5.560917771,-4.181718856,-11.85139954,-11.85139954,-11.85139954,0.0,23.2762,4.0,0.84,1.154,1.65,-1.32,1.4366666666666668,11.03,3.0,38.7,309.1,-5.32969702,3.2734827120000003,0.64,3.72567404,2.6,2.026
3933,0.0,-8.3040957225,-11.85139954,-7.594634958999999,-6.216410782,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.63,1.01,0.0,-1.775,1.08,35.117,4.5,0.3000000000000007,81.1,-7.155575574999999,4.01861752,0.64,2.3627100500000005,4.0,2.026
3934,0.4099999999999999,-7.079136380556666,-11.85139954,-6.150198590334,-4.74309225,-11.85139954,-11.85139954,-11.85139954,0.0,23.3752,4.0,1.22,1.0804,0.8399999999999999,0.383333333,1.314,11.525,4.666666666666667,14.599999999999998,91.1,-6.265319343333333,3.604801278,0.64,2.3627100500000005,3.6,2.508
3935,0.1800000000000001,-8.987780879999999,-11.85139954,-7.29538529,-5.86448315,-11.85139954,-11.85139954,-11.85139954,0.0,24.1222,4.0,1.63,0.9956,1.25,0.155,1.1726666666666667,15.26,4.666666666666667,3.400000000000002,81.1,-8.134304176666665,4.740196382000001,0.56,5.970604359999999,3.6,2.508
3936,0.0,-6.583164650556666,-11.85139954,-5.852615552334,-4.412954558,-11.85139954,-11.85139954,-11.85139954,0.0,24.7902,4.0,1.63,1.044,0.0,-6.463333333,1.2533333333333334,18.6,3.6666666666666665,16.599999999999998,130.15,-5.715089856666666,4.522951648,0.64,4.88438069,3.0,-0.848
3937,0.3499999999999998,-8.006911501666666,-11.85139954,-6.706863663,-5.299440236,-11.85139954,-11.85139954,-11.85139954,0.0,23.371,4.0,1.28,1.0836,0.75,0.58,1.3193333333333337,11.504,5.666666666666667,15.499999999999996,81.1,-7.192565986666667,4.41639554,0.64,4.35160015,4.2,-0.848
3938,0.1099999999999998,-8.127806188333334,-11.85139954,-6.779400475,-5.378384496,-11.85139954,-11.85139954,-11.85139954,0.0,23.7862,4.0,1.52,1.0135999999999998,0.25,0.15,1.2026666666666666,13.58,5.666666666666667,0.3000000000000007,121.1,-7.324139753333333,3.526599,0.61,2.4600926000000003,4.2,-0.496
3939,0.5099999999999998,-6.293622991666666,-11.85139954,-5.678890557,-4.29671042,-11.85139954,-11.85139954,-11.85139954,3.0,25.1558,1.0,1.12,1.0659999999999998,0.1499999999999999,-0.66,1.29,20.428,4.666666666666667,11.2,111.1,-5.521349626666667,4.453161960000001,0.64,4.53543225,3.6,-0.496
3940,0.3999999999999999,-7.027356644999999,-11.85139954,-6.119130749,-4.712294696,-11.85139954,-11.85139954,-11.85139954,0.0,23.481,4.0,1.23,1.0799999999999998,0.8299999999999996,0.15,1.3133333333333337,12.054,3.333333333333333,12.8,91.1,-6.213990086666667,3.552087068,0.64,2.3627100500000005,2.8,-0.854
3941,0.1199999999999998,-9.300177133333332,-11.85139954,-7.482823042,-6.049613734,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.51,1.001,0.1499999999999999,0.205,1.1816666666666666,35.117,9.666666666666666,3.8000000000000007,81.1,-8.44285515,5.905197343999999,0.64,11.79560917,6.6000000000000005,-0.854
3942,0.01,-8.515817378333333,-11.85139954,-7.012207189,-5.633983012,-11.85139954,-11.85139954,-11.85139954,0.0,24.0002,4.0,1.63,0.9882,0.2000000000000001,-1.775,1.1603333333333332,14.65,5.333333333333334,3.8000000000000007,91.1,-7.75013728,4.222373206,0.54,3.38148848,4.0,-0.076
3943,0.1800000000000001,-9.855664021666666,-11.85139954,-7.816115174999999,-6.437890997999999,-11.85139954,-11.85139954,-11.85139954,0.0,21.0702,4.0,1.63,0.998,0.75,-1.775,1.1766666666666667,35.117,5.000000000000001,1.8000000000000007,81.1,-9.089983923333332,4.407264112,0.6,4.30594301,3.8,-0.076
3944,0.4199999999999999,-7.690930406666666,-11.85139954,-6.517275006,-5.114190378,-11.85139954,-11.85139954,-11.85139954,0.0,23.5182,4.0,1.21,1.086,0.8499999999999996,0.165,1.3233333333333337,12.24,6.000000000000001,15.599999999999998,0.0,-6.8838162233333335,3.577786698,0.64,2.3627100500000005,4.4,-2.007
3945,0.7099999999999999,-6.027431841666667,-11.85139954,-5.519175867,-4.139633165999999,-11.85139954,-11.85139954,-11.85139954,0.0,23.5078,4.0,0.92,1.112,1.4699999999999998,-0.34,1.3666666666666667,12.188,3.0,23.8,91.1,-5.259554203333334,3.3024591720000003,0.64,3.5807917400000004,2.6,-2.007
3946,0.3099999999999998,-5.94939712,-11.85139954,-5.472355034,-4.077549174,-11.85139954,-11.85139954,-11.85139954,0.0,24.663,4.0,1.32,0.9904,0.0499999999999998,0.2,1.164,17.964,3.0,2.5000000000000018,0.0,-5.156080883333334,3.714383466,0.64,2.3627100500000005,2.6,6.626
3947,0.2199999999999999,-8.384716666666666,-11.85139954,-6.933546762,-5.539585848000001,-11.85139954,-11.85139954,-11.85139954,0.0,23.6962,4.0,1.41,1.044,0.5999999999999996,-0.445,1.2533333333333334,13.13,5.666666666666667,5.899999999999999,91.1,-7.592808673333334,3.77697894,0.64,2.3627100500000005,4.2,6.626
3948,0.0,-4.49700396639,-4.48480688,-4.600919141834,-3.164990458,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.8004,4.0,1.22,1.17,0.0,0.5775,1.4633333333333334,11.525,5.333333333333334,20.1,91.1,-3.63514969,3.748977992,1.18,3.0835936200000003,4.0,-0.869
3949,0.1400000000000001,-4.050467720556666,-4.48480688,-4.332997394334,-2.916808176,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.6732,4.0,1.22,1.0832,1.1399999999999997,0.383333333,1.3186666666666669,11.525,2.6666666666666665,14.9,91.1,-3.221512553333333,3.328104528,1.15,0.9792262999999995,2.4,-0.869
3950,0.1699999999999999,-4.3771442405566665,-4.48480688,-4.529003306334,-3.102849768,-4.48480688,-4.62921769667,-4.62921769667,3.0,27.1408,1.0,1.22,1.0804,0.9900000000000002,0.44,1.314,11.525,4.0,15.299999999999995,96.1,-3.5315818733333337,4.0703672520000005,0.54,4.69053992,3.2,3.877
3951,0.2199999999999999,-4.67896623889,-4.48480688,-4.7100965053340005,-3.21580514,-4.48480688,-4.62921769667,-4.62921769667,1.0,27.1018,3.0,1.22,1.0724,1.59,0.383333333,1.3006666666666666,11.525,3.333333333333333,14.599999999999998,91.1,-3.719840826666667,3.812481664,0.58,3.4011119800000005,2.8,3.877
3952,0.3500000000000001,-4.198567403889999,-4.48480688,-4.421857204334,-3.009702906,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.4794,4.0,1.22,1.0828,1.9400000000000004,0.383333333,1.318,11.525,2.6666666666666665,15.0,172.74,-3.3763371033333334,3.718503796,0.85,2.93122264,2.4,1.684
3953,0.53,-5.354569251946667,-4.48480688,-5.115458313168,-3.3660985940000003,-4.48480688,-4.62921769667,-4.62921769667,3.0,28.406,1.0,1.22,0.9904,2.09,0.383333333,1.164,11.525,4.0,24.2,114.1,-3.970329916666667,4.56947396,0.23,7.186073459999999,3.2,1.684
3954,0.4099999999999999,-3.76984395389,-4.48480688,-4.1646231343340006,-2.757516794,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.376,4.0,0.81,1.2384,0.8900000000000001,0.383333333,1.5773333333333337,10.004,2.333333333333333,45.5,193.1,-2.9560269166666666,2.837480706,1.18,1.7675216500000002,2.2,0.358
3955,0.4499999999999999,-4.380349432223333,-4.48480688,-4.530926421334,-3.1038667240000004,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.0174,4.0,1.22,1.0184,1.84,0.383333333,1.2106666666666668,11.525,2.333333333333333,23.8,381.1,-3.5332768000000003,4.13677438,0.45,5.02257556,2.2,0.358
3956,0.06,-4.453234667223333,-4.48480688,-4.574657562334,-3.15188909,-4.48480688,-4.62921769667,-4.62921769667,1.0,26.7126,3.0,1.16,1.1344,0.9400000000000004,0.383333333,1.404,11.525,3.333333333333333,17.999999999999996,91.1,-3.613314076666666,4.210184026,1.03,5.38962379,2.8,-0.13
3957,0.3099999999999999,-3.778113055556666,-4.48480688,-4.169584595334,-2.758264184,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.7494,4.0,0.91,1.1884,0.6600000000000001,0.383333333,1.494,11.525,2.333333333333333,26.8,297.1,-2.957272566666667,3.096637282,1.0,0.47173877,2.2,-0.13
3958,0.02,-3.39939460889,-4.48480688,-3.942353527334,-2.52088015,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.7568,4.0,1.22,1.0922,0.8399999999999999,0.383333333,1.3336666666666668,11.525,2.333333333333333,14.599999999999998,0.0,-2.56163251,3.305211428,0.95,0.8647608,2.2,-1.539
3959,0.03,-4.7208597505566665,-4.48480688,-4.735232612334,-3.303848638,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.5454,4.0,1.19,1.1594,0.0299999999999998,0.383333333,1.4456666666666669,10.851,9.666666666666666,17.099999999999998,91.1,-3.86657999,3.248553458,1.14,0.5814709499999999,6.6000000000000005,-1.539
3960,0.53,-5.488799582223333,-4.48480688,-5.195996511334,-3.768829656,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.7872,4.0,1.22,1.045,1.89,0.383333333,1.255,11.525,3.333333333333333,20.8,91.1,-4.6415483533333335,3.745635516,0.65,3.06688124,2.8,-0.757
3961,0.51,-6.2972420472233335,-4.48480688,-5.681061990334,-4.273773858,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.6752,4.0,1.22,1.0442,1.4400000000000004,0.383333333,1.2536666666666667,11.525,4.333333333333334,19.9,91.1,-5.483122023333333,4.112961102,0.62,4.90350917,3.4000000000000004,-0.757
3962,0.25,-4.355554807223333,-4.48480688,-4.516049646334,-3.101389798,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.4336,4.0,1.22,1.05,1.2400000000000002,0.383333333,1.2633333333333334,11.525,2.6666666666666665,20.1,91.1,-3.52914859,3.393300508,0.73,1.3052061999999998,2.4,-11.265
3963,0.0,-4.662521351666667,-4.48480688,-4.700229573,-3.2638884900000003,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.7092,4.0,1.22,1.149,0.0,0.383333333,1.4283333333333337,11.525,3.6666666666666665,14.599999999999998,91.1,-3.7999797433333335,3.18909523,1.03,0.2936288400000002,3.0,-11.265
3964,0.01,-4.649881115556667,-4.48480688,-4.692645431334,-3.257187908,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.761,4.0,1.22,1.1458,0.0100000000000002,0.383333333,1.423,11.525,3.0,14.599999999999998,91.1,-3.788812106666666,3.149588598,1.0,0.2936288400000002,2.6,2.017
3965,0.3399999999999999,-3.738532147223333,-4.48480688,-4.145836050334,-2.7387297100000003,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.6242,4.0,0.88,1.2028,0.71,0.383333333,1.518,11.245,4.666666666666667,31.2,91.1,-2.92471511,3.004412456,1.07,0.9328629,3.6,2.017
3966,0.55,-5.890497987223333,-4.48480688,-5.437015554334,-4.029909214,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.6112,4.0,1.22,1.0426,1.7199999999999998,0.383333333,1.251,11.525,3.6666666666666665,20.2,117.1,-5.07668095,3.807851254,0.55,3.3779599300000003,3.0,6.026
3967,0.09,-4.132754968056666,-4.48480688,-4.382369742834,-2.968490494,-4.48480688,-4.62921769667,-4.62921769667,3.0,27.4772,1.0,1.22,1.0764,0.8899999999999997,0.383333333,1.3073333333333337,11.525,4.0,14.599999999999998,112.1,-3.3076497500000004,3.307523914,0.62,0.8763232300000001,3.2,6.026
3968,0.01,-4.680143637223333,-4.48480688,-4.7108029443340005,-3.27494975,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.7942,4.0,1.21,1.1548,0.0099999999999997,0.58,1.438,11.525,7.666666666666667,15.599999999999998,91.1,-3.818415176666667,3.197249008,1.05,0.3249487000000002,5.4,-0.871
3969,0.1500000000000001,-4.667349715556666,-4.48480688,-4.703126591334,-3.22848532,-4.48480688,-4.62921769667,-4.62921769667,2.0,26.562,2.0,1.22,1.0684,1.34,0.383333333,1.294,11.525,3.6666666666666665,14.599999999999998,91.1,-3.74097446,3.39356108,0.53,1.3065090599999998,3.0,-0.871
3970,0.2299999999999999,-6.4467696455566665,-4.48480688,-5.7707785493340005,-4.327742214,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.3602,4.0,1.22,1.1072,0.3900000000000001,0.383333333,1.3586666666666667,11.525,5.0,14.599999999999998,0.0,-5.573069283333333,3.464086682,0.83,1.65913707,3.8,-1.331
3971,0.02,-3.212038388028,-4.48480688,-3.8299397948168,-2.404778534,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.127,4.0,1.22,1.1144,0.9900000000000002,0.383333333,1.3706666666666667,11.525,2.333333333333333,14.599999999999998,91.1,-2.368129816666667,3.171179938,1.02,0.2936288400000002,2.2,-1.331
3972,0.0,-4.65447549278,-4.48480688,-4.695402057668,-3.259757182,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.7362,4.0,1.22,1.1476,0.0100000000000002,0.586666667,1.426,11.525,3.333333333333333,14.599999999999998,91.1,-3.79309423,3.144575382,1.02,0.2936288400000002,2.8,-1.732
3973,0.05,-4.01760385389,-4.48480688,-4.313279074334,-2.903593366,-4.48480688,-4.62921769667,-4.62921769667,3.0,27.149,1.0,1.17,1.1263999999999998,0.69,0.383333333,1.3906666666666667,11.525,4.0,14.599999999999998,112.1,-3.1994878700000005,4.197206094,0.8,5.32473413,3.2,-1.732
3974,0.6100000000000001,-6.07817368389,-4.48480688,-5.549620972334,-4.018243456,-4.48480688,-4.62921769667,-4.62921769667,0.0,23.3752,4.0,1.22,1.0658,2.34,0.42,1.2896666666666667,11.525,3.333333333333333,18.1,100.0,-5.057238020000001,4.445549514,0.63,6.56645123,2.8,0.148
3975,0.57,-3.494516438333333,-4.48480688,-3.999426625,-2.592115542,-4.48480688,-4.62921769667,-4.62921769667,0.0,29.7002,4.0,0.65,1.2644,0.96,0.383333333,1.6206666666666667,11.525,2.6666666666666665,58.3,92.74,-2.680358163333333,2.506736746,1.18,3.42124145,2.4,0.148
3976,0.04,-4.771185262223334,-4.48480688,-4.765427919334,-3.3319852460000003,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.587,4.0,1.18,1.1698,0.04,0.5725,1.463,11.059,5.333333333333334,20.1,91.1,-3.913474336666667,4.072543098000001,1.16,4.70141915,4.0,2.449
3977,0.24,-3.75196550389,-4.48480688,-4.153896064334,-2.745919298,-4.48480688,-4.62921769667,-4.62921769667,0.0,38.7028,4.0,0.98,1.1044,0.3599999999999999,0.383333333,1.354,11.525,2.6666666666666665,14.599999999999998,91.1,-2.9366977566666668,2.562994294,0.76,3.1399537100000003,2.4,2.449
3978,0.02,-4.636336540556666,-4.48480688,-4.684518686334,-3.249794124,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.1528,4.0,1.22,1.1412,0.0100000000000002,0.485,1.415333333333333,11.525,5.333333333333334,14.599999999999998,91.1,-3.7764891333333335,3.110984252,0.98,0.40000392,4.0,0.272
3979,0.05,-3.642760637223333,-4.48480688,-4.088373144334,-2.675546508,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.3822,4.0,1.17,1.1144,0.2400000000000002,0.383333333,1.3706666666666667,11.525,2.333333333333333,14.599999999999998,371.1,-2.8194097733333336,3.334843648,0.72,1.0129219000000005,2.2,0.272
3980,0.3900000000000001,-6.13552495067,-4.48480688,-5.584031732402,-4.1468944940000005,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.5032,4.0,1.22,1.0424,1.2400000000000002,0.383333333,1.2506666666666668,11.525,4.0,19.7,0.0,-5.271656416666667,4.032541104,0.67,4.5014091800000005,3.2,3.038
3981,0.55,-6.74403912389,-4.48480688,-5.949140236334,-4.542033896,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.6674,4.0,1.22,1.0668,1.4400000000000004,0.383333333,1.2913333333333334,11.525,4.333333333333334,16.4,91.1,-5.930222086666666,4.2449521400000005,0.59,5.563464359999999,3.4000000000000004,3.038
3982,0.4,-3.548750328333333,-4.48480688,-4.031966959,-2.623709282,-4.48480688,-4.62921769667,-4.62921769667,0.0,32.8324,4.0,0.82,1.1744,0.5099999999999998,0.383333333,1.4706666666666666,11.525,2.6666666666666665,22.4,91.1,-2.733014396666667,2.780602404,1.02,2.05191316,2.4,0.235
3983,0.4199999999999999,-6.493110377223333,-4.48480688,-5.798582988334,-4.391476648,-4.48480688,-4.62921769667,-4.62921769667,0.0,26.2392,4.0,1.22,1.0802,0.8399999999999999,0.383333333,1.3136666666666668,11.525,4.666666666666667,14.599999999999998,91.1,-5.67929334,3.497916982,0.64,1.82828857,3.6,0.235
3984,0.02,-4.71612031389,-4.48480688,-4.732388950334,-3.298962802,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.5206,4.0,1.2,1.1586,0.02,0.383333333,1.4443333333333337,10.727,5.666666666666667,16.900000000000002,91.1,-3.85843693,3.206835536,1.18,0.3728813400000001,4.2,4.68
3985,0.53,-4.977444723890001,-4.48480688,-4.889183596334,-3.46064015,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.0088,4.0,1.22,1.0436,1.99,0.383333333,1.2526666666666666,11.525,3.0,21.1,91.1,-4.127899176666666,3.53671107,0.69,2.02225901,2.6,4.68
3986,0.0,-7.442107985956667,-4.48480688,-6.367981553574,-4.872528646,-4.48480688,-4.62921769667,-4.62921769667,0.0,23.3752,4.0,1.22,1.0564,0.0,0.383333333,1.274,11.525,8.666666666666666,14.599999999999998,91.1,-6.4810466700000005,6.226355112,0.75,15.47047922,6.0,-2.741
3987,0.6300000000000001,-6.868904530556667,-4.48480688,-6.024059480334,-4.439285474,-4.48480688,-4.62921769667,-4.62921769667,0.0,23.3752,4.0,1.22,1.0624,2.1900000000000004,0.49,1.284,11.525,3.6666666666666665,18.1,91.1,-5.758974716666667,4.273016998,0.63,5.70378865,3.0,-2.741
3988,0.0,-6.29447402389,-4.48480688,-5.679401176334,-4.236338524,-4.48480688,-4.62921769667,-4.62921769667,0.0,23.3752,4.0,1.22,1.1156,0.0,0.383333333,1.3726666666666667,11.525,9.333333333333332,14.599999999999998,91.1,-5.4207298,5.1070454640000005,0.91,9.87393098,6.4,-0.348
3989,0.07,-4.33834640389,-4.48480688,-4.5057246043340005,-3.089367256,-4.48480688,-4.62921769667,-4.62921769667,2.0,26.3808,2.0,1.15,1.1444,0.8899999999999997,0.383333333,1.4206666666666667,11.525,3.6666666666666665,14.599999999999998,91.1,-3.50911102,4.178253236,1.18,5.229969840000001,3.0,-0.348
3990,0.4499999999999999,-4.841261390556667,-4.48480688,-4.807473596334,-3.391014922,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.3012,4.0,1.22,1.0694,2.24,0.383333333,1.2956666666666667,11.525,2.333333333333333,17.2,91.1,-4.01185713,3.554950404,0.64,2.1134556800000004,2.2,1.98
3991,0.01,-4.710210314723334,-4.48480688,-4.728842950834,-3.294422092,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.5558,4.0,1.21,1.1564,0.02,0.383333333,1.4406666666666668,10.903,5.333333333333334,16.3,91.1,-3.85086908,3.190205778,1.09,0.2936288400000002,4.0,1.98
3992,0.02,-4.719946520556666,-4.48480688,-4.734684674334,-3.30252031,-4.48480688,-4.62921769667,-4.62921769667,0.0,25.4854,4.0,1.2,1.16,0.02,0.383333333,1.4466666666666668,10.551,6.0,17.2,91.1,-3.86436611,3.235957396,1.13,0.51849064,4.4,-1.704
3993,0.56,-5.13817309389,-4.48480688,-4.985620618334,-3.55783994,-4.48480688,-4.62921769667,-4.62921769667,0.0,27.0878,4.0,1.22,1.0704,2.4400000000000004,0.383333333,1.2973333333333332,11.525,3.0,16.799999999999997,155.3,-4.289898826666667,4.061570922,0.63,4.64655827,2.6,-1.704
