,n_ws^third_composition_average,HeatFusion_composition_average,GSenergy_pa_arithmetic_average,AtomicVolume_difference,ICSDVolume_composition_average,MeltingT_composition_average,MeltingT_min_value,ElasticModulus_composition_average,BulkModulus_min_value,GSenergy_pa_composition_average,SecondIonizationEnergy_composition_average,BCCenergy_pa_arithmetic_average,AtomicRadii_composition_average,phi_composition_average,ShearModulus_min_value,ShearModulus_max_value,MeltingT_difference,BCCefflatcnt_composition_average,BCCfermi_composition_average,BoilingT_composition_average,HeatVaporization_composition_average,ThermalExpansionCoefficient_composition_average,n_ws^third_arithmetic_average,MeltingT_max_value,ElasticModulus_min_value,target
1293,1.55,27.61,-7.56701227,10.860760449978898,19.35,2276.5,1814.0,306.5,57.0,-7.56701227,6.4,-7.199623365000001,1.4815,4.4,29.0,210.0,925.0,6.622485263500001,7.0458928850000015,3902.0,434.19000000000005,8.2,1.55,2739.0,80.0,44.83677183
1294,1.1575,7.4975,-2.9546883275,15.970402040407,31.275,657.56,505.08,42.75,17.0,-3.45786770875,13.94175,-2.9110923250000003,1.7075,3.75,7.4,18.0,609.9200000000002,7.638700722749999,7.5117663525,2595.5,256.445,22.075,1.075,1115.0,21.0,129.4091123
1295,1.24,4.904999999999999,-0.531139893707,3.0317166138352007,22.266666666666666,474.2533333333334,234.32,48.66666666666667,25.0,-0.624818004138,17.525,-0.450085,1.526,4.1,19.0,19.0,359.9000000000001,6.898454572333334,3.714908483333333,903.2433333333332,86.34666666666666,36.86666666666667,1.24,594.22,22.0,129.4091123
1296,1.81,33.29,-10.355151195,0.0,14.2,2430.0,2430.0,380.0,0.0,-10.355151195,15.26,-10.09176138,1.358,5.3,0.0,0.0,0.0,6.136146578,9.04413786,4538.0,502.0,8.0,1.81,2430.0,380.0,79.99758223
1297,1.31,6.2375,-2.945835635804667,6.975424910824098,21.675,750.965,234.32,54.0,25.0,-2.271903117457,17.0015,-2.853812703333333,1.53425,4.0625,19.0,44.0,1706.68,6.8625630045,3.3626797375,1464.865,160.9175,34.35,1.3333333333333337,1941.0,22.0,79.99758223
1298,1.205,7.3450000000000015,-1.1772232675,1.6422676398317009,22.45,758.61,594.22,53.2,42.0,-1.1772232675,15.9715,-1.127004935,1.5445000000000002,3.75,17.0,19.0,328.78,6.9766902705,4.0123748500000005,1201.5,113.735,27.8,1.205,923.0,44.4,62.2134639
1299,1.6625,20.055,-7.615548050000001,3.303746711753101,15.55,2058.5375,1828.05,121.25,170.0,-6.37666131,18.3025,-7.592167215,1.3885,5.1000000000000005,38.0,44.0,921.95,6.261743378999999,5.1156974025,3681.25,467.5,10.675,1.6549999999999998,2750.0,104.0,62.2134639
1300,1.41,11.444166666666666,-4.258047276666666,31.9413266193584,17.975,1087.6858333333332,933.47,89.29166666666666,17.0,-4.151492994583333,17.953583333333334,-4.185844303333333,1.4455,4.2125,7.4,75.0,834.53,6.468255656250001,7.0877428191666665,2773.75,293.2058333333333,21.35,1.35,1768.0,21.0,240.7439426
1301,1.72,21.2925,-9.4658943425,7.050868876070697,12.725,2148.5,1768.0,201.75,180.0,-8.27314174375,12.794999999999998,-9.415743055,1.2972499999999998,4.8375,69.0,75.0,1522.0,5.78511287125,5.9643719425,3832.75,464.225,11.325,1.69,3290.0,183.0,240.7439426
1302,1.2933333333333332,9.743333333333332,-3.06132474,15.136843330164702,20.73333333333333,928.6166666666668,505.08,72.8,45.0,-3.06132474,16.653,-3.017161183333333,1.4993333333333334,4.016666666666668,17.0,48.0,852.69,6.720610727666668,5.838580793333334,2479.333333333333,239.49,21.1,1.2933333333333332,1357.77,44.4,81.351
1303,1.495,13.875,-5.7279409700000015,5.8063752269062014,14.7,1649.385,1357.77,117.0,110.0,-5.7279409700000015,16.936,-5.652077695,1.3630000000000002,4.125,44.0,48.0,583.23,6.038232012000001,3.677445325,3380.0,362.85,12.55,1.495,1941.0,110.0,81.351
1304,0.49,1.6275,-1.78397393375,18580.064509248725,19.0,253.595,53.5,5.0,11.0,-1.78397393375,55.804,-1.346740955,1.135,1.425,4.2,4.2,400.19,5.772385891500001,-0.67987692,849.94,75.1849,923.0,0.49,453.69,10.0,266.874637
1305,1.6766666666666663,13.406666666666665,-7.3750420675,21.235847912977302,15.233333333333334,1809.0,1799.0,186.56666666666663,41.0,-7.982003595833333,15.523333333333332,-7.31289094,1.3358333333333334,4.641666666666667,26.0,82.0,12.0,5.972193140666668,5.914926098333334,3214.666666666666,356.8,11.716666666666669,1.49,1811.0,64.4,266.874637
1306,1.755,21.52,-8.9632484575,4.505020004689102,12.2,2050.0,1768.0,236.5,180.0,-8.02181880125,16.910249999999998,-8.91309717,1.28025,4.9875,20.0,75.0,1128.0,5.70757071575,6.76456052,3628.0,427.5750000000001,10.95,1.76,2896.0,208.0,154.84961030000005
1307,0.5559999999999999,4.416,-4.2511075125,18575.60274197189,17.020000000000003,406.268,54.8,28.2,76.0,-4.352244391,28.6014,-3.05496937,1.01,1.6800000000000002,26.0,26.0,878.6700000000002,5.5245407134,4.949749468,1170.86,118.36654,477.24,0.695,933.47,70.5,154.84961030000005
1308,1.5566666666666669,17.673333333333332,-9.48743229267,10.056006728842302,15.599999999999998,1848.0,1519.0,178.33333333333337,110.0,-9.331809945226668,15.401666666666667,-9.32253006,1.348,4.166666666666667,30.0,78.0,987.0,6.028653581333335,6.6275186433333335,3181.333333333333,366.85,16.433333333333334,1.53,2506.0,139.0,141.4003513
1309,1.6733333333333331,38.183333333333344,-7.226462637085,10.33854989352136,11.0,2212.333333333333,1941.0,330.6666666666667,110.0,-7.0435411427800005,21.296,-6.313849685,1.136,4.8,44.0,44.0,407.0,5.224057236,7.831788289999999,4035.333333333333,480.26666666666665,6.0,1.635,2348.0,110.0,141.4003513
1310,1.65,42.525,-10.5875016625,8.2850135263508,18.1,2906.0,2506.0,344.5,110.0,-10.5875016625,7.4625,-10.05350751,1.452,4.5,30.0,222.0,800.0,6.601337581,6.75499636,5080.5,644.335,5.5,1.65,3306.0,139.0,97.66025446
1311,1.615,19.355,-7.5460369525,7.570324925877101,16.625,1997.5375,1828.05,130.0,110.0,-6.3419057612500005,18.45375,-7.43283113,1.42225,4.987500000000002,30.0,44.0,677.95,6.36698522375,5.0734095275,3646.0,460.24250000000006,10.325,1.56,2506.0,127.0,97.66025446
1312,1.5233333333333334,23.71333333333333,-7.5460369525,7.570324925877101,19.83333333333333,2280.016666666667,1828.05,135.0,110.0,-8.34879108,16.493333333333332,-7.43283113,1.501,4.216666666666667,30.0,44.0,677.95,6.744638851666666,4.884110106666666,4329.333333333333,571.8133333333334,7.866666666666667,1.56,2506.0,127.0,76.54559089
1313,1.615,24.6875,-7.9914045075,6.9082476877066,18.75,2273.7,2041.4,157.0,110.0,-7.9914045075,16.744,-7.849893675,1.472,4.625,30.0,61.0,464.5999999999999,6.6354393565,6.22638117,4487.0,585.76,7.35,1.615,2506.0,139.0,76.54559089
1314,1.6975,23.43125,-7.9914045075,6.9082476877066,16.924999999999994,2157.55,2041.4,166.0,110.0,-7.00995709375,17.653499999999994,-7.849893675,1.426,5.137500000000001,30.0,61.0,464.5999999999999,6.42977815775,6.97323647,4292.5,548.105,8.075000000000001,1.615,2506.0,139.0,72.77562809
1315,1.63,30.245,-10.154725265,8.117699685914099,18.3,2468.0,2430.0,259.5,110.0,-10.154725265,15.0925,-9.93320537,1.461,4.45,30.0,30.0,76.0,6.591454166,6.888404215,4707.0,581.5350000000002,6.95,1.63,2506.0,139.0,72.77562809
1316,1.2166666666666666,4.3566666666666665,-0.896188936207,1.3894489740035,23.66666666666667,463.88,234.32,29.466666666666665,25.0,-0.6808278116093334,17.517666666666667,-0.836750895,1.6,3.95,17.0,17.0,688.6800000000002,7.115087138333332,3.5409097000000003,874.1533333333333,82.06666666666666,40.93333333333333,1.205,923.0,22.0,78.69714738
1317,1.19625,6.1606250000000005,-0.896188936207,1.3894489740035,23.55,664.745,234.32,36.0,25.0,-1.05770977965525,16.4315,-0.836750895,1.6,3.73125,17.0,17.0,688.6800000000002,7.131941427999999,3.77958594375,1088.02375,101.9875,33.875,1.205,923.0,22.0,78.69714738
1318,1.42,8.921666666666667,-3.139307621207,9.251278562896,20.9,836.6800000000002,234.32,73.0,25.0,-2.176240268276,18.693666666666665,-3.042484475,1.5266666666666666,4.683333333333334,61.0,61.0,1807.08,6.805255715,4.752121823333333,1785.82,209.6833333333333,35.59999999999999,1.51,2041.4,22.0,123.6202786
1319,1.255,8.1975,-3.2678093262070003,0.3975688489613986,24.35,1024.16,234.32,51.0,25.0,-3.2678093262070003,15.7795,-3.16596106,1.6030000000000002,3.725,29.0,29.0,1579.68,7.0889266515,3.859968945,1866.365,182.05,29.5,1.255,1814.0,22.0,123.6202786
1320,1.815,40.21,-9.84730961,1.3523302191896,14.225,2778.25,2739.0,480.25,230.0,-9.34791053,4.11525,-9.53663167,1.35825,5.324999999999998,20.0,210.0,157.0,6.199288892,9.3892380125,4753.75,570.2850000000002,6.000000000000001,1.8,2896.0,322.0,107.5622879
1321,1.1525,6.435,-3.50383074,6.845671811311599,19.875000000000004,797.28,453.69,39.25,11.0,-2.686858825,62.386,-3.47827384,1.50625,3.5,4.2,44.0,1374.36,6.34737154075,1.4671537675,2020.25,208.65,37.45,1.325,1828.05,10.0,107.5622879
1322,1.13,5.0545,-2.356977971666667,11.7611015272621,21.325000000000006,526.285,453.69,41.25,11.0,-2.23520520625,46.468,-2.305850573333333,1.513,3.4875000000000003,4.2,43.0,238.98999999999995,6.579886117999999,3.3550094550000003,1821.25,174.9675,36.05,1.18,692.68,10.0,183.763599
1323,1.1833333333333331,9.45,-4.0034360425,9.790919786892903,26.566666666666663,1215.0,923.0,51.06666666666666,41.0,-3.1830481316666663,14.103333333333332,-3.926984175,1.67,3.3666666666666667,17.0,26.0,876.0,7.450382502333331,3.8016667466666663,2114.6666666666665,216.16666666666663,20.3,1.19,1799.0,44.4,183.763599
1324,1.3925,8.528500000000001,-5.1302825826700005,2.992979269204,14.375,899.26,692.68,120.75,70.0,-3.1851412488350004,17.383,-5.01375113,1.3090000000000002,4.1875,43.0,78.0,826.32,5.952069582249999,4.83004063,1468.5,141.41,28.075,1.465,1519.0,95.0,238.86083030000003
1325,1.3975,16.384999999999998,-4.821273826666666,7.395507611262598,17.150000000000002,1264.9075,453.69,171.0,11.0,-4.55231115,28.573500000000006,-4.580959160000001,1.44175,4.2,4.2,210.0,2285.31,6.37934873725,6.34883505,2975.0,323.07000000000005,24.65,1.4,2739.0,10.0,238.86083030000003
1326,1.7333333333333334,24.78333333333333,-8.060915605,2.641669473582601,16.1,2277.6,2041.4,151.33333333333334,170.0,-7.383446963333334,17.148666666666664,-8.00922976,1.3963333333333332,5.116666666666667,38.0,61.0,708.5999999999998,6.358009431,6.780668536666667,4404.333333333333,570.3333333333334,8.3,1.71,2750.0,104.0,196.1298857
1327,1.7825,36.4425,-9.64397755,4.434258571016702,15.025,2642.75,2607.0,348.5,170.0,-9.419305560000002,16.15,-9.332126955,1.351,5.062500000000001,38.0,173.0,143.0,6.20155059675,7.7956657200000015,4571.5,598.3525,6.625000000000001,1.735,2750.0,104.0,196.1298857
1328,1.7000000000000002,23.48,-7.51443632,3.9108073480586008,13.025,2163.0,1941.0,275.0,110.0,-7.38404092,16.955,-7.28562601,1.37075,5.000000000000001,44.0,150.0,296.0,6.16307529325,6.2706560075,3866.0,477.8425,8.299999999999999,1.64,2237.0,110.0,195.1101436
1329,1.6725,29.472500000000004,-7.677792740000001,4.434258571016702,15.675,2224.3675000000007,933.47,258.625,76.0,-8.057002947500001,16.667,-7.438147013333332,1.37725,4.7625,26.0,173.0,1816.53,6.303777628250001,7.5466140075,4163.75,529.11,10.8,1.62,2750.0,70.5,195.1101436
1330,1.66,18.326666666666664,-7.038517629999999,0.8534880475835003,14.4,1946.3666666666668,1828.05,127.66666666666669,160.0,-6.40493661,17.97,-7.015136795,1.357,5.05,44.0,47.0,354.9500000000001,6.069099023333332,5.60966678,3384.0,411.1,10.666666666666668,1.6549999999999998,2183.0,127.0,114.01813
1331,1.44,16.791666666666668,-6.1570113850000014,9.648847411857398,21.63333333333333,1889.8,1814.0,111.66666666666669,57.0,-6.199845286666667,14.720999999999998,-6.048614575,1.5306666666666666,4.05,29.0,61.0,227.4000000000001,6.796057792999999,5.5412312833333335,3434.666666666666,373.35,9.6,1.525,2041.4,80.0,114.01813
1332,1.6566666666666667,27.42,-9.3512704275,10.2989766889781,18.1,2910.666666666666,1814.0,334.0,57.0,-10.37318954,4.266666666666667,-9.136934605,1.4486666666666668,4.55,29.0,178.0,1645.0,6.485157066666666,7.315065313333332,4947.0,573.0,7.466666666666668,1.56,3459.0,80.0,215.3836825
1333,1.285,12.6875,-3.56480882125,10.580909960706698,24.9,603.345,302.91,39.0,42.0,-3.56480882125,18.520000000000003,-3.434152945,1.5,4.25,20.0,20.0,600.8699999999999,7.082212586,6.169509275,2168.5,162.015,15.35,1.285,903.78,11.0,215.3836825
1334,1.6166666666666667,34.31666666666667,-7.464926231666667,6.448503307312702,17.200000000000006,2078.333333333333,1687.0,234.0,100.0,-7.464926231666667,15.561666666666667,-7.04473696,1.3643333333333332,4.633333333333333,44.0,173.0,920.0,6.2263670673333325,7.216948633333335,3718.666666666667,450.6566666666666,5.866666666666667,1.6166666666666667,2607.0,110.0,143.8748005
1335,1.6683333333333334,24.056666666666665,-6.8591226475,19.287703071772107,15.066666666666665,2164.0,1799.0,285.7333333333333,41.0,-7.122137895833332,17.106666666666666,-6.6251407150000015,1.4225,5.033333333333333,26.0,150.0,438.0,6.394395467333333,6.67936854,3909.666666666666,478.375,8.716666666666667,1.485,2237.0,64.4,143.8748005
1336,1.295,10.584,-3.7627565025,9.803627183789096,20.0,1253.34,692.68,87.5,57.0,-3.7627565025,15.382,-3.66459133,1.469,3.675,29.0,43.0,1121.3200000000004,6.589127244,4.18343716,2141.5,210.05,20.1,1.295,1814.0,80.0,170.52208080000003
1337,1.3161538461538462,7.608923076923077,-3.7627565025,9.803627183789096,15.853846153846153,778.9353846153847,692.68,93.84615384615384,57.0,-1.6281163130769232,17.566769230769232,-3.66459133,1.3530769230769233,4.0346153846153845,29.0,43.0,1121.3200000000004,6.172057195846153,3.9563600307692313,1327.923076923077,129.87692307692308,28.646153846153847,1.295,1814.0,80.0,170.52208080000003
1338,1.2325,8.21,-5.2128234325000005,6.0464276204550025,28.475,828.56,505.08,53.6,41.0,-4.58693526125,14.034,-5.11761148,1.6675,3.912500000000001,18.0,26.0,1293.92,7.553923349750002,7.59593282,3060.75,316.1025,19.325,1.225,1799.0,50.0,32.58788097
1339,1.72,34.93,-11.1032753675,3.8957180506571993,15.9,2860.0,2430.0,281.5,200.0,-11.1032753675,7.63,-10.971580459999998,1.394,4.675,69.0,69.0,860.0,6.3773219085,7.240190705,5134.5,619.5,7.15,1.72,3290.0,183.0,32.58788097
1340,1.665,23.72,-9.0651891575,3.4853056502794004,15.9,2185.5,1941.0,245.0,110.0,-9.0651891575,14.42,-8.876514745,1.403,4.55,44.0,44.0,489.0,6.297489549,6.010144405,4049.0,463.6,8.3,1.665,2430.0,110.0,233.3355934
1341,1.4,10.675999999999998,-5.0896303025,1.3607855138223002,14.775,1065.26,692.68,103.5,70.0,-3.16481510875,17.1355,-5.048176095,1.32925,4.137499999999998,43.0,47.0,1490.3200000000004,6.0537974525,4.5500604550000014,1805.0,198.15,24.75,1.48,2183.0,95.0,233.3355934
1342,0.9566666666666668,4.846666666666667,-1.9091082375,21.3931292225963,29.1,674.1266666666667,453.69,13.666666666666668,11.0,-1.896034461666667,55.04900000000001,-1.896396995,1.69,2.75,4.2,7.4,661.31,7.071921095,1.11661361,1662.3333333333337,149.6233333333333,38.1,0.945,1115.0,10.0,196.5934816
1343,1.37,13.85,-4.983083955,13.1793689866917,18.35,1585.885,1357.77,102.0,57.0,-4.983083955,16.546,-4.90748922,1.4420000000000002,3.85,29.0,48.0,456.23,6.3498298570000005,4.41527037,3151.5,302.65,13.25,1.37,1814.0,80.0,196.5934816
1344,1.3833333333333333,25.38333333333333,-7.9843809399999985,12.1446938846052,26.0,1699.186666666667,903.78,105.66666666666666,42.0,-6.69537474,11.02,-7.870657335,1.5366666666666666,4.283333333333333,20.0,69.0,2386.2200000000007,7.251443385,7.40485573,3150.333333333333,290.98,9.433333333333334,1.4449999999999998,3290.0,67.0,126.3283217
1345,1.24,7.15,-3.96104709,0.0,27.0,505.08,505.08,50.0,58.0,-3.96104709,14.632,-3.89492544,1.62,4.15,18.0,18.0,0.0,7.39058945,9.05054728,2875.0,290.37,22.0,1.24,505.08,50.0,126.3283217
1346,1.465,17.535,-4.397958915,9.4967832848792,17.45,1580.0,923.0,187.2,45.0,-4.397958915,16.557499999999994,-4.21182737,1.4725,4.425000000000002,17.0,150.0,1314.0,6.60905039,5.72763988,2665.5,311.495,16.5,1.465,2237.0,44.4,158.0270398
1347,1.22,11.29,-3.9138927,1.7870178229648983,24.15,1368.5,923.0,62.2,45.0,-3.9138927,13.9175,-3.842880995,1.6030000000000002,3.35,17.0,29.0,891.0,7.117819719500001,4.269128220000002,2233.0,216.2,17.4,1.22,1814.0,44.4,158.0270398
1348,1.7725000000000002,15.90125,-7.15699702,3.5830985371919013,12.55,1868.6,1811.0,202.0,170.0,-7.72124069,16.77575,-7.105311175,1.27575,5.109999999999999,61.0,82.0,230.4000000000001,5.724414309,6.768643015,3375.0,389.7375,11.05,1.775,2041.4,175.0,148.0592881
1349,1.7375,19.85875,-7.524537465170001,3.1477590411357004,14.375,1910.8,1519.0,180.75,120.0,-6.776523572585001,17.83225,-7.397774375,1.345,5.3500000000000005,61.0,78.0,522.4000000000002,6.047987592999999,7.6838044975,3657.0,437.7725,12.025,1.695,2041.4,175.0,148.0592881
1350,1.38,12.5875,-3.949198295,6.183594573141098,18.35,1247.545,453.69,92.5,11.0,-3.949198295,47.6005,-3.895336385,1.465,4.25,4.2,61.0,1587.71,6.320240665499999,3.9736502,2856.5,328.775,27.4,1.38,2041.4,10.0,162.42210459999995
1351,1.4333333333333331,11.856666666666667,-5.76032512,1.0418926412962008,16.933333333333334,1269.3133333333335,933.47,83.66666666666666,76.0,-5.08869112,17.078666666666667,-5.65572762,1.436,4.066666666666666,26.0,44.0,1007.53,6.46564026,6.168099263333334,3048.0,335.6,18.266666666666666,1.455,1941.0,70.5,162.42210459999995
1352,1.5433333333333332,15.373333333333331,-3.5430520675,28.23880103390789,19.6,1709.208333333333,1115.0,109.33333333333331,17.0,-4.6062004025,18.336833333333328,-3.509136055,1.4741666666666666,4.966666666666667,7.4,44.0,713.05,6.514166629333332,4.8050615783333335,2989.5,353.5283333333333,13.55,1.29,1828.05,21.0,178.5980919
1353,1.73,25.3175,-8.096453105,0.1193884102327,12.075,2223.5,2183.0,279.75,160.0,-7.6750493125,17.2225,-7.9246222999999985,1.339,5.112500000000002,47.0,150.0,54.0,6.02999490725,7.140373765,3896.0,483.2175,8.25,1.7,2237.0,129.0,178.5980919
1354,1.4533333333333334,17.029999999999998,-6.351040331666668,12.2683989935009,21.366666666666664,1613.0433333333335,505.08,105.33333333333334,58.0,-6.351040331666668,16.395666666666667,-6.2535292333333325,1.5196666666666665,4.4,18.0,44.0,2000.92,6.859248083666666,6.323402343333332,3662.333333333333,448.2466666666666,13.233333333333334,1.4533333333333334,2506.0,50.0,124.4878571
1355,1.413333333333333,10.393333333333333,-3.751875541207,10.8862322588827,19.7,901.88,234.32,124.66666666666669,25.0,-2.5846188816093334,18.532666666666668,-3.534907435,1.515,4.6000000000000005,150.0,150.0,2002.68,6.752046579,4.6350326866666665,1742.486666666667,204.66333333333333,35.4,1.5,2237.0,22.0,124.4878571
1356,0.66,6.879,-2.3553959125,12.0031208910251,22.45,593.3399999999998,494.0,57.5,8.3,-2.3553959125,19.577,-2.028916305,1.366,2.05,3.7,43.0,198.67999999999995,6.4777275705,4.7634169250000005,1069.0,70.81,37.6,0.66,692.68,20.0,98.37512859
1357,1.51,14.1925,-3.4203419525,6.219561949060799,18.3,1317.81,594.22,118.5,42.0,-3.4203419525,17.735500000000005,-3.332738515,1.4345,4.85,19.0,61.0,1447.18,6.511943135499999,5.829193034999999,2569.0,305.16,19.8,1.51,2041.4,62.0,98.37512859
1358,1.3050000000000002,15.989999999999998,-4.919296035,28.7886368338589,27.975,1216.04,505.08,163.5,17.0,-4.67973379875,10.28375,-4.683113406666667,1.64175,4.1000000000000005,7.4,210.0,2233.92,7.331788939500001,7.659125715,3052.0,324.7475,18.175,1.3266666666666669,2739.0,21.0,209.3036696
1359,1.265,9.895,-3.682383741666667,28.23880103390789,28.2,988.3025,505.08,62.0,17.0,-3.75204957875,15.19125,-3.6377325166666665,1.64625,4.075,7.4,44.0,1322.97,7.326151622,6.5458768275,2685.75,282.1775,19.525,1.2733333333333334,1828.05,21.0,209.3036696
1360,1.2875,12.3575,-4.387674058333333,29.2116774917241,27.4,1090.54,505.08,112.75,17.0,-4.28101731625,14.80375,-4.244056186666667,1.63875,4.0625,7.4,150.0,1731.92,7.307175748000001,7.091335622499999,2868.75,307.7,18.625,1.3033333333333332,2237.0,21.0,183.0512865
1361,1.2633333333333332,7.566666666666666,-3.013542203333333,10.019721645584102,21.83333333333333,765.3666666666666,453.69,46.1,11.0,-3.013542203333333,37.263666666666666,-2.98163768,1.5373333333333332,4.050000000000002,4.2,27.0,883.6399999999999,6.750564145,5.094170683333333,2539.666666666667,253.96666666666664,27.4,1.2633333333333332,1337.33,10.0,183.0512865
1362,1.805,36.09,-9.177113995,2.0556129947191,13.35,2599.25,2180.0,464.5,160.0,-9.0128127225,4.125,-8.865981575,1.33,5.324999999999998,115.0,210.0,559.0,6.03040691275,9.224249215,4261.75,507.56000000000006,6.025,1.78,2739.0,259.0,248.4709146
1363,1.5475,15.74375,-4.85458225,3.5305215748343013,12.625000000000002,1528.6775,1357.77,136.75,140.0,-4.267618535,19.85975,-4.784012635,1.3035,4.75,48.0,61.0,683.6300000000001,5.76925286775,5.2140777175,3424.5,352.9875,14.575,1.625,2041.4,124.0,248.4709146
1364,1.5466666666666666,43.473333333333336,-7.7591197675,2.014244736296,19.366666666666667,2041.333333333333,1687.0,142.66666666666666,100.0,-6.981052513333332,15.67,-7.497665960000001,1.3563333333333334,4.483333333333333,38.0,38.0,1063.0,6.3153532436666655,8.243550476666666,3787.666666666667,469.36666666666673,4.166666666666666,1.5699999999999998,2750.0,104.0,192.0837595
1365,1.715,20.168750000000006,-6.901868400000001,2.2758536520719,15.725,2016.3,1941.0,158.75,110.0,-6.46518904,17.317249999999998,-6.79320305,1.3969999999999998,5.187500000000001,44.0,61.0,100.40000000000008,6.282795849249999,6.534106565,3963.5,489.1375,8.75,1.65,2041.4,110.0,192.0837595
1366,1.7333333333333334,21.95,-7.483885185,1.5155652857540003,14.666666666666668,2088.6,2041.4,159.66666666666669,160.0,-6.998760016666667,17.258666666666667,-7.432199339999999,1.3603333333333332,5.183333333333334,47.0,61.0,141.5999999999999,6.124914964666668,7.29840184,3958.666666666667,489.2000000000001,8.666666666666668,1.71,2183.0,129.0,156.10269430000002
1367,1.255,10.155,-3.5488436575,3.4292854627965994,23.2,1204.11,594.22,71.0,42.0,-3.5488436575,14.854,-3.4562151,1.5475,3.65,19.0,29.0,1219.78,6.940898761000001,4.19504767,2071.5,202.335,20.4,1.255,1814.0,62.0,156.10269430000002
1368,1.31,24.6192,-2.8710824950000005,27.7315035676691,22.86,1174.8719999999996,692.68,107.0,17.0,-3.0556330810000003,16.0978,-2.662120366666666,1.4548,4.03,7.4,43.0,994.32,6.579150490599999,6.110879897999999,2092.6,220.654,17.58,1.2433333333333334,1687.0,21.0,181.0812658
1369,0.0,5.122857142857144,-3.949047205835,18558.240477766853,22.042857142857148,245.6171428571428,54.8,11.428571428571429,65.0,-4.295223505477143,30.39785714285714,-2.646935015,0.9785714285714286,0.0,16.0,16.0,667.86,5.690324205857142,4.4690708400000005,424.6428571428571,16.90207142857143,562.5142857142856,0.0,722.66,40.0,181.0812658
1370,0.81,7.12,-1.92352226,0.0,62.8,1000.0,1000.0,13.0,9.6,-1.92352226,10.004,-1.92352226,2.22,2.32,4.9,4.9,0.0,10.05779862,1.59964069,2143.0,140.2,20.6,0.81,1000.0,13.0,163.2112795
1371,1.653333333333333,8.670833333333333,-3.4823656525,8.848887161030706,9.566666666666666,1522.888333333333,1337.33,263.8833333333333,130.0,-3.6641476808333335,18.596,-3.419862365,1.1736666666666669,5.066666666666666,27.0,132.0,222.67000000000007,5.238566360499999,7.747550240000002,2807.333333333333,301.57166666666666,11.783333333333331,1.62,1560.0,78.3,163.2112795
1372,1.5766666666666669,40.473333333333336,-7.4653172725,7.9234402427192,17.333333333333336,1851.333333333333,1687.0,194.3333333333333,100.0,-6.7851841833333335,16.39666666666667,-7.203408984999999,1.2963333333333331,4.683333333333334,115.0,115.0,493.0,5.984355352000001,9.26862401,3096.666666666667,352.5,3.3666666666666667,1.615,2180.0,162.0,136.2197719
1373,0.62,1.2575,-2.503448733707,18567.58542441977,20.55,144.56,54.8,11.0,25.0,-2.503448733707,26.938,-1.309791285,1.165,2.1,0.0,0.0,179.51999999999995,5.995348431,3.170835175,359.915,31.35545,414.5,0.62,234.32,22.0,136.2197719
1374,1.7725000000000002,33.65375,-8.437308725,0.1404171810681003,15.4,2682.35,2041.4,285.25,230.0,-9.6417082475,16.9865,-8.38562288,1.3665,4.9,20.0,61.0,854.5999999999998,6.2872757025,8.407771337499998,4708.5,570.4124999999998,5.8,1.775,2896.0,175.0,174.08694509999995
1375,1.675,27.635,-8.311869285,3.4877666901934,15.7,2340.0,1941.0,321.5,110.0,-8.311869285,6.79,-7.94421184,1.4025,4.675,44.0,210.0,798.0,6.3108874185,6.30806784,4130.5,494.39,7.5,1.675,2739.0,110.0,174.08694509999995
1376,1.04125,12.75875,-3.0328459525,12.7457638586825,38.8875,1035.7925,903.78,38.25,17.0,-2.761716855625,13.618125,-2.90858717,1.8275,3.2437500000000004,7.4,20.0,211.22000000000003,8.077365259875,4.95557541375,1795.625,122.15749999999998,18.0625,1.085,1115.0,21.0,139.6511157
1377,1.7,24.045,-8.096453105,0.1193884102327,12.65,2210.0,2183.0,229.5,160.0,-8.096453105,16.365,-7.9246222999999985,1.3330000000000002,4.825,47.0,150.0,54.0,5.9955002635,6.91192317,3824.0,471.045,8.3,1.7,2237.0,129.0,139.6511157
1378,1.4825,13.7375,-5.7279409700000015,5.8063752269062014,13.250000000000002,1503.5775,1357.77,120.5,110.0,-4.704297895,18.614,-5.652077695,1.3205,4.2875000000000005,44.0,48.0,583.23,5.827931757999999,4.0280925125,3290.0,331.675,14.525,1.495,1941.0,110.0,61.38686137
1379,1.605,17.165,-4.48486254,4.7644825856100015,14.65,1593.51,933.47,136.125,76.0,-4.870774325,19.0615,-4.406070799999998,1.367,4.987500000000002,26.0,61.0,1107.93,6.1337273880000005,6.895749165,3547.0,403.05,14.3,1.5466666666666669,2041.4,70.5,61.38686137
1380,1.66,15.7875,-4.6458738450000014,5.653140075804799,12.250000000000002,1529.3675,933.47,173.625,76.0,-5.0960992075,18.333,-4.544663085,1.2919999999999998,4.95,26.0,76.0,794.53,5.7331915195,5.7628627375,3087.5,355.825,15.825,1.5699999999999998,1728.0,70.5,119.5575746
1381,1.27,11.78,-3.065647286666666,13.2443598273086,22.9,898.2666666666668,453.69,51.76666666666666,11.0,-3.065647286666666,37.89633333333335,-2.9799675766666667,1.5273333333333334,4.133333333333334,4.2,27.0,883.6399999999999,6.8096731476666665,4.873708863333333,2201.333333333333,179.83333333333331,23.73333333333333,1.27,1337.33,10.0,119.5575746
