,GSenergy_pa_composition_average,IsAlkali_arithmetic_average,MiracleRadius_min_value,IsAlkali_composition_average,GSenergy_pa_arithmetic_average,IonicRadii_composition_average,NsUnfilled_composition_average,BoilingT_max_value,BCCenergy_pa_arithmetic_average,NsValence_composition_average,GSmagmom_composition_average,Polarizability_arithmetic_average,NUnfilled_difference,ElectronAffinity_composition_average,HHIp_difference,ElasticModulus_max_value,IonicRadii_min_value,BCCmagmom_composition_average,Electronegativity_arithmetic_average,IonicRadii_max_value,BoilingT_composition_average,NValance_composition_average,IonicRadii_arithmetic_average,HeatVaporization_max_value,Column_arithmetic_average,target
5904,-6.980646897833999,0.0,88.0,0.0,-6.798647816390001,0.652,0.6,4273.0,-6.072237563333332,1.4,0.0,11.443333333333332,6.0,77.4,6900.0,441.0,0.23,0.22221414,1.846666666666667,1.02,3959.0,6.6,0.6400000000000001,507.8,8.333333333333332,6.22e-05
5905,-3.1557428775,0.3333333333333333,141.0,0.5,-3.5843615333333334,0.675,0.5,3236.0,-3.53557827,1.0,0.0,11.978333333333332,5.0,56.15,1600.0,127.0,0.54,0.0,1.596666666666667,0.76,2314.5,3.75,0.6466666666666667,393.3,8.0,6.22e-05
5906,-6.503833776666667,0.0,142.0,0.0,-5.8681371050000015,0.6433333333333333,0.0,3560.0,-5.778096775,2.0,1.50222222222e-05,10.83,4.0,53.66666666666667,1500.0,110.0,0.61,0.0,1.75,0.71,3331.666666666667,7.333333333333334,0.6599999999999999,425.2,9.0,2.93e-05
5907,-7.558782398124999,0.0,72.0,0.0,-6.909804350833332,0.8925,0.5,2944.0,-5.513460983333334,1.5,0.0,6.94,3.0,37.5,4200.0,259.0,0.62,0.0,2.17,1.71,2110.5525,7.5,0.9833333333333332,339.5,11.333333333333332,2.93e-05
5908,-4.827369185334,0.0,114.0,0.0,-4.794343937223333,0.7040000000000001,0.0,3503.0,-4.6180615566666665,1.2000000000000002,0.0,12.046666666666669,0.0,82.0,6300.0,127.0,0.53,0.0,1.8066666666666664,1.18,3232.2000000000007,11.8,0.7833333333333333,393.3,9.0,9.39e-05
5909,-5.299044335666,0.0,102.0,0.0,-5.182796021943334,0.55,0.0,3186.0,-4.859185326666667,2.0,0.23815788,11.643333333333334,2.0,83.08,8500.0,208.0,0.17,0.02582688,1.7733333333333332,1.03,2063.8,8.4,0.6299999999999999,377.5,9.333333333333334,9.39e-05
5910,-7.31731583,0.0,77.0,0.0,-7.31731583,0.21,0.0,4300.0,-4.88688624,2.0,0.0,3.6,0.0,127.95,4200.0,162.0,0.16,0.0,2.225,0.26,3736.5,4.0,0.21,715.0,14.0,2.05e-05
5911,-2.073531362222222,0.3333333333333333,139.0,0.2222222222222222,-2.925426153333333,1.6344444444444444,0.3333333333333333,4098.0,-2.6138735866666667,1.6666666666666663,0.0,18.65,1.0,265.76444444444445,4500.0,175.0,0.63,0.0,2.086666666666667,1.81,828.1955555555555,7.555555555555557,1.35,510.45,9.333333333333334,2.05e-05
5912,-7.524739905833332,0.0,102.0,0.0,-7.524739905833332,0.4866666666666667,0.3333333333333333,5017.0,-7.2521481,1.6666666666666663,0.5161570666666667,8.943333333333333,4.0,79.23333333333333,6500.0,208.0,0.17,0.5613457333333333,1.89,0.65,2923.5,6.333333333333334,0.4866666666666667,690.1,9.666666666666668,3.69e-05
5913,-7.56701227,0.0,136.0,0.0,-7.56701227,0.69,0.0,4701.0,-7.199623365000001,2.0,3.175e-06,12.7,6.0,84.05,0.0,533.0,0.63,0.24154275,1.7800000000000002,0.75,3902.0,13.0,0.69,563.58,6.0,3.69e-05
5914,-5.9992737620000005,0.0,114.0,0.0,-6.921429906666668,0.6759999999999999,0.0,5285.0,-6.468865023333333,2.0,0.0,15.146666666666668,5.0,104.0,4200.0,550.0,0.53,0.00016102,1.77,1.16,3660.2,13.4,0.7733333333333333,627.6,8.333333333333334,6.12e-05
5915,-6.410369686666668,0.0,126.0,0.0,-5.7279409700000015,0.65,0.3333333333333333,3560.0,-5.652077695,1.6666666666666663,1.50222222222e-05,10.375,7.0,52.76666666666666,500.0,124.0,0.61,0.0,1.72,0.73,3440.0,6.333333333333332,0.6699999999999999,425.2,7.5,6.12e-05
5916,-9.322494001666668,0.0,137.0,0.0,-10.0961274425,0.5833333333333334,0.0,5869.0,-9.88152308,2.0,1.50222222222e-05,12.15,3.0,18.0,2200.0,461.0,0.53,0.0,1.72,0.61,4329.666666666667,9.666666666666666,0.5700000000000001,707.1,5.5,2.84e-05
5917,-9.49081032875,0.0,110.0,0.0,-8.1355128875,0.5075000000000001,0.75,4912.0,-7.87405908,1.25,0.0,9.165,2.0,105.4,2300.0,322.0,0.26,0.0,2.03,0.59,4477.25,5.5,0.425,590.4,10.0,2.84e-05
5918,-6.3133568575000005,0.0,125.0,0.0,-6.3133568575000005,0.6699999999999999,0.0,3200.0,-6.209612805,2.0,1.07193295,7.15,1.0,90.5,2100.0,208.0,0.65,0.8743021999999999,1.895,0.69,3193.0,9.5,0.6699999999999999,377.5,9.5,7.6e-06
5919,-8.1517610825,0.0,132.0,0.0,-9.049876645,0.65,1.0,4912.0,-8.87804584,1.0,0.0,10.7,3.0,114.0,800.0,330.0,0.59,0.277767675,2.22,0.67,4204.0,8.25,0.63,590.4,7.5,7.6e-06
5920,-3.58536985,0.0,143.0,0.0,-3.58536985,0.78,0.5,3129.0,-3.53968913,1.5,0.0,6.43,3.0,171.87,1500.0,78.3,0.71,0.0,2.25,0.85,3002.0,19.5,0.78,324.43,12.5,3.9e-05
5921,-5.496681252,0.0,64.0,0.0,-5.9899408166666674,1.182,0.0,3737.0,-5.1803668300000005,2.0,0.42213256,13.434,7.0,99.46,9000.0,211.0,0.55,0.42229358,2.123333333333333,1.4,1428.2599999999998,5.800000000000002,1.0366666666666666,399.57,9.0,3.9e-05
5922,-5.89991369625,0.0,126.0,0.0,-6.017776738333334,0.7324999999999999,0.0,4682.0,-5.933779783333334,2.0,0.29769735,10.586666666666666,6.0,98.25,2400.0,208.0,0.69,0.0322836,1.7333333333333334,0.84,3482.25,9.5,0.7466666666666666,590.5,9.333333333333334,2.57e-05
5923,-2.27245303,0.0,140.0,0.0,-2.27245303,0.9766666666666668,0.0,2022.0,-2.222375093333333,2.0,0.0,8.970555555533334,4.0,-15.333333333333336,2300.0,95.0,0.74,0.0,1.66,1.19,1652.9999999999998,14.0,0.9766666666666668,177.9,9.333333333333334,2.57e-05
5924,-4.635335406377,0.0,132.0,0.0,-4.635335406377,0.845,0.0,2334.0,-4.5151208600000015,2.0,0.0001550603448275,7.380000000000001,0.0,0.0,3900.0,198.0,0.67,0.40928645,1.775,1.02,1481.865,16.5,0.845,219.74,9.5,2.04e-05
5925,-2.5002938116666664,0.0,174.0,0.0,-2.5002938116666664,1.2033333333333334,0.0,2143.0,-2.477852013333333,2.0,0.0,24.14277777776667,0.0,-32.666666666666664,1200.0,21.0,1.0,0.0,1.4066666666666667,1.42,1974.0,10.666666666666668,1.2033333333333334,177.9,6.0,2.04e-05
5926,-9.029411678333332,0.0,77.0,0.0,-9.0744871725,0.4133333333333334,0.0,4300.0,-6.905511389999999,2.0,0.0,7.035,3.0,74.1,2800.0,129.0,0.16,0.0,2.09,0.54,3886.666666666667,4.666666666666667,0.35,715.0,9.5,6.19e-05
5927,-7.558008396,0.0,112.0,0.0,-6.9241801125,0.5640000000000001,0.6,5017.0,-6.87429672,1.4,0.0,10.65,0.0,-38.4,500.0,301.0,0.45,0.0,1.585,0.64,4107.4,3.8,0.545,690.1,3.5,6.19e-05
5928,-3.455275485,0.5,72.0,0.75,-5.04066406,0.9975,0.75,1615.0,-2.961359695,1.25,0.0,12.7175,2.0,43.1,1600.0,10.0,0.76,0.0,2.01,1.71,1230.5525,2.0,1.235,147.1,8.0,0.000319121
5929,-6.786108847857142,0.0,72.0,0.0,-6.08413292,1.1657142857142857,0.0,3173.0,-4.412519963333334,2.0,0.0,4.156666666666667,1.0,49.37142857142857,4000.0,162.0,0.26,0.0,2.3166666666666664,1.71,1381.12,7.428571428571429,0.8333333333333333,359.0,14.333333333333336,0.000319121
5930,-5.255744831470588,0.0,102.0,0.0,-4.732142290833334,0.5052941176470588,0.4117647058823529,3968.0,-4.3688969800000015,1.5882352941176472,0.0,7.665555555566669,0.0,20.600000000000005,3300.0,330.0,0.17,0.1524999,1.9266666666666667,0.72,2149.9411764705883,5.941176470588236,0.52,495.39,8.666666666666668,4.8e-05
5931,-5.531123034,0.0,134.0,0.0,-6.577840330000001,0.6829999999999999,0.3,4423.0,-6.23292891,1.7,0.0,8.33,0.0,117.7,600.0,430.0,0.62,1.719e-05,2.08,0.71,3339.4,12.2,0.665,567.77,11.0,4.8e-05
5932,-4.4228781670825,0.3333333333333333,64.0,0.25,-4.3115735877766665,1.24,0.25,3200.0,-3.5121180600000006,1.75,0.3871178,17.17733333333333,2.0,100.14,2600.0,208.0,0.65,0.4210093,2.046666666666667,1.51,1103.05,5.5,1.1866666666666663,373.3,8.666666666666666,4.53e-05
5933,-5.106736701249499,0.0,114.0,0.0,-5.432661047776667,0.629,0.0,3200.0,-5.237944066666667,2.0,0.30969424,12.613333333333332,1.0,99.5,6400.0,208.0,0.53,0.33680744,1.7033333333333331,1.03,3076.45,12.7,0.7366666666666667,373.3,8.666666666666668,4.53e-05
5934,-4.06907497125,0.0,118.0,0.0,-5.864956326666666,0.92625,0.0,5731.0,-5.668346126666666,2.0,0.0,8.14,5.0,116.23,4300.0,183.0,0.5,0.0,1.89,1.59,1850.125,20.5,0.91,737.0,11.333333333333332,0.000100249
5935,-4.76012162875,0.0,143.0,0.0,-5.276931301666666,0.8325,0.5,4876.0,-5.2043357666666665,1.5,0.0,10.55,7.0,118.62,2300.0,139.0,0.8,0.0,1.8733333333333333,0.85,3369.75,20.25,0.8266666666666667,661.07,9.333333333333332,0.000100249
5936,-6.321358871666668,0.0,110.0,0.0,-6.321358871666668,0.56,0.3333333333333333,3968.0,-5.994695153333334,1.6666666666666663,2.1166666666666666e-06,10.643333333333334,6.0,90.56666666666666,2300.0,330.0,0.26,0.1234523,1.846666666666667,0.75,3414.666666666667,5.333333333333333,0.56,495.39,8.666666666666668,4.52e-05
5937,-7.746915286250001,0.0,102.0,0.0,-7.746915286250001,0.405,0.5,5017.0,-7.388178865,1.5,0.0,9.665,4.0,83.85,6500.0,104.0,0.17,0.0,1.895,0.64,2785.25,5.0,0.405,690.1,10.0,4.52e-05
5938,-2.67674103375,0.3333333333333333,110.0,0.5,-2.9456924083333336,0.625,0.5,3173.0,-2.7604053333333334,1.5,0.0,13.543888888900002,0.0,5.799999999999998,2400.0,162.0,0.26,0.0,1.3966666666666667,0.76,1941.5,2.0,0.5800000000000001,359.0,5.666666666666668,0.000138315
5939,-3.934162224668,0.0,118.0,0.0,-4.050004803335001,0.772,0.0,3503.0,-3.692773995,2.0,0.0,14.635,3.0,136.976,7300.0,57.0,0.5,0.0,1.88,1.18,1976.0,14.0,0.84,26.32,9.5,0.000138315
5940,-6.265422880882354,0.0,102.0,0.0,-6.507562932500001,0.3341176470588235,0.2352941176470588,4423.0,-6.016611033333334,1.7647058823529411,0.0,14.776666666666667,6.0,79.43529411764706,7500.0,430.0,0.17,6.0841176470588246e-05,1.83,1.16,1651.235294117647,5.588235294117646,0.65,567.77,8.666666666666666,5.27e-05
5941,-5.7411955925,0.0,77.0,0.0,-5.7411955925,0.875,0.0,4300.0,-3.56232991,2.0,0.0,4.609999999999999,1.0,76.15,6000.0,12.0,0.16,0.0,2.085,1.59,3023.0,15.5,0.875,715.0,13.5,5.27e-05
5942,-5.48236731389,0.0,114.0,0.0,-5.48236731389,0.7400000000000001,0.3333333333333333,3968.0,-5.2076910000000005,1.6666666666666663,0.0,12.68,1.0,96.66666666666669,6300.0,330.0,0.53,0.1234523,1.84,1.02,3344.666666666667,12.0,0.7400000000000001,495.39,8.666666666666668,4.57e-05
5943,-5.3926507925,0.0,64.0,0.0,-5.3926507925,1.015,0.5,4098.0,-4.1924448,1.5,0.0,3.651,0.0,173.2,5000.0,175.0,0.63,0.0,2.86,1.4,2094.05,15.0,1.015,510.45,13.0,4.57e-05
5944,-2.37598246,0.0,143.0,0.0,-2.37598246,0.7849999999999999,0.5,3129.0,-2.349061825,1.5,0.0,8.28333333335,1.0,-3.629999999999996,4200.0,78.3,0.72,0.0,1.925,0.85,2246.0,13.5,0.7849999999999999,324.43,6.5,5.400000000000001e-05
5945,-9.3834025275,0.0,132.0,0.0,-8.673483525,0.6475,1.0,5017.0,-8.501652720000001,1.0,0.0,12.15,4.0,102.0,5300.0,330.0,0.64,0.092589225,1.94,0.67,4754.75,6.0,0.655,690.1,7.0,5.400000000000001e-05
5946,-3.742071758333333,0.0,175.0,0.0,-3.947462255,1.36,0.6666666666666666,3141.0,-3.278844385,1.3333333333333333,0.0,11.6833965,1.0,65.2,0.0,73.0,1.0,0.0,1.7200000000000002,1.54,1060.42,5.333333333333334,1.27,292.88,2.0,5.02e-05
5947,-6.961614509,0.0,77.0,0.0,-6.419206101666667,0.716,0.0,4300.0,-4.928642643333333,2.0,1.351999999998e-05,7.939999999999999,4.0,42.46,6000.0,110.0,0.16,0.0,1.903333333333333,1.59,3345.2,8.600000000000001,0.7866666666666666,715.0,10.333333333333332,5.02e-05
5948,-6.049577590833334,0.0,103.0,0.0,-7.025758026875,0.47,0.0,4876.0,-6.388719255,2.0,0.0,9.55,6.0,133.61333333333332,2700.0,139.0,0.29,0.0,1.94,0.83,2103.813333333333,10.0,0.5599999999999999,661.07,10.0,6.43e-05
5949,-4.021486985,0.0,160.0,0.0,-3.481170965,1.0388888888888892,0.0,3737.0,-3.401639696666667,2.0,0.0,14.0888888889,9.0,52.22222222222222,4200.0,50.0,0.72,0.0002683666666666,1.4766666666666668,1.16,2417.6666666666665,17.333333333333332,0.97,399.57,6.666666666666668,6.43e-05
5950,-5.6316635,0.0,115.0,0.0,-5.4682011025,0.6819999999999999,0.0,3103.0,-5.193527575,2.0,3.81e-06,11.055,6.0,41.66,2200.0,80.0,0.58,0.0,1.77,0.75,2216.6,7.8,0.665,304.8,9.0,0.000163194
5951,-7.464926231666667,0.0,110.0,0.0,-7.464926231666667,0.4966666666666667,0.3333333333333333,4423.0,-7.04473696,1.6666666666666663,7.5111111111e-06,9.91,4.0,87.86666666666666,3600.0,430.0,0.26,1.91e-05,1.88,0.62,3718.666666666667,5.333333333333333,0.4966666666666667,567.77,8.666666666666668,0.000163194
5952,-3.78222346,0.3333333333333333,64.0,0.25,-3.4573673116666663,1.025,0.25,2792.0,-2.6584911733333336,1.75,0.0,10.645666666666669,4.0,96.75,2400.0,70.5,0.54,0.0,2.01,1.4,1146.8,4.0,0.8999999999999999,290.8,10.0,3.07e-05
5953,-4.2063821725,0.0,102.0,0.0,-4.2063821725,0.395,0.0,2477.0,-3.83071348,2.0,0.0,5.875,2.0,50.35,3500.0,11.0,0.17,0.0,2.0,0.62,1515.25,9.0,0.395,256.06,14.0,3.07e-05
5954,-4.627679736665714,0.3333333333333333,64.0,0.2857142857142857,-5.621047019443333,1.1757142857142855,0.4285714285714285,4912.0,-4.853448026666666,1.5714285714285714,0.0,12.570666666666668,5.0,109.4,1900.0,322.0,0.59,0.0,2.1766666666666667,1.4,1083.4857142857145,4.571428571428571,1.0033333333333332,590.4,7.666666666666666,0.000132645
5955,-2.59302861875,0.0,126.0,0.0,-2.59302861875,1.465,0.5,3200.0,-2.348195465,1.5,0.0,5.5875,0.0,206.8,3300.0,124.0,0.73,0.0,2.28,2.2,1828.65,14.0,1.465,300.5,14.0,0.000132645
5956,-1.806922465555556,0.3333333333333333,174.0,0.2222222222222222,-2.1255994633333333,1.6966666666666663,0.2222222222222222,2022.0,-1.83308578,1.7777777777777777,0.0,18.815,3.0,255.1755555555556,4500.0,20.0,1.19,0.0,2.103333333333333,1.81,597.5288888888889,8.0,1.5366666666666666,177.9,10.666666666666668,4.14e-05
5957,-6.4187305325,0.0,110.0,0.0,-6.4187305325,0.655,0.0,5093.0,-6.084278599999999,2.0,0.0,18.815,4.0,66.8,0.0,162.0,0.26,0.0,1.6,1.05,4133.0,4.0,0.655,543.92,8.5,4.14e-05
5958,-5.3215530625,0.0,158.0,0.0,-7.31181536,1.3575,0.75,4200.0,-6.5766126200000015,1.25,0.0,12.783396499999998,19.0,54.6,0.0,186.0,0.81,0.0,1.79,1.54,1065.0975,2.25,1.175,422.58,2.0,6.32e-05
5959,-6.7561974325000005,0.0,134.0,0.0,-7.483885185,0.6075,0.75,4098.0,-7.432199339999999,1.25,0.0,9.45,5.0,166.47500000000005,2200.0,175.0,0.54,0.0,1.955,0.63,3993.5,19.25,0.585,510.45,7.5,6.32e-05
5960,-2.6152969073809524,0.0,212.0,0.0,-2.199043234166667,1.4866666666666668,0.5714285714285714,1655.0,-1.604127546666667,1.4285714285714284,0.0,9.755597666666668,1.0,16.514285714285705,900.0,15.0,1.26,0.0,2.036666666666667,1.96,594.7885714285712,2.8571428571428568,1.5866666666666664,136.9,6.666666666666668,6.92e-05
5961,-6.663419185668,0.0,77.0,0.0,-5.809894706390001,0.3,0.0,4300.0,-3.783954726666667,2.0,0.0,5.155555555566667,5.0,13.72,4800.0,441.0,0.16,0.0,1.9666666666666668,0.72,3701.8,3.2,0.37,715.0,9.666666666666666,6.92e-05
5962,-6.394309788446669,0.0,114.0,0.0,-6.394309788446669,0.63,0.0,3186.0,-6.195971563333334,2.0,0.1985682735632183,7.346666666666668,3.0,77.0,4300.0,208.0,0.53,0.2943800333333333,1.8233333333333333,0.69,2871.0,10.333333333333334,0.63,377.5,10.333333333333334,4.36e-05
5963,-5.257443901,0.0,64.0,0.0,-5.5912118983333325,1.2519999999999998,0.2,5017.0,-4.8255318,1.8,0.0,18.734,5.0,93.46,8000.0,104.0,0.64,0.0,1.9766666666666668,1.42,1486.06,5.0,1.153333333333333,690.1,7.666666666666666,4.36e-05
5964,-8.378699882500001,0.0,72.0,0.0,-8.378699882500001,1.275,0.0,4682.0,-6.26222974,2.0,0.0,9.5,5.0,21.5,2100.0,94.0,0.84,0.0,2.185,1.71,2379.605,4.5,1.275,590.5,9.5,3.46e-05
5965,-4.355242532857143,0.0,115.0,0.0,-4.3059681025,0.6357142857142857,0.0,2875.0,-4.054944715,2.0,0.0,5.685,1.0,95.85714285714286,700.0,50.0,0.58,0.0,2.0700000000000003,0.71,1739.0,14.571428571428571,0.645,290.37,14.5,3.46e-05
5966,-4.42521728375,0.0,141.0,0.0,-5.1050114475,0.66,0.0,3618.0,-4.995242325,2.0,0.0,14.75,4.0,33.75,8200.0,70.5,0.54,0.0,1.415,1.02,2998.5,3.0,0.78,393.3,8.0,8.89e-05
5967,-5.18808275,0.0,139.0,0.0,-4.34765582,0.6725000000000001,0.75,4098.0,-4.289521555,1.25,0.0,8.075,3.0,161.22500000000005,2200.0,175.0,0.63,0.0,2.03,0.8,3659.75,21.25,0.7150000000000001,510.45,11.5,8.89e-05
5968,-9.474122753333331,0.0,125.0,0.0,-10.06844195,0.5800000000000001,0.0,5731.0,-10.06844195,2.0,1.4071085333333333,10.75,3.0,36.0,100.0,211.0,0.55,1.4071085333333333,1.665,0.64,3999.666666666667,11.666666666666664,0.595,737.0,6.5,4.98e-05
5969,-5.345601598333333,0.0,141.0,0.0,-6.1456908375,0.64,0.0,4682.0,-6.058731,2.0,0.0,12.35,3.0,46.66666666666667,1800.0,94.0,0.54,0.0,1.4700000000000002,0.84,3422.0,3.333333333333333,0.69,590.5,8.5,4.98e-05
5970,-4.259749189723333,0.0,134.0,0.0,-4.259749189723333,0.8133333333333334,0.0,3503.0,-4.184736846666667,1.3333333333333333,0.0,12.806666666666668,0.0,46.33333333333333,6300.0,127.0,0.62,0.0,1.7400000000000002,1.18,3072.0,11.333333333333332,0.8133333333333334,393.3,8.666666666666666,5.83e-05
5971,-9.3535630625,0.0,77.0,0.0,-9.3535630625,0.535,0.0,4300.0,-7.0946965,2.0,0.0,13.535,17.0,61.15,0.0,100.0,0.16,0.0,2.025,0.91,4286.5,4.5,0.535,715.0,8.5,5.83e-05
5972,-2.2534051475,0.0,223.0,0.0,-2.2534051475,1.72,0.3333333333333333,2143.0,-1.70427895,1.6666666666666663,0.0,15.130597666666668,0.0,105.36666666666667,1900.0,13.0,1.42,0.0,1.9166666666666667,2.2,873.4766666666667,6.666666666666668,1.72,140.2,6.666666666666668,6.17e-05
5973,-2.130353870555556,0.0,142.0,0.0,-2.9197859291666672,1.2733333333333334,0.0,3236.0,-2.614160763333333,1.7777777777777777,0.0,15.019,1.0,213.77777777777771,1700.0,127.0,0.64,0.0,2.3566666666666665,1.42,892.3644444444444,6.222222222222222,1.13,393.3,9.666666666666668,6.17e-05
5974,-7.749555624723333,0.0,88.0,0.0,-7.481591257085,0.4433333333333333,0.0,4273.0,-6.62595781,2.0,1.4071085333333333,5.715,1.0,25.0,500.0,441.0,0.23,1.4071085333333333,1.935,0.55,3513.666666666667,6.333333333333332,0.39,507.8,10.5,0.000130842
5975,-8.206480534166666,0.0,77.0,0.0,-7.933748181666667,0.5016666666666666,0.4999999999999999,4912.0,-6.456018996666666,1.5,0.0,7.09,2.0,83.38333333333331,1900.0,322.0,0.16,0.0,2.106666666666667,0.59,4103.333333333332,4.666666666666666,0.4300000000000001,715.0,11.0,0.000130842
5976,-4.709874451666667,0.0,64.0,0.0,-4.686415725,1.11,0.0,3093.0,-3.36905825,2.0,0.0,3.321,2.0,134.06666666666666,4800.0,115.0,0.53,0.0,2.725,1.4,1091.0666666666666,8.666666666666668,0.965,334.3,15.0,5.2e-05
5977,-5.843013745,0.0,114.0,0.0,-5.843013745,0.5933333333333334,0.0,3560.0,-5.6768819666666674,1.3333333333333333,7.5111111111e-06,8.413333333333332,0.0,66.66666666666667,4200.0,127.0,0.53,0.0,1.9166666666666663,0.64,3296.333333333334,9.333333333333334,0.5933333333333334,425.2,9.333333333333334,5.2e-05
5978,-5.449971919285715,0.0,103.0,0.0,-5.675431119375,0.4528571428571429,0.4285714285714285,3968.0,-4.95638653,1.5714285714285714,0.0,5.75,1.0,165.95428571428567,2500.0,330.0,0.29,0.1587243857142857,2.43,0.67,2110.697142857143,7.2857142857142865,0.48,495.39,12.5,2.730000000000001e-05
5979,-4.979462499998,0.0,126.0,0.0,-5.073939511665,0.8939999999999999,0.0,3186.0,-4.94725989,2.0,0.23815788,15.65,2.0,74.4,8500.0,208.0,0.69,0.02582688,1.565,1.03,2978.4,11.2,0.86,377.5,6.5,2.730000000000001e-05
5980,-6.634746189103078,0.0,88.0,0.0,-6.495752231390001,0.5992307692307692,0.0,4701.0,-5.696170756666668,2.0,0.0,5.8966666666666665,2.0,119.92307692307692,2900.0,533.0,0.23,0.2229625384615384,2.066666666666667,0.71,3932.846153846154,16.46153846153846,0.5233333333333333,563.58,12.0,2.6e-05
5981,-4.545863648,0.0,132.0,0.0,-4.268732463333333,1.057,0.3,3968.0,-4.138760246666667,1.7,0.0,18.431666666666672,1.0,96.8,500.0,330.0,0.67,0.11110707,1.8333333333333333,1.42,2617.9,19.7,1.0933333333333333,495.39,8.333333333333334,2.6e-05
5982,-3.493020575,0.0,103.0,0.0,-3.291621860416667,0.5875,0.25,2477.0,-2.90038636,1.75,0.0,6.003333333333334,4.0,138.885,4800.0,80.0,0.29,0.0,2.1066666666666665,1.15,1586.86,9.0,0.6866666666666666,256.06,13.333333333333332,2.64e-05
5983,-4.397898647,0.0,64.0,0.0,-4.158636475,1.154,0.0,2792.0,-3.3351074933333336,2.0,0.0,2.667333333333333,3.0,115.66,4800.0,70.5,0.54,0.0,2.3566666666666665,1.4,979.86,10.0,0.99,290.8,14.666666666666664,2.64e-05
5984,-5.004204437499999,0.0,114.0,0.0,-4.312142868333333,0.6425000000000001,0.0,3200.0,-4.1385143200000005,2.0,0.7742356,2.507777777766666,4.0,65.0,3700.0,208.0,0.53,0.8420186,1.8466666666666665,0.74,2668.25,11.0,0.64,373.3,11.666666666666668,3.53e-05
5985,-3.416493835,0.0,126.0,0.0,-3.473295881666667,1.206,0.6,3186.0,-3.02954027,1.4,0.11907894,6.0778198889000015,0.0,19.879999999999992,4300.0,208.0,0.69,0.01291344,1.8066666666666664,1.54,921.878,3.0,0.9833333333333332,377.5,4.333333333333334,3.53e-05
5986,-4.5101129725,0.0,112.0,0.0,-6.0202615275,0.4666666666666667,0.0,3134.0,-5.970378135,2.0,0.3517771333333333,7.0,0.0,-196.0,5600.0,301.0,0.45,0.3517771333333333,1.7000000000000002,0.55,2808.166666666667,3.0,0.5,349.5,5.0,3.43e-05
5987,-7.3380204925,0.0,72.0,0.0,-7.3380204925,1.365,0.0,3618.0,-5.198741065,2.0,0.0,11.9,6.0,-3.5,8500.0,64.4,1.02,0.0,2.13,1.71,1847.605,4.0,1.365,393.3,9.0,3.43e-05
5988,-5.945695084,0.0,141.0,0.0,-5.57898309,0.8460000000000001,0.0,5093.0,-5.45836697,2.0,0.0,19.45,3.0,18.0,0.0,73.0,0.54,0.0,1.455,1.05,4172.6,3.6,0.795,543.92,8.0,3.8e-05
5989,-3.8294482375,0.0,72.0,0.0,-4.456487795,1.14,0.25,3129.0,-3.05629888,1.75,0.0,10.877777777766669,0.0,-24.065,2800.0,78.3,0.85,0.0,2.1933333333333334,1.71,1680.0525,8.5,1.1866666666666663,324.43,9.333333333333332,3.8e-05
5990,-6.854669015,0.0,112.0,0.0,-6.854669015,0.64,0.0,4876.0,-6.714960635,2.0,0.0,10.9,0.0,-120.0,4600.0,301.0,0.45,0.0,1.435,0.83,3809.5,10.0,0.64,661.07,3.0,5.17e-05
5991,-3.784004314375,0.0,103.0,0.0,-3.784004314375,0.395,0.0,958.0,-2.95176513,2.0,0.0,3.335,0.0,197.69,1500.0,20.0,0.29,0.0,2.565,0.5,837.86,11.0,0.395,26.32,16.0,5.17e-05
5992,-9.8833312725,0.0,135.0,0.0,-9.8833312725,0.735,0.0,5285.0,-9.399820265,2.0,0.0,13.2,4.0,80.0,2100.0,550.0,0.63,0.0,1.765,0.84,4983.5,13.0,0.735,627.6,6.0,2.22e-05
5993,-6.175238102000001,0.0,77.0,0.0,-5.98233032,0.962,0.0,4300.0,-4.4883191133333336,2.0,0.0,10.64,5.0,30.46,9300.0,64.4,0.16,0.0,1.7966666666666669,1.59,3380.0,8.0,0.9233333333333332,715.0,10.0,2.22e-05
5994,-4.983083955,0.0,126.0,0.0,-4.983083955,0.74,0.5,3200.0,-4.90748922,1.5,3.175e-06,11.975,8.0,68.2,3900.0,124.0,0.73,0.0,1.63,0.75,3151.5,7.0,0.74,304.8,7.0,2.52e-05
5995,-4.7029031134482775,0.0,126.0,0.0,-5.324012165,0.7068965517241379,0.5517241379310345,4682.0,-5.2534497600000005,1.4482758620689655,0.0,10.283333333333331,7.0,86.47586206896551,1800.0,124.0,0.54,0.0,1.6133333333333333,0.84,3408.1379310344832,7.620689655172414,0.7033333333333334,590.5,9.333333333333334,2.52e-05
5996,-6.810070244352223,0.0,88.0,0.0,-6.394901266390001,0.7288888888888889,0.0,4682.0,-5.776210523333334,2.0,0.0,9.329999999999998,4.0,71.1111111111111,800.0,441.0,0.23,0.0,1.7766666666666668,0.84,4034.222222222223,7.222222222222222,0.5933333333333333,590.5,10.333333333333334,8.9e-05
5997,-2.861277969285714,0.0,118.0,0.0,-2.316589365,0.65,0.0,2345.0,-2.098328423333333,2.0,0.0,6.913333333333332,3.0,119.6914285714286,1600.0,62.0,0.5,0.0,2.006666666666667,0.95,1366.0,14.571428571428571,0.7499999999999999,226.335,13.666666666666664,8.9e-05
