,BCCefflatcnt_composition_average,NValance_composition_average,IonicRadii_composition_average,Number_composition_average,AtomicWeight_composition_average,AtomicNumber_composition_average,HeatCapacityMolar_composition_average,BCCvolume_pa_composition_average,n_ws^third_composition_average,AtomicWeight_max_value,Number_max_value,AtomicNumber_max_value,AtomicVolume_composition_average,AtomicWeight_arithmetic_average,GSvolume_pa_composition_average,ICSDVolume_composition_average,BCCvolume_pa_arithmetic_average,CovalentRadius_difference,NdValence_arithmetic_average,BCCfermi_composition_average,NdValence_max_value,BCCfermi_arithmetic_average,AtomicVolume_difference,BCCvolume_pa_max_value,NUnfilled_min_value,target
3824,7.197765077666666,8.444444444444445,0.8477777777777777,44.44444444444444,103.2520222222222,44.44444444444444,25.315555555555555,23.468888888888888,1.3544444444444443,121.76,51.0,51.0,24.886626069690625,106.95073333333332,25.22055555555556,24.844444444444445,22.01333333333333,36.0,7.333333333333334,5.595610945555557,10.0,5.556657423333332,13.115775493898296,27.09,1.0,228.675
3825,7.413613272,5.333333333333333,0.8233333333333333,30.0,70.37,30.0,25.966,25.656666666666663,1.1866666666666663,162.5,66.0,66.0,26.00052867892973,93.4025,25.67333333333333,26.13333333333333,27.045,51.0,0.0,3.843541370000001,0.0,3.722084355,8.334706749909099,31.21,0.0,228.675
3826,6.71331401,8.25,0.77,48.75,114.5413675,48.75,26.2625,20.22,1.5475,138.90547,57.0,57.0,20.406451231123548,122.662735,20.031875,20.375,25.97,68.0,5.5,5.8339800475,10.0,6.480970915,22.8322598502394,37.47,0.0,210.997
3827,7.132668712999999,12.0,0.8,54.0,128.84860666666663,54.0,26.37333333333333,23.496666666666663,1.4066666666666667,164.93032,67.0,67.0,23.944224994525666,128.84860666666663,25.8861111111,23.200000000000006,23.496666666666663,53.0,6.0,6.518161903333333,10.0,6.518161903333333,17.4148701000174,31.32,3.0,210.997
3828,5.668739246272727,13.454545454545451,1.1927272727272726,34.36363636363637,83.64769090909091,34.36363636363637,28.03690909090909,12.842727272727275,0.5345454545454545,208.9804,83.0,83.0,11840.642546418516,140.0212666666667,14.51590909090909,20.172727272727283,17.436666666666667,82.0,6.333333333333334,4.898293874545455,10.0,6.41892752,18576.836702982662,29.91,2.0,550.626
3829,7.931825509571428,18.28571428571429,1.0385714285714287,86.0,218.8622542857143,86.0,26.29142857142857,31.212857142857143,1.2114285714285713,232.03806,90.0,90.0,34.36155513901937,220.50923,32.70142857142857,34.22857142857143,31.43,58.0,6.0,8.018290015714285,10.0,7.94414547,2.6177758674364,32.95,3.0,550.626
3830,5.76743459475,5.0,1.1225,13.0,27.48165357,13.0,28.3265,13.595,0.6075,54.938045,25.0,25.0,9309.011341581663,31.309071426666662,14.485229885050002,21.625,15.683333333333335,100.0,1.6666666666666667,3.759314715,5.0,3.987908453333333,18579.984462023804,29.21,1.0,180.246
3831,6.534561621,6.8,1.29,18.8,41.70090191999999,18.8,29.9064,23.408,0.3779999999999999,112.411,48.0,48.0,11180.450718424934,56.83590106666667,24.34483333334,29.26,33.39333333333333,146.0,3.333333333333333,-0.1753344440000001,10.0,0.7657509066666667,18580.028541872805,72.1,1.0,180.246
3832,6.851214666800001,4.800000000000002,1.3,13.2,27.23430192,13.2,29.8882,26.842,0.312,40.078,20.0,20.0,11184.722150794269,32.72490106666667,27.99983333334,33.78,39.11666666666667,146.0,0.0,-0.38390859,0.0,0.4181273300000001,18558.671380026128,72.1,1.0,233.111
3833,6.5312275032,13.0,0.5920000000000001,49.4,119.90607,49.4,23.818,18.12,1.5759999999999998,192.217,77.0,77.0,20.0878698251668,126.40928333333336,20.20733333334,19.9,20.453333333333333,83.0,2.333333333333333,8.495192231999999,7.0,7.640520583333332,17.9609422867703,32.12,3.0,233.111
3834,5.687743981818183,4.636363636363637,0.4727272727272728,20.63636363636364,48.05468636363637,20.63636363636364,16.607181818181818,14.105454545454547,1.6118181818181818,186.207,75.0,75.0,14.984940339469588,95.30795,14.72340909090909,15.209090909090907,17.813333333333333,106.0,2.0,8.205474044545454,5.0,7.412797949999999,25.715445617234863,32.53,5.0,400.461
3835,7.783752732714285,8.714285714285714,1.0085714285714285,62.71428571428572,154.13733571428568,62.71428571428572,26.53571428571429,30.944285714285712,1.3657142857142857,192.217,77.0,77.0,30.85004736160584,165.561235,30.415357142857147,30.65714285714286,26.05,66.0,4.0,8.307818958571428,7.0,8.70746869,23.3820956501904,37.47,3.0,400.461
3836,7.154784386499999,11.5,1.09,56.5,135.1841,56.5,26.75500000000001,23.705,1.29,162.5,66.0,66.0,24.3163238977133,135.1841,23.785,24.3,23.705,47.0,5.0,3.705236555,10.0,3.705236555,14.481351895644998,31.21,1.0,409.849
3837,5.277278808999999,8.333333333333332,0.3666666666666667,27.666666666666664,67.52329333333333,27.666666666666664,15.844666666666663,10.113333333333332,1.71,180.94788,73.0,73.0,10.88075469658446,95.87944,10.821666666666667,11.0,12.115,86.0,1.5,8.651819156666665,3.0,7.847925255,10.748962293899156,18.12,5.0,409.849
3838,5.90814464,5.333333333333333,0.6166666666666667,23.33333333333333,50.61973333333333,23.33333333333333,23.92,13.06,1.66,51.9961,24.0,24.0,13.940730702197769,49.93155,13.023333333333332,13.866666666666667,14.005,21.0,3.5,6.310078763333334,5.0,5.47659681,5.543379684912501,16.84,6.0,349.432
3839,6.980612770666668,12.333333333333332,0.8233333333333334,48.33333333333333,114.91866666666668,48.33333333333333,26.53,22.50666666666667,1.31,162.5,66.0,66.0,23.451242346500106,114.91866666666668,25.19833333333333,23.46666666666667,22.50666666666667,60.0,6.666666666666668,5.595666763333332,10.0,5.595666763333332,19.727057913635896,31.21,1.0,349.432
3840,7.0700756635,7.5,0.88,34.5,77.14292499999998,34.5,25.96,23.345,1.265,88.90585,39.0,39.0,24.10944830866105,77.14292499999998,23.1625,24.0,23.345,68.0,5.5,3.5735813600000004,10.0,3.5735813600000004,17.807529147717105,32.53,0.0,413.395
3841,4.878900006076924,4.0,0.2884615384615385,10.0,23.29123076923077,10.0,12.291076923076924,8.23846153846154,1.686153846153846,173.054,70.0,70.0,10.10099070169046,91.9325,9.245384615384618,10.26923076923077,19.945,103.0,0.0,9.613133486923076,0.0,6.057529385,36.44190467327436,33.78,0.0,413.395
3842,6.903460787999999,10.000000000000002,0.74,60.0,150.4121995333333,60.0,25.54,21.5,1.5,232.03806,90.0,90.0,21.2028860669642,150.4121995333333,21.02,21.066666666666663,21.5,85.0,3.0,8.276397266666667,7.0,8.276397266666667,18.7171327461573,32.95,3.0,262.175
3843,7.591533736500001,9.0,1.49,23.0,51.44688464,23.0,51.96,27.385,0.41,79.904,35.0,35.0,40.9830771032456,51.44688464,29.36166666665,52.4,27.385,46.0,5.0,1.661232095,10.0,1.661232095,3.0894964419858013,29.21,1.0,262.175
3844,6.87906981125,17.75,0.6766666666666666,61.25,149.33791666666667,61.25,26.2025,20.813333333333336,1.4858333333333331,192.217,77.0,77.0,21.625854098126307,155.4635,25.33708333333333,21.5,19.93,2.0,8.5,9.2961462175,10.0,9.345266005,12.8182347934519,25.23,3.0,144.20600000000005
3845,5.140848079333333,6.0,1.14,13.333333333333332,27.9983,13.333333333333332,27.36866666666667,8.61,0.5766666666666667,51.9961,24.0,24.0,12398.829090150895,33.99775,9.8,15.533333333333331,9.25,73.0,2.5,4.708036556666666,5.0,5.525288085,18580.104229015506,11.17,2.0,144.20600000000005
3846,6.6309533775,7.625,0.6625,30.125,68.30012500000001,30.125,25.025,18.6825,1.44875,121.76,51.0,51.0,20.04929682668857,77.72433333333333,19.705,20.025,18.336666666666662,28.0,7.333333333333334,4.50472726125,10.0,5.2480174900000005,18.3614815118892,27.09,1.0,322.681
3847,8.023484563666669,14.0,1.01,62.0,152.01785633333333,62.0,26.23933333333333,35.80333333333333,1.2133333333333334,196.966569,79.0,79.0,37.36925624498826,152.01785633333333,37.28333333333333,36.63333333333333,35.80333333333333,79.0,6.666666666666668,5.331186216666667,10.0,5.331186216666667,48.02221805821471,63.59,3.0,322.681
3848,6.531390225999999,13.999999999999998,0.556,50.4,122.7196,50.4,23.964,18.008000000000006,1.5579999999999998,195.084,78.0,78.0,20.277950162741483,130.14283333333333,20.301,20.16,20.12,78.0,3.0,7.6858386099999985,9.0,6.9315622,15.2756048602792,30.68,2.0,304.382
3849,7.769248330750001,11.5,1.6462500000000002,38.0,90.5713064875,38.0,31.419375,34.57125,0.35625,207.2,82.0,82.0,11470.7092562068,125.18615063333334,36.8090625,34.1375,55.49666666666666,142.0,3.333333333333333,3.51854847,10.0,3.664676286666667,18287.16561455146,118.03,1.0,304.382
3850,8.3067487445,2.0,0.99,25.0,55.96250000000001,25.0,25.8295,37.895,1.005,87.62,38.0,38.0,39.27271193606655,55.96250000000001,38.56,39.7,37.895,54.0,0.0,2.898512455,0.0,2.898512455,32.100837680879714,52.91,0.0,973.775
3851,5.619939733833333,5.333333333333333,1.1316666666666666,14.333333333333332,30.646202,14.333333333333332,27.97766666666667,12.668333333333331,0.4766666666666666,88.90585,39.0,39.0,12405.002666776129,45.293004,15.225873015866668,20.166666666666668,18.006666666666668,124.0,0.3333333333333333,4.265683101666666,1.0,5.457832703333333,18563.98304467276,32.53,2.0,973.775
3852,7.1769135923333325,9.666666666666668,0.8233333333333334,39.66666666666667,90.99861666666668,39.66666666666667,26.30333333333333,23.97333333333333,1.2566666666666666,118.71,50.0,50.0,25.06189395979557,90.99861666666668,26.536666666666665,25.0,23.97333333333333,68.0,7.0,5.399236666666668,10.0,5.399236666666668,17.807529147717105,32.53,0.0,242.973
3853,7.794042996,3.7142857142857135,0.7057142857142857,32.57142857142857,76.55372114285714,32.57142857142857,25.64371428571429,35.34428571428572,1.29,137.327,56.0,56.0,43.96633318437864,84.15038100000001,40.1501360544,37.71428571428572,38.875,108.0,0.0,6.4386318214285705,0.0,5.83375793,36.755159858054,63.59,3.0,242.973
3854,5.2242450510000005,5.5,1.165,15.5,33.0014,15.5,26.237,9.075,1.69,51.9961,24.0,24.0,9302.295952046348,33.0014,12.979375,17.3,9.075,68.0,2.5,7.12600998,5.0,7.12600998,18580.406029144902,11.17,3.0,295.878
3855,5.896627429166666,6.999999999999999,1.1533333333333329,20.0,43.78503333333333,20.0,27.300666666666668,16.17666666666667,0.63,87.62,38.0,38.0,9309.262419018083,55.7218,17.280833333333334,21.91666666666667,23.77333333333333,129.0,3.333333333333333,3.2814415683333333,10.0,3.0542809033333334,18580.3672245575,52.91,0.0,295.878
3856,6.770247749099999,12.35,0.6455,39.35,91.2688025,39.35,24.24280000000001,19.833,1.4395,158.92535,65.0,65.0,22.25963344370056,110.87845000000002,22.415750000005,22.015,21.61666666666667,74.0,5.666666666666668,5.104158069,10.0,5.502495056666668,18.541618346082902,32.12,4.0,207.755
3857,5.726704979,6.4,1.14,13.2,27.735675776,13.2,29.6424,12.966,0.514,58.6934,28.0,28.0,11171.041063061954,33.56052416,13.73716666666,19.94,15.99,109.0,2.6666666666666665,0.3300308559999999,8.0,1.6080264066666667,18590.66728288689,29.21,1.0,207.755
3858,5.798479915714285,6.0,1.0814285714285714,12.571428571428571,26.46394285714285,12.571428571428571,27.21028571428572,13.414285714285716,0.53,72.64,32.0,32.0,10633.984889790174,37.64813333333333,15.029285714285717,19.74285714285714,16.343333333333334,75.0,3.333333333333333,3.549583908571428,10.0,3.846677153333333,18569.536190107043,22.88,2.0,162.387
3859,6.2639282946,12.1,0.6409999999999999,30.1,66.41412,30.1,26.042,15.657000000000002,1.4420000000000002,69.723,31.0,31.0,17.00974477066921,64.2082,16.29625,16.960000000000004,14.135000000000002,2.0,9.0,4.293637464,10.0,4.52282462,8.6692290413773,17.94,2.0,162.387
3860,5.811272526000001,7.375,1.15125,21.875,48.995325,21.875,27.36275,15.76875,0.6525000000000001,137.327,56.0,56.0,9308.6559716785,72.2908,16.652500000000003,20.925,27.333333333333336,149.0,3.333333333333333,3.37874922375,10.0,3.01730463,18580.3672245575,63.59,1.0,258.471
3861,8.951184325777778,7.777777777777778,1.1266666666666667,53.77777777777778,130.40833333333333,53.77777777777778,26.807777777777773,47.367777777777775,1.0100000000000002,137.327,56.0,56.0,49.512455794292485,129.5435,49.35444444444445,48.31111111111111,45.34,76.0,5.0,4.617205636666666,10.0,4.994401255,34.7778582309061,63.59,3.0,258.471
3862,6.501989425347826,3.260869565217392,0.5656521739130435,15.869565217391305,34.018322695652174,15.869565217391305,24.390434782608693,17.404782608695655,1.403478260869565,140.90765,59.0,59.0,17.165976631535372,72.94356286666667,17.012826086956522,17.13478260869565,21.94,82.0,1.0,7.468849413043477,3.0,5.937039846666666,21.394277512174902,35.89,5.0,411.507
3863,6.410223823166668,5.500000000000001,0.675,30.833333333333336,71.72824596666666,30.833333333333336,25.34333333333333,17.395000000000003,1.4916666666666667,232.03806,90.0,90.0,17.421920941784986,105.90433286666666,17.075,17.366666666666667,20.066666666666677,85.0,3.333333333333333,6.818156488333332,8.0,6.761666526666668,21.9243987730649,32.95,2.0,411.507
3864,6.721033933666665,16.666666666666668,0.685,58.66666666666666,143.472745,58.66666666666666,24.809000000000005,19.833333333333336,1.5683333333333334,192.217,77.0,77.0,20.883041714893068,134.58749,20.922916666666666,20.53333333333333,23.64,87.0,6.0,7.575831993333333,10.0,7.264993313333332,23.3820956501904,37.47,3.0,491.349
3865,5.4143195064,3.8,0.3939999999999999,19.4,43.649152,19.4,16.492199999999997,10.938,1.706,92.90638,41.0,41.0,11.579513551297564,51.85869,11.575500000000002,11.86,12.145,80.0,2.0,8.116493004,4.0,7.580714514999999,10.70436571503206,18.18,5.0,491.349
3866,6.3865262085714285,21.714285714285715,0.7014285714285715,69.42857142857143,172.96815171428574,69.42857142857143,25.634857142857147,16.537142857142857,1.6671428571428573,204.3833,81.0,81.0,19.093902273031485,143.48035399999995,17.797176870742856,17.557142857142857,18.49333333333333,38.0,6.333333333333334,8.039614252857143,10.0,8.46564423,13.280413054173998,26.25,2.0,345.746
3867,7.063435255750001,8.0,0.7449999999999999,31.0,72.78161750000001,31.0,24.6035,22.905,1.225,138.90547,57.0,57.0,26.0991642408489,72.82882333333333,24.875208333325,25.85,24.26666666666667,87.0,3.666666666666667,4.1905616000000006,10.0,4.12740128,15.9865880389278,37.47,1.0,345.746
3868,6.9176640315,19.5,0.78,64.5,157.8382845,64.5,26.204,20.98,1.405,196.966569,79.0,79.0,21.956924439272548,157.8382845,24.9925,21.95,20.98,3.0,10.0,7.52765171,10.0,7.52765171,10.019721645584102,25.23,1.0,1335.28
3869,6.0035411624,5.2,0.26,16.8,35.1782296,16.8,23.7292,13.562,1.666,51.9961,24.0,24.0,24.98988494809168,41.484931,20.29419047616,17.52,12.665,32.0,2.5,9.64970867,5.0,9.02245892,16.121184342747597,14.16,3.0,1335.28
3870,6.9599921075,6.5,0.925,42.5,98.799435,42.5,26.59,23.9,1.465,138.90547,57.0,57.0,24.235965280254103,98.799435,23.60875,24.1,23.9,83.0,4.5,6.43537258,8.0,6.43537258,26.589361677098,37.47,2.0,156.036
3871,7.226828424333331,17.666666666666668,0.7966666666666666,65.66666666666667,161.36766666666668,65.66666666666667,26.40333333333333,24.28,1.4233333333333331,195.084,78.0,78.0,25.395985105845565,161.36766666666668,25.72166666666667,25.3,24.28,53.0,6.333333333333334,6.4231445800000015,10.0,6.4231445800000015,15.2756048602792,30.68,2.0,156.036
3872,6.5749173856666685,13.666666666666668,0.5733333333333334,37.66666666666667,86.7672,37.66666666666667,25.327666666666666,17.883333333333333,1.0366666666666666,106.42,46.0,46.0,21.210385543856432,86.7672,20.835,22.0,17.883333333333333,20.0,10.0,5.75779841,10.0,5.75779841,12.510418357263902,20.17,2.0,325.391
3873,5.505507794965516,8.137931034482758,0.6258620689655172,25.310344827586214,54.40204827586207,25.310344827586214,23.030068965517245,11.287241379310345,1.7113793103448276,140.116,58.0,58.0,11.831813097385632,69.87346666666667,11.525344827586204,11.786206896551723,17.77,120.0,3.0,6.064803219655173,8.0,6.336801306666668,27.48673421304916,36.87,2.0,325.391
3874,6.235635467000001,14.5,0.61,59.5,144.0885,59.5,24.58,15.16,1.8,192.217,77.0,77.0,14.8247155782075,144.0885,14.95,14.65,15.16,13.0,6.0,9.138491295,7.0,9.138491295,1.3523302191896,15.69,3.0,426.095
3875,6.85585204375,18.0,0.6699999999999999,67.5,166.15091,67.5,25.3275,20.3625,1.5375,180.94788,73.0,73.0,21.0829030303352,151.35394,21.48,20.75,22.605,31.0,6.5,6.1744731175,10.0,6.912702685,12.1446938846052,27.09,3.0,426.095
3876,6.569682842058822,15.117647058823527,0.6229411764705882,47.94117647058823,115.36368517647058,47.94117647058823,24.536,17.89,1.5358823529411765,192.217,77.0,77.0,19.708409132282764,103.27097066666668,19.202352941176468,19.376470588235293,18.55,50.0,6.0,6.562785448823528,10.0,6.15727611,10.860760449978898,22.2,3.0,572.761
3877,5.8560121375000005,17.0,0.6599999999999999,53.0,126.8887,53.0,25.965,12.7,1.765,195.084,78.0,78.0,13.150873974219651,126.8887,12.67,12.95,12.7,12.0,8.5,6.407942139999999,9.0,6.407942139999999,4.419179065029099,15.07,2.0,572.761
3878,5.8127015784000005,7.6,1.1719999999999997,21.6,50.38716985600001,21.6,28.3448,13.864000000000004,0.49,180.94788,73.0,73.0,11166.81531158193,73.31234975999998,14.93566666666,21.84,18.22,104.0,1.0,3.1944186460000004,3.0,3.275008743333333,18574.150436930217,29.21,1.0,350.624
3879,7.577879932833332,12.833333333333336,0.875,54.83333333333334,131.46933333333334,54.83333333333334,26.68833333333333,29.32333333333333,1.22,192.217,77.0,77.0,30.57474413081045,148.12066666666666,29.14,30.16666666666667,34.21666666666667,74.0,5.666666666666668,7.47211599,10.0,6.54596435,50.8207312060825,63.59,3.0,350.624
3880,7.437324443,16.333333333333336,0.97,70.33333333333333,173.98885633333333,70.33333333333333,27.246,26.383333333333336,1.336666666666667,196.966569,79.0,79.0,26.68702110251737,179.7332845,26.39333333333333,26.7,23.97,56.0,5.0,4.24006092,10.0,4.681234725,14.6099362290553,31.21,1.0,402.672
3881,5.554603225909092,9.454545454545457,1.18,27.09090909090909,63.51941454545455,27.09090909090909,28.03690909090909,11.531818181818185,0.5218181818181817,180.94788,73.0,73.0,11838.60306140507,103.11942666666668,12.63318181818182,18.118181818181817,15.033333333333331,104.0,4.333333333333334,3.6603463818181816,10.0,4.149357116666667,18574.150436930217,19.65,2.0,402.672
3882,6.1144409384000005,3.8,0.506,17.0,36.51864772,17.0,21.5794,14.808,1.544,47.867,22.0,22.0,15.665693141843985,28.95307953333333,14.438000000000002,15.0,13.453333333333331,84.0,0.6666666666666666,5.073722011999999,2.0,6.4721027200000005,8.81122744351438,16.92,4.0,321.225
3883,7.242027058333332,5.0,0.8400000000000001,38.333333333333336,89.87682333333332,38.333333333333336,25.98633333333333,24.94,1.34,138.90547,57.0,57.0,25.15044182766449,89.87682333333332,24.7325,25.166666666666664,24.94,68.0,3.666666666666667,5.682799076666668,10.0,5.682799076666668,22.8322598502394,37.47,0.0,321.225
3884,8.471903072,11.333333333333332,1.12,53.33333333333333,130.84233333333333,53.33333333333333,26.51,40.06333333333333,0.27,137.327,56.0,56.0,44.29421970659653,132.4635,44.3722222222,43.53333333333333,45.945,77.0,5.0,5.83848969,10.0,4.77877744,31.012592952148,63.59,2.0,272.631
3885,5.7297107973333326,15.666666666666664,0.9233333333333332,52.33333333333334,128.80689999999998,52.33333333333334,26.69466666666667,12.193333333333332,1.7833333333333332,186.207,75.0,75.0,6207.306545026009,100.10685,14.692916666666664,17.333333333333332,10.89,80.0,2.5,7.922790729999999,5.0,7.510837369999999,18577.788632389187,14.8,3.0,272.631
3886,8.038966705666665,7.555555555555554,1.663333333333333,32.22222222222222,74.8458782,32.22222222222222,32.66377777777777,41.59666666666667,0.32,195.084,78.0,78.0,12239.479413389754,121.14748396666668,43.72611111111111,36.0111111111111,51.21333333333333,142.0,3.0,2.43911093,9.0,3.4702057633333334,18302.146574057464,118.03,1.0,418.439
3887,7.129088267666668,13.666666666666668,0.79,49.66666666666667,118.59333333333332,49.66666666666667,25.64666666666667,23.286666666666665,0.9766666666666666,127.6,52.0,52.0,26.282166144966663,118.59333333333332,26.9111111111,26.266666666666666,23.286666666666665,1.0,10.0,7.178021729999998,10.0,7.178021729999998,19.258302453983497,28.3,2.0,418.439
3888,6.302691356,6.4,0.456,23.6,53.18626999999999,23.6,21.6194,17.018,0.594,158.92535,65.0,65.0,24.181379480936265,67.26711666666667,23.25395833334,23.34,17.949999999999996,110.0,0.0,7.384705478,0.0,7.13078511,24.81172549009826,32.12,2.0,113.542
3889,6.715495802285714,14.571428571428571,0.5585714285714285,32.57142857142857,73.94377142857144,32.57142857142857,24.03228571428572,18.92857142857143,1.41,74.9216,33.0,33.0,22.125541727969683,73.7808,22.53071428571429,21.8,18.915,1.0,10.0,5.576958514285714,10.0,5.42734402,0.9370106451806032,19.01,3.0,113.542
3890,5.482364371571427,11.285714285714285,0.4542857142857142,37.85714285714286,91.8066285714286,37.85714285714286,18.87728571428571,10.972857142857144,1.7757142857142858,183.84,74.0,74.0,11.48725564422066,84.44813333333333,11.426785714285714,11.614285714285714,10.830000000000002,78.0,4.0,8.287577559999999,8.0,7.578291993333332,8.56096715871036,16.05,2.0,222.433
3891,6.451605310333332,5.5555555555555545,0.3477777777777777,24.0,54.041731555555565,24.0,23.46311111111111,17.221111111111117,0.5088888888888888,232.03806,90.0,90.0,28.032577957342177,98.35894066666664,25.803525132266675,24.977777777777767,20.91,101.0,0.6666666666666666,8.239377796666666,2.0,8.419531616666667,5.6991374200988005,32.95,2.0,222.433
3892,7.191162564333334,5.333333333333333,0.9633333333333334,32.666666666666664,73.69301666666667,32.666666666666664,25.583,23.87,1.2466666666666666,107.8682,47.0,47.0,24.43705130934569,73.69301666666667,23.861666666666665,24.43333333333333,23.87,49.0,3.666666666666667,3.79043488,10.0,3.79043488,15.937564932628806,32.53,9.0,194.658
3893,6.7616367586,20.4,0.6819999999999999,67.19999999999999,165.7544,67.19999999999999,25.608,19.878,1.5719999999999998,195.084,78.0,78.0,21.29284748155616,158.422,21.636,21.14,21.08,3.0,9.5,7.98771979,10.0,8.054626795,14.8309599370549,27.09,2.0,194.658
3894,7.389286003666668,13.333333333333336,0.9433333333333334,49.33333333333334,117.89933333333336,49.33333333333334,25.53633333333333,26.40333333333333,1.2433333333333332,207.2,82.0,82.0,29.325665527924865,117.89933333333336,26.76333333333333,29.7,26.40333333333333,37.0,6.666666666666668,5.46197203,10.0,5.46197203,28.23880103390789,36.82,0.0,208.428
3895,10.3156375195,9.0,1.97,54.0,129.90496095,54.0,43.32,76.695,0.275,132.9054519,55.0,55.0,80.05743663827894,129.90496095,79.39,55.0,76.695,105.0,5.0,2.48552208,10.0,2.48552208,74.79715833929009,118.03,1.0,208.428
3896,8.623501629666666,2.6666666666666665,1.4733333333333332,15.333333333333332,31.39866666666667,15.333333333333332,29.526000000000003,50.51,0.4333333333333333,39.0983,19.0,19.0,6247.964298618519,27.54885,51.7727777778,56.16666666666666,39.715,137.0,0.0,0.9884584266666666,0.0,1.509727195,18516.349301806324,72.1,1.0,107.463
3897,6.072585977999999,3.4285714285714284,0.4971428571428571,14.571428571428571,30.83653542857143,14.571428571428571,18.233,15.514285714285712,1.4842857142857144,44.955912,21.0,21.0,18.073216117177363,28.483306,15.12285714285714,16.628571428571426,14.4,94.0,0.5,6.262207932857143,1.0,6.563942415,16.184221203299874,22.2,4.0,107.463
3898,7.281378632333332,10.0,0.7166666666666666,43.33333333333334,103.5965,43.33333333333334,24.21333333333333,27.53,1.3733333333333333,195.084,78.0,78.0,30.23332399995113,103.5965,29.896666666666665,30.36666666666667,27.53,84.0,3.0,6.448358653333334,9.0,6.448358653333334,39.96266726977221,52.91,0.0,389.878
3899,6.313857411333332,15.333333333333332,0.51,54.66666666666667,133.75012666666666,54.66666666666667,23.48333333333333,15.786666666666664,1.653333333333333,192.217,77.0,77.0,17.403885914803137,133.75012666666666,17.59,17.133333333333333,15.786666666666664,59.0,3.333333333333333,8.33021432,7.0,8.33021432,5.867827248000102,18.12,3.0,389.878
3900,5.99332349,6.5,0.5800000000000001,33.5,76.00574999999998,33.5,24.475,13.46,1.735,101.07,44.0,44.0,13.706386315140149,76.00574999999998,13.26,13.9,13.46,7.0,5.0,7.607651125,7.0,7.607651125,0.2770238116801007,13.91,4.0,162.644
3901,6.591955716999999,8.0,1.33,27.142857142857142,63.7768,27.142857142857142,27.970285714285712,23.29428571428572,0.4042857142857143,207.2,82.0,82.0,10644.25376436048,103.60646666666666,24.712857142857143,30.214285714285715,29.38666666666667,129.0,3.333333333333333,3.431253765714285,10.0,4.36253545,18561.855743476663,52.91,0.0,162.644
3902,5.869185541,5.2,1.406,10.4,21.288193856,10.4,30.0626,14.348,0.1639999999999999,35.453,17.0,17.0,14826.707373182931,24.81405642666667,16.211166666660002,24.12,19.026666666666664,100.0,0.0,2.549712714,0.0,2.2004988566666666,18552.758837607147,29.21,1.0,180.125
3903,7.317217627000001,10.666666666666668,0.8766666666666667,35.33333333333333,85.27,35.33333333333333,24.812666666666665,24.56,1.1633333333333329,207.2,82.0,82.0,25.595336401330897,115.7525,24.63,25.7,25.4,5.0,5.0,5.492138046666668,10.0,6.19497937,7.1191299171125975,27.92,4.0,180.125
3904,6.812870601799999,12.2,0.8360000000000001,48.2,113.34456000000002,48.2,27.024,21.29,1.426,167.259,68.0,68.0,21.847472755565143,113.59013333333333,21.214,21.78,21.81333333333333,65.0,6.0,4.98204259,10.0,5.55141343,19.6947839253083,30.68,2.0,330.076
3905,7.561523702714284,16.57142857142857,1.7314285714285718,55.14285714285714,131.99204,55.14285714285714,42.34328571428571,28.02428571428572,0.5657142857142857,200.59,80.0,80.0,32.77120969199248,145.12089,32.85108374384286,32.542857142857144,24.63,13.0,10.0,4.19236951,10.0,3.93804306,25.583209518743097,35.36,1.0,330.076
3906,7.1577690416,10.4,0.772,42.8,100.00204,42.8,25.862,26.110000000000007,1.406,137.327,56.0,56.0,27.56279713723572,106.22286666666668,27.352,27.04,32.35666666666667,96.0,6.666666666666668,4.984582002,10.0,4.420425116666667,50.27089540613149,63.59,0.0,162.07299999999995
3907,5.792044523,8.0,0.67,35.0,78.9217725,35.0,25.65,12.225,1.685,102.9055,45.0,45.0,12.969107138173,78.9217725,12.06379310345,11.85,12.225,3.0,6.5,7.47188352,8.0,7.47188352,1.5128053451489991,13.94,3.0,162.07299999999995
3908,6.025209512857143,14.285714285714285,0.5857142857142856,50.57142857142857,121.88414571428572,50.57142857142857,23.156714285714287,14.248571428571427,1.6842857142857142,180.94788,73.0,73.0,14.69922526220536,83.88399333333334,14.108571428571429,13.942857142857145,11.683333333333335,94.0,3.6666666666666665,5.801806144285715,8.0,6.402706616666666,9.22163984389218,18.12,2.0,293.67
3909,7.094909960666666,13.0,0.8566666666666666,49.00000000000001,116.46433333333331,49.00000000000001,26.723333333333336,22.75666666666667,1.26,167.259,68.0,68.0,23.94220243529693,116.46433333333331,22.97916666666667,23.9,22.75666666666667,67.0,6.666666666666668,3.68277706,10.0,3.68277706,11.025554883931,30.68,2.0,293.67
3910,5.6267298224545454,7.272727272727272,1.170909090909091,21.63636363636364,49.85425454545455,21.63636363636364,28.33327272727273,12.608181818181816,0.5218181818181817,167.259,68.0,68.0,11839.485645327435,78.06663333333333,13.720454545454546,19.081818181818186,17.006666666666668,123.0,1.0,3.704103523636364,3.0,4.229578543333333,18578.35226826842,30.68,2.0,185.278
3911,7.73581969875,23.75,1.1875,77.75,195.1313375,77.75,25.7525,28.97,1.1675,207.2,82.0,82.0,30.783440448400224,183.062675,29.016666666675,30.700000000000006,30.02,48.0,5.0,7.069418090000001,10.0,5.83533284,1.7680697426437035,32.12,4.0,185.278
