,nHBDon,TopoPSA(NO),SlogP_VSA10,SlogP_VSA2,SMR_VSA3,BCUTv-1l,ATSC2d,ATSC1are,SlogP_VSA5,NddsN,GATS1se,ATSC1v,SaaNH,NsssN,ETA_epsilon_5,SaaN,nFHRing,VSA_EState8,IC1,NssO,target
231,1,12.03,0.0,12.08368165829592,5.316788604006331,15.594518691502495,-2.6219008264462818,0.000734504132228,27.694948798762496,0,1.3737407581138732,-138.7722404958597,0.0,0,0.7,0.0,0,8.61111111111111,1.5820239409642765,0,-3.22
232,0,18.46,0.0,0.0,0.0,14.705799994519142,-2.595041322314051,-0.0751256198347112,0.0,0,0.7568245686339234,-12.597388162001842,0.0,0,0.8815476190476189,0.0,1,0.0,2.413088436425758,2,-3.67
233,1,26.02,0.0,6.544756405912575,0.0,15.596101843494694,-1.808,-0.1682654400000014,39.02784531432067,0,1.5417452830188678,-62.357989542473945,0.0,0,0.6599999999999999,0.0,0,3.0894444444444447,1.755336213432141,0,-3.79
234,0,0.0,0.0,0.0,0.0,20.389444486535044,-2.9999999999999982,-5.238864897449957e-16,32.60702369139466,0,1.4166666666666667,3.481659405224491e-13,0.0,0,0.7000000000000001,0.0,0,2.3402777777777777,1.3355055565170972,0,1.59
235,0,0.0,0.0,0.0,0.0,20.424461980726136,-0.3966942148760329,-0.0476033057851235,20.268296022307258,0,1.833333333333333,-119.07565669512604,0.0,0,0.6999999999999998,0.0,0,4.25,1.0957952550009336,0,2.0
236,0,9.23,0.0,12.71084835226122,0.0,14.706821637144142,-2.140625,0.1250000000000002,19.765380445542643,0,0.8528386838500568,-57.19330086541286,0.0,0,0.8277777777777778,0.0,0,3.105324074074074,1.7987949406953985,1,-3.3
237,1,38.33,4.794537184071822,13.140912053615605,5.316788604006331,14.701462054122644,2.036982248520714,-0.1101270710059161,0.0,0,0.7666791085096196,12.933592624439296,0.0,0,0.7958333333333332,0.0,0,0.0,2.9289837023345564,1,-9.45
238,1,37.3,0.0,11.39268791797026,0.0,14.70256117541583,-3.080000000000001,-0.3133333333333334,10.357988675768818,0,0.7773443912359506,48.24549174880134,0.0,0,0.8133333333333335,0.0,0,0.0,2.5995812306460646,0,-9.52
239,0,0.0,0.0,0.0,0.0,20.21880845532196,-2.375,0.0312500000000002,0.0,0,0.7582417582417581,78.16924077750767,0.0,0,0.7,0.0,0,0.0,1.4833557549816874,0,-3.95
240,0,0.0,0.0,5.33918526701467,0.0,20.566678666228864,0.2399999999999998,-0.000144,0.0,0,0.6563582537058976,-27.60231056567673,0.0,0,1.157142857142857,0.0,0,0.0,1.521928094887362,0,-1.31
241,0,26.3,0.0,13.079102829229384,0.0,14.701398015118189,-7.740000000000002,0.0735999999999981,20.771211599071872,0,0.7132217494277643,-148.24160106843348,0.0,0,0.8916666666666667,0.0,0,5.454861111111111,1.9332062193464952,1,-2.4
242,0,43.14,0.0,8.839781767334008,0.0,14.651598160149508,-3.979591836734693,0.3015836734693881,0.0,1,1.8070952711692252,40.139253087491454,0.0,0,1.2700680272108844,0.0,0,0.0,2.128085278891394,0,-1.45
243,0,46.12,0.0,20.611206960874306,0.0,14.708736643421876,-4.066666666666665,-0.1255200000000001,12.84164324585202,0,0.3169479023292246,53.30021311543209,0.0,0,0.9571428571428572,0.0,0,0.0,1.9068905956085187,0,-8.61
244,1,20.23,0.0,5.106527394840706,0.0,14.70816412469895,-3.728531855955677,-0.1947368421052644,11.126902983393991,0,0.9858551469615352,39.90163425231928,0.0,0,0.7366666666666667,0.0,0,3.782407407407408,2.720582776146013,0,-5.26
245,1,20.23,0.0,5.106527394840706,0.0,14.708164318063336,-2.75,-0.2124999999999999,5.563451491696996,0,0.985442587613918,41.8791648041007,0.0,0,0.7407407407407408,0.0,0,1.9441666666666664,2.702819531114783,0,-5.49
246,2,80.39,5.687386274683562,16.673017287570584,0.0,14.701789750504844,2.910836762688615,-0.7088790123456785,31.842880334931625,0,0.7557666541487875,213.2783010432504,0.0,0,0.7714285714285714,0.0,0,0.0,3.0874967611022144,0,-9.53
247,2,86.17999999999999,11.374772549367124,11.566489892729878,0.0,14.70178975077042,3.632653061224485,-0.6953499999999991,31.842880334931625,0,0.7322117270986498,251.98105821216564,0.0,0,0.7333333333333333,0.0,0,0.0,2.8423709931771084,0,-11.85
248,0,17.07,0.0,5.783244946364939,0.0,14.702719348610724,-3.265306122448982,-0.0246938775510203,52.372404136937305,0,0.5550400210877423,-97.12506317639624,0.0,0,0.7766666666666667,0.0,0,3.8658672682035777,1.71205883275766,0,-2.49
249,1,26.02,0.0,6.544756405912575,0.0,15.596102396596851,-1.23828125,-0.1766003906249985,19.765380445542643,0,1.5621492657683391,-69.31866571537233,0.0,0,0.6428571428571429,0.0,0,2.975555555555556,1.9669171866886992,0,-4.24
250,0,26.3,0.0,12.576187252464766,0.0,14.70147031969727,-0.3400000000000002,0.0735999999999982,26.689117645233267,0,0.7132217494277642,-148.2416010684335,0.0,0,0.8916666666666667,0.0,0,4.267175925925926,2.070950594454669,1,-2.49
251,1,26.02,5.687386274683562,0.0,0.0,15.596100134598274,-3.785467128027683,-0.1991647058823533,5.563451491696996,0,1.4174090099261896,67.42097887907491,0.0,0,0.6599999999999999,0.0,0,2.0411111111111118,2.748940047005429,0,-5.57
252,0,0.0,0.0,4.42755240229441,0.0,20.39790720692745,-1.5,-0.0438902500000019,32.60702369139466,0,1.341573637964384,-83.83206074970289,0.0,0,0.6653061224489797,0.0,0,2.243245464852608,1.5166422780956523,0,0.08
253,0,0.0,13.17124514302446,9.968834452973244,0.0,13.302351216863316,-6.75,-0.5238140624999998,0.0,0,1.6715353910561102,-4.1066515179075616,0.0,0,1.3750000000000002,0.0,0,0.0,1.811278124459133,0,1.77
254,0,44.760000000000005,0.0,21.3293926238326,0.0,14.704206173130336,-3.166089965397925,-1.8475474048442904,0.0,0,1.1840854240608238,-228.27736725102983,0.0,0,1.0583333333333331,0.0,0,0.0,1.8498687225851775,3,-8.7
255,0,0.0,0.0,0.0,0.0,20.27868149489105,-2.333333333333334,2.445960101127298e-16,0.0,0,0.482980036086198,-6.394884621840903e-14,0.0,0,0.8714285714285714,0.0,0,0.0,1.9182958340544891,0,-0.98
256,0,0.0,0.0,0.0,0.0,20.229858052730663,-0.0416666666666649,0.0224999999999999,11.126902983393991,0,0.92,56.28185335980567,0.0,0,0.7000000000000001,0.0,0,4.30037037037037,2.396240625180289,0,-2.47
257,0,0.0,0.0,0.0,0.0,20.38098104611047,-2.56,-0.0441000000000013,33.61285484492389,0,1.6666666666666663,-110.31243258521906,0.0,0,0.7000000000000001,0.0,0,6.729166666666667,1.319035274338866,0,2.51
258,0,40.58,0.0,18.197742449973045,4.9839785209472085,14.707367933288502,8.187871581450654,-1.3525655172413789,13.847474399381248,0,1.0210125037687512,-119.32992853854032,0.0,0,0.9679894179894178,3.902197499370119,0,1.3662916071778504,3.272664841643534,3,-5.04
259,0,0.0,13.17124514302446,12.056301962413814,0.0,13.302799489839275,-3.0,-0.3206390624999991,0.0,0,0.8517241721727439,-38.99992405703867,0.0,0,1.3714285714285717,0.0,0,0.0,2.1556390622295662,0,0.06
260,0,0.0,0.0,0.0,0.0,20.369526276115533,0.0,-0.04,0.0,0,1.4999999999999998,-100.05662819521008,0.0,0,0.7,0.0,0,6.0,0.9182958340544896,0,1.28
261,0,0.0,0.0,4.42755240229441,0.0,20.40384440759189,-1.280276816608997,-0.044595501730104,26.186202068468653,0,1.3172048736846589,-81.11779069166104,0.0,0,0.6595238095238095,0.0,0,2.2284722222222224,1.5693078231812958,0,-0.14
262,0,27.69,0.0,27.80547969475472,0.0,14.704987523680824,-1.7231833910034609,0.0,0.0,0,0.9862569836003464,-270.9001472740262,0.0,0,1.0285714285714287,0.0,0,-0.5138888888888893,1.5739889616503064,3,-4.42
263,0,0.0,0.0,0.0,0.0,20.38728701258596,-2.25,-0.0425390625000003,65.21404738278933,0,1.6,-106.40787900838228,0.0,0,0.7000000000000001,0.0,0,4.539767731166541,1.1216407621868585,0,3.16
264,0,104.74,0.0,22.884086438126307,0.0,14.640660713534691,-0.6539792387543246,1.9769065743944625,6.923737199690624,2,0.40675786096147,-139.65933170717292,0.0,0,1.190909090909091,0.0,0,0.8336111111111113,2.7045348998193437,2,-4.95
265,0,0.0,0.0,0.0,0.0,20.342870873809357,-0.4074074074074075,-0.0399999999999995,6.923737199690624,0,1.5,-100.05662819521008,0.0,0,0.6999999999999998,0.0,0,5.25,2.113283334294875,0,1.32
266,1,15.79,0.0,4.9839785209472085,4.9839785209472085,15.58950673986769,-0.9944598337950128,-0.0306324099722989,5.563451491696996,0,1.1665194346289751,55.630398467796965,3.187824074074074,0,0.7000000000000001,0.0,1,2.109953703703704,2.9655839357277807,0,-5.88
267,1,55.760000000000005,0.0,28.96371320521576,0.0,14.703961803487848,-2.75,-1.81215625,0.0,0,1.1115282026322888,-65.25610940109134,0.0,0,1.047985347985348,0.0,0,0.0,2.901609497059028,2,-12.74
268,0,0.0,0.0,0.0,0.0,20.380526276115518,-1.9999999999999991,-5.204170427930421e-16,38.524929737556064,0,1.4166666666666667,3.410605131648481e-13,0.0,0,0.7000000000000001,0.0,0,0.0,0.9182958340544896,0,1.23
269,1,20.23,0.0,11.713409359353625,0.0,14.708164694005497,-4.349583828775266,-0.1712960760998811,33.61285484492389,0,1.0408276629092463,-58.32641266280192,0.0,0,0.7305555555555556,0.0,0,6.422509133282944,2.3973518076692533,0,-4.45
270,0,0.0,0.0,0.0,0.0,20.2722770451208,-2.816326530612245,-3.427813588530171e-15,25.328831937239634,0,1.1111111111111107,-3.1263880373444413e-13,0.0,0,0.7000000000000001,0.0,0,4.407407407407407,2.2556143083370053,0,-0.3
271,0,0.0,0.0,0.0,0.0,20.3559995368786,-5.905325443786985,-0.043136094674557,34.61868599845312,0,1.625,-107.90130466613648,0.0,0,0.7000000000000001,0.0,0,11.444444444444446,1.1841636411194805,0,2.56
272,0,17.07,0.0,5.783244946364939,0.0,14.70271993678453,-5.3125,-0.0156249999999997,20.771211599071872,0,0.5120405919009126,-94.9549933478648,0.0,0,0.8277777777777778,0.0,0,5.38425925925926,1.7987949406953985,0,-3.24
273,1,12.03,0.0,13.08951281182515,5.316788604006331,15.59451873694892,-1.8125,0.0042968112244869,39.53076089108528,0,1.3781090496637776,-135.7796648529593,0.0,0,0.7,0.0,0,6.8571442743764175,1.698117421130403,0,-3.24
274,1,0.0,0.0,5.752853606746789,0.0,20.413233291938877,-1.2000000000000002,-0.0358559999999991,19.765380445542643,0,1.1931500699072055,-115.22922054011708,0.0,0,0.6777777777777777,0.0,0,2.162916666666667,1.871602261409798,0,-0.99
275,0,18.46,0.0,0.0,0.0,14.705799994222913,-2.0,-0.1741553719008262,0.0,0,0.7789465014007585,-17.223999770641925,0.0,0,0.9375661375661376,0.0,1,0.0,2.550340709546388,2,-3.81
276,1,55.760000000000005,0.0,25.61228300052533,0.0,14.702318022297542,5.659735349716443,-0.5947826086956528,10.357988675768818,0,0.8948744234491335,-18.939262028290727,0.0,0,0.9523809523809524,0.0,0,0.0,3.2946635862096043,2,-8.68
277,1,26.02,0.0,6.041840829147961,0.0,15.59610190911284,-3.3225000000000016,-0.1521900000000029,32.10410811463005,0,1.4514122012165875,49.83422413247587,0.0,0,0.6555555555555556,0.0,0,0.0,1.7387586809150082,0,-4.59
278,0,0.0,8.78083009534964,5.884626566903522,0.0,13.30346235746024,0.9599999999999996,-0.4173159999999998,0.0,0,1.028280893315915,-30.651616408470534,0.0,0,1.4285714285714288,0.0,0,0.0,1.9219280948873625,0,-0.5
279,0,69.44,5.687386274683562,18.002413878047054,0.0,14.651555351454425,-2.652499999999999,0.8757099999999997,10.357988675768818,1,0.4822915061046894,-47.19439166232828,0.0,0,0.9666666666666668,0.0,0,0.0,3.2841837197791888,1,-6.88
280,0,29.96,0.0,10.767223467312148,4.9839785209472085,14.70271868355448,-2.58984375,0.0188812500000001,17.28172587545944,0,0.5499606039450001,-36.07486363885765,0.0,0,0.8296296296296297,3.785092592592593,0,1.5248148148148148,3.077819531114783,0,-8.26
281,0,0.0,0.0,0.0,0.0,20.25090268029124,-0.4081632653061223,-0.0293877551020404,6.923737199690624,0,1.1666666666666667,-73.51099214341966,0.0,0,0.6999999999999998,0.0,0,1.6527777777777777,2.1280852788913944,0,-0.48
282,0,17.07,0.0,6.286160523129555,0.0,14.702720657401326,-2.408163265306124,-0.0246938775510203,51.8694885601727,0,0.5550400210877423,-97.12506317639624,0.0,0,0.7766666666666667,0.0,0,2.2137110260770974,1.7717605182867933,0,-2.07
283,1,37.3,0.0,11.075832682792557,0.0,14.701445782736489,-2.3553719008264458,-0.3185123966942147,13.344558822616634,0,0.8422151704587523,-51.820294137545474,0.0,0,0.8888888888888888,0.0,0,1.599537037037037,2.4040097573248604,0,-6.46
284,0,0.0,0.0,4.2954515122943855,0.0,20.56032975621361,0.9599999999999996,-0.0190439999999999,0.0,0,1.022236326244483,-3.530590515629557,0.0,0,1.2142857142857142,0.0,0,0.0,1.3709505944546687,0,-1.08
285,0,0.0,0.0,0.0,0.0,20.25979338397406,-3.5306122448979598,-3.420874694626264e-15,16.690354475090988,0,1.1111111111111107,-3.1263880373444413e-13,0.0,0,0.7000000000000001,0.0,0,6.439814814814815,2.1280852788913944,0,-1.21
286,0,0.0,0.0,0.0,0.0,20.579526276115534,0.2399999999999998,-0.0575999999999999,7.426652776455239,0,2.499999999999999,-144.08154460110245,0.0,0,0.7,0.0,0,0.0,0.7219280948873623,0,2.0
287,0,0.0,0.0,0.0,0.0,20.274436714572456,-2.3733333333333344,7.45931094670027e-16,5.563451491696996,0,0.4721638136347084,6.394884621840903e-14,0.0,0,0.7857142857142858,0.0,0,0.0,2.225605199016944,0,-1.93
288,0,0.0,0.0,0.0,0.0,20.367987323868302,-3.3333333333333317,-2.46677678283902e-15,39.02784531432067,0,1.4285714285714288,3.907985046680551e-13,0.0,0,0.7000000000000001,0.0,0,2.3602777777777777,1.3012407854814618,0,1.7
289,0,0.0,0.0,0.0,0.0,20.329406032311766,-1.75,-0.0092999999999993,4.877147193701299,0,0.734010216708443,27.64452359478213,0.0,0,0.7444444444444445,0.0,0,2.101851851851852,2.625814583693911,0,-1.38
290,0,12.89,0.0,4.9839785209472085,4.9839785209472085,15.589509636909463,-1.2396694214876032,0.0481909090909097,0.0,0,0.7627947096032204,-36.226428040345766,0.0,0,0.7666666666666666,3.7847222222222223,0,0.0,1.971747257128181,0,-4.69
291,0,0.0,0.0,5.880003444970339,0.0,20.412868637993164,-1.112244897959183,-0.0286576530612238,19.765380445542643,0,0.5215894860134918,-90.47875194588272,0.0,0,0.837142857142857,0.0,0,2.127361111111111,1.6266888497018317,0,-0.16
292,0,9.23,0.0,12.207932775496603,0.0,14.706821502411476,-1.925207756232688,0.1368421052631565,26.689117645233267,0,0.8619615637920743,-57.43271798439584,0.0,0,0.8095238095238095,0.0,0,4.256944444444445,1.6679511971986447,1,-2.92
293,1,29.46,0.0,12.21632493611824,0.0,14.706005977148452,-1.5,-0.2000000000000016,5.563451491696996,0,0.9626483679998163,-6.889734912408793,0.0,0,0.8030303030303031,0.0,0,1.946388888888889,2.970950594454669,1,-5.8
294,0,0.0,0.0,24.835874432779107,0.0,20.31802927592916,-0.9583333333333406,0.00245,6.4208216229260096,0,0.573257535193598,19.566322637267405,0.0,0,1.004761904761905,0.0,0,0.0,2.8758145836939115,0,-3.44
295,0,0.0,0.0,0.0,0.0,20.273157093326613,-2.639999999999999,-4.891920202254596e-16,5.563451491696996,0,1.0,1.2079226507921706e-13,0.0,0,0.7000000000000001,0.0,0,2.083333333333333,2.0419460322060456,0,-0.9
296,0,26.3,0.0,13.07910282922938,0.0,14.70147149879798,-2.8131487889273368,0.0553633217993076,13.847474399381248,0,0.7202757842795208,-146.41978512891274,0.0,0,0.9190476190476192,0.0,0,4.982638888888888,2.2916201934279385,1,-2.22
297,1,46.53,0.0,17.682714647305474,0.0,14.701237903261388,-0.4958677685950404,-0.3000000000000008,17.28172587545944,0,0.8365236318254174,-1.3892372506974766,0.0,0,0.8461538461538461,0.0,0,2.10914879377677,3.2044479607083507,1,-9.2
298,0,18.46,0.0,26.427527858051672,0.0,14.705859923241457,-0.8099173553719007,0.189999999999997,13.847474399381248,0,0.9186325547084132,-219.98664721842624,0.0,0,0.8916666666666667,0.0,0,6.978888888888889,1.4911148500551854,2,-3.54
299,0,26.3,0.0,12.576187252464766,0.0,14.701469753559556,-1.9526627218934915,0.096094674556212,39.53076089108528,0,0.7088758608878613,-150.64003299049492,0.0,0,0.8533333333333333,0.0,0,4.532053099017385,1.979097891134805,1,-2.11
300,1,20.23,0.0,5.106527394840706,0.0,14.708164000539526,-1.537190082644629,-0.1818181818181846,18.90801031431363,0,0.9882120965322132,38.46343021465999,0.0,0,0.7333333333333335,0.0,0,2.1456916099773244,2.8389095979826044,0,-5.21
301,0,0.0,0.0,0.0,0.0,20.31158866452671,-3.2400000000000007,-0.0399999999999991,20.771211599071872,0,1.5,-100.0566281952098,0.0,0,0.7,0.0,0,6.203703703703704,1.6879430945989,0,1.31
302,0,0.0,0.0,11.760006889940678,0.0,20.473509932801143,-0.75,-0.0045562499999999,0.0,0,0.5414453214332648,-49.48672903160083,0.0,0,1.0428571428571427,0.0,0,0.0,1.5,0,-1.79
303,0,0.0,0.0,0.0,0.0,20.35607473569515,-7.449905482041593,-0.0435538752362976,40.53659204461451,0,1.6428571428571432,-108.9463475244628,0.0,0,0.7000000000000001,0.0,0,9.07638888888889,1.306170651709187,0,2.56
304,0,0.0,0.0,0.0,0.0,20.230931797016044,-2.0416666666666647,0.0224999999999999,11.126902983393991,0,0.92,56.28185335980567,0.0,0,0.7000000000000001,0.0,0,4.309074074074074,2.396240625180289,0,-2.78
305,0,12.89,0.0,4.9839785209472085,4.9839785209472085,15.5895074508652,-1.6228373702422156,0.0714176470588229,11.387855989696922,0,0.7984219903283278,-41.02558970784267,0.0,0,0.7500000000000001,4.173611111111111,0,3.986111111111111,2.4980775466236413,0,-4.59
306,0,9.23,8.78083009534964,18.054656741209072,0.0,13.303461288886652,-5.25,-0.3980250000000006,0.0,0,0.8228858931421407,-78.35902136388863,0.0,0,1.2458333333333336,0.0,0,0.0,2.5849625007211565,1,-1.12
307,0,35.53,0.0,25.7899511814906,0.0,14.701188065335876,-1.444444444444444,0.0563265306122424,13.847474399381248,0,0.809664791190554,-199.07941275264156,0.0,0,0.9555555555555556,0.0,0,4.805784674981104,2.1173442079779345,2,-5.31
308,1,35.25,5.687386274683562,7.109797541277533,0.0,14.7064623124128,-1.5,-0.2076555555555565,0.0,0,1.0448425943419333,21.160863603967044,0.0,0,0.7333333333333333,0.0,0,0.0,2.905764584655453,1,-7.29
309,0,29.96,0.0,11.270139044076764,4.9839785209472085,14.70272014570526,-2.4970414201183435,-0.0030692307692308,10.357988675768818,0,0.5553548945676131,-32.901973840535646,0.0,0,0.8458333333333333,3.7242592592592594,0,0.0,2.6535442970305683,0,-7.1
310,1,20.23,0.0,10.707578205824394,0.0,14.708165417135008,-6.469135802469139,-0.1764197530864209,27.19203322199788,0,1.043987109033991,-79.24525179610046,0.0,0,0.7523809523809524,0.0,0,5.555555555555555,1.7916674843771043,0,-4.43
311,0,29.54,5.687386274683562,25.62779746309886,0.0,14.702496185039164,8.085872576177287,0.1745789473684208,24.97437738277524,0,0.6959007944570821,-131.20587596243803,0.0,1,0.8455026455026453,0.0,0,4.387324263038549,3.0111737422440403,1,-8.21
312,0,4.93,0.0,4.567099647791355,4.567099647791355,15.587093340173713,-2.3727810650887564,0.1341692307692317,0.0,0,1.0545340389272584,-84.3019794982407,0.0,0,0.7666666666666667,0.0,0,0.0,2.4116022179746714,0,-2.89
313,0,18.46,0.0,21.01253738865489,0.0,14.705726024403848,-1.1656804733727812,0.0605917159763311,0.0,0,0.9621341145408914,-221.7321868545222,0.0,0,1.0066666666666666,0.0,0,0.3888888888888888,1.5465935642949382,2,-2.93
314,1,20.23,0.0,11.210493782589008,0.0,14.708165501240348,-3.2469135802469147,-0.1764197530864209,26.689117645233267,0,1.043987109033991,-79.24525179610046,0.0,0,0.7523809523809524,0.0,0,3.960648148148148,1.8336056789417416,0,-4.35
315,0,17.07,0.0,5.783244946364939,0.0,14.702719042958034,-3.903114186851212,-0.0271280276816609,65.21404738278933,0,0.577615515672721,-97.639230961936,0.0,0,0.7638888888888888,0.0,0,3.909556528228065,1.6239634275908166,0,-2.15
316,0,0.0,0.0,11.210093092031766,0.0,20.475511764049507,-0.75,-0.0062015624999999,0.0,0,0.5265914971884237,-42.58360597465629,0.0,0,0.8880952380952382,0.0,0,0.0,2.0,0,-1.95
317,0,0.0,0.0,0.0,0.0,20.28036390881596,-2.208333333333333,5.412337245047638e-16,0.0,0,0.7386245738846896,1.4210854715202004e-14,0.0,0,0.6653061224489797,0.0,0,0.0,1.650022421648354,0,-1.74
318,0,17.07,0.0,5.783244946364939,0.0,14.702719655613812,-4.854166666666669,2.498001805406602e-16,33.61285484492389,0,0.5076535005753063,-3.0553337637684313e-13,0.0,0,0.7766666666666667,0.0,0,6.3071527777777785,2.413890986728065,0,-5.18
319,0,0.0,0.0,4.42755240229441,0.0,20.46903197837104,-0.1875,-0.0500640624999999,6.923737199690624,0,1.1606742554368392,-62.18451539060996,0.0,0,0.6190476190476191,0.0,0,2.111666666666667,1.5487949406953985,0,-0.74
320,1,29.46,0.0,12.21632493611824,0.0,14.706005905773296,0.7573964497041439,-0.1307692307692316,18.90801031431363,0,0.9509652932198608,-12.073981773272749,0.0,0,0.7871794871794873,0.0,0,2.124338624338624,2.9800914122487625,1,-5.26
321,0,0.0,0.0,4.827174070296812,0.0,20.42348890437885,-1.5867768595041325,-0.0285917355371893,13.847474399381248,0,0.546673455532926,-81.14308637379267,0.0,0,0.7166666666666666,0.0,0,4.166666666666667,1.4911148500551858,0,-0.48
322,0,0.0,0.0,0.0,0.0,20.272890748012728,-3.440000000000002,4.0245584642661925e-16,5.563451491696996,0,0.4978361669242661,1.3500311979441906e-13,0.0,0,0.7083333333333334,0.0,0,2.075833333333333,2.5232314287976205,0,-1.39
323,1,44.02,0.0,5.106527394840706,0.0,14.70816332705728,-4.163265306122448,-0.3049999999999998,5.563451491696996,0,0.9324859998126248,52.06400709363619,0.0,0,0.7766666666666666,0.0,0,0.0,2.6644977792004614,0,-10.17
324,0,34.14,0.0,20.929335351351742,0.0,14.702157996279809,-3.5702479338842967,-0.1178710743801655,0.0,0,0.348653756792713,-21.62440003494225,0.0,0,1.06,0.0,0,0.0,1.6858157091530304,0,-10.08
325,1,20.23,0.0,5.106527394840706,0.0,14.70816415946409,-1.3601108033240985,-0.1947368421052644,12.48718869138762,0,0.985855146961535,39.90163425231901,0.0,0,0.7366666666666667,0.0,0,2.0642592592592592,2.794788541104805,0,-6.25
326,1,20.23,0.0,11.210493782589008,0.0,14.708164705396406,-5.829903978052127,-0.1592592592592604,26.689117645233267,0,0.9973381822204402,34.60221772781422,0.0,0,0.7305555555555556,0.0,0,7.916944444444445,2.8373157425035678,0,-4.44
327,0,0.0,0.0,0.0,0.0,20.27988990056703,-3.333333333333334,1.0581813203458523e-16,0.0,0,0.4661334240980259,7.105427357601002e-15,0.0,0,0.7166666666666667,0.0,0,0.0,1.9182958340544891,0,-2.3
328,1,46.53,0.0,18.18563022407009,0.0,14.7011582394801,2.5761772853185603,-0.4957894736842105,10.357988675768818,0,0.8513146791439545,23.87662306009473,0.0,0,0.9336734693877552,0.0,0,0.0,3.5766176449086653,1,-9.86
329,0,0.0,0.0,0.0,0.0,20.33098298745493,-1.04,-0.0399999999999991,20.268296022307258,0,1.4999999999999998,-100.05662819520984,0.0,0,0.7,0.0,0,4.15625,2.040223928941852,0,1.31
330,0,0.0,0.0,0.0,0.0,20.46952627611553,0.0,-0.0506250000000002,13.847474399381248,0,2.0,-126.63417005956268,0.0,0,0.7,0.0,0,4.0,0.8112781244591328,0,1.83
331,0,18.46,0.0,14.219595082555069,0.0,14.70549059148817,1.0,0.0999999999999982,0.0,0,0.8920741407544641,-94.9541488408656,0.0,0,0.8533333333333333,0.0,0,0.0,2.4464393446710155,2,-5.33
332,0,0.0,0.0,11.505707213493578,0.0,20.467023826512538,-0.8000000000000002,-0.0538559999999992,13.847474399381248,0,0.994933252649276,-57.47040062089709,0.0,0,0.7533333333333333,0.0,0,4.349537037037037,1.4256051990169438,0,-1.46
333,0,36.68,0.0,4.9839785209472085,4.9839785209472085,15.579231101846084,-2.444444444444445,0.0028500000000002,5.563451491696996,0,0.6522812166488795,-29.047078500277426,0.0,0,0.8,3.7330092592592594,0,0.0,2.7516291673878226,0,-6.75
334,1,20.23,0.0,5.106527394840706,0.0,14.708164236172436,-4.201183431952662,-0.3353846153846149,0.0,0,0.8155483318895298,60.006118830884496,0.0,0,0.8738095238095239,0.0,0,0.0,2.66122625626979,0,-7.29
335,0,9.23,0.0,7.109797541277533,0.0,14.70646331742944,-1.25,0.0874999999999999,0.0,0,0.8553428784942105,-46.1852491243558,0.0,0,0.7958333333333334,0.0,0,0.0,2.2516144718101816,1,-2.45
336,1,20.23,0.0,5.106527394840706,0.0,14.708164142478278,-3.728531855955677,-0.1947368421052644,11.126902983393991,0,0.9858551469615352,39.90163425231928,0.0,0,0.7366666666666667,0.0,0,3.841203703703704,2.720582776146013,0,-5.91
337,0,0.0,0.0,0.0,0.0,20.278685942251578,-3.333333333333334,2.445960101127298e-16,0.0,0,0.482980036086198,-6.394884621840903e-14,0.0,0,0.8714285714285714,0.0,0,0.0,1.9182958340544891,0,-1.01
338,0,0.0,4.39041504767482,6.133772794319238,0.0,13.30412524102427,0.2399999999999998,-0.0707560000000003,0.0,0,0.67642510929003,-50.16169193246671,0.0,0,1.3,0.0,0,0.0,1.9219280948873625,0,-0.77
339,0,0.0,0.0,0.0,0.0,20.341366069496942,-1.24,-0.0399999999999991,19.765380445542643,0,1.4999999999999998,-100.05662819520984,0.0,0,0.7,0.0,0,5.690972222222221,2.279799131837405,0,1.68
340,0,0.0,0.0,0.0,0.0,20.276841778581748,-4.833333333333332,0.0,0.0,0,0.6200535071169904,-9.237055564881302e-14,0.0,0,0.9742857142857144,0.0,0,0.0,1.9182958340544896,0,-1.34
341,0,0.0,0.0,0.0,0.0,20.25235076677414,-1.626038781163434,-0.0359002770083108,32.60702369139466,0,1.3571428571428572,-89.8015167181385,0.0,0,0.7000000000000001,0.0,0,2.1771003401360542,1.994841444644968,0,0.6
342,0,17.07,0.0,5.783244946364939,0.0,14.70271919575926,-3.5827263267429754,-0.0260145681581707,58.79322575986332,0,0.5663612485905077,-97.40685807220552,0.0,0,0.7696969696969697,0.0,0,3.8904878957755935,1.6655402812877078,0,-2.34
343,0,0.0,0.0,0.0,0.0,20.279596964502343,-2.208333333333333,2.6367796834847473e-16,0.0,0,0.4584321281424509,9.947598300641405e-14,0.0,0,0.7979591836734693,0.0,0,0.0,1.650022421648354,0,-1.12
344,0,12.47,0.0,32.14689206663035,4.899909730850478,14.706818816127788,-1.981249999999996,0.2670380624999984,17.230869371142294,0,0.9111207673178962,-62.60321744899899,0.0,1,0.7614035087719295,0.0,0,1.6504190287226004,2.6096203523184243,1,-9.34
345,0,17.07,0.0,6.286160523129555,0.0,14.702721268488354,-1.3125,-0.0156249999999997,26.186202068468653,0,0.5120405919009126,-94.95499334786484,0.0,0,0.8277777777777778,0.0,0,2.0729166666666665,2.091917186688699,0,-3.03
346,0,9.23,0.0,0.0,0.0,14.706819288630328,-2.0018903591682413,0.0945179584120954,0.0,0,0.8278195771092327,6.165110734558265,0.0,0,0.7589743589743588,0.0,0,0.0,1.547972308328872,1,-2.87
