,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATSC0se,ATS0m,SsF,AATS0se,AMID_X,ATSC0i,SM1_Dzp,ATS2dv,ATS4dv,SM1_DzZ,ATS3dv,ATS0s,AATS1se,target
7049,382.0,9,0,4,0,10.666666666666664,144.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.624907064869724,-2.0727272727272723,172.0,69.0,0.5714285714285716,117.0,84.30555555555556,8.0496344,-413.00266
7050,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,211.0,23.0,0.5714285714285716,117.0,51.80555555555556,8.1590465,-413.00067
7051,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,133.0,77.0,0.5714285714285716,62.0,82.75,8.054233866666669,-412.99884
7052,382.0,9,0,4,0,10.666666666666664,134.0,0.8948837333333327,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,157.0,57.0,0.5714285714285716,154.0,82.55555555555556,8.095688800000001,-412.9974
7053,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,88.0,70.0,0.5714285714285716,87.0,114.25,7.969456000000002,-412.9961
7054,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,127.0,68.0,0.5714285714285716,60.0,83.77777777777777,8.0496344,-412.99472
7055,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.624907064869724,-2.0727272727272723,205.0,34.0,0.5714285714285716,114.0,52.833333333333336,8.167278500000002,-412.99313
7056,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,129.0,73.0,0.5714285714285716,62.0,82.75,8.054233866666669,-412.99054
7057,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333327,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,170.0,44.0,0.5714285714285716,156.0,75.55555555555556,8.022873866666668,-412.98764
7058,382.0,9,0,4,0,10.666666666666664,134.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,153.0,49.0,0.5714285714285716,168.0,82.55555555555556,8.095688800000001,-412.98508
7059,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,125.0,97.0,0.5714285714285716,122.0,121.27777777777776,8.047472000000003,-412.98245
7060,382.0,9,0,4,0,10.666666666666664,144.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,159.0,48.0,0.5714285714285716,159.0,60.77777777777778,8.027473333333337,-412.9802
7061,382.0,9,0,4,0,10.666666666666664,134.0,0.8948837333333327,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,162.0,67.0,0.5714285714285716,134.0,87.61111111111111,8.0609905,-412.97504
7062,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333327,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,189.0,51.0,0.5714285714285716,105.0,68.30555555555556,8.195682400000003,-412.97064
7063,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,120.0,92.0,0.5714285714285716,117.0,112.75,8.0524,-412.96622
7064,382.0,9,0,4,0,10.666666666666664,136.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,129.0,77.0,0.5714285714285716,142.0,118.34027777777776,8.013674933333334,-412.96082
7065,382.0,9,0,4,0,10.666666666666664,132.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.624907064869724,-2.0727272727272723,184.0,45.0,0.5714285714285716,134.0,83.83333333333334,8.26389786666667,-412.95734
7066,382.0,9,0,4,0,10.666666666666664,134.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,170.0,51.0,0.5714285714285716,126.0,103.65277777777776,8.056678500000002,-412.95218
7067,382.0,9,0,4,0,10.666666666666664,150.0,0.8948837333333327,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,185.0,54.0,0.5714285714285716,93.0,60.27777777777778,8.149628000000003,-412.9481
7068,382.0,9,0,4,0,10.666666666666664,136.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,154.0,60.0,0.5714285714285716,87.0,67.77777777777777,8.1956824,-412.94485
7069,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,196.0,45.0,0.5714285714285716,109.0,46.083333333333336,8.134468470588235,-412.94073
7070,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.624907064869724,-2.0727272727272723,148.0,70.0,0.5714285714285716,60.0,68.77777777777777,8.145028533333335,-412.93512
7071,382.0,9,0,4,0,10.666666666666664,142.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.624907064869724,-2.0727272727272723,149.0,71.0,0.5714285714285716,62.0,67.75,8.149628000000002,-412.93097
7072,382.0,9,0,4,0,10.666666666666664,144.0,0.8948837333333328,1512.2011849999992,0.0,7.921327199999998,0.0,26.624907064869724,-2.0727272727272723,167.0,74.0,0.5714285714285716,88.0,69.02777777777777,8.149628000000002,-412.92358
7073,382.0,9,0,4,0,10.666666666666664,140.0,0.8948837333333327,1512.2011849999992,0.0,7.921327199999998,0.0,26.62490706486972,-2.0727272727272723,220.0,16.0,0.5714285714285716,112.0,46.083333333333336,8.134468470588237,-412.90018
7074,364.0,7,0,5,3,8.666666666666666,170.0,1.7034159999999996,1450.8564709999998,0.0,9.886264444444445,0.0,11.847959466342886,-4.283246429381093,229.0,20.0,1.0357142857142858,86.0,102.05555555555556,9.67754177777778,-412.48834
7075,374.0,8,0,5,1,9.999999999999996,142.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285712,0.0,19.147455313989425,-3.1550215370664243,195.0,18.0,0.8214285714285716,86.0,89.55555555555556,8.588687428571431,-412.06604
7076,374.0,8,0,5,1,9.999999999999996,134.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285712,0.0,19.147455313989425,-3.1550215370664243,144.0,49.0,0.8214285714285716,140.0,145.33333333333334,8.451607692307695,-412.0523
7077,374.0,8,0,5,1,9.999999999999996,144.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285712,0.0,19.147455313989425,-3.1550215370664243,193.0,21.0,0.8214285714285716,77.0,68.05555555555556,8.608467428571432,-412.04077
7078,374.0,8,0,5,1,9.999999999999996,144.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285712,0.0,19.147455313989425,-3.1550215370664243,197.0,12.0,0.8214285714285716,84.0,81.80555555555556,8.608467428571432,-412.02725
7079,374.0,8,0,5,1,9.999999999999996,136.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285712,0.0,19.147455313989425,-3.1550215370664243,159.0,65.0,0.8214285714285716,93.0,90.05555555555556,8.59809542857143,-412.01794
7080,374.0,8,0,5,1,9.999999999999996,144.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285714,0.0,19.147455313989425,-3.1550215370664243,175.0,13.0,0.8214285714285716,113.0,68.05555555555556,8.60808342857143,-412.0076
7081,374.0,8,0,5,1,9.999999999999996,148.0,1.5442777142857131,1479.6409439999993,0.0,8.363613714285712,0.0,19.147455313989425,-3.1550215370664243,176.0,32.0,0.8214285714285716,68.0,60.52777777777778,8.573843428571431,-411.9779
7082,380.0,9,0,4,0,10.33333333333333,150.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,179.0,74.0,0.5714285714285716,146.0,93.80555555555556,8.156834769230771,-411.8556
7083,380.0,9,0,4,0,10.33333333333333,150.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,175.0,74.0,0.5714285714285716,158.0,93.80555555555556,8.156834769230771,-411.84476
7084,380.0,9,0,4,0,10.333333333333332,152.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,215.0,54.0,0.5714285714285716,142.0,53.77777777777778,8.224876,-411.8351
7085,380.0,9,0,4,0,10.33333333333333,152.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,213.0,54.0,0.5714285714285716,144.0,53.77777777777778,8.224876,-411.82635
7086,380.0,9,0,4,0,10.33333333333333,150.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,207.0,72.0,0.5714285714285716,135.0,54.80555555555556,8.234284,-411.82272
7087,380.0,9,0,4,0,10.333333333333332,150.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,214.0,48.0,0.5714285714285716,152.0,54.80555555555556,8.219948,-411.81177
7088,380.0,9,0,4,0,10.33333333333333,148.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.976988224258758,-2.0727272727272723,161.0,89.0,0.5714285714285716,145.0,100.05555555555556,8.17227353846154,-411.8023
7089,380.0,9,0,4,0,10.33333333333333,148.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,171.0,83.0,0.5714285714285716,164.0,100.05555555555556,8.172273538461539,-411.79688
7090,380.0,9,0,4,0,10.33333333333333,152.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,128.0,120.0,0.5714285714285716,154.0,150.5625,8.003160000000001,-411.78876
7091,380.0,9,0,4,0,10.33333333333333,152.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,110.0,92.0,0.5714285714285716,128.0,141.02777777777777,8.008909333333333,-411.7798
7092,380.0,9,0,4,0,10.33333333333333,154.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,187.0,77.0,0.5714285714285716,111.0,79.05555555555556,8.137004000000003,-411.76688
7093,380.0,9,0,4,0,10.333333333333332,148.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,183.0,71.0,0.5714285714285716,149.0,85.05555555555556,8.266904923076925,-411.74982
7094,380.0,9,0,4,0,10.333333333333332,148.0,0.7912972307692303,1510.1690569999994,0.0,8.106383076923075,0.0,25.97698822425876,-2.0727272727272723,181.0,69.0,0.5714285714285716,162.0,85.05555555555556,8.282343692307693,-411.7207
7095,372.0,8,0,5,1,9.666666666666664,150.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,182.0,68.0,0.8214285714285716,118.0,109.05555555555554,8.615260666666668,-410.9028
7096,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,199.0,50.0,0.8214285714285716,108.0,84.80555555555556,8.720524,-410.8807
7097,372.0,8,0,5,1,9.666666666666664,154.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,188.0,54.0,0.8214285714285716,114.0,101.77777777777776,8.654460666666667,-410.87057
7098,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,154.0,75.0,0.8214285714285716,84.0,94.27777777777776,8.654460666666667,-410.8569
7099,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333333,0.0,19.021541435255664,-3.1550215370664243,172.0,45.0,0.8214285714285716,145.0,102.80555555555556,8.648711333333335,-410.84647
7100,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,189.0,56.0,0.8214285714285716,109.0,84.80555555555556,8.754422666666667,-410.836
7101,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,184.0,45.0,0.8214285714285716,124.0,84.80555555555556,8.754422666666668,-410.825
7102,372.0,8,0,5,1,9.666666666666664,150.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,178.0,52.0,0.8214285714285716,128.0,91.05555555555556,8.754422666666668,-410.8162
7103,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,182.0,35.0,0.8214285714285716,135.0,84.80555555555556,8.771148000000002,-410.80203
7104,372.0,8,0,5,1,9.666666666666664,152.0,1.360222666666666,1477.6088159999997,0.0,8.637805333333331,0.0,19.021541435255664,-3.1550215370664243,178.0,39.0,0.8214285714285716,136.0,84.80555555555556,8.771148000000002,-410.78122
7105,378.0,9,0,4,0,9.999999999999998,164.0,0.6500429090909089,1508.1369289999996,0.0,8.358731999999998,0.0,25.093462532516536,-2.0727272727272723,183.0,120.0,0.5714285714285716,160.0,111.30555555555556,8.258461454545456,-410.6263
7106,378.0,9,1,1,0,11.0,126.0,1.7849919999999997,1524.19686814977,12.579537037037037,7.599461333333334,0.1938701922921871,46.05890676329824,-1.9982046678635543,135.0,36.0,0.3333333333333333,106.0,101.33333333333334,7.5203786666666685,-409.99075
7107,370.0,8,0,5,1,9.333333333333332,164.0,1.1025455999999996,1475.5766879999996,0.0,9.021673599999998,0.0,18.8452620050284,-3.1550215370664243,198.0,70.0,0.8214285714285716,146.0,110.05555555555556,8.9580376,-409.64563
7108,370.0,8,0,5,1,9.333333333333332,170.0,1.1025455999999996,1475.5766879999996,0.0,9.021673599999998,0.0,18.845262005028395,-3.1550215370664243,176.0,63.0,0.8214285714285716,144.0,97.77777777777776,8.729583199999999,-409.60016
7109,370.0,8,0,5,1,9.333333333333332,172.0,1.1025455999999996,1475.5766879999996,0.0,9.021673599999998,0.0,18.8452620050284,-3.1550215370664243,170.0,94.0,0.8214285714285716,82.0,88.52777777777777,8.9171856,-409.5838
7110,370.0,8,0,6,0,9.666666666666664,146.0,0.941322666666666,1469.7687919999994,0.0,8.597058666666664,0.0,16.113282942264,-3.1090909090909085,180.0,52.0,0.8571428571428574,128.0,90.05555555555556,8.84525066666667,-406.99423
7111,368.0,8,0,6,0,9.333333333333332,166.0,0.6852159999999998,1467.7366639999996,0.0,8.972777599999997,0.0,16.0986296293584,-3.1090909090909085,247.0,15.0,0.8571428571428574,122.0,55.02777777777778,9.096058545454545,-405.7753
7112,380.0,9,0,2,1,12.0,88.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,68.0,34.0,0.3928571428571429,46.0,91.30555555555554,7.530591652173914,-405.5903
7113,380.0,9,0,2,1,12.0,88.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,81.0,26.0,0.3928571428571429,50.0,91.30555555555556,7.530591652173916,-405.58893
7114,380.0,9,0,2,1,12.0,84.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,66.0,45.0,0.3928571428571429,51.0,99.30555555555554,7.527592000000001,-405.58755
7115,380.0,9,0,2,1,12.0,92.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,73.0,34.0,0.3928571428571429,60.0,92.84027777777776,7.530591652173914,-405.5861
7116,380.0,9,0,2,1,12.0,86.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,61.0,37.0,0.3928571428571429,48.0,92.05555555555554,7.530591652173914,-405.58167
7117,380.0,9,0,2,1,12.0,88.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,67.0,36.0,0.3928571428571429,52.0,92.3125,7.530591652173914,-405.57883
7118,380.0,9,0,2,1,12.0,86.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,66.0,38.0,0.3928571428571429,49.0,92.05555555555554,7.530591652173914,-405.5773
7119,380.0,9,0,2,1,12.0,88.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,70.0,38.0,0.3928571428571429,54.0,89.0,7.533591304347829,-405.5754
7120,380.0,9,0,2,1,12.0,92.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,75.0,32.0,0.3928571428571429,52.0,91.55555555555556,7.533591304347829,-405.57318
7121,380.0,9,0,2,1,12.0,98.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,82.0,22.0,0.3928571428571429,43.0,60.59027777777778,7.588511304347827,-405.55847
7122,380.0,9,0,2,1,12.0,90.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,71.0,32.0,0.3928571428571429,46.0,58.52777777777778,7.588511304347829,-405.54874
7123,380.0,9,0,2,1,12.0,90.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,68.0,33.0,0.3928571428571429,44.0,58.52777777777778,7.588511304347829,-405.54657
7124,380.0,9,0,2,1,12.0,88.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,64.0,32.0,0.3928571428571429,43.0,57.25,7.588511304347829,-405.5411
7125,380.0,9,0,2,1,12.0,82.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,60.0,51.0,0.3928571428571429,51.0,76.61805555555556,7.62906916666667,-405.52936
7126,380.0,9,0,2,1,12.0,84.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,87.0,7.0,0.3928571428571429,66.0,76.875,7.6290691666666675,-405.52136
7127,380.0,9,0,2,1,12.0,80.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,67.0,24.0,0.3928571428571429,65.0,75.34027777777777,7.6290691666666675,-405.51776
7128,380.0,9,0,2,1,12.0,80.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,75.0,21.0,0.3928571428571429,70.0,75.34027777777777,7.629069166666668,-405.51627
7129,380.0,9,0,2,1,12.0,90.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,62.0,38.0,0.3928571428571429,51.0,82.59027777777777,7.60011791304348,-405.51492
7130,380.0,9,0,2,1,12.0,84.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,77.0,17.0,0.3928571428571429,68.0,76.875,7.6290691666666675,-405.51428
7131,380.0,9,0,2,1,12.0,84.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,70.0,24.0,0.3928571428571429,61.0,74.58333333333334,7.631943833333335,-405.51346
7132,380.0,9,0,2,1,12.0,88.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,73.0,19.0,0.3928571428571429,62.0,53.34027777777778,7.634895500000002,-405.5127
7133,380.0,9,0,2,1,12.0,86.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,80.0,13.0,0.3928571428571429,69.0,74.84027777777777,7.631943833333335,-405.5115
7134,380.0,9,0,2,1,12.0,84.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,67.0,22.0,0.3928571428571429,63.0,73.5625,7.6319438333333345,-405.51047
7135,380.0,9,0,2,1,12.0,92.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,76.0,22.0,0.3928571428571429,53.0,51.5625,7.637770166666669,-405.50958
7136,380.0,9,0,2,1,12.0,84.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,57.0,28.0,0.3928571428571429,60.0,51.80555555555556,7.634895500000002,-405.5088
7137,380.0,9,0,2,1,12.0,90.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,76.0,15.0,0.3928571428571429,65.0,54.61805555555556,7.634895500000002,-405.50806
7138,380.0,9,0,2,1,12.0,86.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,75.0,18.0,0.3928571428571429,62.0,74.84027777777777,7.631943833333335,-405.5071
7139,380.0,9,0,2,1,12.0,80.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,59.0,45.0,0.3928571428571429,68.0,72.02777777777777,7.631943833333335,-405.50635
7140,380.0,9,0,2,1,12.0,82.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,61.0,42.0,0.3928571428571429,66.0,73.30555555555556,7.631943833333335,-405.50577
7141,380.0,9,0,2,1,12.0,86.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,64.0,28.0,0.3928571428571429,72.0,52.0625,7.634895500000002,-405.5049
7142,380.0,9,0,2,1,12.0,84.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,56.0,30.0,0.3928571428571429,66.0,51.80555555555556,7.634895500000002,-405.50394
7143,380.0,9,0,2,1,12.0,82.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,63.0,27.0,0.3928571428571429,65.0,73.30555555555556,7.631943833333335,-405.50278
7144,380.0,9,0,2,1,12.0,82.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,57.0,49.0,0.3928571428571429,45.0,73.30555555555556,7.631943833333335,-405.50198
7145,380.0,9,0,2,1,12.0,84.0,1.3429864999999996,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,73.0,29.0,0.3928571428571429,68.0,73.5625,7.631943833333335,-405.50113
7146,380.0,9,0,2,1,12.0,82.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,51.0,39.0,0.3928571428571429,47.0,73.30555555555556,7.631943833333335,-405.49976
7147,380.0,9,0,2,1,12.0,88.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,49.0,44.0,0.3928571428571429,48.0,50.02777777777778,7.637770166666669,-405.49847
7148,380.0,9,0,2,1,12.0,90.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,66.0,24.0,0.3928571428571429,64.0,51.30555555555556,7.637770166666669,-405.4976
7149,380.0,9,0,2,1,12.0,88.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,49.0,47.0,0.3928571428571429,44.0,50.02777777777778,7.637770166666669,-405.49582
7150,380.0,9,0,2,1,12.0,92.0,1.3429864999999994,1477.253857,0.0,7.379746833333333,0.0,29.24749238535893,-1.60047608252097,68.0,22.0,0.3928571428571429,67.0,52.583333333333336,7.637770166666669,-405.4939
7151,378.0,9,0,2,1,11.666666666666664,100.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,113.0,18.0,0.3928571428571429,64.0,88.61805555555556,7.568584545454548,-404.40533
7152,378.0,9,0,2,1,11.666666666666664,94.0,1.3145070909090908,1475.2217289999992,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,97.0,34.0,0.3928571428571429,70.0,85.80555555555556,7.568584545454547,-404.4023
7153,378.0,9,0,2,1,11.666666666666664,104.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,115.0,14.0,0.3928571428571429,66.0,86.84027777777777,7.571720545454547,-404.40106
7154,378.0,9,0,2,1,11.666666666666664,92.0,1.3145070909090908,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,94.0,49.0,0.3928571428571429,61.0,95.08333333333334,7.565448545454545,-404.39993
7155,378.0,9,0,2,1,11.666666666666664,96.0,1.3145070909090908,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,114.0,19.0,0.3928571428571429,71.0,87.08333333333334,7.568584545454547,-404.399
7156,378.0,9,0,2,1,11.666666666666664,100.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.347789213551472,-1.60047608252097,102.0,26.0,0.3928571428571429,73.0,85.30555555555556,7.571720545454548,-404.3976
7157,378.0,9,0,2,1,11.666666666666664,94.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.347789213551472,-1.60047608252097,90.0,36.0,0.3928571428571429,86.0,85.80555555555554,7.568584545454547,-404.39658
7158,378.0,9,0,2,1,11.666666666666664,94.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,98.0,44.0,0.3928571428571429,65.0,85.80555555555554,7.568584545454547,-404.3935
7159,378.0,9,0,2,1,11.666666666666664,94.0,1.3145070909090908,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,88.0,42.0,0.3928571428571429,59.0,86.8125,7.568584545454547,-404.38858
7160,378.0,9,0,2,1,11.666666666666664,104.0,1.3145070909090908,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,129.0,10.0,0.3928571428571429,41.0,55.09027777777778,7.629136909090911,-404.38364
7161,378.0,9,0,2,1,11.666666666666664,100.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,104.0,24.0,0.3928571428571429,64.0,88.61805555555556,7.568584545454548,-404.38004
7162,378.0,9,0,2,1,11.666666666666664,104.0,1.3145070909090908,1475.2217289999992,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,126.0,13.0,0.3928571428571429,44.0,55.09027777777778,7.629136909090911,-404.3787
7163,378.0,9,0,2,1,11.666666666666664,96.0,1.3145070909090908,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,120.0,17.0,0.3928571428571429,55.0,69.08333333333334,7.626000909090911,-404.37787
7164,378.0,9,0,2,1,11.666666666666664,102.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,109.0,18.0,0.3928571428571429,61.0,86.58333333333333,7.571720545454548,-404.37704
7165,378.0,9,0,2,1,11.666666666666664,100.0,1.314507090909091,1475.2217289999994,0.0,7.439863454545457,0.0,28.34778921355148,-1.60047608252097,97.0,31.0,0.3928571428571429,59.0,85.30555555555556,7.571720545454548,-404.37628
