,ECIndex,Diameter,TopoPSA(NO),ATSC1are,SMR_VSA7,MIC1,ATSC1v,NssNH2,ATSC2pe,AATSC1c,AATSC3Z,VSA_EState3,IC0,FilterItLogS,SaasC,VSA_EState5,NsNH3,AATS3dv,NssssC,SddsN,target
513,67,5,85.95,-1.3837846153846152,27.0349282330122,31.68847862904139,63.75559005571702,0,0.7674029585798815,-0.0552413646487839,-1.4924105994340109,8.529814814814815,1.95006375643621,-0.7010170435066974,-0.4911111111111108,-0.4911111111111108,0,8.608695652173912,0,0.0,116.67747
514,54,5,75.73,0.6840061224489792,5.20725302477729,31.27968856124245,-74.0261166584232,0,2.367338775510204,-0.0160911868956348,1.2040816326530617,19.08800925925926,1.8773870642966133,-0.1459407137383255,0.0,-0.6365740740740737,0,4.333333333333333,0,0.0,81.27384
515,14,3,37.3,-0.4099999999999999,0.0,22.2675,-45.03096067833032,0,-0.8511874999999998,-0.0173407689846502,1.1111111111111112,7.506944444444445,1.5,0.5162127446830441,0.0,0.0,0,3.333333333333333,0,0.0,48.930813
516,45,5,17.07,-0.008711111111111,0.0,23.99544219072598,-70.45170558901164,0,-0.1578297777777774,-0.0020903649720898,-1.075079365079365,0.0,1.272905595320056,-0.6657527282145207,0.0,2.543379629629629,0,1.5,0,0.0,53.073708
517,48,3,18.46,0.0540444444444438,0.0,19.127477717369207,-25.94830849992519,0,-1.2682600000000004,-0.0047394579610702,-2.451764705882353,0.0,1.3995812306460644,-0.2017064091771674,0.0,0.0,0,1.7647058823529411,0,0.0,44.8957
518,43,4,40.46,-0.4823529411764707,0.0,19.719814256789466,64.41806451471864,0,-0.6403231833910036,-0.0119178648039771,-0.2709608730369975,17.14412037037037,1.3328204045850196,0.2928098105061247,0.0,0.1944444444444439,0,1.2564102564102564,0,0.0,57.926918
519,44,4,20.23,-0.1823529411764701,12.152040213667762,19.487961424969185,34.23542487865613,0,-0.5119844290657433,-0.0057275089956888,-1.148198160182294,8.52601851851852,1.221047785179718,-0.3165077339907737,0.0,0.5416666666666663,0,0.7804878048780488,0,0.0,50.589348
520,47,4,13.14,0.1111111111111101,23.15031339790749,19.41398583651718,-50.838489658144624,0,0.4872249999999986,-0.0050493981395465,-2.659003831417625,0.0,1.2326602568158205,-2.5581407648358025,3.5370370370370376,1.0300925925925928,0,0.9655172413793104,0,0.0,49.78498
521,51,4,33.370000000000005,-0.25,23.653228974672103,27.17459265011048,-8.612168640510859,0,-0.3879218750000003,-0.0115907643854395,-1.8990384615384612,8.547314814814815,1.4056390622295665,-1.4650886928992746,1.6643518518518523,0.7986111111111114,0,2.3461538461538463,0,0.0,52.51517
522,61,6,18.46,0.189999999999997,0.0,17.87392719563656,-219.98664721842624,0,-0.9503380165289312,-0.0032423671267926,-1.2307692307692308,0.0,1.2406705316766884,-1.32901139470886,0.0,0.0,0,1.3846153846153846,0,0.0,35.22873
523,51,4,29.46,-0.1858024691358027,0.0,22.176131097308147,63.34101583153437,0,0.0721851851851836,-0.00887421756187,-2.708452041785375,9.276898148148147,1.3516441151533922,-0.1618352482807616,0.0,0.6018518518518516,0,1.641025641025641,1,0.0,45.988316
524,51,4,43.370000000000005,-0.0857142857142857,0.0,27.627667385886504,-45.123750518347975,0,0.9424198979591828,-0.0175841280039551,-3.1088435374149666,0.0,1.5306189948485172,-0.6066717104285314,0.0,-0.516203703703703,0,4.222222222222222,0,0.0,61.54086
525,70,6,26.3,-0.0142857142857146,0.0,29.10949625566961,-42.66313090677333,0,0.7311510204081635,-0.0158645181485214,-2.5450680272108843,0.0,1.448815635725185,-0.5333533952133487,0.0,2.2789351851851856,0,2.7916666666666665,0,0.0,46.046757
526,70,6,20.23,-0.1545454545454575,0.0,17.25409371881588,30.457574402982388,0,-0.4684927685950436,-0.0044858492671836,-1.138200183654729,8.48792894935752,1.143320102127766,-1.092508744979885,0.0,1.7931018518518516,0,0.5925925925925926,0,0.0,48.86545
527,49,4,20.23,-0.2124999999999998,12.152040213667762,24.903624999999995,41.879164804100725,0,0.1964292968749997,-0.0099997922759277,-1.4149305555555556,9.177083333333332,1.271782221599798,-0.2303262934674952,0.0,2.3090277777777777,0,2.083333333333333,1,0.0,45.487934
528,54,5,18.46,0.189999999999997,0.0,18.96583628654565,-219.98664721842624,0,-1.261838016528931,-0.0028992399427725,-0.5384615384615384,0.0,1.2406705316766884,-1.32901139470886,0.0,0.0,0,1.6153846153846154,0,0.0,38.636593
529,54,4,38.69,-0.3000000000000012,0.0,22.65689003651659,-75.93394656665954,0,-0.8535398148148182,-0.0124435090990846,-1.4121557454890783,8.927685185185185,1.4152689500270954,0.2304784680330559,0.0,0.0,0,2.6923076923076925,0,0.0,63.910915
530,53,4,35.53,-0.0750000000000001,0.0,25.517125,-100.9826668892228,0,-1.174998046875,-0.0084505707992537,-1.4919507575757576,0.0,1.4772170014624826,-0.5833537259152253,0.0,0.1273148148148153,0,3.757575757575758,0,0.0,62.59881
531,53,4,9.23,0.1299999999999983,12.152040213667762,21.26381415316203,-54.56108208517571,0,-0.2717407500000024,-0.0023721749964297,-0.7042857142857144,0.0,1.1883763717345073,-0.9159140999519164,0.0,0.0,0,1.346938775510204,0,0.0,43.04298
532,55,4,26.3,0.0256249999999999,0.0,25.292581479372597,19.48987435641113,0,-0.5611031249999998,-0.0042223803610679,-0.6660714285714285,0.0,1.4056390622295665,-0.6480686928992746,0.0,0.5833333333333331,0,2.685714285714285,1,0.0,48.501366
533,55,4,18.46,0.114197530864197,0.0,21.470382453787035,-24.723398096922157,0,-0.8913950617283972,-0.0044646397187976,-1.8754850088183423,0.0,1.3516441151533922,-0.8300052482807616,0.0,0.0,0,2.0285714285714285,1,0.0,41.99019
534,47,3,29.46,-0.1858024691358027,0.0,22.176131097308147,63.341015831534335,0,-0.9189641975308658,-0.0073046560878238,-1.2960091874820558,9.194444444444445,1.3516441151533922,-0.4063552482807615,0.0,0.0,0,2.13953488372093,1,0.0,49.896
535,60,4,29.46,-0.24875,0.0,25.292581479372597,127.04416264127856,0,-0.6004890624999999,-0.0083929277266764,-1.9303571428571429,9.352453703703704,1.4056390622295665,0.0646113071007253,0.0,1.3900462962962958,0,2.4857142857142858,1,0.0,65.43295
536,61,4,20.23,-0.1641975308641985,0.0,18.583149935877483,187.27825943730855,0,0.1920249999999991,-0.0058038888707567,-2.230352303523035,9.46787037037037,1.2326602568158205,-0.3486407648358026,0.0,3.327546296296296,0,1.048780487804878,1,0.0,36.05658
537,56,4,9.23,0.1468999999999981,0.0,19.669580592549107,31.854773275057,0,-0.6964955000000015,-0.0015799175923668,-1.2809090909090906,0.0,1.1883763717345073,-1.3656040999519163,0.0,1.0243055555555554,0,1.0,1,0.0,51.15053
538,63,4,12.53,0.1358024691358013,0.0,20.485903859662734,99.21384550885196,0,-0.7149249999999999,-0.0021136033678123,-1.025641025641026,0.0,1.2326602568158205,-1.016810764835803,0.0,1.124259259259259,0,1.4615384615384617,1,0.0,27.29788
539,54,4,20.23,-0.1765432098765441,11.64912463690315,22.84045880327108,112.2520918538102,0,-0.1912250000000004,-0.0054783777650742,-0.9925925925925928,9.16726851851852,1.2326602568158205,-0.4709007648358027,0.0,0.5787037037037035,0,1.4444444444444444,0,0.0,51.15204
540,62,4,12.53,0.0636734693877556,0.0,26.30908686787206,53.63226957740864,0,-0.4900668367346933,-0.0033607287593514,-1.12,0.0,1.2958363892911635,-0.3049981251253928,0.0,3.59375,0,2.88,1,0.0,55.69518
541,56,4,9.23,0.08235294117647,0.0,23.611582037335765,-43.46846976410004,0,-0.0759335640138424,-0.0069255479391284,-0.3694732795078815,0.0,1.2639334294856337,-0.83454146475785,0.0,4.9375,0,2.888888888888889,1,0.0,63.164497
542,85,5,12.53,0.0959169550173003,0.0,24.89765008876653,66.23141783124687,0,-0.5490761245674745,-0.0027651719916523,-1.3049307958477512,0.0,1.2639334294856337,-0.1542814647578498,0.0,5.0471759259259255,0,2.075,0,0.0,61.075478
543,72,4,27.69,-0.1033910034602083,0.0,21.54929132501667,-11.454530419840257,0,-1.719752941176473,-0.0077579875040348,-0.717948717948718,0.0,1.4836591643979626,0.2073097333029612,0.0,0.6643518518518516,0,4.0,0,0.0,43.378174
544,77,4,9.23,0.1544671201814025,0.0,18.90154734836792,104.80052111658104,0,-0.6846886621315222,-0.001343106952479,-1.6278344671201812,0.0,1.2009102795095283,-1.3145946742180594,0.0,2.23625,0,1.3214285714285714,1,0.0,49.349476
545,66,3,18.46,0.1108033240997207,0.0,22.230013698000576,45.05165828002413,0,-0.0374146814404473,-0.0064812560318534,-1.2613111726685131,0.0,1.3599924922184878,-0.3288330448237762,0.0,1.6134259259259256,0,1.8148148148148149,0,0.0,52.714836
546,66,3,9.23,0.1544671201814025,0.0,17.045497528771985,104.800521116581,0,-0.0599698412698456,-0.0020420681685899,-1.9514739229024949,0.0,1.2009102795095283,-0.8649046742180595,0.0,1.944444444444444,0,0.8142857142857143,0,0.0,52.639294
547,79,4,18.46,0.1108033240997207,0.0,20.96569790852689,45.05165828002413,0,-1.237973130193909,-0.0034418000997669,-1.3858725761772854,0.0,1.3599924922184878,-0.3288330448237759,0.0,1.765046296296296,0,2.28,0,0.0,48.33466
548,79,4,18.46,0.1108033240997207,0.0,20.488489814396075,45.0516582800241,0,-0.9264731301939092,-0.0032466654435422,-1.356398891966759,0.0,1.3599924922184878,-0.3288330448237762,0.0,0.8043981481481479,0,1.88,0,0.0,50.147213
549,72,4,30.99,-0.1033910034602083,0.0,19.25652390080993,-11.454530419840273,0,-1.4081359861591722,-0.008483277599951,-1.8780487804878048,0.0,1.4836591643979626,0.2073097333029612,0.0,0.0,0,3.1707317073170733,0,0.0,51.132484
550,88,5,18.46,0.1108033240997207,0.0,20.96569790852689,45.05165828002376,0,-1.4236950138504163,-0.0030344051229309,-0.9844605094250388,0.0,1.3599924922184878,-0.3288330448237759,0.0,1.765046296296296,0,1.6097560975609757,0,0.0,53.220325
551,79,5,9.23,0.1391383219954617,11.64912463690315,23.00337984407069,26.418792898682923,0,-0.7288970521541974,-0.0016378475652326,-0.028196785960761,0.0,1.2009102795095283,-1.3145946742180594,0.0,0.921574074074074,0,1.608695652173913,0,0.0,62.980404
552,72,4,9.23,0.1385041551246519,0.0,21.28097744999539,153.8467352578249,0,-0.6055354570637139,-0.0016725145015343,-1.7395035576557496,0.0,1.2363864108712896,-0.8440370847062164,0.0,3.4166666666666665,0,1.5294117647058822,1,0.0,45.728912
553,72,4,18.46,0.1052631578947347,0.0,20.96569790852689,-99.95173562196324,0,-1.58457479224377,-0.0045015302411899,-0.5453320356367448,0.0,1.3599924922184878,-1.228213044823776,0.0,5.66,0,2.702702702702702,0,0.0,46.31555
554,85,7,17.07,-0.0002366863905324,0.0,29.047335356217346,-25.68640592317908,0,0.1055704142011833,-0.0057662756620527,-2.3700197238658776,0.0,1.2389012566026305,-0.4275881596690888,0.0,8.326090325018896,0,6.666666666666667,0,0.0,67.60089
555,67,4,26.3,-0.012977777777778,12.152040213667762,29.53461334716661,52.23376685450624,0,1.0447515555555549,-0.013912853909216,-2.343030303030303,0.0,1.4294732983598406,-0.903630678994929,0.0,-0.0034722222222216,0,3.515151515151515,2,0.0,46.490646
556,101,7,17.07,-9.332812300755222e-16,0.0,22.79410774385749,-2.0605739337042905e-13,0,-0.3674310249307475,-0.0019356707616303,0.806248076331179,0.0,1.2363864108712896,-1.2737970847062163,0.0,6.125233371126228,0,1.6111111111111112,0,0.0,50.997787
557,72,5,43.370000000000005,-0.0735999999999998,0.0,28.33195748697024,9.373138877518969,0,0.6891959999999998,-0.016854509929981,-2.1811764705882357,0.0,1.521928094887362,-0.5551999283284932,0.0,-0.1552777777777776,0,3.794117647058824,1,0.0,64.83558
558,93,7,26.3,0.0235294117647051,0.0,28.928217437977317,-45.49486238539653,0,-0.9176000000000002,-0.0044567090412533,-0.5869995056846268,0.0,1.402081402756032,-0.3814599510676527,0.0,2.4689965986394555,0,3.142857142857143,0,0.0,71.55198
559,70,5,26.3,0.0235294117647051,0.0,27.515158614447905,-45.49486238539654,0,-1.1563999999999997,-0.0030708854405391,-2.3070147845234352,0.0,1.402081402756032,-0.8311499510676527,0.0,2.5595833333333333,0,3.090909090909091,1,0.0,45.283916
560,92,5,17.07,0.0221606648199434,0.0,18.460821535964065,134.67300995597446,0,-0.4992105263157896,-0.0010020148888888,-1.055578475864914,0.0,1.2363864108712896,-0.6868870847062163,0.0,5.095185185185184,0,1.1063829787234043,0,0.0,49.804184
561,86,6,20.23,-0.1836565096952923,0.0,21.52979195438381,107.23813923030664,0,0.3971459833794998,-0.0053166717559084,-4.828254847645429,9.303229875283446,1.2363864108712896,-1.0866970847062165,0.0,6.043680555555556,0,1.7777777777777777,2,0.0,55.81291
562,78,6,29.6,0.0235294117647051,0.0,27.269579607055142,-45.49486238539655,0,0.0465999999999994,-0.0050606030942472,-2.764439712536598,0.0,1.402081402756032,-0.6914299510676527,0.0,5.442754629629629,0,4.576923076923077,1,0.0,52.006836
563,83,7,17.07,-0.0153287981859428,0.0,23.00337984407069,-78.38172821789829,0,-0.1122396825396826,-0.0007927326213766,-1.3325963718820864,0.0,1.2009102795095283,-1.4998346742180595,0.0,6.140894746787604,0,1.325,0,0.0,53.150017
564,70,5,46.53,-0.3000000000000017,0.0,26.31886688257915,-15.513497963195675,0,-0.6098415512465388,-0.0096226366633458,0.2548476454293629,8.726759259259259,1.432983121056005,0.0078020440873607,0.0,-0.1932870370370367,0,3.526315789473684,0,0.0,68.318825
565,56,4,20.23,-0.1480000000000008,0.0,16.64919342265462,30.325242031762997,0,0.2610377599999992,-0.0046591944080784,-1.8662666666666663,9.32462962962963,1.1238561897747246,-1.220533257069624,0.0,1.173611111111111,0,0.75,1,0.0,43.93933
566,74,5,17.07,0.0153287981859387,0.0,20.04545211027268,78.38172821789826,0,0.1458124716553278,-0.0018285936878967,-1.234855847100745,0.0,1.2009102795095283,-1.2368446742180594,0.0,3.3797685185185182,0,1.346938775510204,0,0.0,58.003254
567,65,4,9.23,0.1391383219954617,12.152040213667762,19.70771996745096,26.418792898682543,0,-0.043667573696148,-0.0029148399448178,-1.720453514739229,0.0,1.2009102795095283,-0.6203846742180594,0.0,1.5775462962962958,0,0.96,0,0.0,56.525623
568,75,5,46.53,-0.3693425605536334,0.0,28.22845030181434,58.57652121518987,0,1.4087249134948083,-0.0191675846872049,-5.2,9.242777777777778,1.4836591643979626,-0.6403602666970387,0.0,-0.18724537037037,0,2.742857142857143,2,0.0,50.6975
569,76,6,29.6,0.0235294117647051,0.0,28.928217437977317,-45.49486238539654,0,-0.1564000000000004,-0.0045112783256898,-3.61299740484429,0.0,1.402081402756032,-0.7088899510676527,0.0,2.450555555555556,0,3.78125,1,0.0,77.05455
570,82,5,21.76,0.1581859410430797,0.0,20.93152428505968,-23.79800267821236,0,-0.7110299319727913,-0.0038158639783442,-3.066666666666667,0.0,1.3127443531093743,-1.252441779176222,0.0,0.0,0,1.4,1,0.0,56.930645
571,61,3,9.23,0.1385041551246519,0.0,20.49386975465252,153.8467352578249,0,0.1768523545706337,-0.0022808772066521,-3.391651976832033,0.0,1.2363864108712896,-1.0492070847062165,0.0,2.0138888888888884,0,0.5681818181818182,2,0.0,45.07829
572,54,3,9.23,0.1028124999999998,12.152040213667762,22.9291341747274,77.65563960632862,0,-0.6092117187499996,-0.0020933396809685,-1.953125,0.0,1.271782221599798,-0.0959762934674952,0.0,2.577546296296296,0,1.425,0,0.0,53.86956
573,64,4,9.23,0.1544671201814025,0.0,18.90154734836792,104.800521116581,0,0.6962181405895662,-0.0029168165017488,-2.887755102040815,0.0,1.2009102795095283,-1.9694546742180596,0.0,0.0,0,1.0,3,0.0,40.647556
574,71,4,27.69,-0.1033910034602083,0.0,21.54929132501667,-11.454530419840273,0,-0.851752941176474,-0.0089834723306133,-2.628571428571429,0.0,1.4836591643979626,-0.1201202666970388,0.0,0.0,0,3.914285714285714,1,0.0,27.740532
575,69,4,9.23,0.0959169550173003,0.0,27.72376773582535,66.23141783124689,0,0.2172948096885796,-0.0029061241276411,-3.2606030647553133,0.0,1.2639334294856337,-0.93140146475785,0.0,3.6041666666666665,0,2.057142857142857,2,0.0,52.32365
576,58,3,41.99,-0.4033910034602082,0.0,24.93315618416728,76.60988350861625,0,-0.7313404844290681,-0.0106723795959671,-2.138888888888889,9.587962962962962,1.4836591643979626,-0.0239002666970388,0.0,0.0,0,4.527777777777778,2,0.0,60.464767
577,58,3,41.99,-0.4033910034602082,0.0,24.93315618416728,76.60988350861625,0,-0.7313404844290681,-0.0106723795959671,-2.138888888888889,9.587962962962962,1.4836591643979626,-0.0239002666970388,0.0,0.0,0,4.527777777777778,2,0.0,47.271923
578,62,4,37.3,-0.2445983379501397,0.0,26.69156504449425,110.59024306846838,0,0.4313997229916884,-0.007271361628493,-1.971837488457987,9.486620370370373,1.3599924922184878,-0.7268130448237758,0.0,0.5289351851851851,0,2.1041666666666665,1,0.0,63.60098
579,70,5,9.23,0.1163434903047075,0.0,23.271315837988304,19.17372530185018,0,0.3301617728531832,-0.004247910777146,-1.1723844023012997,0.0,1.2363864108712896,-0.8300870847062163,0.0,3.987592592592592,0,1.7435897435897436,1,0.0,47.157295
580,71,5,29.46,-0.1418140589569201,0.0,22.693597076548865,64.2664112502441,0,0.3306963718820822,-0.0073849285244963,-2.38562091503268,9.582453703703704,1.3127443531093743,-0.458501779176222,0.0,0.3830555555555553,0,1.4509803921568627,1,0.0,63.868046
581,67,4,29.46,-0.1418140589569201,0.0,22.693597076548865,64.26641125024413,0,-0.0966453514739256,-0.0071861238332033,-1.7622222222222226,9.546898148148149,1.3127443531093743,-0.458501779176222,0.0,1.0937499999999996,0,1.82,1,0.0,64.54035
582,78,6,32.76,-0.194736842105265,0.0,25.667541866235556,-11.887321693506747,0,-0.4502650969529099,-0.0094702534003341,0.6828254847645429,9.078657407407407,1.3599924922184878,-0.0170030448237761,0.0,2.421990740740741,0,2.8947368421052637,0,0.0,47.93623
583,69,4,9.23,0.1544671201814025,0.0,19.333307052581507,104.80052111658104,0,-0.202719954648529,-0.0019230314513177,-0.7420119562976706,0.0,1.2009102795095283,-1.0700746742180594,0.0,3.959444444444443,0,1.2954545454545454,1,0.0,34.38995
584,62,4,40.46,-0.4919667590027718,12.152040213667762,24.22165485547968,148.67878918594317,0,-0.2456850415512484,-0.0110173305744484,-2.178549921715043,18.304375,1.3599924922184878,-0.2621630448237759,0.0,0.0,0,2.0217391304347827,2,0.0,42.636272
585,63,4,18.46,0.1581859410430797,0.0,20.93152428505968,-23.798002678211983,0,-0.986504761904766,-0.0033102413733453,-1.433106575963719,0.0,1.3127443531093743,-1.126671779176222,0.0,0.7106481481481479,0,2.020408163265306,1,0.0,51.52732
586,64,5,60.69,-1.005882352941177,0.0,25.57552821832871,121.62947676529008,0,-0.792050173010382,-0.0196254622984818,-0.0588235294117647,26.240254629629632,1.4836591643979626,1.039009733302961,0.0,1.4722685185185185,0,4.147058823529412,1,0.0,75.09321
587,66,5,17.07,-2.033095913844818e-15,11.64912463690315,24.14728460597545,-1.9184653865522705e-13,0,0.2986353741496584,-0.0024272245165692,-1.1020408163265307,0.0,1.2009102795095283,-1.8123046742180595,0.0,0.6388888888888888,0,1.5625,0,0.0,68.67152
588,85,6,49.69,-0.6000000000000023,0.0,23.027425083873844,98.61970032604977,0,-1.174779778393353,-0.0124906186101598,-1.1143120960295476,17.53685185185185,1.432983121056005,0.7030220440873607,0.0,0.3353240740740738,0,2.2444444444444445,0,0.0,56.84584
589,74,5,29.46,-0.1418140589569201,0.0,21.5496923146441,64.2664112502441,0,-0.8355238095238121,-0.0061393563069017,-1.4046121593291403,9.268981481481482,1.3127443531093743,-0.1310717791762219,0.0,1.04162037037037,0,1.660377358490566,0,0.0,62.177094
590,78,6,20.23,-0.1947368421052644,11.64912463690315,26.270940221306525,39.90163425231928,0,-0.4679872576177295,-0.005741434452611,-0.7433266179803575,8.666140400604686,1.2363864108712896,-0.6544670847062163,0.0,2.90787037037037,0,1.6363636363636365,0,0.0,48.472523
591,78,6,20.23,-0.1947368421052644,11.64912463690315,26.270940221306525,39.90163425231928,0,-0.4679872576177295,-0.005741434452611,-0.7433266179803575,8.666140400604686,1.2363864108712896,-0.6544670847062163,0.0,2.90787037037037,0,1.6363636363636365,0,0.0,36.00775
592,96,8,37.3,-0.2501385041551258,0.0,24.403226076761868,-34.413150833518905,0,-0.6512811634349025,-0.0060019373916953,0.1215577643799902,8.250741055681532,1.3599924922184878,-0.9139130448237758,0.0,5.456944444444444,0,1.8823529411764703,0,0.0,95.240616
593,68,6,37.3,-0.2134971644612502,0.0,21.630489302803092,-61.53058650093184,0,0.2790604914933822,-0.0061671256953816,-2.0119722747321998,9.283194444444444,1.264672679395722,-1.2537979017861116,0.0,0.0,0,1.2592592592592593,1,0.0,45.340958
594,69,5,60.69,-0.8142857142857172,0.0,20.13411175783997,98.46195738142536,0,0.1216795918367324,-0.0155732449656525,-2.971088435374149,26.77048611111111,1.3787834934861751,-0.1242246776639733,0.0,0.0,0,1.75,2,0.0,72.928085
595,76,6,32.76,-0.1086956521739167,0.0,19.968932370356,-25.135511647411384,0,-0.5655553875236315,-0.006457433691303,-0.7890068343754545,8.588507653061225,1.264672679395722,-1.5541779017861117,0.0,0.0,0,1.2307692307692308,1,0.0,55.81476
596,72,5,60.69,-0.8142857142857172,0.0,20.13411175783997,98.4619573814253,0,-0.8635122448979603,-0.0143991217158544,-0.6762705082032814,26.2912037037037,1.3787834934861751,0.6528953223360268,0.0,-0.0740740740740741,0,1.588235294117647,0,0.0,74.754364
597,387,10,86.99000000000001,-0.8101234567901235,57.66548330077296,30.810969112420278,199.5090110705925,0,2.12931111111111,-0.0186062767777652,-0.696969696969697,30.568192330957487,1.3921472236645345,-4.072193222693965,2.6379421243806185,-1.0548842592592589,0,6.838383838383838,0,0.0,107.51384
598,538,13,110.34,1.8428961451247157,68.75957308522402,28.05951682643873,24.704239423650776,0,1.3866612244897958,-0.004343662896656,1.222175468125395,27.892962934124064,1.7004448031130075,-5.413593902399228,1.092021740718531,0.0,0,4.536082474226804,0,-0.8364608839548477,157.07407
599,366,9,52.60000000000001,0.0700000000000013,71.7905736680101,26.130657755561323,64.50853772467266,0,2.2228807256235816,-0.0116918099188459,-0.1024085309799594,0.0,1.3566695198333112,-4.8321003518028975,1.7396352985638703,-0.5053552532123955,0,5.081081081081081,2,0.0,124.174614
600,80,5,80.92,-1.272727272727275,0.0,17.288294079730214,135.063534733889,0,-0.9415487603305812,-0.0191486584298609,-0.840351567624295,35.779074074074074,1.4353713907745331,1.6948935481050884,0.0,0.0,0,2.7301587301587302,0,0.0,159.84843
601,529,12,62.88,0.111945224083295,70.07796303423669,33.32094309342487,0.710052899039674,0,1.2993720688094126,-0.0066208878347413,-0.1507046365124831,0.7301908541194257,1.4843559791259084,-6.277647610716631,2.5936259319818133,-0.1385048710842362,0,6.700934579439252,1,0.0,126.479355
602,376,10,53.99000000000001,0.1447506172839496,29.345310265523363,31.44178305718134,-59.923345282339824,0,-1.2597469135802533,-0.0076350550783154,0.4360929557007992,0.0,1.3857245160981415,-3.9726700673576714,5.033725014697238,1.7868040858318643,0,5.794117647058823,0,0.0,123.9628
603,76,5,70.16,-0.7663199999999998,34.246833279357126,32.17830827686136,59.78088170262751,0,0.8609920000000001,-0.0356753705836411,0.2251851851851851,8.345648148148149,1.781937063546704,-0.8234706928912893,-0.2337962962962958,-1.2066203703703706,0,7.444444444444445,0,0.0,108.55319
604,332,12,66.76,-0.4833333333333334,29.838572803915707,28.401086699634963,32.5493154435466,0,1.0430518518518517,-0.0194450721872928,-0.4748338081671417,18.39125315885275,1.38210225325431,-2.21033658557766,0.2111987357946965,-0.3231249115042394,0,3.41025641025641,0,0.0,130.46657
605,796,14,78.9,0.0924351518409096,95.05021078832732,34.287261827536604,48.1586393198085,0,1.7486779629132014,-0.0104834333013109,-0.5321826924378258,0.0,1.4663579032414396,-6.654166998772264,2.83852443265976,-0.2563922523784536,0,5.534772182254196,1,0.0,137.94315
606,595,11,65.74000000000001,0.2457042076089788,35.805269188339864,32.844275492631496,184.6041649065645,0,1.785130612244917,-0.0061682249979032,-1.1278137271168631,0.0,1.3134533656252303,-5.512479417879427,1.186630710926346,0.2852178371922684,0,3.55609756097561,4,0.0,140.7918
607,335,11,95.74,0.885945454545454,45.51634256437827,34.705486657755046,-96.23030493957027,0,1.2467202938475666,-0.0141330063999604,-1.0958273022987963,10.528163235807536,1.658902977661625,-2.444514051345675,0.4811472505668941,-1.2385977261274874,0,6.033898305084746,0,-0.5246414661543626,113.14146
608,139,6,117.74,-0.2559899999999995,39.44032245754439,36.826223817740384,109.5837822391846,0,1.775724000000002,-0.032888596435299,0.2572972972972973,27.76162887377173,1.765957320949175,-0.7049946016154243,-2.1443518518518507,-3.156666666666666,0,10.91891891891892,0,-0.93462962962963,123.65979
609,194,8,46.61,-0.0221152366863906,35.392371257240434,29.253409213417285,-62.16898450154219,0,-0.3255488165680498,-0.0108017015408538,0.678240482304343,0.0,1.5903480599801685,-2.4000259413395906,0.9696352985638704,-0.4580555555555547,0,6.245283018867925,0,0.0,103.41537
610,96,5,38.91,-0.2225418282548485,23.762552697081823,33.10195117487018,119.899445712174,0,0.7053041551246518,-0.0136553077350914,-3.360762587583509,0.6475000000000002,1.6163485660751646,-2.534762850101284,1.8377314814814816,0.0,0,3.96078431372549,0,0.0,102.31091
611,161,6,34.14,0.0212304866850307,0.0,24.35602326961224,145.85806144243392,0,0.5408730027548184,-0.0021866531195994,-1.5034570301949983,0.0,1.251534532637368,-3.002380597473962,0.0,1.3291898148148151,0,2.764705882352941,2,0.0,99.47634
612,212,10,36.42,0.2203999999999962,35.392371257240434,31.861382154477685,-15.87042440070065,0,0.1015219478737977,-0.0071715294941265,-1.56140645558635,7.237990205341396,1.5667436211682355,-2.921257165256966,2.280424015285127,0.0,0,2.938775510204082,0,0.0,114.80086
613,102,5,121.38,-2.3999999999999995,0.0,15.013,212.52022994230367,0,-2.1361875,-0.0262602559996199,0.3478260869565217,53.84222222222223,1.5,3.286359968524663,0.0,0.0,0,5.173913043478261,0,0.0,167.94667
614,351,10,37.38,0.0668649691358009,71.29731112961775,25.93152152509356,23.308008560216766,0,0.5793749999999986,-0.0059545897284097,-0.6284185028910766,0.0,1.4015358636620512,-3.903601409931464,3.4868122742924337,-0.0045253317376332,0,5.1265822784810124,0,0.0,137.03357
615,252,9,0.0,0.1457851239669468,59.16879332012181,25.451468389992307,22.20097920149657,0,-0.8521057851239657,-0.0050408890998501,-2.6162414660438373,0.0,1.4353713907745331,-5.987306058108377,-10.505751238767113,-8.350936423952298,0,13.91304347826087,0,0.0,21.331629
616,441,11,21.59,0.1692428880475938,108.71099773228894,22.983968635169703,20.05405226299388,0,0.708262303948078,-0.0053765539020261,0.3907963318455479,0.0,1.2677038624823616,-5.979145172287783,3.687445410262871,1.3835615079365082,0,4.725274725274725,0,0.0,124.32411
617,526,13,25.78,0.0903892733564003,48.53093654769288,37.10044344894632,107.04515361203464,0,0.2755065743944656,-0.0051334113853502,0.4664049992253267,0.0,1.6457113704075788,-5.832342630724032,2.3168516418913248,2.1119321617535904,0,3.459369817578773,0,0.0,157.95422
618,292,9,40.620000000000005,0.3591726326742958,65.72420659954848,25.59844376980807,-20.14612617215866,0,0.8640154006243448,-0.0061847591568414,0.6790190566418689,2.7407407407407405,1.5470056993294024,-2.9456190776705755,1.696822562358277,-0.5704572940287218,0,7.149253731343284,0,0.0,97.83145
