,ElectronAffinity_composition_average,ElectronAffinity_max_value,ICSDVolume_difference,NdUnfilled_composition_average,MendeleevNumber_max_value,IsMetal_composition_average,BCCenergy_pa_arithmetic_average,GSenergy_pa_composition_average,NUnfilled_min_value,MiracleRadius_composition_average,Polarizability_difference,ShearModulus_min_value,n_ws^third_difference,ShearModulus_composition_average,ThermalExpansionCoefficient_difference,ThirdIonizationEnergy_composition_average,BoilingT_difference,Polarizability_composition_average,NpValence_composition_average,BCCenergy_pa_composition_average,HHIp_composition_average,AtomicRadii_composition_average,phi_arithmetic_average,AtomicVolume_difference,NUnfilled_composition_average,target
741,144.89,190.15,12.4,0.0,90.0,0.4,-3.524541205,-3.745137150002,2.0,130.0,1.1900000000000004,16.0,0.0,9.6,3.4000000000000004,28.1164,374.0,5.023999999999999,3.6,-3.386456648,3060.0,1.516,2.4,12.2327229853692,2.4,41.27266666666696
742,150.315,200.42,3.3000000000000007,2.0,88.0,0.25,-6.388719255,-5.5614873728125005,2.0,116.75,13.3,30.0,0.0,7.5,64.1,31.9525,4158.28,6.225,3.0,-4.6957542025,1375.0,1.3435,1.8,4.897834600230401,3.5,47.729799999999045
743,170.61333333333332,200.42,14.9,0.6666666666666666,88.0,0.3333333333333333,-4.220964094999999,-4.580252669166667,2.0,110.66666666666669,3.9,76.0,0.0,25.33333333333333,56.6,34.94333333333333,2468.28,4.2,2.6666666666666665,-3.81490578,800.0,1.262,2.6,16.2252613529661,2.0,47.729799999999045
744,134.4,141.1,9.7,0.0,87.0,0.3333333333333333,-3.177338525,-4.491543633333333,2.0,94.33333333333331,6.257999999999999,18.0,0.0,6.0,758.0,46.79,2784.9,2.888,3.333333333333333,-2.938142886666667,1200.0,1.0266666666666666,2.075,18565.23038122733,2.6666666666666665,57.28571428571438
745,47.0,-7.0,7.599999999999998,0.0,85.0,0.5,-3.97354987,-6.164401775,3.0,113.5,5.5,20.0,0.3899999999999999,10.0,229.0,36.374,1782.79,3.85,3.0,-3.97354987,4600.0,1.255,5.630000000000001,18562.30754317501,3.0,57.28571428571438
746,111.98,194.96,3.6999999999999993,0.0,89.0,0.5,-2.777323115,-3.068796935,2.0,136.5,5.880000000000001,3.7,0.0,1.85,12.9,29.425,1387.0,6.71,2.5,-2.777323115,2750.0,1.5299999999999998,1.95,1.1261464654389002,3.5,221.3538000000001
747,196.86666666666667,295.3,18.7,0.0,96.0,0.3333333333333333,-0.606667305,-1.0869701324713332,1.0,50.66666666666666,0.335,0.0,0.0,0.0,38.0,33.400666666666666,172.43,5.136666666666667,3.333333333333333,-0.7556127533333333,5100.0,1.42,2.1,18.047115399003697,0.6666666666666666,221.3538000000001
748,221.45,324.6,53.3,0.0,95.0,0.5,-2.320759535,-2.63184007875,1.0,63.0,3.1000000000000005,48.0,0.0,24.0,0.0,36.415,2868.0,4.6,2.5,-2.320759535,2450.0,1.209,2.225,30.6978833923386,1.0,96.31970000000014
749,221.475,295.3,21.4,2.25,96.0,0.25,-6.035458975,-3.952136801875,1.0,39.5,19.875,111.0,0.0,27.75,73.1,24.75,3742.7,9.99375,3.75,-3.5444813125000003,3675.0,1.34375,1.95,21.9100100665884,5.75,96.31970000000014
750,274.1,348.8,2.8999999999999986,0.0,94.0,0.25,-2.71967629,-2.4956297404175003,1.0,44.0,23.32,22.0,0.0,5.5,0.0,35.18575,3264.04,8.01,3.75,-1.837110995,3500.0,1.188,1.605,18285.397544808817,2.0,39.03999999999997
751,95.05714285714284,324.6,53.99999999999999,0.4285714285714285,95.0,0.4285714285714285,-3.02910247,-3.3036644042857146,0.0,96.71428571428572,24.748,6.1,0.91,12.457142857142856,767.0,43.224,3109.9,9.472,2.5714285714285707,-2.46467617,2728.5714285714284,1.3275714285714284,1.875,18581.201305806288,1.2857142857142856,39.03999999999997
752,85.56,141.1,19.8,1.0,92.0,0.2,-4.48865777,-5.039346118068,1.0,52.0,8.733207,78.0,0.1100000000000001,15.6,758.3,28.707,2313.87,2.4675172000000005,1.6,-3.612307172,520.0,0.6679999999999999,3.216666666666667,18605.839236341704,2.2,81.28793749999997
753,199.4,348.8,2.8999999999999986,0.0,94.0,0.5,-2.71967629,-3.2068257258350004,1.0,88.0,23.32,22.0,0.0,11.0,0.0,30.7605,3264.04,13.84,2.5,-2.71967629,5500.0,1.386,1.605,18285.397544808817,3.0,81.28793749999997
754,187.64,328.0,2.8000000000000007,1.8,93.0,0.2,-5.26209342,-5.17000401624,1.0,60.6,24.243,0.0,0.0,0.0,1772.0,47.0564,4188.12,5.5036000000000005,3.6,-3.8147958,800.0,0.8420000000000001,0.0,18582.363728315333,5.0,80.67312500000013
755,299.88222222222225,348.8,13.9,0.1111111111111111,94.0,0.1111111111111111,-3.294157613333333,-2.7699495163888885,1.0,38.333333333333336,4.32,61.0,0.0,6.777777777777778,61.2,34.147333333333336,3859.04,2.8200000000000003,4.222222222222221,-1.9619989433333327,1766.6666666666663,1.0955555555555554,1.8833333333333333,18302.146574057464,1.3333333333333333,80.67312500000013
756,112.68,222.74,17.0,0.0,82.0,0.3333333333333333,-4.03779984,-6.876949158333334,1.0,97.33333333333331,4.699999999999998,27.0,0.2,9.0,239.0,31.778333333333336,4222.79,2.856666666666667,1.6666666666666663,-4.03779984,966.6666666666669,1.090666666666667,6.083333333333334,18583.673876903507,2.6666666666666665,165.89932500000003
757,205.66666666666663,328.0,28.4,0.0,101.0,0.0,-0.90411578,-1.1028622250000002,0.0,0.0,1.9274,0.0,0.0,0.0,1375.0,54.12133333333334,34.90000000000001,1.199466666666667,5.333333333333334,-0.8787262299999999,1000.0,0.8533333333333333,0.0,18505.8861741748,0.6666666666666666,165.89932500000003
758,15.557142857142855,141.1,14.7,0.0,92.0,0.2857142857142857,-2.0364111266666667,-3.431071695,2.0,73.14285714285714,10.0998736667,17.0,0.3300000000000001,4.857142857142857,755.2,46.44114285714286,1342.87,3.610417047628572,1.7142857142857142,-2.0968883385714285,1728.5714285714284,0.8614285714285714,2.8833333333333337,18594.829647711675,1.1428571428571428,71.92963333333323
759,107.76,141.1,21.2,0.4,92.0,0.2,-3.3449005300000003,-4.344497982,1.0,50.8,6.133207,76.0,0.25,15.2,766.6,29.0076,3165.87,1.9475172,1.6,-2.926052828,400.0,0.6692,3.466666666666667,18607.1106563656,1.6,71.92963333333323
760,208.25,324.6,31.2,0.0,95.0,0.3333333333333333,-2.57604465,-2.899340748056667,1.0,100.66666666666666,5.1,12.0,0.0,9.333333333333332,0.0,29.839666666666663,1505.0,2.9833333333333334,4.0,-2.57604465,3833.333333333334,1.48,1.3833333333333335,8.5711366016913,2.0,39.39566666666661
761,152.94666666666666,200.42,8.099999999999998,2.333333333333333,88.0,0.3333333333333333,-6.919126263333332,-5.709569254166667,2.0,116.16666666666669,12.8,38.0,0.1199999999999998,13.666666666666664,62.7,31.975166666666667,4299.28,6.9833333333333325,2.6666666666666665,-4.960957706666666,2066.666666666667,1.3261666666666667,2.6166666666666663,9.5302286358651,3.833333333333333,39.39566666666661
762,168.375,295.3,25.2,1.5,96.0,0.25,-4.535525596666667,-5.278076939375,1.0,67.75,14.898,38.0,0.0,9.5,772.7,41.977,4926.9,5.58225,3.25,-4.0165821,3600.0,1.05475,1.35,18574.195033509084,3.0,73.84700000000022
763,145.46666666666667,295.3,25.2,3.0,96.0,0.3333333333333333,-5.3372789266666665,-6.4008362262333325,1.0,79.66666666666667,23.998,0.0,0.0,0.0,752.0,29.31133333333333,4182.9,10.209,3.0,-5.3372789266666665,1800.0,1.1233333333333335,0.0,18572.95232747613,7.333333333333332,73.84700000000022
764,194.18,295.3,9.700000000000005,1.6,96.0,0.2,-3.718056293333333,-3.341190581668,1.0,91.6,27.075000000000006,16.0,0.0,12.6,76.0,28.3846,4635.7,10.63,3.6,-3.00835819,3120.0,1.5316,1.1,9.793174253863896,2.8000000000000003,104.20819999999998
765,67.03333333333333,141.1,11.2,0.0,87.0,0.6666666666666666,-2.35632467,-3.100715655,2.0,136.0,6.747999999999998,2.8,0.0,1.8666666666666665,750.1,38.19733333333333,1655.9,5.300666666666666,2.0,-2.3218490233333333,4500.0,1.3833333333333333,1.95,18563.55628992849,4.0,104.20819999999998
766,163.3,348.8,15.599999999999998,3.0,94.0,0.3333333333333333,-3.25153161,-4.335275145,1.0,81.0,21.898000000000003,26.0,0.0,8.666666666666666,768.7,38.355,3527.9,8.560666666666666,3.0,-3.25153161,3933.333333333333,1.1766666666666667,1.0666666666666669,18559.183953606884,4.0,71.04700000000008
767,109.76000000000002,324.6,47.8,0.0,95.0,0.4,-2.2579267625000004,-3.3506234295,0.0,100.4,25.15,6.1,0.3199999999999999,3.62,757.5,43.0054,1746.9,6.1208,3.2,-2.298291732,2760.0,1.2899999999999998,1.6375000000000002,18556.713707407194,1.6,71.04700000000008
768,181.90666666666667,295.3,16.8,0.0,96.0,0.3333333333333333,-2.876511366666666,-3.4386662570833337,1.0,96.0,25.9,20.0,0.0,6.666666666666668,87.0,30.417666666666666,1618.7,12.241666666666667,3.0,-2.876511366666666,5033.333333333333,1.4673333333333334,1.0666666666666669,15.492311673962696,3.6666666666666665,90.03875000000015
769,109.575,190.15,14.299999999999995,0.0,90.0,0.5,-2.90625459,-3.0767789045850003,2.0,137.0,2.619999999999999,16.0,0.0,8.0,0.8999999999999986,29.335,1216.0,6.81,2.5,-2.90625459,4200.0,1.505,2.05,14.3461752394648,3.5,90.03875000000015
770,165.61333333333332,200.42,7.599999999999998,2.0,88.0,0.3333333333333333,-6.54805534,-6.0959183225,2.0,116.33333333333334,12.8,38.0,0.0,12.666666666666664,62.7,31.566666666666663,4299.28,7.166666666666668,2.6666666666666665,-5.366299943333333,3300.0,1.3230000000000002,2.025,9.1644128143544,3.666666666666667,74.12623333333323
771,161.97333333333333,194.96,11.7,2.0,89.0,0.3333333333333333,-6.4970313200000005,-5.678301783333334,2.0,126.33333333333334,11.93,3.7,0.0,15.133333333333333,37.7,28.89333333333333,4059.0,7.746666666666666,2.6666666666666665,-5.298267916666667,4300.0,1.4096666666666666,2.025,9.2066716455108,3.666666666666667,74.12623333333323
772,198.40666666666667,205.3,14.7,0.3333333333333333,89.0,0.3333333333333333,-4.41293955,-4.323364499999999,2.0,125.0,2.73,3.7,0.0,22.8,36.2,20.546666666666667,3140.0,4.68,2.6666666666666665,-3.9088734033333328,3300.0,1.393333333333333,2.825,11.8483411190934,2.0,102.40815999999997
773,149.97333333333333,194.96,12.2,2.333333333333333,89.0,0.3333333333333333,-7.376070325,-6.264327786666668,2.0,127.0,9.33,3.7,0.0,25.46666666666667,38.7,20.546666666666667,4773.0,6.879999999999999,2.6666666666666665,-5.884293919999998,2233.333333333333,1.41,2.025,9.162075066643704,3.666666666666667,102.40815999999997
774,58.77500000000001,77.0,18.200000000000006,0.0,84.0,1.0,-2.734724345,-2.1079033162475,1.0,163.75,19.8,3.3,0.62,2.475,55.6,60.8185,269.0,19.16,0.75,-1.9946045225,1650.0,1.7724999999999995,3.75,17.7143631450747,1.5,73.5888
775,173.94666666666663,200.42,1.3000000000000007,0.0,88.0,0.3333333333333333,-3.448857295,-4.0518268425000015,2.0,120.33333333333334,4.16,18.0,0.0,6.0,48.0,33.38733333333333,2157.28,4.286666666666666,3.333333333333333,-3.300167913333333,1333.3333333333333,1.3866666666666667,2.075,0.1997605326066001,2.6666666666666665,73.5888
776,150.27999999999997,200.42,2.5,2.6666666666666665,88.0,0.3333333333333333,-5.73503201,-5.580130664166667,2.0,121.33333333333334,14.999999999999998,33.0,0.0,11.0,64.3,30.88333333333333,3964.28,7.899999999999999,2.6666666666666665,-4.824284390000001,1600.0,1.38,1.725,3.9006025254797017,4.0,66.0324333333333
777,60.36666666666667,141.1,0.3000000000000007,5.333333333333333,87.0,0.6666666666666666,-5.06050986,-6.769082048333334,2.0,116.0,13.798,44.0,0.0,29.33333333333333,771.4,36.638666666666666,3469.9,10.000666666666666,1.3333333333333333,-5.9274292766666665,900.0,1.2086666666666666,1.9,18574.560849330595,6.0,66.0324333333333
778,155.1125,190.15,0.6000000000000014,0.0,90.0,0.25,-3.74132913,-3.5494343700025004,2.0,150.75,22.7,15.0,0.0,15.75,13.4,26.375,2302.0,11.175,3.0,-3.287723775,4550.0,1.6570000000000005,1.595,1.2824870106079018,4.25,69.38333333333358
779,150.315,200.42,4.599999999999998,2.25,88.0,0.25,-7.010101725,-5.8959975278125,2.0,116.75,22.0,111.0,0.0,27.75,56.1,26.1225,3482.28,8.399999999999999,3.0,-5.0064454375,525.0,1.29875,1.95,6.417698392625702,6.5,69.38333333333358
780,65.85,71.7,1.2999999999999972,3.5,83.0,0.5,-8.26721787,-8.62595429125,3.0,123.5,9.47,69.0,0.02,34.5,120.7,15.09,5177.5,8.365,1.5,-8.26721787,2150.0,1.355,4.8,10.1673922574573,5.0,71.80289999999978
781,107.48,194.96,12.2,4.0,89.0,0.5,-5.28100461,-5.623009515,2.0,130.0,10.83,3.7,0.0,23.85,36.4,29.1555,2602.0,9.185,2.0,-5.28100461,1650.0,1.4240000000000002,1.9,9.5724874670215,5.0,71.80289999999978
782,19.0,45.0,6.0,0.0,82.0,0.5,-3.85368587,-5.978432165,3.0,106.5,5.699999999999998,26.0,0.26,13.0,216.9,37.9475,2714.79,3.95,2.0,-3.85368587,1450.0,1.175,5.53,18575.90454210129,4.0,71.89406249999995
783,145.696,194.96,12.8,0.9,89.0,0.2,-4.11896191,-4.0676676195,1.0,121.8,14.170000000000002,3.7,0.3799999999999999,8.120000000000001,117.0,30.487,2549.5,5.4670000000000005,3.0,-3.566258939,2390.0,1.4009999999999998,3.2875,11.1384738667504,2.8,71.89406249999995
784,148.886,194.96,13.6,0.0,89.0,0.2,-3.6814085775,-3.895479685,1.0,123.1,19.07,3.7,0.4199999999999999,8.02,117.6,30.2849,2587.5,5.957000000000002,3.0,-3.391237606,2790.0,1.4161,3.28,13.5604204171226,2.1,93.94533333333356
785,148.886,194.96,13.1,0.0,89.0,0.2,-3.6586438975,-3.8865041595,1.0,123.1,18.17,3.7,0.4199999999999999,8.32,115.0,30.6477,1881.5,5.867000000000001,3.0,-3.382131734,2790.0,1.4183999999999997,3.28,13.020737897930902,2.0,93.94533333333356
786,153.61333333333332,200.42,11.0,0.0,88.0,0.3333333333333333,-4.046901025,-4.444069335833333,2.0,116.0,1.9,44.0,0.0,14.666666666666664,58.2,34.196666666666665,2518.28,3.533333333333333,2.6666666666666665,-3.698863733333333,1533.3333333333337,1.305,2.725,12.4681595261075,1.3333333333333333,45.26300000000028
787,149.97333333333333,194.96,12.2,2.333333333333333,89.0,0.3333333333333333,-7.376070325,-6.264327786666668,2.0,127.0,9.33,3.7,0.0,25.46666666666667,38.7,20.546666666666667,4773.0,6.879999999999999,2.6666666666666665,-5.884293919999998,2233.333333333333,1.41,2.025,9.162075066643704,3.666666666666667,45.26300000000028
788,87.28181818181818,-7.0,3.0999999999999983,0.0,88.0,0.0,-3.52998688,-6.341339168522728,2.0,86.0909090909091,1.7999999999999998,0.0,0.0,0.0,170.0,41.712545454545456,640.51,1.9181818181818184,3.4545454545454546,-3.5779139463636365,1027.2727272727273,1.079090909090909,3.43,18565.33242082413,2.5454545454545454,110.65419999999996
789,126.86571428571428,200.42,6.800000000000002,0.0,88.0,0.0,-3.842912675,-4.841955189464287,2.0,102.42857142857144,0.73,0.0,0.0,0.0,57.0,32.17285714285714,164.22000000000003,3.3171428571428567,3.4285714285714284,-3.9629303214285714,1442.857142857143,1.2757142857142858,2.775,1.0475760219699983,2.5714285714285707,110.65419999999996
790,115.46,141.1,4.199999999999998,0.0,87.0,0.4,-3.3373578000000004,-4.714430789,2.0,84.4,3.508,0.0,0.0,0.0,764.6,44.3008,796.9,2.2052,3.6,-3.1618365620000004,1620.0,0.994,2.4,18570.473200752214,2.4,40.478600000000135
791,115.46,141.1,4.199999999999998,0.0,87.0,0.4,-3.3373578000000004,-4.714430789,2.0,84.4,3.508,0.0,0.0,0.0,764.6,44.3008,796.9,2.2052,3.6,-3.1618365620000004,1620.0,0.994,2.4,18570.473200752214,2.4,40.478600000000135
792,178.14666666666665,200.42,5.699999999999998,0.0,88.0,0.0,-3.95239977,-4.539783814166666,2.0,105.33333333333334,2.6300000000000003,0.0,0.0,0.0,67.4,34.384,2455.28,3.776666666666667,3.333333333333333,-3.6358628966666666,2033.333333333333,1.2866666666666666,2.35,7.1501680780584005,2.6666666666666665,54.492749999999646
793,161.97333333333333,194.96,14.3,1.6666666666666667,89.0,0.3333333333333333,-6.87342444,-5.92923053,2.0,125.0,9.03,3.7,0.0,9.133333333333333,40.2,29.6,3954.0,6.779999999999999,2.6666666666666665,-5.5491966633333325,2266.666666666667,1.3873333333333333,2.325,11.7079239380253,3.333333333333333,54.492749999999646
794,158.72,194.96,6.600000000000001,2.0,89.0,0.25,-5.6840079900000005,-4.73958357125,2.0,128.0,14.13,3.7,0.0,11.025,39.3,28.8625,3724.0,7.3025,3.0,-4.29237455,2500.0,1.4499999999999995,1.725,3.942861356636101,3.5,223.31262500000008
795,153.61333333333332,200.42,8.099999999999998,2.333333333333333,88.0,0.3333333333333333,-7.427094344999999,-6.681944325833332,2.0,117.0,10.2,69.0,0.0,23.0,63.7,23.22,5013.28,6.3,2.6666666666666665,-5.952325946666668,1233.3333333333333,1.3233333333333333,2.025,9.119816235487304,3.666666666666667,223.31262500000008
796,161.76666666666662,190.15,20.1,1.6666666666666667,90.0,0.3333333333333333,-7.637557843333334,-5.544186836113332,2.0,140.16666666666666,7.6,16.0,0.2000000000000001,57.16666666666666,12.5,18.64,4470.0,7.116666666666666,2.6666666666666665,-5.235838131666667,3233.333333333333,1.5311666666666666,3.2,19.80813825393449,3.0,86.92111111111124
797,149.97333333333333,194.96,14.0,2.0,89.0,0.3333333333333333,-7.929770865,-6.633461479999999,2.0,123.66666666666669,7.33,3.7,0.0,56.13333333333333,40.5,20.546666666666667,4870.0,6.213333333333333,2.6666666666666665,-6.253427613333333,3800.0,1.39,2.4,11.3500702018325,3.333333333333333,86.92111111111124
798,105.3,133.6,1.5,0.0,84.0,0.5,-4.55848719,-5.03790356,3.0,112.5,1.2200000000000006,0.0,0.06,0.0,12.8,30.9215,2286.0,4.92,2.5,-4.55848719,4000.0,1.355,4.75,1.7075880205651968,3.5,72.05383333333248
799,133.43333333333334,190.15,16.299999999999994,2.6666666666666665,90.0,0.3333333333333333,-5.247693265,-4.685944044446667,2.0,140.66666666666666,9.1,16.0,0.0,25.33333333333333,10.2,27.803666666666665,2299.0,8.533333333333333,2.6666666666666665,-4.443168316666666,2300.0,1.5493333333333332,1.9,16.320371563741098,4.0,72.05383333333248
800,111.98,194.96,10.2,0.0,89.0,0.5,-2.939565935,-3.24152360625,2.0,126.0,4.35,3.7,0.0,1.85,25.3,30.765,1519.0,5.944999999999999,2.5,-2.939565935,3850.0,1.4049999999999998,2.05,7.5982911427452,3.5,73.51425000000012
801,153.61333333333332,200.42,8.099999999999998,2.333333333333333,88.0,0.3333333333333333,-7.427094344999999,-6.681944325833332,2.0,117.0,10.2,69.0,0.0,23.0,63.7,23.22,5013.28,6.3,2.6666666666666665,-5.952325946666668,1233.3333333333333,1.3233333333333333,2.025,9.119816235487304,3.666666666666667,73.51425000000012
802,125.55,141.1,13.0,0.0,87.0,0.5,-3.02126309,-4.1929107575,2.0,119.0,6.193,5.6,0.0,2.8,751.2,43.4385,1931.9,3.8985,3.0,-3.02126309,1600.0,1.24,2.05,18561.855743476663,3.0,66.55694999999983
803,41.29666666666667,77.0,80.8,1.6666666666666667,84.0,1.0,-4.682437273333334,-4.878263130113333,1.0,163.66666666666669,42.96,78.0,1.0100000000000002,26.0,75.6,34.006,1447.0,20.326666666666668,1.0,-4.682437273333334,3633.333333333334,1.7033333333333334,3.783333333333333,80.4282473793772,3.0000000000000004,66.55694999999983
804,109.48,194.96,18.1,2.0,89.0,0.5,-5.593112735,-5.878138135,2.0,121.5,4.630000000000001,3.7,0.0,42.85,33.2,30.7355,2176.0,6.085,2.0,-5.593112735,2300.0,1.3205,2.465,15.4314396562853,3.0,255.47814999999983
805,40.02,71.7,63.39999999999999,1.6666666666666667,83.0,0.6666666666666666,-4.883320986666667,-5.17287133539,1.0,154.66666666666669,39.6,1.3,1.0,26.43333333333333,105.3,36.522333333333336,1780.5,18.75333333333333,1.0,-4.883320986666667,1766.6666666666663,1.6233333333333335,4.083333333333333,63.6351602174794,3.0,255.47814999999983
806,146.64,194.96,6.600000000000001,2.6666666666666665,89.0,0.3333333333333333,-5.6840079900000005,-5.162514125,2.0,131.33333333333334,14.13,3.7,0.0,13.466666666666669,39.3,28.21,3724.0,8.479999999999999,2.6666666666666665,-4.756252363333333,2600.0,1.4666666666666666,1.725,3.942861356636101,4.0,47.13916666666761
807,155.1125,190.15,10.7,2.0,90.0,0.25,-5.650696645,-4.492466518752501,2.0,144.5,12.4,16.0,0.0,20.25,13.1,26.7175,3421.0,8.6,3.0,-4.2424075325,3025.0,1.6,1.725,10.6907454533557,3.5,47.13916666666761
808,131.05,141.1,9.7,0.0,87.0,0.5,-3.177338525,-4.3589194975000005,2.0,109.5,6.257999999999999,18.0,0.0,9.0,758.0,42.718,2784.9,3.931,3.0,-3.177338525,1550.0,1.175,2.075,18565.23038122733,3.0,95.97411111111144
809,-7.466666666666669,-156.0,31.9,1.6666666666666667,78.0,0.6666666666666666,-5.233226786666666,-5.464604273446668,4.0,147.66666666666666,20.2033333333,7.4,0.7000000000000001,28.46666666666667,19.7,39.35566666666667,1416.0,13.554444444433331,0.6666666666666666,-5.233226786666666,3400.0,1.5099999999999998,3.9,30.7244828368731,3.0,95.97411111111144
810,107.075,190.15,22.2,2.0,90.0,0.5,-5.55980139,-5.713393433335001,2.0,132.5,2.9000000000000004,16.0,0.0,49.0,7.0,29.3055,1873.0,6.95,2.0,-5.55980139,2650.0,1.4205,2.465,22.179323753004898,3.0,232.85200000000032
811,140.27999999999997,200.42,8.099999999999998,2.6666666666666665,88.0,0.3333333333333333,-5.33202863,-5.323220185833334,2.0,116.0,11.7,44.0,0.0,14.666666666666664,61.4,32.38366666666666,2842.28,6.8,2.6666666666666665,-4.5556154699999984,833.3333333333335,1.3293333333333333,1.9,9.5302286358651,4.0,232.85200000000032
812,157.98000000000005,194.96,2.8000000000000007,0.0,89.0,0.5,-3.397833275,-3.7159195,2.0,136.5,3.29,3.7,0.0,10.85,23.0,30.661,1917.0,5.415,3.0,-3.397833275,2400.0,1.51,2.075,0.2420193637629993,3.0,82.42210000000007
813,136.64,194.96,12.2,2.6666666666666665,89.0,0.3333333333333333,-5.28100461,-4.905603646666667,2.0,126.0,10.83,3.7,0.0,17.133333333333333,36.4,29.71033333333333,2602.0,7.379999999999999,2.6666666666666665,-4.4875834433333335,1833.333333333333,1.416,1.9,9.5724874670215,4.0,82.42210000000007
814,161.97333333333333,194.96,11.7,2.0,89.0,0.3333333333333333,-6.4970313200000005,-5.678301783333334,2.0,126.33333333333334,11.93,3.7,0.0,15.133333333333333,37.7,28.89333333333333,4059.0,7.746666666666666,2.6666666666666665,-5.298267916666667,4300.0,1.4096666666666666,2.025,9.2066716455108,3.666666666666667,82.40150000000001
815,174.38,200.42,20.1,0.0,88.0,0.0,-3.93727562,-5.801382364166668,2.0,94.33333333333334,1.23,0.0,0.0,0.0,69.0,39.18233333333333,3582.28,2.49,3.333333333333333,-3.62578013,633.3333333333334,1.15,3.12,18.341456079379483,2.6666666666666665,82.40150000000001
816,153.61333333333332,200.42,9.9,2.0,88.0,0.3333333333333333,-7.980794885,-7.051078019166668,2.0,113.66666666666669,8.2,161.0,0.0,53.66666666666666,65.5,23.22,5110.28,5.633333333333333,2.6666666666666665,-6.32145964,2800.0,1.3033333333333337,2.4,11.3078113706761,3.333333333333333,76.00554166666666
817,150.062,200.42,9.1,0.0,88.0,0.2,-3.26492741,-4.08165139175,1.0,112.1,6.75,30.0,0.48,3.0,108.1,33.22,1881.5,4.13,3.1,-3.275669159,1270.0,1.3284,3.45,11.1384738667504,2.4,76.00554166666666
818,146.76666666666662,190.15,18.1,2.0,90.0,0.3333333333333333,-7.89645952,-6.413801877779999,2.0,138.33333333333331,5.6,16.0,0.0,64.33333333333333,14.3,18.64,4567.0,7.366666666666666,2.6666666666666665,-6.2090124866666665,4266.666666666667,1.5233333333333334,2.4,18.097954298552093,3.333333333333333,56.60783333333352
819,232.53333333333333,348.8,5.199999999999998,0.0,94.0,0.3333333333333333,-0.55718833,-1.272991024138,0.0,50.66666666666666,3.18,0.0,0.0,0.0,0.0,37.80799999999999,390.77,3.24,3.333333333333333,-0.6896407866666667,2833.333333333333,1.1933333333333334,2.1,18292.895295494567,0.6666666666666666,56.60783333333352
820,176.76666666666665,190.15,20.1,1.0,90.0,0.3333333333333333,-5.530636995,-5.0437054877800005,2.0,138.66666666666666,2.1,16.0,0.0,80.66666666666667,12.4,18.64,3440.0,6.199999999999998,2.6666666666666665,-4.63179747,3766.666666666666,1.519,2.775,19.80813825393449,2.333333333333333,81.39600000000024
821,233.53333333333333,295.3,12.2,0.0,96.0,0.3333333333333333,-2.31813911,-2.213278148333333,1.0,58.0,1.97,5.6,0.0,1.8666666666666665,58.2,32.647666666666666,1564.7,5.681666666666668,4.0,-1.8965939566666663,4166.666666666666,1.4700000000000002,2.05,12.3174344558946,2.0,81.39600000000024
822,233.53333333333333,295.3,12.2,0.0,96.0,0.3333333333333333,-2.31813911,-2.213278148333333,1.0,58.0,1.97,5.6,0.0,1.8666666666666665,58.2,32.647666666666666,1564.7,5.681666666666668,4.0,-1.8965939566666663,4166.666666666666,1.4700000000000002,2.05,12.3174344558946,2.0,110.68334999999996
823,166.76666666666662,190.15,22.4,0.6666666666666666,90.0,0.3333333333333333,-4.872051165,-4.5120835111133335,2.0,137.33333333333331,3.1,16.0,0.0,60.66666666666666,10.6,28.99333333333333,2707.0,6.533333333333332,2.6666666666666665,-4.19274025,3000.0,1.515,2.7,20.2311789117997,2.333333333333333,110.68334999999996
824,221.45,324.6,53.3,0.0,95.0,0.5,-2.320759535,-2.63184007875,1.0,63.0,3.1000000000000005,48.0,0.0,24.0,0.0,36.415,2868.0,4.6,2.5,-2.320759535,2450.0,1.209,2.225,30.6978833923386,1.0,122.62650000000086
825,244.4333333333333,328.0,26.1,0.0,96.0,0.3333333333333333,-1.82140845,-2.2774976616666667,1.0,58.0,6.438,5.6,0.0,1.8666666666666665,1771.2,42.55,1937.12,4.192333333333333,4.0,-1.82140845,3033.333333333333,1.2666666666666666,1.3666666666666665,18571.267144315854,2.0,122.62650000000086
826,208.6733333333333,324.6,39.39999999999999,0.0,95.0,0.3333333333333333,-2.630445356666667,-3.2658681320833334,1.0,86.0,3.7,20.0,0.0,6.666666666666668,59.0,32.04333333333334,1528.0,4.183333333333334,4.0,-2.630445356666667,3966.666666666667,1.3333333333333333,1.4666666666666668,15.361279529567296,2.0,70.52873999999964
827,197.08666666666664,295.3,12.7,0.0,96.0,0.3333333333333333,-2.614719963333333,-3.031185555833333,1.0,91.0,2.83,3.7,0.0,7.9,76.0,29.70666666666667,1402.7,5.131666666666667,4.0,-2.614719963333333,5000.0,1.44,1.4666666666666668,15.450052842806294,2.0,70.52873999999964
828,198.90666666666667,295.3,16.8,0.0,96.0,0.3333333333333333,-2.648735976666667,-3.2399938254166667,1.0,86.0,3.7,20.0,0.0,6.666666666666668,76.0,31.04333333333333,1402.7,4.841666666666667,4.0,-2.648735976666667,4500.0,1.3966666666666667,1.4666666666666668,15.492311673962696,2.0,67.44563333333353
