,HeatVaporization_composition_average,HeatVaporization_difference,HeatVaporization_max_value,NUnfilled_composition_average,BCCmagmom_composition_average,HHIp_composition_average,IonicRadii_min_value,BCCfermi_max_value,SpaceGroupNumber_arithmetic_average,GSmagmom_composition_average,n_ws^third_composition_average,BCCenergy_pa_composition_average,BCCvolume_padiff_composition_average,HHIp_arithmetic_average,ThirdIonizationEnergy_composition_average,phi_composition_average,HeatFusion_composition_average,MendeleevNumber_composition_average,valence_composition_average,ElectricalConductivity_arithmetic_average,BCCfermi_composition_average,FirstIonizationEnergy_composition_average,IonicRadii_composition_average,IonicRadii_difference,HHIr_composition_average,BoilingT_composition_average,IonizationEnergy_composition_average,IsBCC_arithmetic_average,ThermalExpansionCoefficient_composition_average,NValance_composition_average,NUnfilled_arithmetic_average,ElectricalConductivity_composition_average,ElectricalConductivity_difference,BulkModulus_composition_average,BCCefflatcnt_composition_average,MeltingT_composition_average,NdValence_composition_average,ThermalConductivity_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_arithmetic_average,GSmagmom_arithmetic_average,ElectricalConductivity_min_value,Column_composition_average,ElectronAffinity_difference,BCCmagmom_arithmetic_average,Group_composition_average,BCCvolume_padiff_arithmetic_average,SpaceGroupNumber_min_value,phi_difference,NdValence_arithmetic_average,target
3652,117.33704,329.2191,332.63,4.35,0.0,3300.0,0.62,3.94985673,116.0,0.0,0.502,-3.000347709,-1.20825,6250.0,43.449200000000005,1.458,2.6395,70.5,2.4,1.225,3.345215809,10.4678902,1.198,0.7799999999999999,1300.0,1252.56,1009.05,0.0,473.095,7.25,7.0,0.665,0.3,5.949999999999999,5.91501338415,338.762,2.0,10.98044,-4.4107182645,203.0,0.0,1.5,12.8,112.1,0.0,12.8,-0.579375,12.0,0.9099999999999996,2.5,0.0
3653,114.88954,329.2191,332.63,4.3,0.0,3300.0,0.62,3.94985673,116.0,0.0,0.502,-2.999458332,-1.211,6250.0,43.472,1.458,2.652,70.6,2.4,1.225,3.337935344,10.4704902,1.206,0.7799999999999999,1300.0,1243.06,1009.4,0.0,473.17,7.300000000000001,7.0,0.6699999999999999,0.3,6.1,5.9114315179000005,343.262,2.0,11.18044,-4.4101443335,203.0,0.0,1.5,12.8,112.1,0.0,12.8,-0.579375,12.0,0.9099999999999996,2.5,0.0
3654,112.73454,329.2191,332.63,4.25,0.0,3300.0,0.62,3.94985673,109.0,0.0,0.5025,-2.997472159,-1.19925,6250.0,43.51655,1.4585,2.7135,70.7,2.4,1.1,3.3357394825,10.4738252,1.1874999999999998,0.7799999999999999,1300.0,1187.71,1009.7,0.0,472.75,7.35,6.5,0.64,0.7,6.25,5.909440146,341.312,2.0,10.82044,-4.40826967925,201.275,0.0,1.1,12.8,112.1,0.0,12.8,-0.5343749999999999,12.0,0.9099999999999996,2.5,0.0
3655,105.68454,329.2191,332.63,4.1000000000000005,0.0,3300.0,0.62,3.94985673,109.0,0.0,0.503,-2.993707232,-1.193,6250.0,43.6067,1.459,2.8,71.0,2.4,1.1,3.318982691,10.4823602,1.1849999999999998,0.7799999999999999,1300.0,1113.36,1010.7,0.0,472.48,7.5,6.5,0.62,0.7,6.699999999999999,5.9002850416,348.362,2.0,10.86044,-4.405247163,201.275,0.0,1.1,12.8,112.1,0.0,12.8,-0.5343749999999999,12.0,0.9099999999999996,2.5,0.0
3656,109.99804,329.2191,332.63,3.85,0.0,3035.0,0.62,3.94985673,123.75,0.0,0.484,-2.8527070895,-1.28225,4925.0,44.525400000000005,1.4185,2.654,69.95,2.35,2.075,3.2584235425,10.4763827,1.1965,0.7799999999999999,1295.0,1166.66,1010.025,0.0,473.875,7.050000000000001,4.5,0.835,3.5,4.35,5.97599695185,326.562,2.0,10.33194,-4.2567413775,206.9,0.0,1.5,12.75,0.0,0.0,12.75,-0.949375,12.0,1.6999999999999995,2.5,0.0
3657,100.21154,329.2191,332.63,3.3,0.0,2770.0,0.62,3.94985673,123.75,0.0,0.4659999999999999,-2.704177093,-1.359,4925.0,45.6244,1.379,2.681,69.5,2.3,2.075,3.1643508110000003,10.4874752,1.2029999999999998,0.7799999999999999,1290.0,1071.26,1011.35,0.0,474.73,6.9,4.5,1.01,3.5,2.9,6.0333986533,318.862,2.0,9.88344,-4.1021905595,206.9,0.0,1.5,12.7,0.0,0.0,12.7,-0.949375,12.0,1.6999999999999995,2.5,0.0
3658,122.71554,369.8891,373.3,4.3500000000000005,0.0421009299999999,3240.0,0.62,6.14041474,116.0,0.03871178,0.513,-3.10127948125,-1.1776875,4650.0,43.49615,1.483,2.892375,70.0,2.4,5.3,3.40726022425,10.512332925,1.1907499999999998,0.7799999999999999,1320.0,1280.135,1013.18,0.0,472.8525,7.1,5.25,1.0625,16.4,10.3,5.8913654846,370.88925,1.925,12.26544,-4.5129955415625,204.525,0.3871178,1.5,12.7,112.1,0.4210093,12.7,-0.5706249999999999,12.0,1.91,4.25,101.37038
3659,125.64654,369.8891,373.3,4.3,0.0842018599999999,3180.0,0.62,6.14041474,116.0,0.07742356,0.524,-3.2013218765,-1.149875,4650.0,43.5659,1.508,3.15775,69.6,2.4,5.3,3.4620241745,10.55937565,1.1914999999999998,0.7799999999999999,1340.0,1298.21,1017.66,0.0,472.685,7.0,5.25,1.465,16.4,14.8,5.8641357188,407.51650000000006,1.85,13.75044,-4.614698887625,204.525,0.3871178,1.5,12.6,112.1,0.4210093,12.6,-0.5706249999999999,12.0,1.91,4.25,101.37038
3660,131.50853999999998,369.8891,373.3,4.2,0.1684037199999999,3060.0,0.62,6.14041474,116.0,0.15484712,0.546,-3.401406667,-1.09425,4650.0,43.7054,1.558,3.6885,68.80000000000001,2.4,5.3,3.571552075,10.6534611,1.1929999999999998,0.7799999999999999,1380.0,1334.36,1026.62,0.0,472.35,6.8,5.25,2.27,16.4,23.8,5.8096761872,480.771,1.7,16.720440000000004,-4.81810557975,204.525,0.3871178,1.5,12.4,112.1,0.4210093,12.4,-0.5706249999999999,12.0,1.91,4.25,142.6702173
3661,121.87054,336.0891,339.5,4.425,0.0,3240.0,0.62,7.97704267,124.75,0.0,0.5125,-3.1643975065000003,-1.1830625,4650.0,43.43265,1.47175,3.012375,69.775,2.475,2.8000000000000003,3.4531759225,10.484470425,1.19,0.7799999999999999,1355.0,1273.735,1010.55,0.25,472.65,7.025,6.0,0.8125,6.4,9.8,5.89450255005,381.18925,1.875,12.10794,-4.5736287264375,202.5,0.0,1.5,12.625,112.1,0.0,12.625,-0.6243749999999999,12.0,1.4600000000000004,3.75,142.6702173
3662,123.95654,336.0891,339.5,4.45,0.0,3180.0,0.62,7.97704267,124.75,0.0,0.523,-3.327557927,-1.160625,4650.0,43.4389,1.4855,3.39775,69.15,2.55,2.8000000000000003,3.553855571,10.50365065,1.19,0.7799999999999999,1410.0,1285.41,1012.4,0.25,472.28,6.85,6.0,0.965,6.4,13.8,5.8704098497,428.1165,1.75,13.435440000000002,-4.735965257375,202.5,0.0,1.5,12.45,112.1,0.0,12.45,-0.6243749999999999,12.0,1.4600000000000004,3.75,89.27429268
3663,128.12854,336.0891,339.5,4.5,0.0,3060.0,0.62,7.97704267,124.75,0.0,0.544,-3.653878768,-1.11575,4650.0,43.4514,1.513,4.1685,67.9,2.7,2.8000000000000003,3.755214868,10.5420111,1.19,0.7799999999999999,1520.0,1308.76,1016.1,0.25,471.54,6.5,6.0,1.27,6.4,21.8,5.822224449,521.971,1.5,16.09044,-5.06063831925,202.5,0.0,1.5,12.1,112.1,0.0,12.1,-0.6243749999999999,12.0,1.4600000000000004,3.75,89.27429268
3664,122.12054,346.0891,349.5,4.375,0.05276657,3222.5,0.55,6.45149343,124.75,0.05276657,0.5135,-3.1339144260000005,-1.1825625,4475.0,43.424925,1.47875,2.832625,69.925,2.475,3.625,3.4150371915,10.512867675,1.1882499999999998,0.8499999999999999,1287.5,1278.485,1013.2125,0.25,472.8225,7.075,5.5,0.895,9.7,10.05,5.892628701525,371.96425,1.9,11.77044,-4.5431229219375,204.225,0.5276657,1.5,12.675,117.1,0.5276657,12.675,-0.619375,12.0,1.7399999999999998,4.0,144.5623358
3665,124.45654,346.0891,349.5,4.3500000000000005,0.10553314,3145.0,0.55,6.45149343,124.75,0.10553314,0.525,-3.2665917660000003,-1.159625,4475.0,43.42345,1.4995,3.03825,69.45,2.55,3.625,3.477578109,10.56044515,1.1865,0.8499999999999999,1275.0,1294.91,1017.725,0.25,472.625,6.95,5.5,1.13,9.7,14.3,5.86666215265,409.6665,1.8,12.76044,-4.674953648375,204.225,0.5276657,1.5,12.55,117.1,0.5276657,12.55,-0.619375,12.0,1.7399999999999998,4.0,144.5623358
3666,129.12854000000002,346.0891,349.5,4.3,0.21106628,2990.0,0.55,6.45149343,124.75,0.21106628,0.548,-3.531946446,-1.11375,4475.0,43.4205,1.541,3.4495,68.5,2.7,3.625,3.602659944,10.6556001,1.1829999999999998,0.8499999999999999,1250.0,1327.7599999999998,1026.75,0.25,472.23,6.699999999999999,5.5,1.6,9.7,22.8,5.8147290549,485.071,1.6,14.74044,-4.93861510125,204.225,0.5276657,1.5,12.3,117.1,0.5276657,12.3,-0.619375,12.0,1.7399999999999998,4.0,180.8167248
3667,116.57304,329.2191,332.63,4.275,0.0,3295.0,0.62,4.0864554,116.0,0.0,0.4985,-2.96461908775,-1.1828125,5200.0,44.662225,1.44175,2.699375,70.25,2.375,6.425,3.35591124075,10.50646355,1.1925,0.7799999999999999,1265.0,1234.21,1012.6725,0.0,473.1475,6.925000000000001,4.5,1.1749999999999998,20.9,6.925,5.932522813275,349.76425,1.75,13.665439999999998,-4.3745426206875,207.475,0.0,1.5,12.525,371.1,0.0,12.525,-0.621875,12.0,0.9099999999999996,2.5,180.8167248
3668,113.36154,329.2191,332.63,4.15,0.0,3290.0,0.62,4.0864554,116.0,0.0,0.495,-2.9280010895,-1.160125,5200.0,45.89805,1.4255,2.7717500000000004,70.1,2.35,6.425,3.3593262075,10.5476369,1.1949999999999998,0.7799999999999999,1230.0,1206.36,1016.645,0.0,473.275,6.65,4.5,1.69,20.9,8.05,5.94645037615,365.2665,1.5,16.550440000000002,-4.337793045875,207.475,0.0,1.5,12.25,371.1,0.0,12.25,-0.621875,12.0,0.9099999999999996,2.5,111.2759712
3669,106.93854,329.2191,332.63,3.9,0.0,3280.0,0.62,4.0864554,116.0,0.0,0.488,-2.854765093,-1.11475,5200.0,48.3697,1.393,2.9165,69.80000000000001,2.3,6.425,3.366156141,10.6299836,1.1999999999999995,0.7799999999999999,1160.0,1150.66,1024.59,0.0,473.53,6.1,4.5,2.72,20.9,10.3,5.9743055019,396.271,1.0,22.320440000000005,-4.26429389625,207.475,0.0,1.5,11.7,371.1,0.0,11.7,-0.621875,12.0,0.9099999999999996,2.5,111.2759712
3670,118.87654,329.2191,332.63,4.4,0.0204643225,3202.5,0.62,7.57494268,121.75,7.753017241375e-06,0.5095000000000001,-3.148537586,-1.182002155175,4275.0,43.500325,1.4667499999999998,2.810125,69.85,2.5,0.95,3.4431234227500003,10.501158175,1.1912499999999997,0.7799999999999999,1297.5,1258.485,1012.165,0.25,473.07,7.050000000000001,5.75,0.6275,1.3,8.8,5.891672519925,364.66425,1.875,9.96094,-4.561499944196,206.7,7.753017241375e-05,0.5,12.65,112.1,0.204643225,12.65,-0.61377155175,12.0,1.2600000000000002,3.75,142.2382457
3671,117.96854,329.2191,332.63,4.4,0.040928645,3105.0,0.62,7.57494268,121.75,1.550603448275e-05,0.517,-3.295838086,-1.15850431035,4275.0,43.57425,1.4755,2.99325,69.30000000000001,2.6,0.95,3.5337505715,10.53702615,1.1925,0.7799999999999999,1295.0,1254.91,1015.63,0.25,473.12,6.9,5.75,0.595,1.3,11.8,5.86474978945,395.0665,1.75,9.14144,-4.711707692892,206.7,7.753017241375e-05,0.5,12.5,112.1,0.204643225,12.5,-0.61377155175,12.0,1.2600000000000002,3.75,142.2382457
3672,116.15254,329.2191,332.63,4.4,0.08185729,2910.0,0.62,7.57494268,121.75,3.10120689655e-05,0.532,-3.590439086,-1.1115086207,4275.0,43.7221,1.493,3.3595,68.2,2.8,0.95,3.715004869,10.6087621,1.1949999999999998,0.7799999999999999,1290.0,1247.76,1022.56,0.25,473.22,6.6,5.75,0.53,1.3,17.8,5.8109043285,455.871,1.5,7.502440000000001,-5.012123190284,206.7,7.753017241375e-05,0.5,12.2,112.1,0.204643225,12.2,-0.61377155175,12.0,1.2600000000000002,3.75,84.82188022
3673,122.82054,374.0891,377.5,4.325,0.00161418,3187.5,0.62,5.09579251,123.75,0.0148848675,0.513,-3.062755793,-1.1823125,4125.0,43.5379,1.4855,2.924375,70.075,2.4,4.475,3.3811446685,10.506302675,1.19175,0.7799999999999999,1290.0,1279.785,1012.6475,0.0,472.8625,7.125,5.0,0.98,13.1,10.3,5.89088021545,369.88925,1.95,12.03294,-4.4746439271875005,204.625,0.148848675,1.5,12.725,112.1,0.0161418,12.725,-0.616875,12.0,2.01,4.5,84.82188022
3674,125.85654,374.0891,377.5,4.25,0.00322836,3075.0,0.62,5.09579251,123.75,0.029769735,0.524,-3.1242745000000003,-1.159125,4125.0,43.6494,1.513,3.22175,69.75,2.4,4.475,3.409793063,10.54731515,1.1934999999999998,0.7799999999999999,1280.0,1297.51,1016.595,0.0,472.705,7.050000000000001,5.0,1.3,13.1,14.8,5.8631651805,405.51650000000006,1.9,13.28544,-4.537995658875,204.625,0.148848675,1.5,12.65,112.1,0.0161418,12.65,-0.616875,12.0,2.01,4.5,82.84106376
3675,131.92854,374.0891,377.5,4.1000000000000005,0.00645672,2850.0,0.62,5.09579251,123.75,0.05953947,0.546,-3.247311914,-1.11275,4125.0,43.8724,1.568,3.8165,69.1,2.4,4.475,3.467089852,10.6293401,1.1969999999999998,0.7799999999999999,1260.0,1332.96,1024.49,0.0,472.39,6.9,5.0,1.94,13.1,23.8,5.8077351106,476.771,1.8,15.79044,-4.66469912225,204.625,0.148848675,1.5,12.5,112.1,0.0161418,12.5,-0.616875,12.0,2.01,4.5,82.84106376
3676,119.78454,329.2191,332.63,4.4,0.0,3300.0,0.62,3.94985673,90.0,0.0,0.502,-3.001237086,-1.2055,5166.666666666667,43.4264,1.458,2.627,70.4,2.4,1.1,3.352496274,10.4652902,1.19,0.7799999999999999,1300.0,1262.06,1008.7,0.0,473.02,7.2,6.0,0.6599999999999999,0.3,5.8,5.9185952504,334.262,2.0,10.78044,-4.4112921955,268.3666666666667,0.0,1.5,12.8,112.1,0.0,12.8,-0.8258333333333334,12.0,0.9099999999999996,3.333333333333333,0.0
3677,102.89904,329.2191,332.63,3.85,0.16371458,2195.0,0.67,7.57494268,163.0,6.2024137931e-05,0.5425,-4.043390207,-1.0282672414,3650.0,42.9368,1.4845000000000002,4.1035,65.60000000000001,3.15,1.2,3.9778942915,10.7391672,1.2145,0.7499999999999999,1240.0,1162.46,1035.415,0.5,474.18,5.85,4.5,0.4649999999999999,2.3,28.83,5.79051072605,567.28,1.0,4.51944,-5.470438800068,206.925,7.753017241375e-05,0.5,11.55,0.0,0.204643225,11.55,-0.38439655175,12.0,2.1300000000000003,1.25,0.0
3678,103.62254,329.2191,332.63,3.85,0.16371458,2240.0,0.67,7.57494268,162.0,6.2024137931e-05,0.5475,-4.0435770545,-1.0757672414,3875.0,45.4822,1.496,4.174499999999999,65.5,3.15,8.325,4.042683435500001,10.784242,1.1934999999999998,0.7299999999999999,1200.0,1143.16,1039.76,0.25,474.265,5.85,4.5,1.89,30.8,29.2,5.7067725221,573.03,1.0,13.59944,-5.471679165318,207.35,7.753017241375e-05,0.5,11.55,0.0,0.204643225,11.55,-0.6218965517499999,12.0,1.9000000000000004,1.25,0.0
3679,94.72454,329.2191,332.63,3.3,0.16371458,1960.0,0.67,7.57494268,162.0,6.2024137931e-05,0.533,-3.907513023,-1.1340172414,3875.0,46.9466,1.464,4.257,65.0,3.1,8.325,4.007853407000001,10.81625,1.1869999999999998,0.7299999999999999,1120.0,1052.86,1043.1,0.25,475.11,5.699999999999999,4.5,3.38,30.8,28.6,5.7103316376,568.58,1.0,22.97444,-5.330404145568,207.35,7.753017241375e-05,0.5,11.5,0.0,0.204643225,11.5,-0.6218965517499999,12.0,1.9000000000000004,1.25,0.0
3680,107.38904,329.2191,332.63,4.05,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.563,-4.169983131,-1.0297672414,5275.0,44.0769,1.529,4.315,66.7,3.2,0.775,4.0657979225,10.775529,1.1949999999999998,0.7299999999999999,1280.0,1197.31,1038.87,0.25,473.63,6.35,5.5,0.38,1.0,30.4,5.68430166295,601.5300000000001,1.0,4.134440000000001,-5.6043404097345,204.175,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.39189655175,12.0,1.2600000000000002,1.25,86.10628519
3681,102.25754,329.2191,332.63,3.7,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.5640000000000001,-4.160325176000001,-1.0420172414,5275.0,44.136,1.53,4.537999999999999,67.4,3.2,0.775,4.054082381000001,10.798824,1.19,0.7299999999999999,1280.0,1161.16,1041.32,0.25,473.84,6.699999999999999,5.5,0.36,1.0,31.0,5.6653899193,625.58,1.0,4.04444,-5.595726634401,204.175,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.39189655175,12.0,1.2600000000000002,1.25,86.10628519
3682,111.47454,329.2191,332.63,4.65,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.5625,-4.172748446,-0.9992672414,5275.0,43.96855,1.5285000000000002,4.231,66.5,3.2,0.7,4.067836367,10.786074,1.1959999999999995,0.7299999999999999,1280.0,1231.46,1039.87,0.25,473.05,6.25,8.5,0.365,1.0,30.25,5.69022875445,596.58,1.05,4.129440000000001,-5.606983752568,201.275,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.23939655175,12.0,1.2600000000000002,1.5,85.23537369
3683,110.42854,329.2191,332.63,4.9,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.563,-4.165855806000001,-0.9810172414,5275.0,43.9193,1.529,4.369999999999999,67.0,3.2,0.7,4.058159270000001,10.819914,1.1919999999999995,0.7299999999999999,1280.0,1229.46,1043.32,0.25,472.68,6.5,8.5,0.3299999999999999,1.0,30.7,5.6772441023,615.68,1.1,4.03444,-5.601013320068001,201.275,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.23939655175,12.0,1.2600000000000002,1.5,85.23537369
3684,108.44104,329.2191,332.63,4.0,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.563,-4.168950304,-0.99893390805,5275.0,44.07895,1.5295,4.3355,66.8,3.2,0.775,4.0546679605,10.779659,1.1945,0.7299999999999999,1280.0,1203.96,1039.32,0.25,473.64,6.4,5.25,0.38,1.0,30.35,5.68476715195,604.63,1.0,4.409440000000001,-5.6031335309015,204.225,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.2377298849999999,12.0,1.2600000000000002,1.25,81.48842066
3685,104.36154,329.2191,332.63,3.6000000000000005,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.5640000000000001,-4.158259522,-0.9803505747,5275.0,44.1401,1.531,4.578999999999999,67.60000000000001,3.2,0.775,4.0318224570000005,10.807084,1.1889999999999998,0.7299999999999999,1280.0,1174.46,1042.22,0.25,473.86,6.800000000000001,5.25,0.36,1.0,30.9,5.666320897299999,631.7800000000001,1.0,4.5944400000000005,-5.593312876735,204.225,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.2377298849999999,12.0,1.2600000000000002,1.25,81.48842066
3686,110.07304,329.2191,332.63,4.35,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.562,-4.178751709,-1.0202672414,5275.0,44.0406,1.528,4.1045,66.10000000000001,3.2,0.9,4.070232999,10.754834,1.2079999999999995,0.7299999999999999,1280.0,1223.96,1036.77,0.25,473.495,6.050000000000001,7.0,0.405,1.1,29.95,5.69963154035,581.98,1.0,4.424440000000001,-5.612380254068,203.5,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.3443965517499999,12.0,1.2600000000000002,1.25,72.07639463
3687,107.62554,329.2191,332.63,4.3,0.16371458,2520.0,0.67,7.57494268,154.25,6.2024137931e-05,0.562,-4.177862332,-1.0230172414,5275.0,44.0634,1.528,4.117,66.2,3.2,0.9,4.062952534000001,10.757434,1.2159999999999995,0.7299999999999999,1280.0,1214.46,1037.12,0.25,473.57,6.1,7.0,0.41,1.1,30.1,5.6960496741,586.48,1.0,4.624440000000001,-5.611806323068,203.5,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.3443965517499999,12.0,1.2600000000000002,1.25,72.07639463
3688,105.47054,329.2191,332.63,4.25,0.16371458,2520.0,0.67,7.57494268,147.25,6.2024137931e-05,0.5625,-4.175876159,-1.0112672414,5275.0,44.10795,1.5285000000000002,4.1785,66.3,3.2,0.775,4.0607566725,10.760769,1.1974999999999998,0.7299999999999999,1280.0,1159.11,1037.42,0.25,473.15,6.15,6.5,0.38,1.0,30.25,5.6940583022,584.53,1.0,4.2644400000000005,-5.609931668818,201.775,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.2993965517499999,12.0,1.2600000000000002,1.25,81.44999651
3689,98.42054,329.2191,332.63,4.1000000000000005,0.16371458,2520.0,0.67,7.57494268,147.25,6.2024137931e-05,0.563,-4.172111232000001,-1.0050172414,5275.0,44.1981,1.529,4.264999999999999,66.60000000000001,3.2,0.775,4.043999881,10.769304000000002,1.1949999999999998,0.7299999999999999,1280.0,1084.76,1038.42,0.25,472.88,6.300000000000001,6.5,0.36,1.0,30.7,5.6849031978,591.58,1.0,4.3044400000000005,-5.606909152568,201.775,7.753017241375e-05,0.5,11.6,0.0,0.204643225,11.6,-0.2993965517499999,12.0,1.2600000000000002,1.25,81.44999651
3690,102.73404,329.2191,332.63,3.85,0.16371458,2255.0,0.67,7.57494268,162.0,6.2024137931e-05,0.544,-4.0311110895,-1.0942672414,3950.0,45.1168,1.4885000000000002,4.119,65.55,3.15,1.75,3.9834407325,10.763326500000002,1.2065,0.7299999999999999,1275.0,1138.06,1037.745,0.25,474.275,5.85,4.5,0.575,4.5,28.35,5.76061510805,569.78,1.0,3.77594,-5.458403367068,207.4,7.753017241375e-05,0.5,11.55,0.0,0.204643225,11.55,-0.7143965517499999,12.0,2.0500000000000003,1.25,74.45179632
3691,92.94754,329.2191,332.63,3.3,0.16371458,1990.0,0.67,7.57494268,162.0,6.2024137931e-05,0.526,-3.8825810930000006,-1.1710172414,3950.0,46.2158,1.4489999999999998,4.145999999999999,65.10000000000001,3.1,1.75,3.889368001,10.774419000000002,1.213,0.7299999999999999,1270.0,1042.66,1039.07,0.25,475.13,5.699999999999999,4.5,0.75,4.5,26.9,5.8180168095,562.08,1.0,3.32744,-5.303852549068,207.4,7.753017241375e-05,0.5,11.5,0.0,0.204643225,11.5,-0.7143965517499999,12.0,2.0500000000000003,1.25,74.45179632
3692,116.35954,369.8891,373.3,4.3500000000000005,0.1853511875,2557.5,0.65,7.57494268,154.25,0.0387660511206896,0.5655,-4.13238298125,-1.013202586225,3675.0,44.013625,1.54425,4.17425,66.15,3.1,4.975,4.0416502655,10.76340875,1.1994999999999998,0.7499999999999999,1302.5,1255.11,1037.435,0.25,473.2025,6.050000000000001,5.25,0.835,17.4,31.3,5.702906371275,583.705,1.05,6.52894,-5.5644497824345,205.025,0.3871953301724137,0.5,11.65,71.1,0.625652525,11.65,-0.3356465517499999,12.0,1.91,3.0,110.6552952
3693,120.19853999999998,369.8891,373.3,4.3,0.206987795,2595.0,0.65,7.57494268,154.25,0.0774700781034482,0.569,-4.0851248765,-1.00888793105,3675.0,44.00945,1.5605000000000002,4.256499999999999,66.3,3.0,4.975,4.005787067,10.7745835,1.1989999999999998,0.7499999999999999,1325.0,1276.76,1038.45,0.25,472.985,6.1,5.25,1.27,17.4,32.8,5.70259933595,589.93,1.1,8.83344,-5.515945379801,205.025,0.3871953301724137,0.5,11.7,71.1,0.625652525,11.7,-0.3356465517499999,12.0,1.91,3.0,110.6552952
3694,127.87654,369.8891,373.3,4.2,0.25026101,2670.0,0.65,7.57494268,154.25,0.1548781320689655,0.5760000000000001,-3.990608667,-1.0002586207,3675.0,44.0011,1.593,4.420999999999999,66.6,2.8,4.975,3.93406067,10.796933,1.198,0.7499999999999999,1370.0,1320.06,1040.48,0.25,472.55,6.2,5.25,2.14,17.4,35.8,5.701985265299999,602.38,1.2,13.44244,-5.418936574534,205.025,0.3871953301724137,0.5,11.8,71.1,0.625652525,11.8,-0.3356465517499999,12.0,1.91,3.0,133.4936437
3695,115.51454,336.0891,339.5,4.425,0.1432502575,2557.5,0.62,7.97704267,163.0,5.4271120689625e-05,0.5650000000000001,-4.1955010065,-1.018577586225,3675.0,43.950125,1.533,4.29425,65.925,3.175,2.475,4.08756596375,10.73554625,1.19875,0.7799999999999999,1337.5,1248.7099999999998,1034.805,0.5,473.0,5.975,6.0,0.585,7.4,30.8,5.706043436725,594.005,1.0,6.371440000000001,-5.6250829673095,203.0,7.753017241375e-05,0.5,11.575,77.1,0.204643225,11.575,-0.38939655175,12.0,1.4600000000000004,2.5,133.4936437
3696,118.50853999999998,336.0891,339.5,4.45,0.122785935,2595.0,0.62,7.97704267,163.0,4.651810344825e-05,0.568,-4.211360927,-1.01963793105,3675.0,43.88245,1.538,4.496499999999999,65.85,3.15,2.475,4.0976184635,10.7188585,1.1974999999999998,0.7799999999999999,1395.0,1263.96,1033.19,0.5,472.58,5.949999999999999,6.0,0.77,7.4,31.8,5.708873466849999,610.53,1.0,8.51844,-5.637211749551,203.0,7.753017241375e-05,0.5,11.55,77.1,0.204643225,11.55,-0.38939655175,12.0,1.4600000000000004,2.5,68.19019358
3697,115.76454,346.0891,349.5,4.375,0.1960168275,2540.0,0.55,7.57494268,163.0,0.0528208411206896,0.5660000000000001,-4.165017926,-1.018077586225,3500.0,43.9424,1.54,4.1145,66.075,3.175,3.3,4.04942723275,10.7639435,1.1969999999999998,0.8499999999999999,1270.0,1253.4599999999998,1037.4675,0.5,473.1725,6.025,5.5,0.6675,10.7,31.05,5.704169588199999,584.78,1.025,6.03394,-5.5945771628095,204.725,0.5277432301724138,0.5,11.625,117.1,0.732308925,11.625,-0.38439655175,12.0,1.7399999999999998,2.75,68.19019358
3698,119.00853999999998,346.0891,349.5,4.3500000000000005,0.228319075,2560.0,0.55,7.57494268,163.0,0.1055796581034482,0.57,-4.150394766000001,-1.01863793105,3500.0,43.867,1.552,4.137,66.15,3.15,3.3,4.0213410015,10.775653,1.194,0.8499999999999999,1260.0,1273.46,1038.515,0.5,472.925,6.05,5.5,0.935,10.7,32.3,5.7051257698,592.0799999999999,1.05,7.84344,-5.576200140551,204.725,0.5277432301724138,0.5,11.65,117.1,0.732308925,11.65,-0.38439655175,12.0,1.7399999999999998,2.75,48.83269047
3699,125.49654,346.0891,349.5,4.3,0.29292357,2600.0,0.55,7.57494268,163.0,0.2110972920689655,0.5780000000000001,-4.121148446,-1.0197586207,3500.0,43.7162,1.576,4.182,66.3,3.1,3.3,3.965168539,10.799072,1.1879999999999995,0.8499999999999999,1240.0,1313.46,1040.61,0.5,472.43,6.1,5.5,1.4699999999999998,10.7,34.8,5.707038132999999,606.6800000000001,1.1,11.46244,-5.539446096034,204.725,0.5277432301724138,0.5,11.7,117.1,0.732308925,11.7,-0.38439655175,12.0,1.7399999999999998,2.75,48.83269047
